Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
132.24,47236.33203125,-22973.37109375,15838.552734375,15001.2734375,7132.67431640625,46491.4375,-2329.54052734375,-1.9996763000870033,2
132.244,47455.40625,-23171.333984375,15594.5078125,14982.677734375,7185.57958984375,46487.05078125,-2314.067138671875,-1.9956763000870126,2
132.248,46298.6484375,-24628.572265625,16671.37109375,16232.4921875,6579.328125,47057.1796875,-2878.78515625,-1.991676300087022,2
132.252,45933.4375,-24670.556640625,17068.71875,16439.10546875,6435.1083984375,47150.375,-2982.688232421875,-1.9876763000870028,2
132.256,46997.29296875,-23216.60546875,16067.1953125,15240.0029296875,7012.0810546875,46602.20703125,-2441.048828125,-1.9836763000870121,2
132.26,47564.9609375,-22955.087890625,15492.201171875,14828.515625,7253.17041015625,46418.71875,-2248.23974609375,-1.9796763000870214,2
132.264,46501.14453125,-24397.328125,16466.978515625,16022.396484375,6684.94775390625,46961.66796875,-2783.41796875,-1.9756763000870023,2
132.268,45860.1484375,-24810.103515625,17120.865234375,16538.16796875,6396.81884765625,47196.4609375,-3017.378173828125,-1.9716763000870117,2
132.272,46751.0,-23509.791015625,16311.146484375,15506.482421875,6882.76416015625,46723.6796875,-2548.909423828125,-1.967676300087021,2
132.276,47639.65625,-22784.85546875,15432.263671875,14713.263671875,7301.52197265625,46363.28125,-2191.01904296875,-1.963676300087002,2
132.28,46721.91796875,-24136.85546875,16256.90625,15795.302734375,6799.2451171875,46857.8125,-2674.317626953125,-1.9596763000870112,2
132.284,45839.07421875,-24907.828125,17141.271484375,16602.302734375,6372.83447265625,47225.7421875,-3039.574951171875,-1.9556763000870205,2
132.288,46517.5859375,-23810.962890625,16538.478515625,15762.8076171875,6750.03515625,46840.40625,-2670.7890625,-1.9516763000870014,2
132.292,47645.05078125,-22664.740234375,15419.1279296875,14646.6279296875,7317.09130859375,46328.6875,-2171.755126953125,-1.9476763000870108,2
132.296,46939.51953125,-23861.197265625,16058.4951171875,15569.521484375,6919.98046875,46760.5625,-2568.53125,-1.94367630008702,2
132.3,45862.34375,-24958.900390625,17110.255859375,16615.25,6382.77587890625,47236.9921875,-3045.678466796875,-1.939676300087001,2
132.304,46316.3125,-24076.630859375,16724.541015625,15982.4873046875,6646.22900390625,46943.64453125,-2774.286376953125,-1.9356763000870103,2
132.308,47567.13671875,-22666.291015625,15497.208984375,14688.5419921875,7298.3740234375,46349.5546875,-2185.94091796875,-1.9316763000870196,2
