Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
26.48,48796.54296875,-22550.181640625,199999.96875,5316.37744140625,15566.921875,47214.25,-6240.4638671875,-1.9980354000395195,0
26.484,48567.03125,-23174.26171875,199999.96875,6327.0576171875,14785.052734375,47613.05078125,-6632.63916015625,-1.9940354000395182,0
26.488,47911.8125,-23946.240234375,199999.96875,7773.92431640625,13768.3642578125,48143.5546875,-7175.01708984375,-1.9900354000395204,0
26.492,47964.71875,-23574.85546875,199999.96875,7135.63037109375,14234.234375,47876.5,-6942.9873046875,-1.986035400039519,0
26.496,48648.86328125,-22664.21484375,199999.96875,5389.16650390625,15443.779296875,47215.32421875,-6297.32666015625,-1.9820354000395213,0
26.5,48593.98046875,-23100.44921875,199999.96875,6050.87353515625,14910.412109375,47487.66796875,-6548.57275390625,-1.97803540003952,0
26.504,47931.26953125,-23961.712890625,199999.96875,7646.6328125,13771.177734375,48084.95703125,-7139.61181640625,-1.9740354000395186,0
26.508,47845.82421875,-23751.76171875,199999.96875,7340.38427734375,14016.1298828125,47935.25,-7015.0380859375,-1.9700354000395208,0
26.512,48500.44921875,-22799.73046875,199999.96875,5583.90625,15266.419921875,47265.3671875,-6348.9677734375,-1.9660354000395195,0
26.516,48631.48046875,-22996.880859375,199999.96875,5812.359375,15045.90625,47372.7734375,-6443.02490234375,-1.9620354000395217,0
26.52,47999.71875,-23899.53125,199999.96875,7437.515625,13869.810546875,47985.4609375,-7051.82666015625,-1.9580354000395204,0
26.524,47766.875,-23882.224609375,199999.96875,7508.3740234375,13861.8251953125,47980.21875,-7067.94384765625,-1.954035400039519,0
26.528,48353.34375,-22956.494140625,199999.96875,5857.4677734375,15058.685546875,47347.9296875,-6439.44775390625,-1.9500354000395212,0
26.532,48674.42578125,-22884.82421875,199999.96875,5606.27099609375,15189.1953125,47274.6171875,-6352.7109375,-1.94603540003952,0
26.536,48108.19921875,-23769.35546875,199999.96875,7181.69287109375,14046.8857421875,47875.1171875,-6946.4443359375,-1.9420354000395186,0
26.54,47733.45703125,-23966.98046875,199999.96875,7638.21728515625,13756.3955078125,48022.30078125,-7108.5458984375,-1.9380354000395208,0
26.544,48221.14453125,-23121.57421875,199999.96875,6181.64599609375,14841.771484375,47459.73046875,-6540.91943359375,-1.9340354000395195,0
26.548,48711.1796875,-22768.572265625,199999.96875,5438.2802734375,15335.990234375,47193.9609375,-6271.69677734375,-1.9300354000395217,0
26.552,48228.7421875,-23616.33984375,199999.96875,6893.87353515625,14251.9736328125,47751.76953125,-6826.75927734375,-1.9260354000395203,0
26.556,47738.9609375,-24024.84375,199999.96875,7734.7763671875,13694.9560546875,48049.4296875,-7125.54541015625,-1.922035400039519,0
26.56,48097.51953125,-23300.650390625,199999.96875,6515.7890625,14613.294921875,47573.5,-6645.6796875,-1.9180354000395212,0
26.564,48718.69921875,-22687.578125,199999.96875,5328.32177734375,15435.7216796875,47137.8359375,-6196.80859375,-1.9140354000395199,0
26.568,48347.45703125,-23450.615234375,199999.96875,6589.4130859375,14470.6015625,47622.33203125,-6681.20458984375,-1.9100354000395185,0
26.572,47759.80078125,-24057.984375,199999.96875,7771.015625,13659.0732421875,48052.8359375,-7107.78271484375,-1.9060354000395208,0
26.576,47988.5859375,-23474.88671875,199999.96875,6840.4443359375,14384.0078125,47683.4296875,-6729.0546875,-1.9020354000395194,0
26.58,48688.1484375,-22644.35546875,199999.96875,5290.3896484375,15477.0625,47103.71875,-6138.2294921875,-1.8980354000395216,0
26.584,48465.5625,-23274.68359375,199999.96875,6290.984375,14698.2919921875,47497.13671875,-6523.6328125,-1.8940354000395203,0
26.588,47813.73046875,-24053.912109375,199999.96875,7738.2802734375,13670.9951171875,48035.3359375,-7052.51806640625,-1.890035400039519,0
26.592,47903.8984375,-23625.208984375,199999.96875,7099.19921875,14189.2685546875,47774.5546875,-6781.7216796875,-1.8860354000395212,0
26.596,48618.01171875,-22674.943359375,199999.96875,5365.15771484375,15431.7392578125,47117.6171875,-6115.9609375,-1.8820354000395199,0
26.6,48556.42578125,-23128.4375,199999.96875,6016.4453125,14893.2001953125,47378.0859375,-6374.26416015625,-1.8780354000395185,0
