Time,marker,LSL_timestamp
3.0591517998836935,collecting_baseline,2392775.73983
3.092146700248122,collecting_baseline,2392775.7728249
3.149889700114727,collecting_baseline,2392775.8305679
3.18338319985196,collecting_baseline,2392775.8640614
3.2261570999398828,collecting_baseline,2392775.9068353
3.257234000135213,collecting_baseline,2392775.9379122
3.298399900086224,collecting_baseline,2392775.9790781
3.332571899984032,collecting_baseline,2392776.0132501
3.388720099814236,collecting_baseline,2392776.0693983
3.4226187001913786,collecting_baseline,2392776.1032969
3.464299799874425,collecting_baseline,2392776.144978
3.4964751000516117,collecting_baseline,2392776.1771533
3.541530800051987,collecting_baseline,2392776.222209
3.571702499873936,collecting_baseline,2392776.2523807
3.6275217002257705,collecting_baseline,2392776.3081999
3.6606835001148283,collecting_baseline,2392776.3413617
3.704378900118172,collecting_baseline,2392776.3850571
3.735681999940425,collecting_baseline,2392776.4163602
3.7804065998643637,collecting_baseline,2392776.4610848
3.812794799916446,collecting_baseline,2392776.493473
3.8702063001692295,collecting_baseline,2392776.5508845
3.9031640999019146,collecting_baseline,2392776.5838423
3.945780700072646,collecting_baseline,2392776.6264589
3.9757211999967694,collecting_baseline,2392776.6563994
4.0208747000433505,collecting_baseline,2392776.7015529
4.0488092000596225,collecting_baseline,2392776.7294874
4.108055899851024,collecting_baseline,2392776.7887341
4.144441099837422,collecting_baseline,2392776.8251193
4.18571629980579,collecting_baseline,2392776.8663945
4.217551399953663,collecting_baseline,2392776.8982296
4.258739700075239,collecting_baseline,2392776.9394179
4.293214799836278,collecting_baseline,2392776.973893
4.352099000010639,collecting_baseline,2392777.0327772
4.380160899832845,collecting_baseline,2392777.0608391
4.427301300223917,collecting_baseline,2392777.1079795
4.456162800081074,collecting_baseline,2392777.136841
4.499971800018102,collecting_baseline,2392777.18065
4.5337363998405635,collecting_baseline,2392777.2144146
4.58896159986034,collecting_baseline,2392777.2696398
4.623389000073075,collecting_baseline,2392777.3040672
4.663373900111765,collecting_baseline,2392777.3440521
4.697552000172436,collecting_baseline,2392777.3782302
4.741877700202167,collecting_baseline,2392777.4225559
4.771701599936932,collecting_baseline,2392777.4523798
4.828669200185686,collecting_baseline,2392777.5093474
4.860583100002259,collecting_baseline,2392777.5412613
4.903716700151563,collecting_baseline,2392777.5843949
4.938161800149828,collecting_baseline,2392777.61884
4.97999669983983,collecting_baseline,2392777.6606749
5.010375800076872,collecting_baseline,2392777.691054
5.072183799929917,collecting_baseline,2392777.752862
5.100019299890846,collecting_baseline,2392777.7806975
5.144238899927586,collecting_baseline,2392777.8249171
5.177934399805963,collecting_baseline,2392777.8586126
5.2196085001342,collecting_baseline,2392777.9002867
5.254590900149196,collecting_baseline,2392777.9352691
5.307730100117624,collecting_baseline,2392777.9884083
5.341600200161338,collecting_baseline,2392778.0222784
