Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
85.752,2581.596923828125,-39552.66796875,-47484.42578125,58008.91796875,-43953.25,3690.86279296875,4301.38134765625,-1.996421000083913,2
85.756,2792.64453125,-40198.46875,-47831.5859375,58122.92578125,-44711.66796875,3777.90966796875,4781.4130859375,-1.9924210000839082,2
85.76,2947.116455078125,-39336.33203125,-47334.3359375,58003.16796875,-43603.61328125,3718.805908203125,3792.977783203125,-1.9884210000839033,2
85.764,2761.31640625,-38616.23046875,-46944.98046875,57876.01953125,-42761.16796875,3619.837890625,3211.712890625,-1.9844210000839126,2
85.768,2576.23193359375,-39337.04296875,-47369.79296875,57961.85546875,-43683.98828125,3660.130859375,4063.725830078125,-1.9804210000839078,2
85.772,2728.58154296875,-40245.70703125,-47868.375,58109.66796875,-44781.3984375,3762.436279296875,4844.5703125,-1.9764210000839029,2
85.776,2930.59375,-39545.25,-47460.4375,58018.59375,-43863.41796875,3729.415283203125,3980.994873046875,-1.9724210000839122,2
85.78,2795.339111328125,-38635.11328125,-46958.35546875,57866.7421875,-42767.4296875,3618.09765625,3173.56591796875,-1.9684210000839073,2
85.784,2580.666748046875,-39139.39453125,-47261.76953125,57916.0234375,-43427.78125,3633.427734375,3832.50732421875,-1.9644210000839024,2
85.788,2656.007080078125,-40243.2421875,-47876.40625,58080.03125,-44784.66796875,3737.40234375,4853.0107421875,-1.9604210000839117,2
85.792,2904.057861328125,-39743.55078125,-47576.86328125,58029.65625,-44109.73046875,3731.918701171875,4173.5888671875,-1.9564210000839068,2
85.796,2833.080810546875,-38702.5625,-46997.67578125,57862.4296875,-42834.3046875,3616.428955078125,3189.754638671875,-1.952421000083902,2
85.8,2593.326904296875,-38976.19921875,-47172.55078125,57877.6875,-43218.9921875,3606.248046875,3638.434814453125,-1.9484210000839113,2
85.804,2602.100830078125,-40159.92578125,-47831.11328125,58047.3671875,-44688.2734375,3713.822998046875,4789.08984375,-1.9444210000839064,2
85.808,2870.202392578125,-39917.42578125,-47680.26171875,58031.7734375,-44332.26953125,3734.39794921875,4350.35302734375,-1.9404210000839015,2
85.812,2857.017578125,-38828.23828125,-47071.48828125,57863.59375,-42977.2421875,3618.026123046875,3257.227294921875,-1.9364210000839108,2
85.816,2608.418701171875,-38855.6484375,-47106.58203125,57844.33203125,-43062.6875,3587.770751953125,3473.615966796875,-1.932421000083906,2
