Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
153.204,-36633.6796875,-77719.0234375,-87318.6875,9593.224609375,-81449.0625,-35779.6171875,-35203.26953125,-1.9989244999866855,5
153.208,-36660.4609375,-76676.5625,-86728.796875,9450.078125,-80140.6015625,-35886.19921875,-36282.85546875,-1.9949244999866949,5
153.212,-36894.84375,-76546.0859375,-86675.1015625,9408.8564453125,-80038.0859375,-35932.23828125,-36215.28125,-1.9909244999867042,5
153.216,-36920.79296875,-77605.75,-87282.5234375,9540.5595703125,-81368.0234375,-35838.82421875,-35099.4609375,-1.986924499986685,5
153.22,-36669.51953125,-77842.0,-87394.3125,9594.3232421875,-81606.296875,-35783.4375,-35072.23828125,-1.9829244999866944,5
153.224,-36646.08203125,-76860.625,-86836.75,9463.263671875,-80360.875,-35877.5859375,-36141.9921875,-1.9789244999867037,5
153.228,-36885.55078125,-76477.7734375,-86638.6484375,9387.8515625,-79940.296875,-35949.46875,-36342.88671875,-1.9749244999866846,5
153.232,-36961.17578125,-77407.3984375,-87176.8515625,9498.5029296875,-81121.6484375,-35875.4609375,-35308.17578125,-1.970924499986694,5
153.236,-36720.94921875,-77941.8515625,-87464.171875,9588.9580078125,-81738.8125,-35798.5234375,-34964.23046875,-1.9669244999867033,5
153.24,-36638.6875,-77058.3515625,-86954.2265625,9479.451171875,-80601.859375,-35868.90625,-35970.28125,-1.9629244999866842,5
153.244,-36857.32421875,-76440.7265625,-86619.2265625,9375.1201171875,-79882.4375,-35958.125,-36435.51171875,-1.9589244999866935,5
153.248,-36982.2734375,-77203.3984375,-87069.75,9455.919921875,-80862.0390625,-35908.7734375,-35540.48828125,-1.9549244999867028,5
153.252,-36781.05078125,-78007.625,-87506.3984375,9580.0419921875,-81820.4765625,-35816.0,-34891.82421875,-1.9509244999866837,5
153.256,-36644.17578125,-77267.7734375,-87075.859375,9492.0654296875,-80859.5234375,-35860.04296875,-35789.0859375,-1.946924499986693,5
153.26,-36821.73046875,-76448.5625,-86625.296875,9365.34375,-79877.3125,-35967.13671875,-36491.375,-1.9429244999867024,5
153.264,-36982.23046875,-77003.8515625,-86959.859375,9418.9423828125,-80605.7734375,-35937.76953125,-35772.0859375,-1.9389244999866833,5
153.268,-36839.7734375,-78019.2734375,-87525.1875,9563.279296875,-81844.875,-35829.98046875,-34850.4296875,-1.9349244999866926,5
153.272,-36651.54296875,-77459.9375,-87192.5390625,9503.9140625,-81101.609375,-35851.19921875,-35596.51953125,-1.930924499986702,5
153.276,-36787.23046875,-76493.8984375,-86656.8984375,9359.4560546875,-79915.984375,-35965.42578125,-36505.23046875,-1.9269244999866828,5
153.28,-36992.95703125,-76839.2734375,-86877.609375,9379.8408203125,-80390.546875,-35961.34375,-35980.15625,-1.9229244999866921,5
153.284,-36905.125,-77968.859375,-87506.3359375,9534.0986328125,-81788.9609375,-35850.26953125,-34882.7109375,-1.9189244999867014,5
153.288,-36673.66796875,-77645.6015625,-87305.1484375,9512.4501953125,-81328.796875,-35844.28125,-35423.64453125,-1.9149244999866823,5
