Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
65.68,21907.85546875,-20305.302734375,-27799.296875,89116.25,-24361.541015625,22984.43359375,23094.130859375,8.597011299985468,0
65.684,21944.978515625,-21457.578125,-28436.712890625,89285.0625,-25782.609375,23095.01171875,24175.66796875,8.601011299985458,0
65.688,22221.521484375,-21036.150390625,-28183.322265625,89239.359375,-25207.666015625,23102.59375,23577.693359375,8.605011299985463,0
65.692,22178.771484375,-19962.337890625,-27592.115234375,89066.2265625,-23892.71484375,22983.625,22543.40625,8.609011299985454,0
65.696,21908.59375,-20164.15625,-27730.32421875,89059.0234375,-24181.34375,22951.078125,22895.07421875,8.613011299985459,0
65.7,21875.8125,-21359.32421875,-28400.662109375,89227.296875,-25668.384765625,23056.890625,24067.287109375,8.617011299985464,0
65.704,22164.87109375,-21212.271484375,-28297.49609375,89226.3359375,-25427.009765625,23092.271484375,23735.572265625,8.621011299985454,0
65.708,22189.666015625,-20116.619140625,-27686.931640625,89051.2265625,-24064.04296875,22981.12109375,22629.0,8.62501129998546,0
65.712,21922.78125,-20058.609375,-27674.19921875,89012.984375,-24040.796875,22929.16796875,22736.62109375,8.629011299985464,0
65.716,21833.302734375,-21201.662109375,-28323.15234375,89168.171875,-25475.958984375,23021.009765625,23902.82421875,8.633011299985455,0
65.72,22113.15625,-21352.625,-28391.912109375,89209.671875,-25607.587890625,23080.73046875,23865.96484375,8.63701129998546,0
65.724,22192.265625,-20311.40234375,-27803.328125,89050.7109375,-24296.787109375,22985.603515625,22771.291015625,8.641011299985465,0
65.728,21938.255859375,-19988.87109375,-27642.5625,88965.984375,-23951.24609375,22906.306640625,22599.365234375,8.645011299985455,0
65.732,21792.056640625,-21010.162109375,-28227.619140625,89096.171875,-25235.25,22973.609375,23677.0625,8.64901129998546,0
65.736,22036.912109375,-21473.3125,-28473.94921875,89178.75,-25765.32421875,23050.072265625,23963.90625,8.653011299985465,0
65.74,22176.48046875,-20525.599609375,-27933.337890625,89042.5859375,-24556.13671875,22976.900390625,22923.328125,8.657011299985456,0
65.744,21962.072265625,-19946.744140625,-27628.521484375,88925.3984375,-23891.380859375,22882.462890625,22485.927734375,8.66101129998546,0
65.748,21772.265625,-20802.525390625,-28126.02734375,89023.2265625,-24975.609375,22927.09375,23432.068359375,8.665011299985466,0
65.752,21963.71484375,-21555.44921875,-28532.171875,89146.4609375,-25876.35546875,23022.10546875,24037.21875,8.669011299985456,0
65.756,22156.953125,-20741.51171875,-28064.994140625,89036.3984375,-24825.646484375,22974.708984375,23099.853515625,8.673011299985461,0
65.76,21991.18359375,-19942.072265625,-27631.40234375,88892.2109375,-23874.1875,22865.728515625,22418.35546875,8.677011299985466,0
