Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
116.516,-11483.693359375,-53441.3359375,-61949.94921875,37214.04296875,-57604.9375,-10412.765625,-9408.904296875,-1.9972294000359199,4
116.52,-11241.865234375,-53078.30078125,-61726.3359375,37183.6171875,-57096.10546875,-10406.4951171875,-9971.833984375,-1.9932294000359292,4
116.524,-11298.013671875,-52018.0234375,-61131.625,37028.8125,-55779.69921875,-10521.484375,-10999.060546875,-1.9892294000359243,4
116.528,-11530.8544921875,-52164.17578125,-61236.71875,37025.55078125,-56014.5625,-10540.1298828125,-10660.482421875,-1.9852294000359194,4
116.532,-11529.708984375,-53321.89453125,-61887.91796875,37185.625,-57457.85546875,-10430.623046875,-9503.5810546875,-1.9812294000359287,4
116.536,-11268.4736328125,-53228.55078125,-61817.67578125,37194.54296875,-57282.26171875,-10401.3701171875,-9804.3701171875,-1.9772294000359238,4
116.54,-11269.904296875,-52158.71875,-61212.83203125,37046.69921875,-55945.54296875,-10506.4404296875,-10883.8330078125,-1.973229400035919,4
116.544,-11506.677734375,-52054.40625,-61174.0625,37006.5234375,-55873.70703125,-10548.6640625,-10796.546875,-1.9692294000359283,4
116.548,-11557.4609375,-53150.51953125,-61795.38671875,37150.6484375,-57243.54296875,-10450.7216796875,-9654.2138671875,-1.9652294000359234,4
116.552,-11289.5263671875,-53350.09375,-61887.41796875,37205.2421875,-57435.42578125,-10391.521484375,-9655.357421875,-1.9612294000359185,4
116.556,-11243.3671875,-52339.82421875,-61310.82421875,37063.86328125,-56160.8359375,-10484.052734375,-10732.9140625,-1.9572294000359278,4
116.56,-11474.7060546875,-51977.5859375,-61127.3046875,36993.10546875,-55767.51953125,-10552.287109375,-10911.6328125,-1.953229400035923,4
116.564,-11574.435546875,-52947.23828125,-61684.46875,37112.16796875,-56987.26953125,-10473.3486328125,-9851.5517578125,-1.9492294000359323,4
116.568,-11337.28125,-53444.80078125,-61949.7109375,37207.32421875,-57558.875,-10398.53125,-9535.4326171875,-1.9452294000359274,4
116.572,-11232.5205078125,-52532.8671875,-61425.76171875,37088.70703125,-56394.58203125,-10466.265625,-10547.162109375,-1.9412294000359225,4
116.576,-11437.630859375,-51929.29296875,-61098.39453125,36981.65625,-55694.15625,-10553.3359375,-10991.1455078125,-1.9372294000359318,4
116.58,-11580.0390625,-52726.89453125,-61562.7109375,37074.92578125,-56710.8671875,-10496.6171875,-10068.107421875,-1.933229400035927,4
116.584,-11388.1845703125,-53503.70703125,-61988.16796875,37200.66796875,-57636.79296875,-10404.46875,-9440.9951171875,-1.929229400035922,4
116.588,-11230.46875,-52739.88671875,-61543.5625,37107.33203125,-56635.98046875,-10451.5810546875,-10354.208984375,-1.9252294000359313,4
116.592,-11396.7421875,-51920.70703125,-61090.44921875,36976.29296875,-55663.51953125,-10554.529296875,-11045.0048828125,-1.9212294000359265,4
116.596,-11577.3203125,-52518.32421875,-61450.1484375,37040.35546875,-56437.66796875,-10518.8857421875,-10294.5576171875,-1.9172294000359216,4
116.6,-11447.1220703125,-53520.65625,-62000.375,37192.11328125,-57660.48828125,-10413.4580078125,-9393.716796875,-1.913229400035931,4
116.604,-11241.1279296875,-52930.36328125,-61653.3046875,37126.6875,-56875.61328125,-10434.0078125,-10161.9501953125,-1.909229400035926,4
116.608,-11361.9111328125,-51956.34375,-61111.71875,36974.90625,-55689.60546875,-10549.2841796875,-11057.998046875,-1.9052294000359211,4
116.612,-11568.6435546875,-52333.66796875,-61343.69921875,37008.16796875,-56198.53125,-10541.701171875,-10502.2451171875,-1.9012294000359304,4
116.616,-11506.6064453125,-53470.59375,-61974.8125,37170.53125,-57603.6484375,-10432.171875,-9418.4169921875,-1.8972294000359256,4
116.62,-11261.201171875,-53104.6875,-61753.2734375,37140.73046875,-57091.8359375,-10428.5966796875,-9980.8466796875,-1.8932294000359207,4
116.624,-11324.716796875,-52047.26171875,-61161.09375,36986.16796875,-55783.15625,-10544.2294921875,-11012.912109375,-1.88922940003593,4
116.628,-11555.21875,-52191.33203125,-61263.0859375,36981.5859375,-56013.73046875,-10560.2998046875,-10675.9794921875,-1.885229400035925,4
116.632,-11556.3642578125,-53349.59375,-61911.51953125,37137.9375,-57456.35546875,-10454.2734375,-9520.7236328125,-1.8812294000359202,4
116.636,-11297.7265625,-53256.73046875,-61843.7109375,37149.26953125,-57282.78125,-10423.375,-9822.703125,-1.8772294000359295,4
116.64,-11305.4765625,-52191.73828125,-61243.5859375,36998.91796875,-55953.53125,-10535.169921875,-10911.3466796875,-1.8732294000359246,4
116.644,-11542.3701171875,-52084.16796875,-61202.51171875,36957.60546875,-55873.44921875,-10578.037109375,-10824.513671875,-1.8692294000359198,4
