Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
101.068,-5240.2021484375,-46611.55078125,-55244.7109375,45372.63671875,-50477.58203125,-4486.8466796875,-4802.70458984375,-1.9993614999978035,3
101.072,-5484.1044921875,-46515.5625,-55213.38671875,45333.53125,-50417.35546875,-4530.8828125,-4707.9091796875,-1.9953614999977987,3
101.076,-5545.54541015625,-47619.7734375,-55840.0625,45482.3046875,-51797.63671875,-4433.51318359375,-3563.189453125,-1.991361499997808,3
101.08,-5280.13818359375,-47811.30078125,-55926.51953125,45533.63671875,-51981.48046875,-4376.5068359375,-3573.012939453125,-1.987361499997803,3
101.084,-5219.5546875,-46797.51953125,-55352.1875,45389.80078125,-50699.16796875,-4468.10791015625,-4652.71484375,-1.9833614999977982,3
101.088,-5449.1279296875,-46442.73046875,-55165.58203125,45315.9375,-50315.36328125,-4535.4365234375,-4827.046875,-1.9793614999978075,3
101.092,-5559.75537109375,-47414.94921875,-55723.21875,45443.1796875,-51544.8359375,-4454.47021484375,-3766.108154296875,-1.9753614999978026,3
101.096,-5325.81884765625,-47910.3359375,-55985.3359375,45534.54296875,-52110.26953125,-4379.13037109375,-3452.396484375,-1.9713614999977978,3
101.1,-5209.27978515625,-46990.8046875,-55461.5546875,45410.63671875,-50935.73046875,-4452.5146484375,-4476.76171875,-1.967361499997807,3
101.104,-5418.96875,-46397.8046875,-55140.35546875,45301.82421875,-50252.20703125,-4538.48828125,-4915.046875,-1.9633614999978022,3
101.108,-5570.2451171875,-47202.0625,-55609.8046875,45404.41796875,-51277.35546875,-4482.2216796875,-3989.649169921875,-1.9593614999977973,3
101.112,-5382.68115234375,-47973.1796875,-56030.23046875,45530.70703125,-52200.65625,-4392.8623046875,-3366.041748046875,-1.9553614999978066,3
101.116,-5216.19384765625,-47197.32421875,-55581.1875,45429.6875,-51193.71875,-4438.97265625,-4289.484375,-1.9513614999978017,3
101.12,-5375.4091796875,-46387.41796875,-55133.39453125,45295.17578125,-50228.5234375,-4536.27197265625,-4974.81884765625,-1.9473614999977968,3
101.124,-5562.16259765625,-46992.1875,-55494.88671875,45362.35546875,-51013.42578125,-4504.96728515625,-4218.79296875,-1.9433614999978062,3
101.128,-5433.7265625,-47993.4921875,-56047.42578125,45517.1875,-52237.96875,-4400.77880859375,-3323.26904296875,-1.9393614999978013,3
101.132,-5227.47119140625,-47396.59375,-55699.94921875,45443.84375,-51443.39453125,-4427.6953125,-4099.2021484375,-1.9353614999977964,3
101.136,-5333.4951171875,-46427.23046875,-55160.45703125,45290.46875,-50261.79296875,-4537.84521484375,-4992.93896484375,-1.9313614999978057,3
101.14,-5548.28759765625,-46811.9375,-55397.46875,45324.26171875,-50781.8984375,-4533.67333984375,-4439.90234375,-1.9273614999978008,3
101.144,-5495.95458984375,-47949.76953125,-56029.96875,45492.01171875,-52190.78125,-4422.76025390625,-3348.70849609375,-1.923361499997796,3
101.148,-5245.90087890625,-47572.85546875,-55801.15625,45460.4375,-51670.8671875,-4418.51708984375,-3912.115234375,-1.9193614999978053,3
101.152,-5295.65869140625,-46511.4609375,-55206.3046875,45300.25,-50355.84375,-4529.14306640625,-4944.0146484375,-1.9153614999978004,3
101.156,-5534.81640625,-46664.3125,-55313.78125,45301.91796875,-50598.67578125,-4547.50146484375,-4602.95703125,-1.9113614999977955,3
101.16,-5541.61181640625,-47829.4609375,-55968.05078125,45464.0625,-52052.14453125,-4441.71484375,-3442.478515625,-1.9073614999978048,3
101.164,-5274.46337890625,-47725.7734375,-55892.0859375,45468.40625,-51867.65625,-4413.5576171875,-3752.637451171875,-1.9033614999978,3
101.168,-5271.72119140625,-46653.65625,-55288.69921875,45310.59375,-50525.71875,-4519.72509765625,-4843.25927734375,-1.899361499997795,3
101.172,-5511.95166015625,-46558.38671875,-55251.8125,45276.26953125,-50462.7734375,-4561.7578125,-4745.9130859375,-1.8953614999978043,3
101.176,-5572.15234375,-47659.94921875,-55879.40625,45425.82421875,-51847.98828125,-4466.24853515625,-3598.95263671875,-1.8913614999977995,3
101.18,-5307.984375,-47850.1796875,-55968.69921875,45475.53125,-52024.65625,-4413.24755859375,-3614.28271484375,-1.8873614999977946,3
101.184,-5254.078125,-46833.5859375,-55388.9296875,45330.40625,-50739.7421875,-4502.0107421875,-4690.4560546875,-1.883361499997804,3
101.188,-5485.53515625,-46482.8046875,-55209.46875,45257.5,-50365.09375,-4568.3388671875,-4863.52490234375,-1.879361499997799,3
101.192,-5594.2294921875,-47458.60546875,-55768.375,45384.69921875,-51597.05078125,-4490.3037109375,-3801.131591796875,-1.8753614999978083,3
101.196,-5355.859375,-47949.48828125,-56028.5859375,45475.75,-52159.09375,-4411.578125,-3489.708984375,-1.8713614999978034,3
101.2,-5245.2568359375,-47031.7109375,-55502.73046875,45349.1484375,-50985.4609375,-4490.37646484375,-4516.5302734375,-1.8673614999977985,3
101.204,-5449.22412109375,-46436.05078125,-55181.91796875,45243.625,-50300.48828125,-4573.77490234375,-4952.2880859375,-1.8633614999978079,3
101.208,-5599.42822265625,-47243.90625,-55653.5,45342.14453125,-51329.59375,-4515.05224609375,-4023.075439453125,-1.859361499997803,3
101.212,-5404.4013671875,-48013.6171875,-56069.1171875,45472.36328125,-52246.48046875,-4417.82568359375,-3402.25732421875,-1.855361499997798,3
101.216,-5241.15625,-47232.9375,-55615.45703125,45370.84375,-51235.63671875,-4467.08203125,-4321.05078125,-1.8513614999978074,3
101.22,-5399.5615234375,-46427.13671875,-55168.3671875,45241.09375,-50273.01953125,-4567.48046875,-4998.3984375,-1.8473614999978025,3
101.224,-5584.24072265625,-47036.0546875,-55528.7421875,45304.1796875,-51061.82421875,-4531.7177734375,-4238.7958984375,-1.8433614999977976,3
101.228,-5458.37890625,-48036.7421875,-56080.7734375,45460.54296875,-52281.79296875,-4433.703125,-3343.844970703125,-1.839361499997807,3
101.232,-5245.08984375,-47431.16796875,-55724.10546875,45391.96875,-51482.0625,-4452.9443359375,-4117.96630859375,-1.835361499997802,3
