Fz,FC3,FC5,F3,FC4,FCz,Cz,Time,t_rel,idx
12.955830279544518,-16.58922709852399,-34.633958555470166,21.485029286749665,-3.629028405413362,6.160378137622727,14.250976355490629,129.82,-1.9995619999896803,0
12.899285226574694,-16.515853488802726,-34.50583909423148,21.423055498187914,-3.658172893936162,6.0699475822297595,14.287577169978038,129.824,-1.9955619999896612,0
12.810954064407758,-16.73364918916233,-34.38605712777469,21.46395978583685,-3.9229514651971367,6.6574640550740884,14.110279876815504,129.828,-1.9915619999896705,0
12.460943274222737,-16.750516348030587,-33.706875532805434,21.275494290563383,-4.414041436161751,7.1304161068328025,14.004579645378879,129.832,-1.9875619999896799,0
11.853248559290332,-16.449906255184196,-32.44791980568762,20.8116055027371,-5.0490916449251015,7.228307420632626,14.0537562231369,129.836,-1.9835619999896608,0
11.189170961648337,-16.081165158585367,-31.06242854178587,20.288005437157334,-5.716521820476571,7.247059974200247,14.135879147841937,129.84,-1.97956199998967,0
10.799446193214596,-16.072188334524665,-30.29947340971764,20.06665595777195,-6.245025127602516,7.712819805551887,14.037764915306433,129.844,-1.9755619999896794,0
10.918376820123209,-16.618149308697777,-30.66361981948982,20.359254684938268,-6.442036120184931,8.761634961750014,13.68453878156109,129.848,-1.9715619999896603,0
11.552481530133504,-17.581820157389547,-32.13441940254463,21.112589835464068,-6.208104535860691,10.084529768863735,13.17474296133362,129.852,-1.9675619999896696,0
12.447656658926382,-18.597558899005417,-34.127443715170855,22.03328331404051,-5.650513091197465,11.196388443809392,12.698187288597515,129.856,-1.963561999989679,0
13.236853006064282,-19.357032850811212,-35.851636343916745,22.788628454592377,-5.069224575505017,11.878423822630152,12.37398848694621,129.86,-1.9595619999896599,0
13.568681606539423,-19.647141010545752,-36.56953271513712,23.094116988100616,-4.805538974497148,12.101126588027995,12.258287517512034,129.864,-1.9555619999896692,0
13.325877240579047,-19.457532351032462,-36.04971612248831,22.87997724466288,-5.013433233097584,11.987868678831573,12.326958542544938,129.868,-1.9515619999896785,0
12.676089965048599,-18.94106314429318,-34.656409243300985,22.303155132675947,-5.5638304155777725,11.664944806885458,12.517112898562022,129.872,-1.9475619999896594,0
11.969980661510231,-18.360822987805445,-33.137739624206795,21.66846204585262,-6.14939987185693,11.272365277438132,12.737154499068293,129.876,-1.9435619999896687,0
11.487005477049149,-17.904222817608435,-32.08454083585908,21.209594359249678,-6.510537716718837,10.8729163592349,12.929785174652723,129.88,-1.939561999989678,0
11.346538955669294,-17.67223797913478,-31.754254787889387,21.035046249486516,-6.550147504214776,10.539281852992609,13.05577321309059,129.884,-1.9355619999896874,0
11.51284733231509,-17.653740618921862,-32.074435236937,21.120253090654792,-6.309890861616329,10.291575167095768,13.1133911274096,129.888,-1.9315619999896683,0
11.865049915565558,-17.747179581778607,-32.78456091348159,21.35564109045016,-5.888549807592497,10.057726160430443,13.14187313640657,129.892,-1.9275619999896776,0
12.276988286792422,-17.875389581412183,-33.61970290493923,21.63879204885193,-5.408227796346436,9.825701755436876,13.161838191616669,129.896,-1.923561999989687,0
12.712515542209543,-18.150217465919138,-34.53633644934716,21.99585764327707,-4.992263280567095,9.885737468278721,13.084706542068094,129.9,-1.9195619999896678,0
13.160557254700514,-18.739835236530222,-35.55349705590184,22.490325412983378,-4.766763497010283,10.620324827197615,12.788888294560882,129.904,-1.9155619999896771,0
13.48880239529024,-19.519436037746644,-36.38272834892969,22.996604055500566,-4.8308459891815225,11.920645923475018,12.326958001592075,129.908,-1.9115619999896865,0
13.500668445462985,-20.082855717781612,-36.54209355569371,23.236648619260023,-5.1861883633572265,13.141096670018293,11.932723902091311,129.912,-1.9075619999896674,0
13.135436350600173,-20.10206893346355,-35.83376545814181,23.04065517266348,-5.699698483429204,13.638151803355042,11.821289548415953,129.916,-1.9035619999896767,0
12.527598315513947,-19.584951205127243,-34.52219127774808,22.48698972125182,-6.192143512630971,13.261554227404053,12.023143731336546,129.92,-1.899561999989686,0
11.822104461509369,-18.70196325945697,-32.931536663267345,21.727215377024542,-6.577185971960117,12.204469338919255,12.45689671723134,129.924,-1.895561999989667,0
11.059759619743675,-17.598643741157783,-31.176639669550074,20.844413405023705,-6.8948635355306545,10.735146997190155,13.030826924281035,129.928,-1.8915619999896762,0
10.184310401405183,-16.290794032841173,-29.15150740793817,19.813717064789277,-7.232737792388496,8.958298984585804,13.718712782387625,129.932,-1.8875619999896855,0
9.205039400122544,-14.836356144869958,-26.88826744318403,18.664314661730455,-7.616296401890186,6.989393930998867,14.482171997092367,129.936,-1.8835619999896664,0
8.316425423993252,-13.508897933339197,-24.83269597423304,17.61814326662716,-7.959290147809457,5.185954590146928,15.180360774614417,129.94,-1.8795619999896758,0
7.928198554529842,-12.897951592835948,-23.927144456375604,17.148241177798955,-8.088699008729627,4.330101602972753,15.50725372263972,129.944,-1.875561999989685,0
8.357840678168749,-13.461358460603044,-24.902050829114952,17.621575354731004,-7.871142427334448,5.030143148548417,15.224992535604366,129.948,-1.871561999989666,0
9.543603946845742,-15.08737594255262,-27.609863870479206,18.957370828735332,-7.317592422025463,7.118009798830223,14.395847660646067,129.952,-1.8675619999896753,0
10.990384804399405,-17.007128139304523,-30.89821918424821,20.560614922479058,-6.599850931777297,9.524732074289924,13.429466454161705,129.956,-1.8635619999896846,0
12.114917384048425,-18.351921363125605,-33.41851996208035,21.74570991034778,-5.944778929728744,11.072316601096384,12.782276359442172,129.96,-1.8595619999896655,0
12.562372180338306,-18.660187031263348,-34.36652063002419,22.123288984058323,-5.534512867078228,11.190803780608858,12.684755583360351,129.964,-1.8555619999896749,0
12.400506827503827,-18.148503321410047,-33.92684717783591,21.820915283031983,-5.41898588459876,10.27061689229786,13.002297381011132,129.968,-1.8515619999896842,0
11.95601680522908,-17.362180177101745,-32.869068189331976,21.24693807100423,-5.509874529286414,9.10035226470049,13.437815754786403,129.972,-1.847561999989665,0
11.582377180804578,-16.741313768505524,-31.989594475068763,20.781072035280197,-5.612737135621392,8.204580854659893,13.77561530845109,129.976,-1.8435619999896744,0
11.484968500559948,-16.40952012810711,-31.719234173258474,20.58921868493801,-5.527471519792796,7.598494575216108,13.98354406044438,129.98,-1.8395619999896837,0
11.816881644100766,-16.469918081761506,-32.38176530816074,20.799588124864965,-5.112160268026058,7.317479548802188,14.029894340180451,129.984,-1.8355619999896646,0
12.669858820969777,-17.114794136349904,-34.202762083030336,21.543073223691064,-4.367824775699456,7.668827293794417,13.803621656624516,129.988,-1.831561999989674,0
13.896466102440032,-18.347722273543727,-36.89528143493507,22.738824443208973,-3.498996421099649,8.844016774185999,13.26269280974355,129.992,-1.8275619999896833,0
15.012494876669857,-19.696258951843713,-39.399886805907286,23.920721598050218,-2.858054635181402,10.410400707072675,12.610583211139742,129.996,-1.8235619999896642,0
15.492250011470839,-20.48023993739326,-40.52594092886153,24.513421258987808,-2.7172626181663957,11.531604268788744,12.186167945173894,130.0,-1.8195619999896735,0
15.173529067613204,-20.35083905306374,-39.87248159331429,24.281831497139592,-3.0689714003178086,11.64490634307577,12.192025138867349,130.004,-1.8155619999896828,0
14.395338699767532,-19.579472753911116,-38.16689896863372,23.5277054631136,-3.6273237470696427,10.923089370213532,12.527561936519886,130.008,-1.8115619999896637,0
13.760104696911712,-18.903208272256173,-36.76337265905967,22.89280885384112,-4.052368228910527,10.231705709055932,12.834329900417677,130.012,-1.807561999989673,0
13.650061553006175,-18.94607876379291,-36.558920028750244,22.849119207457527,-4.2315449027776815,10.462763734739502,12.774599200117702,130.016,-1.8035619999896824,0
13.908649901058515,-19.691960006841484,-37.24402231363066,23.302530409885176,-4.368906410044739,11.775923057058645,12.317785362514607,130.02,-1.7995619999896633,0
14.006872839209006,-20.47305982118375,-37.62458766082516,23.680980854414152,-4.7494038440034645,13.366045796366425,11.793151836022853,130.024,-1.7955619999896726,0
13.66820709988722,-20.694895657908233,-37.01710207984754,23.583766846254342,-5.36012747927967,14.274236081418746,11.545915189475183,130.028,-1.791561999989682,0
13.214575982012255,-20.39030425773887,-36.057932781052116,23.204260992124063,-5.781286478654405,14.171497515138082,11.639189028171046,130.032,-1.7875619999896628,0
