Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,43432.36328125,-26043.91796875,5404.54443359375,18199.400390625,4466.12890625,47865.41796875,-5363.36962890625,490.80853271484375
0.004,42395.98046875,-27368.931640625,6454.2060546875,19346.66796875,3842.688232421875,48415.59375,-5943.5849609375,493.19271850585938
0.008,42032.3125,-27408.48046875,6849.1943359375,19512.369140625,3658.39013671875,48481.92578125,-6075.71630859375,489.16348266601562
0.012,42962.5546875,-26109.88671875,5903.81640625,18425.01171875,4231.71484375,47955.15625,-5533.02880859375,490.021728515625
0.016,43514.8984375,-25852.73046875,5301.88134765625,18032.552734375,4522.41943359375,47773.8125,-5296.77978515625,489.92642211914062
0.02,42578.9375,-27170.900390625,6256.67578125,19146.634765625,3954.36328125,48317.89453125,-5847.74072265625,489.35418701171875
0.024,41971.0625,-27549.74609375,6906.3427734375,19607.521484375,3622.627685546875,48529.7734375,-6121.82666015625,489.878662109375
0.028,42741.0625,-26381.68359375,6133.03271484375,18659.974609375,4098.01025390625,48065.14453125,-5659.27099609375,492.33441162109375
0.032,43569.16796875,-25697.421875,5243.4208984375,17924.21484375,4566.83740234375,47710.33203125,-5260.0146484375,491.85757446289062
0.036,42772.98828125,-26934.79296875,6051.32666015625,18945.52734375,4073.382080078125,48216.70703125,-5739.80859375,492.40594482421875
0.04,41952.54296875,-27647.212890625,6917.57275390625,19671.65625,3600.049560546875,48558.57421875,-6141.734375,490.236328125
0.044,42536.09375,-26654.125,6345.7734375,18890.740234375,3969.288330078125,48177.2421875,-5779.48193359375,490.61782836914062
0.048,43574.09375,-25591.447265625,5243.56396484375,17870.546875,4578.5185546875,47686.71875,-5236.9599609375,490.713134765625
0.052,42964.19921875,-26701.140625,5849.29052734375,18736.865234375,4181.76708984375,48112.75,-5634.88037109375,489.66415405273438
0.056,41982.1484375,-27697.806640625,6871.43896484375,19675.521484375,3607.01123046875,48561.69921875,-6143.5703125,490.90390014648438
0.06,42366.5546875,-26883.771484375,6507.13525390625,19078.13671875,3862.405029296875,48266.1484375,-5877.56640625,489.28265380859375
0.064,43491.125,-25597.21484375,5317.45068359375,17899.681640625,4537.39208984375,47699.05078125,-5266.2138671875,492.33441162109375
0.068,43131.59375,-26474.837890625,5671.78759765625,18538.80859375,4288.00634765625,48020.1484375,-5536.10400390625,491.26156616210938
0.072,42074.73046875,-27658.01171875,6768.8466796875,19617.630859375,3656.721435546875,48536.96875,-6106.2578125,490.97543334960938
0.076,42218.8984375,-27095.822265625,6636.3818359375,19239.35546875,3769.231201171875,48339.41796875,-5967.640625,489.66415405273438
0.08,43354.32421875,-25701.572265625,5464.48291015625,18027.640625,4463.6484375,47756.08203125,-5334.11572265625,491.76220703125
0.084,43268.94921875,-26252.484375,5392.95703125,18327.525390625,4379.98828125,47897.4609375,-5475.73681640625,491.47607421875
0.088,42206.67578125,-27539.494140625,6495.31005859375,19474.83984375,3747.249267578125,48455.90625,-6050.9443359375,490.78466796875
0.092,42080.8359375,-27283.52734375,6649.7568359375,19384.412109375,3700.99560546875,48400.23828125,-6059.4560546875,491.47607421875
