Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,-200000,-200000,-200000,-200000,-200000,-200000,-200000,763.9169921875
0.004,-200000,-200000,-200000,-200000,-200000,-200000,-200000,757.05059814453125
0.008,-200000,-200000,-200000,-200000,-200000,-200000,-200000,754.54718017578125
0.012,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.73663330078125
0.016,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.0185546875
0.02,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.78155517578125
0.024,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.80810546875
0.028,-200000,-200000,-200000,-200000,-200000,-200000,-200000,748.51513671875
0.032,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.0927734375
0.036,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.1165771484375
0.04,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.8543701171875
0.044,-200000,-200000,-200000,-200000,-200000,-200000,-200000,754.1180419921875
0.048,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.40008544921875
0.052,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.47430419921875
0.056,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.4266357421875
0.06,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.51934814453125
0.064,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.73516845703125
0.068,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.82928466796875
0.072,-200000,-200000,-200000,-200000,-200000,-200000,-200000,754.76171875
0.076,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.52069091796875
0.08,-200000,-200000,-200000,-200000,-200000,-200000,-200000,750.68487548828125
0.084,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.52069091796875
0.088,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.04522705078125
0.092,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.1854248046875
0.096,-200000,-200000,-200000,-200000,-200000,-200000,-200000,753.6888427734375
0.1,-200000,-200000,-200000,-200000,-200000,-200000,-200000,750.87548828125
0.104,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.97216796875
0.108,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.66375732421875
0.112,-200000,-200000,-200000,-200000,-200000,-200000,-200000,752.09149169921875
0.116,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.44775390625
0.12,-200000,-200000,-200000,-200000,-200000,-200000,-200000,751.49542236328125
0.124,-200000,-200000,-200000,-200000,-200000,-200000,-200000,750.3748779296875
0.128,-200000,-200000,-200000,-200000,-200000,-200000,-200000,750.94708251953125
