24.4012 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
24.8079 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A4BEA11FF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A4BEA11F90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A4BEAC7A90>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
24.8079 	EXP 	window1: backgroundImage = ''
24.8079 	EXP 	window1: backgroundFit = 'none'
25.1169 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
25.1170 	EXP 	window1: recordFrameIntervals = False
25.2693 	EXP 	window1: recordFrameIntervals = True
26.1028 	EXP 	window1: recordFrameIntervals = False
26.1029 	EXP 	Screen (0) actual frame rate measured at 119.95Hz
26.2318 	EXP 	untitled: status = STARTED
26.2948 	EXP 	Created instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='instructions_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
26.2978 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation_1', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
26.2985 	WARNING 	Requested image 'grid' not found but similar filename 'grid.png' exists. This will be used instead but changing the filename is advised.
26.3353 	EXP 	Created grid_lines_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='grid', interpolate=True, mask=None, maskParams=None, name='grid_lines_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
26.3367 	EXP 	Created target_square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='target_square_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
26.3388 	EXP 	Created fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
26.3970 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='thank_you', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0158 	EXP 	instructions_2: autoDraw = True
9.4005 	DATA 	Mouse: Left button down, pos=(1120,783)
9.4013 	DATA 	Mouse:  Left button up, pos=(1120,783)
9.9496 	EXP 	Device response: <KeyPress from None: t=9.935878499876708, value=space, duration=None>
9.9519 	DATA 	Keypress: space
9.9558 	EXP 	instructions_2: autoDraw = False
9.9558 	EXP 	fixation_1: autoDraw = True
9.9979 	EXP 	Device response: <KeyPress from None: t=9.935878499876708, value=space, duration=0.056137300096452236>
10.9564 	EXP 	Imported trial_2.xlsx as conditions, 100 conditions, 2 params
10.9584 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'location': [0, 0], 'corrAns': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.9693 	EXP 	fixation_1: autoDraw = False
10.9693 	EXP 	fixation_1: autoDraw = False
10.9693 	EXP 	grid_lines_2: autoDraw = True
10.9693 	EXP 	target_square_2: autoDraw = True
11.9407 	EXP 	fixation_3: autoDraw = True
11.9660 	EXP 	target_square_2: autoDraw = False
12.9326 	EXP 	fixation_3: autoDraw = False
12.9502 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'location': [0.2, 0], 'corrAns': None, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
12.9580 	EXP 	grid_lines_2: autoDraw = False
12.9580 	EXP 	target_square_2: autoDraw = False
12.9580 	EXP 	fixation_3: autoDraw = False
12.9580 	EXP 	grid_lines_2: autoDraw = True
12.9580 	EXP 	target_square_2: autoDraw = True
13.9421 	EXP 	fixation_3: autoDraw = True
13.9504 	EXP 	target_square_2: autoDraw = False
14.9344 	EXP 	fixation_3: autoDraw = False
14.9435 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'location': [-0.2, 0.2], 'corrAns': None, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
14.9510 	EXP 	grid_lines_2: autoDraw = False
14.9510 	EXP 	grid_lines_2: autoDraw = False
14.9510 	EXP 	target_square_2: autoDraw = False
14.9510 	EXP 	fixation_3: autoDraw = False
14.9510 	EXP 	grid_lines_2: autoDraw = True
14.9510 	EXP 	target_square_2: autoDraw = True
15.9436 	EXP 	target_square_2: autoDraw = False
15.9436 	EXP 	fixation_3: autoDraw = True
16.9358 	EXP 	fixation_3: autoDraw = False
16.9362 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'location': [-0.2, 0], 'corrAns': None, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
16.9442 	EXP 	grid_lines_2: autoDraw = False
16.9442 	EXP 	grid_lines_2: autoDraw = False
16.9442 	EXP 	target_square_2: autoDraw = False
16.9442 	EXP 	fixation_3: autoDraw = False
16.9442 	EXP 	grid_lines_2: autoDraw = True
