45.1615 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
45.7494 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002CD4ACE9000>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002CD4ACE8FA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002CD4AD96AA0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.7496 	EXP 	window1: backgroundImage = ''
45.7496 	EXP 	window1: backgroundFit = 'none'
46.2755 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
46.2755 	EXP 	window1: recordFrameIntervals = False
46.4567 	EXP 	window1: recordFrameIntervals = True
47.2990 	EXP 	window1: recordFrameIntervals = False
47.2991 	EXP 	Screen (0) actual frame rate measured at 119.88Hz
47.5430 	EXP 	untitled: status = STARTED
47.6678 	EXP 	Created instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='instructions_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
47.6738 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation_1', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
47.6750 	WARNING 	Requested image 'grid' not found but similar filename 'grid.png' exists. This will be used instead but changing the filename is advised.
47.7442 	EXP 	Created grid_lines_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='grid', interpolate=True, mask=None, maskParams=None, name='grid_lines_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
47.7471 	EXP 	Created target_square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='target_square_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.15]), units='height', vertices=ndarray(...), win=Window(...))
47.7523 	EXP 	Created fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fixation_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
47.8607 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='thank_you', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0196 	EXP 	instructions_2: autoDraw = True
21.1164 	DATA 	Mouse: Left button down, pos=(1131,799)
21.1166 	DATA 	Mouse:  Left button up, pos=(1131,799)
25.1604 	EXP 	Device response: <KeyPress from None: t=25.136889799963683, value=space, duration=None>
25.1632 	DATA 	Keypress: space
25.1681 	EXP 	instructions_2: autoDraw = False
25.1681 	EXP 	fixation_1: autoDraw = True
25.2170 	EXP 	Device response: <KeyPress from None: t=25.136889799963683, value=space, duration=0.0715581001713872>
26.1763 	EXP 	Imported trial_2.xlsx as conditions, 100 conditions, 2 params
26.1789 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'location': [0, 0], 'corrAns': None, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
26.1920 	EXP 	fixation_1: autoDraw = False
26.1920 	EXP 	fixation_1: autoDraw = False
26.1920 	EXP 	grid_lines_2: autoDraw = True
26.1920 	EXP 	target_square_2: autoDraw = True
27.1509 	EXP 	fixation_3: autoDraw = True
27.1852 	EXP 	target_square_2: autoDraw = False
28.1445 	EXP 	fixation_3: autoDraw = False
28.1697 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'location': [0.2, 0], 'corrAns': None, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
28.1782 	EXP 	grid_lines_2: autoDraw = False
28.1782 	EXP 	target_square_2: autoDraw = False
28.1782 	EXP 	fixation_3: autoDraw = False
28.1782 	EXP 	grid_lines_2: autoDraw = True
28.1782 	EXP 	target_square_2: autoDraw = True
29.1523 	EXP 	fixation_3: autoDraw = True
29.1702 	EXP 	target_square_2: autoDraw = False
30.1457 	EXP 	fixation_3: autoDraw = False
30.1631 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'location': [-0.2, 0.2], 'corrAns': None, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
30.1699 	EXP 	grid_lines_2: autoDraw = False
30.1699 	EXP 	target_square_2: autoDraw = False
30.1699 	EXP 	fixation_3: autoDraw = False
30.1699 	EXP 	grid_lines_2: autoDraw = True
30.1699 	EXP 	target_square_2: autoDraw = True
31.1541 	EXP 	fixation_3: autoDraw = True
31.1632 	EXP 	target_square_2: autoDraw = False
32.1467 	EXP 	fixation_3: autoDraw = False
32.1569 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'location': [-0.2, 0], 'corrAns': None, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
32.1644 	EXP 	grid_lines_2: autoDraw = False
32.1644 	EXP 	grid_lines_2: autoDraw = False
32.1644 	EXP 	target_square_2: autoDraw = False
32.1644 	EXP 	fixation_3: autoDraw = False
32.1644 	EXP 	grid_lines_2: autoDraw = True
32.1644 	EXP 	target_square_2: autoDraw = True
33.1582 	EXP 	target_square_2: autoDraw = False
33.1582 	EXP 	fixation_3: autoDraw = True
34.1495 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'location': [-0.2, 0.2], 'corrAns': 'space', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
34.1586 	EXP 	grid_lines_2: autoDraw = False
34.1586 	EXP 	fixation_3: autoDraw = False
34.1586 	EXP 	grid_lines_2: autoDraw = False
34.1586 	EXP 	target_square_2: autoDraw = False
34.1586 	EXP 	fixation_3: autoDraw = False
34.1586 	EXP 	grid_lines_2: autoDraw = True
34.1586 	EXP 	target_square_2: autoDraw = True
35.1497 	EXP 	target_square_2: autoDraw = False
35.1586 	EXP 	fixation_3: autoDraw = True
36.1433 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'location': [0.2, -0.2], 'corrAns': None, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
36.1499 	EXP 	grid_lines_2: autoDraw = False
36.1499 	EXP 	fixation_3: autoDraw = False
36.1499 	EXP 	grid_lines_2: autoDraw = False
36.1499 	EXP 	target_square_2: autoDraw = False
36.1499 	EXP 	fixation_3: autoDraw = False
36.1591 	EXP 	grid_lines_2: autoDraw = True
36.1591 	EXP 	target_square_2: autoDraw = True
37.1511 	EXP 	target_square_2: autoDraw = False
37.1602 	EXP 	fixation_3: autoDraw = True
38.1443 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'location': [0, -0.2], 'corrAns': None, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
38.1520 	EXP 	grid_lines_2: autoDraw = False
38.1520 	EXP 	fixation_3: autoDraw = False
38.1520 	EXP 	grid_lines_2: autoDraw = False
38.1520 	EXP 	target_square_2: autoDraw = False
38.1520 	EXP 	fixation_3: autoDraw = False
38.1520 	EXP 	grid_lines_2: autoDraw = True
38.1520 	EXP 	target_square_2: autoDraw = True
39.1447 	EXP 	target_square_2: autoDraw = False
39.1531 	EXP 	fixation_3: autoDraw = True
40.1379 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'location': [0.2, 0.2], 'corrAns': None, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
40.1452 	EXP 	grid_lines_2: autoDraw = False
40.1452 	EXP 	fixation_3: autoDraw = False
40.1452 	EXP 	grid_lines_2: autoDraw = False
40.1452 	EXP 	target_square_2: autoDraw = False
40.1452 	EXP 	fixation_3: autoDraw = False
40.1527 	EXP 	grid_lines_2: autoDraw = True
40.1527 	EXP 	target_square_2: autoDraw = True
41.1463 	EXP 	target_square_2: autoDraw = False
41.1550 	EXP 	fixation_3: autoDraw = True
42.1399 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'location': [0, -0.2], 'corrAns': 'space', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
42.1467 	EXP 	grid_lines_2: autoDraw = False
42.1467 	EXP 	fixation_3: autoDraw = False
42.1467 	EXP 	grid_lines_2: autoDraw = False
42.1467 	EXP 	target_square_2: autoDraw = False
42.1467 	EXP 	fixation_3: autoDraw = False
42.1556 	EXP 	grid_lines_2: autoDraw = True
42.1556 	EXP 	target_square_2: autoDraw = True
43.1480 	EXP 	target_square_2: autoDraw = False
43.1562 	EXP 	fixation_3: autoDraw = True
44.1420 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'location': [0.2, 0.2], 'corrAns': 'space', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
44.1477 	EXP 	grid_lines_2: autoDraw = False
44.1477 	EXP 	fixation_3: autoDraw = False
44.1477 	EXP 	grid_lines_2: autoDraw = False
44.1477 	EXP 	target_square_2: autoDraw = False
44.1477 	EXP 	fixation_3: autoDraw = False
44.1569 	EXP 	grid_lines_2: autoDraw = True
44.1569 	EXP 	target_square_2: autoDraw = True
45.1494 	EXP 	target_square_2: autoDraw = False
45.1575 	EXP 	fixation_3: autoDraw = True
46.1428 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'location': [0.2, 0], 'corrAns': None, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
46.1502 	EXP 	grid_lines_2: autoDraw = False
46.1502 	EXP 	fixation_3: autoDraw = False
46.1502 	EXP 	grid_lines_2: autoDraw = False
46.1502 	EXP 	target_square_2: autoDraw = False
46.1502 	EXP 	fixation_3: autoDraw = False
46.1585 	EXP 	grid_lines_2: autoDraw = True
46.1585 	EXP 	target_square_2: autoDraw = True
47.1511 	EXP 	target_square_2: autoDraw = False
47.1581 	EXP 	fixation_3: autoDraw = True
48.1451 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'location': [0, 0], 'corrAns': None, 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
48.1532 	EXP 	grid_lines_2: autoDraw = False
48.1532 	EXP 	fixation_3: autoDraw = False
48.1532 	EXP 	grid_lines_2: autoDraw = False
48.1532 	EXP 	target_square_2: autoDraw = False
48.1532 	EXP 	fixation_3: autoDraw = False
48.1532 	EXP 	grid_lines_2: autoDraw = True
48.1532 	EXP 	target_square_2: autoDraw = True
