location,corrAns,thisN,thisTrialN,thisRepN,response_2.keys,response_2.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Fixation.started,fixation_1.started,fixation_1.stopped,Fixation.stopped,N_back_2_trials.started,grid_lines_2.started,target_square_2.started,response_2.started,fixation_3.started,target_square_2.stopped,fixation_3.stopped,N_back_2_trials.stopped,trials.response_2.keys,trials.response_2.corr,LIFU_marker,LSL_Time,grid_lines_2.stopped,response_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,False,0.006445699837058783,0.02472169976681471,0.02472169976681471,40.220888500101864,space,40.19148480007425,None,,,,,,,,,,,,,,,,,,,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
,,,,,,,,,,,,,,,,,,,,,40.22095619980246,40.22987429983914,41.41004189988598,41.213773699942976,,,,,,,,,,,,,,,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0]",None,0,0,0,None,1,0,0,0,0,41.41004189988598,,,,,,,,,,,,,,41.23940060008317,41.41004189988598,41.41004189988598,41.41004189988598,42.21326160011813,42.405348000116646,43.20567969977856,43.22295829979703,None,1,None,2296720.5446524,,,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0]",None,1,1,0,None,1,0,1,1,1,43.231172000057995,,,,,,,,,,,,,,43.22366049978882,43.231172000057995,43.231172000057995,43.231172000057995,44.215071599930525,44.22353979991749,45.207723000086844,45.21674250019714,None,1,None,2296722.5290604,45.224365499801934,45.224365499801934,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0.2]",None,2,2,0,None,1,0,2,2,2,45.224365499801934,,,,,,,,,,,,,,45.21747939987108,45.224365499801934,45.224365499801934,45.224365499801934,46.216928999871016,46.216928999871016,47.2090127998963,47.2095347000286,None,1,0.0,2296724.5228714,47.2176482998766,47.2176482998766,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0]",None,3,3,0,None,1,0,3,3,3,47.2176482998766,,,,,,,,,,,,,,47.210103100165725,47.2176482998766,47.2176482998766,47.2176482998766,48.21804639976472,48.21062229992822,49.21049410011619,49.20261589996517,None,1,None,2296726.5155166,49.21049410011619,49.21049410011619,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0.2]",space,4,4,0,None,0,0,4,4,4,49.21049410011619,,,,,,,,,,,,,,49.20320100011304,49.21899589989334,49.21899589989334,49.21899589989334,50.21195279993117,50.21195279993117,51.20411089994013,51.20485159987584,None,0,None,2296728.5086248,51.21206169994548,51.21206169994548,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",None,5,5,0,None,1,0,5,5,5,51.21206169994548,,,,,,,,,,,,,,51.205501299817115,51.21206169994548,51.21206169994548,51.21206169994548,52.213379099965096,52.20512790000066,53.205550599843264,53.198905299883336,None,1,None,2296730.510887,53.205550599843264,53.205550599843264,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",None,6,6,0,None,1,0,6,6,6,53.205550599843264,,,,,,,,,,,,,,53.1995565998368,53.21485979994759,53.21485979994759,53.21485979994759,54.2143613002263,54.206421699840575,55.207082100212574,55.199539199937135,None,1,None,2296732.5049733,55.207082100212574,55.207082100212574,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0.2]",None,7,7,0,None,1,0,7,7,7,55.207082100212574,,,,,,,,,,,,,,55.200122999958694,55.21541929990053,55.21541929990053,55.21541929990053,56.216428000014275,56.208192999940366,57.20845300005749,57.20169680006802,None,1,None,2296734.5055565,57.20845300005749,57.20845300005749,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",space,8,8,0,None,0,0,8,8,8,57.20845300005749,,,,,,,,,,,,,,57.20227070013061,57.21787879988551,57.21787879988551,57.21787879988551,58.21872190013528,58.209863000083715,59.21022150013596,59.203251500148326,None,0,None,2296736.5076916,59.21022150013596,59.21022150013596,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0.2]",space,9,9,0,None,0,0,9,9,9,59.21022150013596,,,,,,,,,,,,,,59.2039108001627,59.21858649980277,59.21858649980277,59.21858649980277,60.21970279980451,60.21153400000185,61.212905699852854,61.20521089993417,None,0,1.0,2296738.509323,61.212905699852854,61.212905699852854,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0]",None,10,10,0,None,1,0,10,10,10,61.212905699852854,,,,,,,,,,,,,,61.20594790019095,61.212905699852854,61.212905699852854,61.212905699852854,62.21350200008601,62.20503669977188,63.2110731001012,63.19942260021344,None,1,None,2296740.5113458,63.2110731001012,63.2110731001012,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0]",None,11,11,0,None,1,0,11,11,11,63.2110731001012,,,,,,,,,,,,,,63.199996599927545,63.21815019985661,63.21815019985661,63.21815019985661,64.21504750009626,64.21504750009626,65.20702179986984,65.20763579988852,None,1,None,2296742.5054167,65.21535520022735,65.21535520022735,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",None,12,12,0,None,1,0,12,12,12,65.21535520022735,,,,,,,,,,,,,,65.20842349994928,65.21535520022735,65.21535520022735,65.21535520022735,66.21700839977711,66.20974599989131,67.20837459992617,67.20089349988848,None,1,0.0,2296744.5138151,67.20837459992617,67.20837459992617,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, -0.2]",None,13,13,0,None,1,0,13,13,13,67.20837459992617,,,,,,,,,,,,,,67.20165790012106,67.2173582999967,67.2173582999967,67.2173582999967,68.25918509997427,68.25918509997427,,69.22765889996663,None,1,None,2296746.5070091,69.21097679995,69.21097679995,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",space,14,14,0,None,0,0,14,14,14,69.2353062001057,,,,,,,,,,,,,,69.22837449982762,69.2353062001057,69.2353062001057,69.2353062001057,70.21967290015891,70.2282293997705,71.21207439992577,71.22134030004963,None,0,None,2296748.5337416,,,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0.2]",None,15,15,0,None,1,0,15,15,15,71.22879130020738,,,,,,,,,,,,,,71.22229829989374,71.22879130020738,71.22879130020738,71.22879130020738,72.21252520009875,72.22104129986838,73.20550689985976,73.2140537998639,None,1,None,2296750.5276557,73.22194259986281,73.22194259986281,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0.2]",None,16,16,0,None,1,0,16,16,16,73.22194259986281,,,,,,,,,,,,,,73.21467270003632,73.22194259986281,73.22194259986281,73.22194259986281,74.21394120017067,74.21394120017067,75.20683659985662,75.20744050014764,None,1,None,2296752.5201006,75.2158086001873,75.2158086001873,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0]",None,17,17,0,None,1,0,17,17,17,75.2158086001873,,,,,,,,,,,,,,75.2082675001584,75.2158086001873,75.2158086001873,75.2158086001873,76.21657940000296,76.20776059990749,77.20840349979699,77.20060379989445,None,1,None,2296754.5135471,77.20840349979699,77.20840349979699,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",None,18,18,0,None,1,0,18,18,18,77.20840349979699,,,,,,,,,,,,,,77.20131260016933,77.21700849989429,77.21700849989429,77.21700849989429,78.21778419986367,78.21046479977667,79.21055909991264,79.20299219992012,None,1,None,2296756.5067021,79.21055909991264,79.21055909991264,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0]",None,19,19,0,None,1,0,19,19,19,79.21055909991264,,,,,,,,,,,,,,79.20400639995933,79.21881730016321,79.21881730016321,79.21881730016321,80.21895579993725,80.21125750010833,81.21500060008839,81.2044024001807,None,1,None,2296758.5091431,81.21500060008839,81.21500060008839,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",space,20,20,0,None,0,0,20,20,20,81.21500060008839,,,,,,,,,,,,,,81.20515310019255,81.21500060008839,81.21500060008839,81.21500060008839,82.21259960019961,82.21259960019961,83.20515399985015,83.19857010012493,None,0,None,2296760.5104731,83.20515399985015,83.20515399985015,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0.2]",None,21,21,0,None,1,0,21,21,21,83.20515399985015,,,,,,,,,,,,,,83.19926480017602,83.2136363000609,83.2136363000609,83.2136363000609,84.21347430022433,84.20625550020486,85.20728609990329,85.19865310005844,None,1,1.0,2296762.5046638,85.20728609990329,85.20728609990329,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",None,22,22,0,None,1,0,22,22,22,85.20728609990329,,,,,,,,,,,,,,85.1994141000323,85.21635709982365,85.21635709982365,85.21635709982365,86.21550050005317,86.20809270022437,87.20852300012484,87.20129110012203,None,1,None,2296764.5047967,87.20852300012484,87.20852300012484,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0.2]",space,23,23,0,None,0,0,23,23,23,87.20852300012484,,,,,,,,,,,,,,87.20211570011452,87.21601849980652,87.21601849980652,87.21601849980652,88.21862589986995,88.20978249982,89.21064679976553,89.2019647997804,None,0,0.0,2296766.5075162,89.21064679976553,89.21064679976553,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0]",None,24,24,0,None,1,0,24,24,24,89.21064679976553,,,,,,,,,,,,,,89.20258190017194,89.21923159994185,89.21923159994185,89.21923159994185,90.21890820004046,90.21099549997598,91.21109749982134,91.2040607999079,None,1,None,2296768.5079796,91.21109749982134,91.21109749982134,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0.2]",None,25,25,0,None,1,0,25,25,25,91.21109749982134,,,,,,,,,,,,,,91.20460769999772,91.21978460019454,91.21978460019454,91.21978460019454,92.21221379982308,92.21221379982308,93.2050252999179,93.20555560011417,None,1,None,2296770.5100432,93.21332379989326,93.21332379989326,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, -0.2]",None,26,26,0,None,1,0,26,26,26,93.21332379989326,,,,,,,,,,,,,,93.20604899991304,93.21332379989326,93.21332379989326,93.21332379989326,94.21385199995711,94.20581459999084,95.2061530998908,95.19835280021653,None,1,None,2296772.5114861,95.2061530998908,95.2061530998908,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
