location,corrAns,thisN,thisTrialN,thisRepN,response_2.keys,response_2.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Fixation.started,fixation_1.started,fixation_1.stopped,Fixation.stopped,N_back_2_trials.started,grid_lines_2.started,target_square_2.started,response_2.started,fixation_3.started,target_square_2.stopped,fixation_3.stopped,N_back_2_trials.stopped,trials.response_2.keys,trials.response_2.corr,LIFU_marker,LSL_Time,grid_lines_2.stopped,response_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"[0, -0.2]",space,8,8,0,None,0,0,8,8,8,99.7005529999733,,,,,,,,,,,,,,99.69402999989688,99.70856259996071,99.70856259996071,99.70856259996071,100.7112483996898,100.70109990006313,101.70355740003288,101.69446490006521,None,0,1.0,2379920.0949524,101.70355740003288,101.70355740003288,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0.2]",space,9,9,0,None,0,0,9,9,9,101.70355740003288,,,,,,,,,,,,,,101.69551480002701,101.71047580009326,101.71047580009326,101.71047580009326,102.71118470001966,102.70340229989961,103.70344980014488,103.69583969982341,None,0,None,2379922.0964208,103.70344980014488,103.70344980014488,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0]",None,10,10,0,None,1,0,10,10,10,103.70344980014488,,,,,,,,,,,,,,103.69657289981842,103.71161350002512,103.71161350002512,103.71161350002512,104.7124597998336,104.70464399969205,105.70492490008473,105.69735489971936,None,1,None,2379924.0975246,105.70492490008473,105.70492490008473,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, 0]",None,11,11,0,None,1,0,11,11,11,105.70492490008473,,,,,,,,,,,,,,105.69959220010787,105.71335819968954,105.71335819968954,105.71335819968954,106.70576839987189,106.70576839987189,107.69869569968432,107.69971169997007,None,1,0.0,2379926.1005425,107.7072377000004,107.7072377000004,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, -0.2]",None,12,12,0,None,1,0,12,12,12,107.7072377000004,,,,,,,,,,,,,,107.70077539980412,107.7072377000004,107.7072377000004,107.7072377000004,108.70711660012603,108.69977909978479,109.69973130011931,109.6923082000576,None,1,None,2379928.1016397,109.69973130011931,109.69973130011931,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[-0.2, -0.2]",None,13,13,0,None,1,0,13,13,13,109.69973130011931,,,,,,,,,,,,,,109.69297489989549,109.70770899998024,109.70770899998024,109.70770899998024,110.8094083997421,110.8094083997421,,111.71896909968928,None,1,None,2379930.0939341,111.70176939992234,111.70176939992234,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, -0.2]",space,14,14,0,None,0,0,14,14,14,111.72802049992606,,,,,,,,,,,,,,111.72003149986267,111.72802049992606,111.72802049992606,111.72802049992606,112.70998109970242,112.72769520012662,113.70320309977978,113.71258280007169,None,0,None,2379932.1208566,113.72071349993348,113.72071349993348,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, 0.2]",None,15,15,0,None,1,0,15,15,15,113.72071349993348,,,,,,,,,,,,,,113.71368529973552,113.72071349993348,113.72071349993348,113.72071349993348,114.71315319975838,114.71315319975838,115.705756300129,115.70644450001419,None,1,None,2379934.1145726,115.71397410007194,115.71397410007194,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0.2]",None,16,16,0,None,1,0,16,16,16,115.71397410007194,,,,,,,,,,,,,,115.70725159998983,115.71397410007194,115.71397410007194,115.71397410007194,116.70582329994068,116.70582329994068,117.69851949997246,117.69937169970945,None,1,1.0,2379936.1081292,117.70877930009738,117.70877930009738,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, 0]",None,17,17,0,None,1,0,17,17,17,117.70877930009738,,,,,,,,,,,,,,117.70036959974095,117.70877930009738,117.70877930009738,117.70877930009738,118.70745739992708,118.70745739992708,119.69995639985427,119.69250439992175,None,1,None,2379938.1012637,119.69995639985427,119.69995639985427,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
