location,corrAns,thisN,thisTrialN,thisRepN,response_2.keys,response_2.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Fixation.started,fixation_1.started,fixation_1.stopped,Fixation.stopped,N_back_2_trials.started,grid_lines_2.started,target_square_2.started,response_2.started,fixation_3.started,target_square_2.stopped,fixation_3.stopped,N_back_2_trials.stopped,trials.response_2.keys,trials.response_2.corr,LIFU_marker,LSL_Time,grid_lines_2.stopped,response_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"[0, -0.2]",space,8,8,0,None,0,0,8,8,8,26.840458600316197,,,,,,,,,,,,,,26.833851099945605,26.840458600316197,26.840458600316197,26.840458600316197,27.841191600076854,27.83271920029074,28.83320330036804,28.825561200268567,None,0,collecting_baseline,2104135.6094854,28.83320330036804,28.83320330036804,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0.2]",space,9,9,0,None,0,0,9,9,9,28.83320330036804,,,,,,,,,,,,,,28.826220800168812,28.84167949995026,28.84167949995026,28.84167949995026,29.842444600071758,29.834390200208873,30.835051000118256,30.827640700154006,None,0,collecting_baseline,2104137.6018673,30.835051000118256,30.835051000118256,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",None,10,10,0,None,1,0,10,10,10,30.835051000118256,,,,,,,,,,,,,,30.828189700376242,30.844546500127763,30.844546500127763,30.844546500127763,31.846136700361967,31.83593220030889,32.83689950034022,32.829157600179315,None,1,LIFU_ON,2104139.6038592,32.83689950034022,32.83689950034022,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,11,11,0,None,1,0,11,11,11,32.83689950034022,,,,,,,,,,,,,,32.82990020001307,32.8452165001072,32.8452165001072,32.8452165001072,33.845676000230014,33.837300000246614,34.83830800000578,34.8305879002437,None,1,None,2104141.6055306,34.83830800000578,34.83830800000578,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",None,12,12,0,None,1,0,12,12,12,34.83830800000578,,,,,,,,,,,,,,34.83134640008211,34.84724030038342,34.84724030038342,34.84724030038342,35.84736410016194,35.83902810001746,36.83939630025998,36.831986899953336,None,1,None,2104143.6069716,36.83939630025998,36.83939630025998,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, -0.2]",None,13,13,0,None,1,0,13,13,13,36.83939630025998,,,,,,,,,,,,,,36.832694600336254,36.8479516999796,36.8479516999796,36.8479516999796,37.84031210001558,37.84031210001558,38.838365599978715,38.83230060013011,None,1,LIFU_OFF,2104145.6083552,38.838365599978715,38.838365599978715,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",space,14,14,0,None,0,0,14,14,14,38.838365599978715,,,,,,,,,,,,,,38.8329568002373,38.848733600229025,38.848733600229025,38.848733600229025,39.84267299994826,39.84267299994826,40.83466720022261,40.83512719999999,None,0,None,2104147.6086098,40.8433954003267,40.8433954003267,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,15,15,0,None,1,0,15,15,15,40.8433954003267,,,,,,,,,,,,,,40.83563490025699,40.8433954003267,40.8433954003267,40.8433954003267,41.844252900220454,41.835902800317854,42.83634630031884,42.8282635002397,None,1,None,2104149.6113063,42.83634630031884,42.83634630031884,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0.2]",None,16,16,0,None,1,0,16,16,16,42.83634630031884,,,,,,,,,,,,,,42.828906500246376,42.844569500070065,42.844569500070065,42.844569500070065,43.845290100201964,43.836993200238794,44.8382337000221,44.830418300349265,None,1,None,2104151.6045747,44.8382337000221,44.8382337000221,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,17,17,0,None,1,0,17,17,17,44.8382337000221,,,,,,,,,,,,,,44.831066000275314,44.84695770032704,44.84695770032704,44.84695770032704,45.8470499003306,45.83836519997567,46.8393065999262,46.831672000233084,None,1,None,2104153.6067189,46.8393065999262,46.8393065999262,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",None,18,18,0,None,1,0,18,18,18,46.8393065999262,,,,,,,,,,,,,,46.83226749999449,46.84790460020304,46.84790460020304,46.84790460020304,47.840432200115174,47.840432200115174,48.83362080017105,48.83414250006899,None,1,None,2104155.6079419,48.84082460030913,48.84082460030913,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",None,19,19,0,None,1,0,19,19,19,48.84082460030913,,,,,,,,,,,,,,48.83465180033818,48.84082460030913,48.84082460030913,48.84082460030913,49.84191380022094,49.83428730024025,50.83409930020571,50.82666280027479,None,1,None,2104157.61034,50.83409930020571,50.83409930020571,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",space,20,20,0,None,0,0,20,20,20,50.83409930020571,,,,,,,,,,,,,,50.82733400026336,50.84264570008963,50.84264570008963,50.84264570008963,51.843559300061315,51.83517999993637,52.83603430027142,52.82808620017022,None,0,None,2104159.6029895,52.83603430027142,52.83603430027142,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, 0.2]",None,21,21,0,None,1,0,21,21,21,52.83603430027142,,,,,,,,,,,,,,52.8286283002235,52.844080300070345,52.844080300070345,52.844080300070345,53.84508190024644,53.836686400230974,54.83730550017208,54.82992170006037,None,1,None,2104161.6043065,54.83730550017208,54.83730550017208,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",None,22,22,0,None,1,0,22,22,22,54.83730550017208,,,,,,,,,,,,,,54.83114810008556,54.84585819998756,54.84585819998756,54.84585819998756,55.84670880017802,55.838552800007164,56.83967830007896,56.83157830033451,None,1,None,2104163.6064216,56.83967830007896,56.83967830007896,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, 0.2]",space,23,23,0,None,0,0,23,23,23,56.83967830007896,,,,,,,,,,,,,,56.83224570006132,56.84771110024303,56.84771110024303,56.84771110024303,57.84855190012604,57.84027349995449,58.84054649993777,58.83318469999358,None,0,None,2104165.6078942,58.84054649993777,58.84054649993777,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,24,24,0,None,1,0,24,24,24,58.84054649993777,,,,,,,,,,,,,,58.83372170012444,58.84054649993777,58.84054649993777,58.84054649993777,59.84132010024041,59.833015399985015,60.83463140018284,60.826042300090194,None,1,None,2104167.6093868,60.83463140018284,60.83463140018284,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0.2]",None,25,25,0,None,1,0,25,25,25,60.83463140018284,,,,,,,,,,,,,,60.82671710010618,60.84226529998705,60.84226529998705,60.84226529998705,61.84284840011969,61.83528300002217,62.835672200191766,62.82795680034906,None,1,None,2104169.60237,62.835672200191766,62.835672200191766,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, -0.2]",None,26,26,0,None,1,0,26,26,26,62.835672200191766,,,,,,,,,,,,,,62.82863130001351,62.8439004002139,62.8439004002139,62.8439004002139,63.845073600299656,63.836494400165975,64.83742330037057,64.830140999984,None,1,None,2104171.6042997,64.83742330037057,64.83742330037057,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",None,27,27,0,None,1,0,27,27,27,64.83742330037057,,,,,,,,,,,,,,64.83082710020244,64.8467135000974,64.8467135000974,64.8467135000974,65.84626549994573,65.83831100026146,66.83896369999275,66.83113850001246,None,1,None,2104173.6064807,66.83896369999275,66.83896369999275,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,28,28,0,None,1,0,28,28,28,66.83896369999275,,,,,,,,,,,,,,66.83169200038537,66.84721900010481,66.84721900010481,66.84721900010481,67.8394712000154,67.8394712000154,68.8320797001943,68.83263830002397,None,1,None,2104175.6073696,68.84099880000576,68.84099880000576,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",space,29,29,0,None,0,0,29,29,29,68.84099880000576,,,,,,,,,,,,,,68.8333187000826,68.84099880000576,68.84099880000576,68.84099880000576,69.84145400021225,69.83308569993824,70.8337723002769,70.82580019999295,None,0,None,2104177.6089639,70.8337723002769,70.8337723002769,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, -0.2]",None,30,30,0,None,1,0,30,30,30,70.8337723002769,,,,,,,,,,,,,,70.82635530037805,70.84180330019444,70.84180330019444,70.84180330019444,71.84297450026497,71.83530300017446,72.83558950014412,72.82740360032767,None,1,None,2104179.6020256,72.83558950014412,72.83558950014412,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",None,31,31,0,None,1,0,31,31,31,72.83558950014412,,,,,,,,,,,,,,72.82803630037233,72.84359960025176,72.84359960025176,72.84359960025176,73.84457990014926,73.83631640020758,74.83708270033821,74.8290391000919,None,1,None,2104181.6037132,74.83708270033821,74.83708270033821,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,32,32,0,None,1,0,32,32,32,74.83708270033821,,,,,,,,,,,,,,74.82959950016811,74.84495340008289,74.84495340008289,74.84495340008289,75.84611249994487,75.83819540031254,76.83882200019434,76.831217400264,None,1,None,2104183.6052521,76.83882200019434,76.83882200019434,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0.2]",None,33,33,0,None,1,0,33,33,33,76.83882200019434,,,,,,,,,,,,,,76.83205890003592,76.84689270006493,76.84689270006493,76.84689270006493,77.84865790000185,77.84012850001454,78.84140910021961,78.8327180002816,None,1,LIFU_ON,2104185.6077027,78.84140910021961,78.84140910021961,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,34,34,0,None,1,0,34,34,34,78.84140910021961,,,,,,,,,,,,,,78.83345910022035,78.84140910021961,78.84140910021961,78.84140910021961,79.84104959992692,79.83316110027954,80.83349550003186,80.82553970022127,None,1,None,2104187.6090843,80.83349550003186,80.83349550003186,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",None,35,35,0,None,1,0,35,35,35,80.83349550003186,,,,,,,,,,,,,,80.82607070030645,80.84189470019192,80.84189470019192,80.84189470019192,81.84302309993654,81.83456799993291,82.83529600035399,82.82714000018314,None,1,None,2104189.601738,82.83529600035399,82.83529600035399,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",None,36,36,0,None,1,0,36,36,36,82.83529600035399,,,,,,,,,,,,,,82.82773070037365,82.8432658999227,82.8432658999227,82.8432658999227,83.84926500031725,83.83826120011508,84.84550140006468,84.8380586002022,None,1,LIFU_OFF,2104191.6034,84.83750710031018,84.83750710031018,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,37,37,0,None,1,0,37,37,37,84.84550140006468,,,,,,,,,,,,,,84.8388697002083,84.84550140006468,84.84550140006468,84.84550140006468,85.8463783999905,85.83820590004325,86.83947380026802,86.8309194999747,None,1,None,2104193.6145016,86.83947380026802,86.83947380026802,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, -0.2]",space,38,38,0,None,0,0,38,38,38,86.83947380026802,,,,,,,,,,,,,,86.83155929995701,86.84781299997121,86.84781299997121,86.84781299997121,87.84850670024753,87.84074439993128,88.8404068001546,88.83296409994364,None,0,None,2104195.6072132,88.8404068001546,88.8404068001546,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, 0.2]",None,39,39,0,None,1,0,39,39,39,88.8404068001546,,,,,,,,,,,,,,88.83368190005422,88.8404068001546,88.8404068001546,88.8404068001546,89.84074470028281,89.83291290001944,90.83336880011484,90.82536970032379,None,1,None,2104197.6093142,90.83336880011484,90.83336880011484,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",None,40,40,0,None,1,0,40,40,40,90.83336880011484,,,,,,,,,,,,,,90.82594150025398,90.84204460028559,90.84204460028559,90.84204460028559,91.84259829996154,91.83488310035318,92.83476650016382,92.82756190001965,None,1,None,2104199.6016,92.83476650016382,92.83476650016382,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, 0.2]",space,41,41,0,None,0,0,41,41,41,92.83476650016382,,,,,,,,,,,,,,92.82815600000322,92.84393440000713,92.84393440000713,92.84393440000713,93.84419080009684,93.83549260022119,94.83655499992892,94.829002100043,None,0,None,2104201.603821,94.83655499992892,94.83655499992892,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",None,42,42,0,None,1,0,42,42,42,94.83655499992892,,,,,,,,,,,,,,94.82975580031052,94.84536290029064,94.84536290029064,94.84536290029064,95.84574430016801,95.83771930029616,96.8394311000593,96.8325090999715,None,1,None,2104203.6053723,96.8394311000593,96.8394311000593,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,43,43,0,None,1,0,43,43,43,96.8394311000593,,,,,,,,,,,,,,96.83314480027184,96.84762260038406,96.84762260038406,96.84762260038406,97.84760199999437,97.83942550001666,98.83979950007051,98.83158570015803,None,1,None,2104205.6087984,98.83979950007051,98.83979950007051,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0]",space,44,44,0,None,0,0,44,44,44,98.83979950007051,,,,,,,,,,,,,,98.83227370027453,98.84873640025035,98.84873640025035,98.84873640025035,99.84875530004501,99.84079830022529,100.84141180012375,100.83321440033615,None,0,None,2104207.6079374,100.84141180012375,100.84141180012375,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,45,45,0,None,1,0,45,45,45,100.84141180012375,,,,,,,,,,,,,,100.83374830009416,100.84141180012375,100.84141180012375,100.84141180012375,101.84210740029812,101.83530730009079,102.83484510006383,102.82648320030421,None,1,LIFU_ON,2104209.6094257,102.83484510006383,102.83484510006383,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0.2, 0.2]",None,46,46,0,None,1,0,46,46,46,102.83484510006383,,,,,,,,,,,,,,102.82708770036697,102.84277850016952,102.84277850016952,102.84277850016952,103.84126750007272,103.84126750007272,104.8385872002691,104.83082729997113,None,1,None,2104211.6027465,104.8385872002691,104.8385872002691,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0]",None,47,47,0,None,1,0,47,47,47,104.8385872002691,,,,,,,,,,,,,,104.83154480019584,104.84575129998848,104.84575129998848,104.84575129998848,105.85257450025529,105.83805100014433,106.85123810032383,106.83876390010118,None,1,None,2104213.6071989,106.83825320005417,106.83825320005417,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",None,48,48,0,None,1,0,48,48,48,106.85123810032383,,,,,,,,,,,,,,106.83964970009401,106.85123810032383,106.85123810032383,106.85123810032383,107.8538349000737,107.8538349000737,108.85457300022244,108.84048860007897,None,1,LIFU_OFF,2104215.6153037,108.85457300022244,108.85457300022244,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[-0.2, -0.2]",None,49,49,0,None,1,0,49,49,49,108.85457300022244,,,,,,,,,,,,,,108.84116340009496,108.85457300022244,108.85457300022244,108.85457300022244,109.85222240025178,109.85222240025178,110.85328420018777,110.84224870009348,None,1,None,2104217.6168055,110.85328420018777,110.85328420018777,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, -0.2]",space,50,50,0,None,0,0,50,50,50,110.85328420018777,,,,,,,,,,,,,,110.84283230034634,110.85328420018777,110.85328420018777,110.85328420018777,111.84307420020923,111.85013240016997,112.83471410023049,112.84334920020774,None,0,None,2104219.6185064,112.85106720030308,112.85106720030308,002,001,2026-07-07_08h52.53.931,untitled,,2026.1.3,121.06097826178134,2026-07-07 08h52.54.253210 -0700,
"[0, 0.2]",None,51,51,0,,,0,51,51,51,112.85106720030308,,,,,,,,,,,,,,112.84399030031636,112.85106720030308,112.85106720030308,112.85106720030308,113.84430570015684,113.84430570015684,,,,,,,,,,,,,,,,,
