Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06
1606255.3024757,-12118.1748046875,-0.42035818099975586,0.17670099437236786,0.5495090484619141,-0.4235624372959137,-0.38349080085754395
1606255.3028661,-13481.2138671875,-0.31591615080833435,0.09980301558971405,0.5204289555549622,-0.43051934242248535,-0.38349080085754395
1606255.3058466,-12711.8359375,-0.2071562260389328,0.04291369765996933,0.4943014979362488,-0.436769962310791,-0.38349080085754395
1606255.3134535,-11653.28125,-0.09588257968425751,0.009193469770252705,0.4721836447715759,-0.44206133484840393,-0.44206133484840393
1606255.3156282,-11891.7236328125,0.01608598232269287,0.0002587588387541473,0.45479878783226013,-0.446220338344574,-0.44206133484840393
1606255.3172566,-13412.333984375,0.12731266021728516,0.016208510845899582,0.4425187110900879,-0.4491581916809082,-0.44206133484840393
1606255.322341,-12909.841796875,0.23648829758167267,0.05592671036720276,0.4353671967983246,-0.450869083404541,-0.44206133484840393
1606255.3322738,-11763.5263671875,0.3420698046684265,0.11701174825429916,0.43303632736206055,-0.4514266848564148,-0.44206133484840393
1606255.333083,-11740.9013671875,0.4424973428249359,0.19580388069152832,0.4349316954612732,-0.4509732723236084,-0.44206133484840393
1606255.3336097,-13238.7890625,0.5363577008247375,0.2876795828342438,0.4402354657649994,-0.4497044086456299,-0.44206133484840393
1606255.3391225,-13074.685546875,0.6221674680709839,0.38709235191345215,0.4479713439941406,-0.4478537440299988,-0.44206133484840393
1606255.3477143,-11922.169921875,0.6984543800354004,0.4878385066986084,0.4570752680301666,-0.4456757605075836,-0.44206133484840393
1606255.3483371,-11652.1845703125,0.7640196681022644,0.5837261080741882,0.4664703905582428,-0.4434281289577484,-0.44206133484840393
1606255.3564372,-12987.0439453125,0.8177093267440796,0.6686485409736633,0.47513383626937866,-0.44135555624961853,-0.44135555624961853
1606255.3569654,-13229.919921875,0.8582053184509277,0.7365163564682007,0.4821535050868988,-0.4396761953830719,-0.44135555624961853
1606255.3579964,-12102.8671875,0.8844264149665833,0.7822101712226868,0.4867812991142273,-0.4385690689086914,-0.44135555624961853
1606255.3584745,-11598.873046875,0.8957732319831848,0.8024096488952637,0.4884757995605469,-0.4381636679172516,-0.44135555624961853
1606255.371048,-12691.5703125,0.8917851448059082,0.7952807545661926,0.48692870140075684,-0.4385337829589844,-0.44135555624961853
1606255.3766881,-13369.15625,0.8720588684082031,0.7604866027832031,0.48207974433898926,-0.4396938383579254,-0.44135555624961853
1606255.3769388,-12296.224609375,0.8366076350212097,0.6999123692512512,0.4741169810295105,-0.4415988028049469,-0.44135555624961853
1606255.3772102,-11580.849609375,0.7858713269233704,0.6175937652587891,0.46345940232276917,-0.444148451089859,-0.44135555624961853
1606255.3856351,-12402.8466796875,0.720443606376648,0.5190389752388,0.4507220685482025,-0.4471956789493561,-0.44135555624961853
1606255.3918255,-13458.9921875,0.6411393880844116,0.411059707403183,0.4366648197174072,-0.450558602809906,-0.44135555624961853
1606255.3936058,-12497.640625,0.549121081829071,0.30153393745422363,0.4221310019493103,-0.4540356695652008,-0.4540356695652008
1606255.3943545,-11604.453125,0.44570988416671753,0.1986573189496994,0.4079856872558594,-0.4574197232723236,-0.4540356695652008
1606255.4010991,-12119.794921875,0.33235931396484375,0.11046271026134491,0.39505401253700256,-0.4605133533477783,-0.4540356695652008
1606255.4072368,-13483.333984375,0.21092180907726288,0.044488005340099335,0.3840588629245758,-0.4631437659263611,-0.4540356695652008
1606255.407517,-12703.1826171875,0.08354852348566055,0.006980355829000473,0.3755734860897064,-0.4651738107204437,-0.4540356695652008
1606255.4079489,-11664.34375,-0.047682564705610275,0.0022736273240298033,0.3699972629547119,-0.46650782227516174,-0.4540356695652008
1606255.4168828,-11891.484375,-0.18065235018730164,0.032635271549224854,0.36754292249679565,-0.4670949876308441,-0.4540356695652008
1606255.4251152,-13416.3876953125,-0.3129071593284607,0.09791088104248047,0.36823153495788574,-0.46693024039268494,-0.4540356695652008
1606255.4253743,-12900.4501953125,-0.44192227721214294,0.1952953040599823,0.371908038854599,-0.4660507142543793,-0.4540356695652008
1606255.425789,-11766.3642578125,-0.5654306411743164,0.319711834192276,0.3782746195793152,-0.46452760696411133,-0.4540356695652008
1606255.4332794,-11744.3095703125,-0.6812323331832886,0.4640774726867676,0.3869244456291199,-0.4624582827091217,-0.4624582827091217
1606255.4411919,-13233.9501953125,-0.7870925664901733,0.6195147633552551,0.39737313985824585,-0.459958553314209,-0.4624582827091217
1606255.4415192,-13071.2529296875,-0.8809895515441895,0.7761425971984863,0.4090920388698578,-0.4571549892425537,-0.4624582827091217
1606255.441775,-11929.537109375,-0.9610894918441772,0.9236930012702942,0.42153772711753845,-0.4541775584220886,-0.4624582827091217
1606255.4471169,-11650.6123046875,-1.025608777999878,1.0518732070922852,0.43417802453041077,-0.45115360617637634,-0.4624582827091217
1606255.4550411,-12980.4375,-1.0731103420257568,1.1515659093856812,0.4465174078941345,-0.44820156693458557,-0.4624582827091217
1606255.4553045,-13232.9248046875,-1.102697730064392,1.215942144393921,0.4581180512905121,-0.4454263150691986,-0.4624582827091217
1606255.4555791,-12106.6591796875,-1.1136735677719116,1.2402687072753906,0.4686107039451599,-0.4429160952568054,-0.4624582827091217
1606255.4614356,-11597.1826171875,-1.105422019958496,1.221957802772522,0.4777030050754547,-0.4407409131526947,-0.4624582827091217
1606255.4683586,-12686.896484375,-1.0777826309204102,1.1616153717041016,0.4851865768432617,-0.4389505386352539,-0.43757399916648865
1606255.4685833,-13371.349609375,-1.0311006307601929,1.0631685256958008,0.49094071984291077,-0.43757399916648865,-0.43757399916648865
1606255.4689784,-12290.287109375,-0.9658892750740051,0.9329420924186707,0.4949316382408142,-0.43661922216415405,-0.43757399916648865
1606255.4756096,-11578.65625,-0.8828392028808594,0.7794049978256226,0.4972135126590729,-0.43607330322265625,-0.43757399916648865
1606255.4840925,-12390.9248046875,-0.7830400466918945,0.6131517291069031,0.4979289472103119,-0.43590211868286133,-0.43757399916648865
1606255.4844428,-13461.5673828125,-0.6678687930107117,0.4460487365722656,0.4973107874393463,-0.43605002760887146,-0.43757399916648865
1606255.4849791,-12489.34375,-0.538885772228241,0.29039788246154785,0.4956851899623871,-0.4364389479160309,-0.43757399916648865
1606255.4913058,-11590.123046875,-0.3980259299278259,0.15842466056346893,0.49346908926963806,-0.436969131231308,-0.43757399916648865
1606255.5011563,-12108.9482421875,-0.2475343942642212,0.061273276805877686,0.4911605417728424,-0.43752139806747437,-0.43757399916648865
1606255.5014815,-13479.615234375,-0.08961721509695053,0.00803124625235796,0.48932504653930664,-0.43796053528785706,-0.43757399916648865
1606255.5016544,-12692.1435546875,0.07345912605524063,0.005396243184804916,0.48857468366622925,-0.43814000487327576,-0.43757399916648865
1606255.5073659,-11643.3154296875,0.23902268707752228,0.057131845504045486,0.48953351378440857,-0.43791064620018005,-0.43791064620018005
1606255.5163072,-11886.0029296875,0.4042048454284668,0.16338154673576355,0.4927959442138672,-0.4371301531791687,-0.43791064620018005
1606255.5167886,-13404.1796875,0.5662946701049805,0.3206896185874939,0.4988855719566345,-0.435673326253891,-0.43791064620018005
1606255.5170446,-12887.6220703125,0.7225152850151062,0.5220283269882202,0.5082076191902161,-0.433443158864975,-0.43791064620018005
1606255.5206607,-11747.576171875,0.86979740858078,0.7565474510192871,0.5209982991218567,-0.4303831458091736,-0.43791064620018005
1606255.5289781,-11738.826171875,1.005070447921753,1.0101667642593384,0.5372856259346008,-0.42648667097091675,-0.43791064620018005
1606255.5306915,-13220.310546875,1.1254136562347412,1.2665557861328125,0.5568631291389465,-0.4218030869960785,-0.43791064620018005
1606255.5309364,-13058.115234375,1.227898359298706,1.5077342987060547,0.579275906085968,-0.4164411425590515,-0.43791064620018005
1606255.535736,-11910.724609375,1.3097718954086304,1.715502381324768,0.6038292050361633,-0.41056719422340393,-0.43791064620018005
1606255.5450265,-11648.6796875,1.3687143325805664,1.8733787536621094,0.6296222805976868,-0.40439653396606445,-0.43791064620018005
1606255.5461784,-12964.7734375,1.402597427368164,1.9672794342041016,0.6555948257446289,-0.39818304777145386,-0.39818304777145386
1606255.546456,-13213.5654296875,1.4094045162200928,1.9864212274551392,0.6805928945541382,-0.39220261573791504,-0.39818304777145386
1606255.5511838,-12088.060546875,1.3877637386322021,1.9258880615234375,0.7034665942192078,-0.386730432510376,-0.39818304777145386
1606255.5614741,-11593.6298828125,1.3371820449829102,1.7880557775497437,0.7231795191764832,-0.3820144534111023,-0.39818304777145386
