Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07
73.204,-83293.3515625,-0.30972403287887573,0.095928966999053955,302.11605834960938,71.721542358398438,86.5526123046875,-0.079832732677459717
73.208,-84606.4609375,3.3322498798370361,11.103889465332031,278.19393920898438,65.998558044433594,86.5526123046875,0.075626291334629059
73.212,-83503.8515625,6.9710831642150879,48.596000671386719,259.49212646484375,61.524433135986328,86.5526123046875,0.15228626132011414
73.216,-81853.984375,10.545796394348145,111.21382904052734,246.13505554199219,58.328960418701172,86.5526123046875,0.13748078048229218
73.22,-82991.7265625,13.99616813659668,195.8927001953125,238.07357788085938,56.400379180908203,86.5526123046875,0.067411601543426514
73.224,-84558.125,17.263988494873047,298.04531860351562,235.10993957519531,55.691368103027344,86.5526123046875,0.015865331515669823
73.228,-83831.4609375,20.294231414794922,411.85586547851562,236.92097473144531,56.1246337890625,86.5526123046875,0.020712181925773621
73.232,-81995.9375,23.036205291748047,530.66680908203125,243.0787353515625,57.5977783203125,86.5526123046875,0.018087327480316162
73.236,-82724.6875,25.444589614868164,647.4271240234375,253.06881713867188,59.987754821777344,59.987754821777344,-0.082841202616691589
73.24,-84424.1015625,27.480340957641602,755.16912841796875,266.30697631835938,63.154777526855469,59.987754821777344,-0.27019992470741272
73.244,-84120.421875,29.111434936523438,847.4755859375,282.15518188476562,66.946212768554688,59.987754821777344,-0.43408578634262085
73.248,-82231.9609375,30.313411712646484,918.90301513671875,299.93939208984375,71.2008056640625,59.987754821777344,-0.47062081098556519
73.252,-82456.2890625,31.069707870483398,965.32666015625,318.96768188476562,75.753036499023438,59.987754821777344,-0.35131305456161499
73.256,-84225.5390625,31.371837615966797,984.19219970703125,338.551025390625,80.438034057617188,59.987754821777344,-0.13170213997364044
73.26,-84363.4375,31.219430923461914,974.65283203125,358.02603149414062,85.097145080566406,59.987754821777344,0.092369459569454193
73.264,-82541.1875,30.620082855224609,937.58953857421875,376.77719116210938,89.583053588867188,59.987754821777344,0.25434660911560059
73.268,-82214.2734375,29.589117050170898,875.51593017578125,394.25985717773438,93.765525817871094,59.987754821777344,0.33875823020935059
73.272,-83982.109375,28.149124145507812,792.37322998046875,410.01943969726562,97.535751342773438,100.81034088134766,0.34639802575111389
73.276,-84544.375,26.329418182373047,693.23828125,423.70721435546875,100.81034088134766,100.81034088134766,0.27249231934547424
73.28,-82881.859375,24.165313720703125,583.96240234375,435.09002685546875,103.53349304199219,100.81034088134766,0.14080294966697693
73.284,-82032.4375,21.697307586669922,470.77313232421875,444.052490234375,105.67763519287109,100.81034088134766,0.03665238618850708
73.288,-83689.8125,18.970169067382812,359.86734008789062,450.59295654296875,107.24233245849609,100.81034088134766,0.041742317378520966
73.292,-84644.4375,16.031972885131836,257.02410888671875,454.81146240234375,108.25154876708984,100.81034088134766,0.13861334323883057
73.296,-83224.296875,12.933085441589355,167.26469421386719,456.89242553710938,108.74937438964844,100.81034088134766,0.24084624648094177
73.3,-81927.2890625,9.7251863479614258,94.579246520996094,457.08267211914062,108.79489898681641,100.81034088134766,0.28889760375022888
73.304,-83384.5,6.4602575302124023,41.73492431640625,455.66781616210938,108.45640563964844,100.81034088134766,0.26951903104782104
73.308,-84677.6640625,3.1896357536315918,10.17377758026123,452.94808959960938,107.80576324462891,100.81034088134766,0.19862163066864014
73.312,-83559.609375,-0.03691483661532402,0.001362705253995955,449.217041015625,106.91316986083984,100.81034088134766,0.11788724362850189
73.316,-81917.171875,-3.1720881462097168,10.06214427947998,444.74456787109375,105.84320068359375,105.84320068359375,0.066593147814273834
73.32,-83071.546875,-6.1718626022338867,38.091888427734375,439.76434326171875,104.65175628662109,105.84320068359375,0.056071113795042038
73.324,-84623.0390625,-8.9962596893310547,80.93267822265625,434.46875,103.38486480712891,105.84320068359375,0.082633830606937408
73.328,-83868.8125,-11.609992980957031,134.79194641113281,429.00918579101562,102.07875823974609,105.84320068359375,0.13277383148670197
73.332,-82041.3984375,-13.982978820800781,195.523681640625,423.5009765625,100.76100921630859,105.84320068359375,0.17650794982910156
73.336,-82766.9765625,-16.090694427490234,258.91049194335938,418.03363037109375,99.453025817871094,105.84320068359375,0.19700908660888672
73.34,-84450.984375,-17.914407730102539,320.92596435546875,412.68148803710938,98.172607421875,105.84320068359375,0.21781928837299347
