Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,-200000,-200000,775.28955078125,-200000,-200000,-200000,-200000,735.04461669921875
0.004,-200000,-200000,769.6390380859375,-200000,-200000,-200000,-200000,727.55810546875
0.008,-200000,-200000,763.84552001953125,-200000,-200000,-200000,-200000,725.6507568359375
0.012,-200000,-200000,761.36602783203125,-200000,-200000,-200000,-200000,726.19921875
0.016,-200000,-200000,763.65478515625,-200000,-200000,-200000,-200000,725.626953125
0.02,-200000,-200000,766.1820068359375,-200000,-200000,-200000,-200000,725.31707763671875
0.024,-200000,-200000,762.62957763671875,-200000,-200000,-200000,-200000,721.81231689453125
0.028,-200000,-200000,759.5301513671875,-200000,-200000,-200000,-200000,725.84161376953125
0.032,-200000,-200000,760.53155517578125,-200000,-200000,-200000,-200000,720.97784423828125
0.036,-200000,-200000,764.2269287109375,-200000,-200000,-200000,-200000,721.16864013671875
0.04,-200000,-200000,760.79376220703125,-200000,-200000,-200000,-200000,724.17266845703125
0.044,-200000,-200000,760.93682861328125,-200000,-200000,-200000,-200000,725.07861328125
0.048,-200000,-200000,758.36181640625,-200000,-200000,-200000,-200000,723.1474609375
0.052,-200000,-200000,764.2269287109375,-200000,-200000,-200000,-200000,723.6004638671875
0.056,-200000,-200000,763.5355224609375,-200000,-200000,-200000,-200000,721.43084716796875
0.06,-200000,-200000,759.3870849609375,-200000,-200000,-200000,-200000,723.33819580078125
0.064,-200000,-200000,759.91162109375,-200000,-200000,-200000,-200000,723.8626708984375
0.068,-200000,-200000,762.939453125,-200000,-200000,-200000,-200000,722.7659912109375
0.072,-200000,-200000,762.39111328125,-200000,-200000,-200000,-200000,725.07861328125
0.076,-200000,-200000,758.45721435546875,-200000,-200000,-200000,-200000,723.7196044921875
0.08,-200000,-200000,759.7923583984375,-200000,-200000,-200000,-200000,724.60186767578125
0.084,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,720.85870361328125
0.088,-200000,-200000,759.33935546875,-200000,-200000,-200000,-200000,723.1712646484375
0.092,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,723.67205810546875
0.096,-200000,-200000,763.98858642578125,-200000,-200000,-200000,-200000,723.52899169921875
0.1,-200000,-200000,760.15008544921875,-200000,-200000,-200000,-200000,720.73944091796875
0.104,-200000,-200000,758.45721435546875,-200000,-200000,-200000,-200000,721.62158203125
0.108,-200000,-200000,762.5819091796875,-200000,-200000,-200000,-200000,723.7196044921875
0.112,-200000,-200000,764.41778564453125,-200000,-200000,-200000,-200000,723.6004638671875
0.116,-200000,-200000,762.39111328125,-200000,-200000,-200000,-200000,722.83758544921875
0.12,-200000,-200000,760.03076171875,-200000,-200000,-200000,-200000,724.4110107421875
0.124,-200000,-200000,761.556640625,-200000,-200000,-200000,-200000,722.98046875
0.128,-200000,-200000,765.37139892578125,-200000,-200000,-200000,-200000,722.5751953125
0.132,-200000,-200000,761.62823486328125,-200000,-200000,-200000,-200000,719.90496826171875
0.136,-200000,-200000,757.9803466796875,-200000,-200000,-200000,-200000,724.02960205078125
0.14,-200000,-200000,760.36456298828125,-200000,-200000,-200000,-200000,725.00714111328125
0.144,-200000,-200000,764.34619140625,-200000,-200000,-200000,-200000,724.935546875
0.148,-200000,-200000,764.3699951171875,-200000,-200000,-200000,-200000,723.2666015625
0.152,-200000,-200000,759.5301513671875,-200000,-200000,-200000,-200000,724.48260498046875
0.156,-200000,-200000,758.2664794921875,-200000,-200000,-200000,-200000,723.52899169921875
0.16,-200000,-200000,764.98992919921875,-200000,-200000,-200000,-200000,725.07861328125
0.164,-200000,-200000,760.03076171875,-200000,-200000,-200000,-200000,720.62030029296875
0.168,-200000,-200000,760.67462158203125,-200000,-200000,-200000,-200000,722.52764892578125
0.172,-200000,-200000,758.31427001953125,-200000,-200000,-200000,-200000,725.00714111328125
0.176,-200000,-200000,761.93817138671875,-200000,-200000,-200000,-200000,723.8388671875
0.18,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,721.62158203125
0.184,-200000,-200000,758.3857421875,-200000,-200000,-200000,-200000,723.33819580078125
0.188,-200000,-200000,757.8134765625,-200000,-200000,-200000,-200000,723.552734375
0.192,-200000,-200000,761.50897216796875,-200000,-200000,-200000,-200000,722.1937255859375
0.196,-200000,-200000,764.03631591796875,-200000,-200000,-200000,-200000,722.50372314453125
0.2,-200000,-200000,759.6492919921875,-200000,-200000,-200000,-200000,723.52899169921875
0.204,-200000,-200000,759.7685546875,-200000,-200000,-200000,-200000,722.64678955078125
0.208,-200000,-200000,761.12744140625,-200000,-200000,-200000,-200000,720.28643798828125
0.212,-200000,-200000,763.72637939453125,-200000,-200000,-200000,-200000,721.81231689453125
0.216,-200000,-200000,759.7923583984375,-200000,-200000,-200000,-200000,722.5989990234375
0.22,-200000,-200000,756.90753173828125,-200000,-200000,-200000,-200000,723.1712646484375
0.224,-200000,-200000,760.29315185546875,-200000,-200000,-200000,-200000,723.21905517578125
0.228,-200000,-200000,765.37139892578125,-200000,-200000,-200000,-200000,723.09979248046875
0.232,-200000,-200000,763.08251953125,-200000,-200000,-200000,-200000,722.95672607421875
0.236,-200000,-200000,760.29315185546875,-200000,-200000,-200000,-200000,723.48126220703125
0.24,-200000,-200000,759.72088623046875,-200000,-200000,-200000,-200000,723.40966796875
0.244,-200000,-200000,762.39111328125,-200000,-200000,-200000,-200000,724.10107421875
0.248,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,719.404296875
0.252,-200000,-200000,760.4599609375,-200000,-200000,-200000,-200000,723.67205810546875
0.256,-200000,-200000,760.93682861328125,-200000,-200000,-200000,-200000,723.1474609375
0.26,-200000,-200000,761.8665771484375,-200000,-200000,-200000,-200000,724.2918701171875
0.264,-200000,-200000,763.2733154296875,-200000,-200000,-200000,-200000,722.95672607421875
0.268,-200000,-200000,761.62823486328125,-200000,-200000,-200000,-200000,726.6522216796875
0.272,-200000,-200000,757.47979736328125,-200000,-200000,-200000,-200000,722.69451904296875
0.276,-200000,-200000,761.0560302734375,-200000,-200000,-200000,-200000,723.21905517578125
0.28,-200000,-200000,764.34619140625,-200000,-200000,-200000,-200000,722.98046875
0.284,-200000,-200000,760.4837646484375,-200000,-200000,-200000,-200000,724.1248779296875
0.288,-200000,-200000,758.3857421875,-200000,-200000,-200000,-200000,724.48260498046875
0.292,-200000,-200000,760.4599609375,-200000,-200000,-200000,-200000,722.50372314453125
0.296,-200000,-200000,762.7010498046875,-200000,-200000,-200000,-200000,724.10107421875
0.3,-200000,-200000,758.5048828125,-200000,-200000,-200000,-200000,721.8837890625
0.304,-200000,-200000,758.8148193359375,-200000,-200000,-200000,-200000,724.60186767578125
0.308,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,723.8626708984375
0.312,-200000,-200000,763.2733154296875,-200000,-200000,-200000,-200000,721.57391357421875
0.316,-200000,-200000,759.33935546875,-200000,-200000,-200000,-200000,721.55010986328125
0.32,-200000,-200000,757.4320068359375,-200000,-200000,-200000,-200000,723.6004638671875
0.324,-200000,-200000,762.6533203125,-200000,-200000,-200000,-200000,724.48260498046875
0.328,-200000,-200000,766.3250732421875,-200000,-200000,-200000,-200000,723.48126220703125
0.332,-200000,-200000,761.24676513671875,-200000,-200000,-200000,-200000,719.78582763671875
0.336,-200000,-200000,760.55535888671875,-200000,-200000,-200000,-200000,725.00714111328125
0.34,-200000,-200000,760.79376220703125,-200000,-200000,-200000,-200000,722.71826171875
0.344,-200000,-200000,764.15545654296875,-200000,-200000,-200000,-200000,723.52899169921875
0.348,-200000,-200000,761.7474365234375,-200000,-200000,-200000,-200000,723.21905517578125
0.352,-200000,-200000,759.45867919921875,-200000,-200000,-200000,-200000,723.48126220703125
0.356,-200000,-200000,759.7685546875,-200000,-200000,-200000,-200000,723.79119873046875
0.36,-200000,-200000,764.75146484375,-200000,-200000,-200000,-200000,723.0281982421875
0.364,-200000,-200000,761.67596435546875,-200000,-200000,-200000,-200000,722.14617919921875
0.368,-200000,-200000,757.1697998046875,-200000,-200000,-200000,-200000,721.6453857421875
0.372,-200000,-200000,759.5062255859375,-200000,-200000,-200000,-200000,724.62567138671875
0.376,-200000,-200000,761.556640625,-200000,-200000,-200000,-200000,723.0281982421875
0.38,-200000,-200000,762.20050048828125,-200000,-200000,-200000,-200000,722.7659912109375
0.384,-200000,-200000,758.2664794921875,-200000,-200000,-200000,-200000,722.1937255859375
0.388,-200000,-200000,759.14874267578125,-200000,-200000,-200000,-200000,721.95538330078125
0.392,-200000,-200000,762.77264404296875,-200000,-200000,-200000,-200000,724.17266845703125
0.396,-200000,-200000,763.72637939453125,-200000,-200000,-200000,-200000,723.29052734375
0.4,-200000,-200000,760.67462158203125,-200000,-200000,-200000,-200000,722.9090576171875
0.404,-200000,-200000,757.31280517578125,-200000,-200000,-200000,-200000,723.1474609375
0.408,-200000,-200000,761.93817138671875,-200000,-200000,-200000,-200000,722.69451904296875
0.412,-200000,-200000,763.7977294921875,-200000,-200000,-200000,-200000,721.8837890625
0.416,-200000,-200000,760.93682861328125,-200000,-200000,-200000,-200000,721.57391357421875
0.42,-200000,-200000,759.5301513671875,-200000,-200000,-200000,-200000,723.40966796875
0.424,-200000,-200000,761.79510498046875,-200000,-200000,-200000,-200000,723.8388671875
0.428,-200000,-200000,764.87078857421875,-200000,-200000,-200000,-200000,723.7196044921875
0.432,-200000,-200000,761.4375,-200000,-200000,-200000,-200000,722.7659912109375
0.436,-200000,-200000,760.36456298828125,-200000,-200000,-200000,-200000,725.69854736328125
0.44,-200000,-200000,762.05743408203125,-200000,-200000,-200000,-200000,723.98193359375
