Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2298699.0101418,28284.93359375,-4323.2919921875,-12704.349609375,24153.568359375,24109.916015625,28396.775390625,-5993.98681640625,-30.353811264038086,921.3538818359375,1316.9742431640625,198.7294464111328,252.7066192626953,489.6641540527344
2298699.0131193,26907.375,-4706.00146484375,-12855.3642578125,23174.146484375,23538.306640625,28503.41796875,-6770.4921875,-42.01239013671875,1765.040771484375,1235.4456787109375,186.3766326904297,252.7066192626953,494.2179260253906
2298699.0147839,26935.29296875,-4730.84521484375,-13069.1064453125,22557.212890625,23437.0,27896.046875,-6745.48193359375,-53.37767791748047,2849.176513671875,1215.331787109375,183.32907104492188,252.7066192626953,491.97674560546875
2298699.0178488,28133.41796875,-4380.2021484375,-12910.4873046875,23490.693359375,23953.775390625,27842.046875,-6067.61083984375,-64.15704345703125,4116.12646484375,1251.7308349609375,188.8440704345703,252.7066192626953,490.236328125
2298699.0274875,28338.93359375,-4296.44677734375,-12714.6982421875,24171.08984375,24138.59375,28347.828125,-5934.78759765625,-74.06270599365234,5485.2841796875,1338.0140380859375,201.9172821044922,252.7066192626953,491.07080078125
2298699.031138,27035.30859375,-4663.4912109375,-12836.1953125,23322.55859375,23607.615234375,28532.625,-6669.45068359375,-82.8204345703125,6859.22509765625,1466.1605224609375,221.3334197998047,252.7066192626953,493.1927185058594
2298699.0316634,26696.947265625,-4801.60791015625,-13089.0859375,22463.25,23342.15625,27987.912109375,-6870.24609375,-90.1778335571289,8132.04150390625,1627.0908203125,245.716796875,252.7066192626953,494.2417907714844
2298699.0361947,27810.791015625,-4484.43994140625,-12973.810546875,23232.03125,23808.52734375,27839.759765625,-6233.40625,-95.91192626953125,9199.0986328125,1811.019287109375,273.584716796875,252.7066192626953,493.50262451171875
2298699.0450755,28355.52734375,-4299.1640625,-12748.9111328125,24101.734375,24124.912109375,28282.66796875,-5917.3583984375,-99.83616638183594,9967.2607421875,2007.8297119140625,303.40447998046875,303.40447998046875,492.239013671875
2298699.049001,27227.287109375,-4622.88916015625,-12829.9736328125,23465.634765625,23680.49609375,28535.390625,-6556.67822265625,-101.80650329589844,10364.5654296875,2207.485107421875,333.6552734375,303.40447998046875,492.33441162109375
2298699.0500623,26541.974609375,-4853.2490234375,-13091.6845703125,22461.19921875,23280.57421875,28108.146484375,-6960.4873046875,-101.72630310058594,10348.240234375,2400.47412109375,362.8960876464844,303.40447998046875,493.3119201660156
2298699.0539905,27550.4375,-4564.33349609375,-13022.8779296875,23020.056640625,23691.46484375,27840.380859375,-6377.91259765625,-99.54962158203125,9910.1279296875,2578.282470703125,389.8367614746094,303.40447998046875,491.57147216796875
2298699.0589298,28369.26171875,-4306.60302734375,-12793.708984375,24014.525390625,24107.958984375,28183.55859375,-5910.4443359375,-95.28288269042969,9078.828125,2733.85302734375,413.4080505371094,303.40447998046875,492.33441162109375
2298699.0616114,27463.130859375,-4566.64599609375,-12824.9658203125,23628.474609375,23766.58984375,28502.01171875,-6425.35791015625,-88.98497009277344,7918.32421875,2862.00732421875,432.8253479003906,303.40447998046875,491.547607421875
2298699.0625703,26557.162109375,-4835.9638671875,-13045.1689453125,22575.76171875,23308.900390625,28228.978515625,-6956.43505859375,-80.765625,6523.0859375,2959.7578125,447.6360778808594,303.40447998046875,492.6443786621094
2298699.0664849,27514.724609375,-4586.64990234375,-13056.0419921875,22946.552734375,23668.98046875,27778.724609375,-6408.6435546875,-70.78231048583984,5010.13525390625,3026.494140625,457.74755859375,303.40447998046875,490.3555603027344
2298699.0766694,26939.96484375,-4830.36083984375,-13103.318359375,23209.384765625,23507.072265625,28154.13671875,-6676.62744140625,-59.23554611206055,3508.849609375,3064.013671875,463.432373046875,464.28826904296875,491.76220703125
2298699.077267,25582.578125,-5141.3779296875,-13071.5859375,22460.462890625,22894.384765625,28950.337890625,-7447.93505859375,-46.36345291137695,2149.56982421875,3076.385986328125,465.3069763183594,464.28826904296875,491.404541015625
2298699.0786482,26591.96875,-4816.58056640625,-12994.265625,22339.703125,23088.671875,28603.33984375,-7062.12646484375,-32.435882568359375,1052.0865478515625,3069.662841796875,464.28826904296875,464.28826904296875,492.16748046875
2298699.0830655,27796.33984375,-4634.7138671875,-13147.8330078125,22918.15234375,23597.146484375,27664.806640625,-6395.76953125,-17.74933433532715,315.0389099121094,3051.44921875,461.5286560058594,464.28826904296875,493.001953125
2298699.0948744,26700.666015625,-4994.86962890625,-13237.5263671875,22941.474609375,23320.796875,28069.85546875,-6872.4873046875,-2.623054027557373,6.8804121017456055,3030.344970703125,458.3310546875,464.28826904296875,493.1927185058594
2298699.096979,25642.587890625,-5189.9912109375,-13117.3623046875,22454.599609375,22848.91796875,28965.046875,-7467.8662109375,12.604711532592773,158.87875366210938,3015.28125,456.0486755371094,464.28826904296875,491.9529724121094
2298699.1021703,26579.90625,-4877.99609375,-13001.3955078125,22408.05859375,23043.755859375,28741.697265625,-7119.6796875,27.582983016967773,760.8209838867188,3014.787841796875,455.973876953125,464.28826904296875,490.73699951171875
2298699.104984,27972.24609375,-4625.05859375,-13161.5419921875,22910.525390625,23600.4375,27659.396484375,-6368.9951171875,41.95842742919922,1760.509521484375,3036.233154296875,459.2232360839844,464.28826904296875,491.47607421875
2298699.1073317,27021.958984375,-4951.3583984375,-13264.537109375,23004.60546875,23412.515625,27909.853515625,-6754.16015625,55.38916015625,3067.958984375,3085.134765625,466.63250732421875,464.28826904296875,493.9556579589844
2298699.1082642,25710.87109375,-5224.5615234375,-13158.537109375,22550.990234375,22889.328125,28896.287109375,-7442.7607421875,67.55950927734375,4564.28759765625,3164.612548828125,478.6746520996094,464.28826904296875,493.3834533691406
2298699.109462,26412.896484375,-4952.50244140625,-13021.2080078125,22428.087890625,22988.943359375,28853.01171875,-7216.23974609375,78.19376373291016,6114.2646484375,3275.067626953125,495.4102478027344,464.28826904296875,489.9264221191406
2298699.1148566,28024.484375,-4618.28759765625,-13159.060546875,22869.18359375,23576.619140625,27725.962890625,-6385.25537109375,87.06736755371094,7580.7265625,3414.13037109375,516.4803466796875,464.28826904296875,491.690673828125
2298699.1257799,27299.16796875,-4896.76025390625,-13277.1982421875,23063.68359375,23497.84375,27780.728515625,-6640.125,94.01512145996094,8838.841796875,3576.891845703125,541.14111328125,541.14111328125,492.239013671875
2298699.1280456,25803.927734375,-5243.06396484375,-13206.7705078125,22650.07421875,22953.322265625,28774.837890625,-7389.90380859375,98.9354019165039,9788.2138671875,3756.37890625,568.3362426757812,541.14111328125,493.764892578125
2298699.1293882,26258.08984375,-5025.9833984375,-13061.2861328125,22445.46484375,22952.890625,28909.328125,-7286.19140625,101.79087829589844,10361.3828125,3944.231201171875,596.7986450195312,541.14111328125,492.7159118652344
2298699.135752,27942.77734375,-4636.19287109375,-13147.640625,22814.634765625,23525.859375,27851.46484375,-6453.80078125,102.60643005371094,10528.078125,4131.4873046875,625.1707763671875,541.14111328125,491.28533935546875
2298699.1393495,27518.322265625,-4855.06103515625,-13289.4765625,23096.041015625,23570.041015625,27680.375,-6551.8857421875,101.4646987915039,10295.083984375,4309.4091796875,652.1287231445312,541.14111328125,489.4972229003906
2298699.1398887,25983.5,-5230.45166015625,-13254.6923828125,22752.837890625,23043.634765625,28594.712890625,-7294.34619140625,98.50010681152344,9702.271484375,4470.24755859375,676.498046875,541.14111328125,492.81121826171875
2298699.1405084,26138.833984375,-5083.99072265625,-13106.083984375,22464.181640625,22931.625,28918.271484375,-7326.36572265625,93.89152526855469,8815.6171875,4607.88427734375,697.3522338867188,541.14111328125,491.8575744628906
2298699.1521806,27753.166015625,-4674.578125,-13136.6982421875,22748.806640625,23442.177734375,28019.359375,-6563.47265625,87.8531265258789,7718.171875,4718.29052734375,714.0803833007812,541.14111328125,492.16748046875
2298699.1542609,27719.380859375,-4807.234375,-13298.630859375,23121.953125,23620.75,27593.759765625,-6463.38525390625,80.62437438964844,6500.2890625,4799.7578125,726.4240112304688,738.64501953125,492.9066467285156
2298699.1554616,26233.818359375,-5193.30615234375,-13307.5,22861.125,23145.10546875,28380.755859375,-7160.56884765625,72.45999908447266,5250.45166015625,4852.8984375,734.4754638671875,738.64501953125,492.3582458496094
2298699.1590127,26031.353515625,-5137.9677734375,-13161.0654296875,22489.16796875,22909.90625,28900.578125,-7365.06103515625,63.619659423828125,4047.4609375,4880.4169921875,738.64501953125,738.64501953125,493.216552734375
2298699.1601591,27492.525390625,-4733.9921875,-13126.349609375,22688.796875,23350.240234375,28214.005859375,-6702.42431640625,54.358123779296875,2954.805908203125,4886.69677734375,739.5964965820312,738.64501953125,491.76220703125
2298699.1715499,27908.853515625,-4759.3359375,-13303.1142578125,23122.884765625,23661.375,27531.650390625,-6387.80712890625,44.91566848754883,2017.4173583984375,4877.23681640625,738.1630859375,738.64501953125,494.9808654785156
