Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08
1614346.1740129,765.3236083984375,-3.5886452198028564,12.878375053405762,3011.704345703125,3104.489013671875,850.8895263671875,31.00661849975586,0.0
1614346.182736,997.1380615234375,0.1917111575603485,0.03675316646695137,2995.982421875,3088.28076171875,850.8895263671875,30.953624725341797,0.0
1614346.1989503,173.1396026611328,3.6931560039520264,13.63940143585205,2964.055419921875,3055.366455078125,338.69793701171875,31.127166748046875,0.0
1614346.2079117,-203.91943359375,6.904196739196777,47.667930603027344,2912.205810546875,3001.913330078125,338.69793701171875,31.525964736938477,0.0
1614346.2097384,604.939453125,9.820846557617188,96.44902038574219,2838.22216796875,2925.641357421875,338.69793701171875,31.952632904052734,0.0
1614346.211521,1079.3447265625,12.445571899414062,154.8922576904297,2741.5625,2825.9921875,338.69793701171875,32.211814880371094,0.0
1614346.2159399,326.061279296875,14.786153793334961,218.63034057617188,2623.377685546875,2704.15185546875,338.69793701171875,32.293304443359375,0.0
1614346.2296715,-266.0274963378906,16.854482650756836,284.0735778808594,2486.400390625,2562.938720703125,338.69793701171875,32.28834915161133,0.0
1614346.242838,453.9967346191406,18.665325164794922,348.3943786621094,2334.717529296875,2406.56396484375,338.69793701171875,32.2379264831543,0.0
1614346.2465416,1121.5211181640625,20.235143661499023,409.4610290527344,2173.435546875,2240.294189453125,404.4139099121094,32.1578483581543,0.0
1614346.2540623,469.85150146484375,21.581003189086914,465.73968505859375,2008.288818359375,2070.039794921875,404.4139099121094,32.09117889404297,0.0
1614346.2556876,-267.72021484375,22.71964454650879,516.1823120117188,1845.2037353515625,1901.910888671875,404.4139099121094,32.05434036254883,0.0
1614346.2585945,332.7608337402344,23.666671752929688,560.111328125,1689.8707275390625,1741.7738037109375,404.4139099121094,32.01592254638672,0.0
1614346.2637621,1091.9810791015625,24.4359073638916,597.1135864257812,1547.351318359375,1594.846435546875,404.4139099121094,31.962993621826172,0.0
1614346.2645835,606.0363159179688,25.038894653320312,626.9461669921875,1421.7470703125,1465.3577880859375,404.4139099121094,31.922739028930664,0.0
1614346.2663275,-217.7477264404297,25.4846134185791,649.4655151367188,1315.9576416015625,1356.2965087890625,404.4139099121094,31.91518211364746,0.0
1614346.2703539,183.15316772460938,25.7793025970459,664.5724487304688,1231.5384521484375,1269.266357421875,404.4139099121094,31.928442001342773,0.0
1614346.2783454,1020.3362426757812,25.92647361755371,672.1820068359375,1168.6650390625,1204.4482421875,404.4139099121094,31.9155330657959,0.0
1614346.2883785,748.7059326171875,25.926965713500977,672.20751953125,1126.198974609375,1160.6689453125,404.4139099121094,31.799739837646484,0.0
1614346.2943846,-123.1908950805664,25.779184341430664,664.5662841796875,1101.84375,1135.560546875,404.4139099121094,31.536453247070312,0.0
