Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,-33147.29296875,-60288.625,-36630.30078125,-19218.447265625,-73249.984375,-85588.3984375,-11138.4404296875,-48285.10546875
0.004,-32633.068359375,-60043.17578125,-37287.95703125,-18931.390625,-73336.7265625,-85173.6640625,-10993.3623046875,-48895.38671875
0.008,-32385.759765625,-59952.1171875,-37543.13671875,-18880.583984375,-73399.1015625,-84900.125,-10919.0703125,-49140.05078125
0.012,-32712.271484375,-60114.5546875,-37042.40625,-19103.099609375,-73314.9375,-85103.6015625,-11003.375,-48687.3671875
0.016,-33204.98828125,-60276.4609375,-36456.92578125,-19276.21484375,-73183.375,-85544.921875,-11154.7001953125,-48145.1796875
0.02,-32701.63671875,-60052.15625,-37166.09375,-18964.578125,-73287.5625,-85197.4609375,-11002.0888671875,-48795.65625
0.024,-32383.23046875,-59937.36328125,-37542.01171875,-18864.01171875,-73390.9375,-84889.5859375,-10912.443359375,-49155.64453125
0.028,-32610.587890625,-60069.1796875,-37175.34375,-19042.73046875,-73338.671875,-85016.2109375,-10969.8544921875,-48815.7734375
0.032,-33210.8046875,-60281.1875,-36407.33203125,-19296.099609375,-73184.734375,-85515.984375,-11145.1875,-48114.76171875
0.036,-32782.125,-60091.05078125,-37062.0234375,-19001.869140625,-73268.375,-85252.3125,-11014.3671875,-48709.2734375
0.04,-32411.365234375,-59946.875,-37517.8359375,-18861.03125,-73383.421875,-84914.1484375,-10911.4658203125,-49140.95703125
0.044,-32536.484375,-60036.35546875,-37289.45703125,-18998.171875,-73357.1640625,-84954.546875,-10932.326171875,-48918.6796875
0.048,-33186.2421875,-60286,-36447.7421875,-19307.08984375,-73209.984375,-85473.609375,-11128.140625,-48150.66796875
0.052,-32870.69921875,-60131.2421875,-36964.11328125,-19045.59375,-73250.2265625,-85312.375,-11025.0732421875,-48602.11328125
0.056,-32451.275390625,-59959.63671875,-37490.63671875,-18869.40234375,-73373.3984375,-84949.9609375,-10913.896484375,-49092.9375
0.06,-32481.103515625,-60010.53125,-37392.5234375,-18965.365234375,-73377.3984375,-84909.875,-10914.802734375,-48987.73046875
0.064,-33118.03125,-60263.9921875,-36550.14453125,-19292.212890625,-73231.3984375,-85394.3515625,-11101.365234375,-48205.1171875
0.068,-32958.39453125,-60164.86328125,-36867.5,-19097.375,-73220.6015625,-85366.984375,-11044.8857421875,-48473.05078125
0.072,-32504.55859375,-59976.51171875,-37454.98828125,-18887.640625,-73355.421875,-84996.2109375,-10926.6767578125,-49025.13671875
0.076,-32446.556640625,-59991.08203125,-37478.64453125,-18942.240234375,-73394.7890625,-84886.3515625,-10906.458984375,-49052.45703125
0.08,-32676.69921875,-60027.08203125,-37255.95703125,-18947.412109375,-73351.3125,-85082.5859375,-11012.578125,-48886.65625
0.084,-33222.53125,-60279.83203125,-36428.66796875,-19304.849609375,-73223.609375,-85403.6875,-11178.9951171875,-48134.59375
0.088,-32833.4609375,-60104.13671875,-37057.14453125,-19024.302734375,-73302.2265625,-85177.9609375,-11068.5595703125,-48705.73046875
0.092,-32436.609375,-59941.9609375,-37533.16796875,-18870.59375,-73416.4765625,-84822.1640625,-10957.2421875,-49151.85546875
0.096,-32531.66796875,-60018.14453125,-37326.45703125,-18992.306640625,-73396.75,-84838.375,-10977.5078125,-48957.83203125
0.1,-33174.3984375,-60263.26171875,-36476.28125,-19299.462890625,-73240.921875,-85342.5390625,-11167.4091796875,-48175.625
0.104,-32906.84375,-60130.0234375,-36946.5859375,-19057.75,-73273.1875,-85225.0234375,-11081.029296875,-48586.75
0.108,-32478.953125,-59954.8359375,-37500.07421875,-18871.546875,-73405.8515625,-84858.9375,-10967.2080078125,-49103.05078125
0.112,-32478.859375,-59993.21875,-37423.8046875,-18955.328125,-73411.484375,-84798.546875,-10960.6513671875,-49027.63671875
0.116,-33100.9375,-60242.15625,-36584.2109375,-19279.052734375,-73270.8359375,-85265.1015625,-11143.8046875,-48264.60546875
0.12,-33007.88671875,-60178.23828125,-36834.8125,-19117.880859375,-73255.6484375,-85294.25,-11117.505859375,-48472.1171875
0.124,-32533.07421875,-59975.125,-37432.71875,-18890.046875,-73379.5234375,-84908.9375,-10987.7109375,-49036.53125
0.128,-32438.521484375,-59968.76171875,-37480.23828125,-18923.666015625,-73412.6015625,-84768.921875,-10953.951171875,-49084.48046875
0.132,-32980.96875,-60207.1796875,-36730.17578125,-19231.96484375,-73298.8515625,-85161.109375,-11111.044921875,-48407.53125
0.136,-33096.08203125,-60219.8125,-36704.26171875,-19174.83984375,-73238.1640625,-85346.875,-11144.0908203125,-48355.9375
0.14,-32599.44921875,-60006.95703125,-37343.69921875,-18913.462890625,-73364.4765625,-84967.5,-11003.9482421875,-48956.33203125
0.144,-32417.802734375,-59954.90625,-37527.70703125,-18897.65234375,-73427.4765625,-84755.6015625,-10948.3251953125,-49129.34375
0.148,-32838.73046875,-60155.75,-36927.23046875,-19160.796875,-73339.5234375,-85046.671875,-11070.7529296875,-48582.30078125
0.152,-33176.64453125,-60250.1171875,-36543.51953125,-19234.27734375,-73216.75,-85388.5234375,-11168.3857421875,-48220.7109375
0.156,-32678.177734375,-60037.42578125,-37254.90625,-18945.3125,-73338.2265625,-85028.25,-11028.2919921875,-48865.4609375
0.16,-32407.09375,-59946.61328125,-37572.67578125,-18877.03125,-73423.6640625,-84755.296875,-10951.3046875,-49155.14453125
0.164,-32700.208984375,-60101.13671875,-37118.26953125,-19082.025390625,-73355.359375,-84938.359375,-11028.8154296875,-48740.39453125
0.168,-33234.71875,-60278.46875,-36449.01171875,-19280.912109375,-73209.125,-85404.0625,-11186.8876953125,-48137.07421875
0.172,-32755.234375,-60071.76171875,-37161.7109375,-18977.380859375,-73314.234375,-85088.234375,-11046.3388671875,-48777.4375
0.176,-32412.009765625,-59943.54296875,-37579.20703125,-18862.390625,-73416.375,-84766.0234375,-10955.0498046875,-49154.7109375
0.18,-32612.0625,-60068.13671875,-37255.48046875,-19032.052734375,-73378.8515625,-84873.796875,-11002.4453125,-48862.69921875
0.184,-33223.25,-60284.78125,-36446.95703125,-19295.62109375,-73215.9765625,-85369.2109375,-11179.4013671875,-48125.84375
0.188,-32834.71875,-60106.96875,-37062.58203125,-19011.666015625,-73286.8984375,-85143.4765625,-11065.388671875,-48674.1796875
0.192,-32450.490234375,-59955.125,-37551.40625,-18862.390625,-73413.75,-84799.671875,-10964.107421875,-49141.21875
0.196,-32537.890625,-60030.5859375,-37351.75,-18981.697265625,-73395.1640625,-84811.9609375,-10981.8955078125,-48965.1484375
0.2,-33174.46875,-60275.03125,-36496.3046875,-19289.54296875,-73239.1484375,-85309.625,-11167.359375,-48178.08203125
0.204,-32913.78125,-60145.88671875,-36953.73828125,-19050.697265625,-73270.3984375,-85202.2734375,-11087.203125,-48573.1171875
0.208,-32487.896484375,-59971.48046875,-37514.6171875,-18867.400390625,-73403.6015625,-84839.921875,-10976.3642578125,-49098.7109375
0.212,-32480.12109375,-60002.55078125,-37434.69921875,-18942.240234375,-73408.796875,-84770.7109375,-10966.5888671875,-49028.01953125
0.216,-33090.66796875,-60248.78125,-36595.96875,-19262.958984375,-73266.984375,-85227.0625,-11140.8017578125,-48267.3671875
0.22,-33004.45703125,-60181.5234375,-36820.5546875,-19102.291015625,-73246.046875,-85258.5390625,-11112.953125,-48459.7734375
0.224,-32550.384765625,-59991.19921875,-37438.41796875,-18888.333984375,-73386.8125,-84892.5390625,-10995.1982421875,-49037.53125
0.228,-32440.259765625,-59974.9375,-37488.34375,-18912.38671875,-73415.1015625,-84742.0859375,-10956.3125,-49090.41796875
0.232,-32965.0625,-60203.71875,-36741.6171875,-19209.958984375,-73298.4609375,-85122.1015625,-11105.7294921875,-48414.9921875
0.236,-33090.57421875,-60215.16796875,-36690.23828125,-19161.91796875,-73225.625,-85315.1640625,-11139.560546875,-48340.44921875
0.24,-32616.380859375,-60020.55078125,-37355.78125,-18909.98046875,-73367.984375,-84951.9140625,-11015.677734375,-48954.1796875
0.244,-32418.609375,-59960.9375,-37543.41796875,-18885.875,-73424.5390625,-84729.609375,-10951.0908203125,-49133.28125
0.248,-32819.80078125,-60150.9609375,-36949.76171875,-19136.025390625,-73332.9140625,-85003.421875,-11061.287109375,-48593.8125
0.252,-33188.7734375,-60260.01953125,-36554.19921875,-19228.365234375,-73219.1640625,-85366.109375,-11173.9892578125,-48213.32421875
0.256,-32691.912109375,-60050.5625,-37263.73046875,-18940.140625,-73346.4140625,-85015.2109375,-11036.9453125,-48866.5859375
0.26,-32404.828125,-59947.66796875,-37573.79296875,-18864.05859375,-73427.171875,-84726.2265625,-10949.9951171875,-49162.23046875
0.264,-32692.48046875,-60100.51171875,-37125.46875,-19070.38671875,-73362.921875,-84906.359375,-11026.693359375,-48759.84375
0.268,-33239.8671875,-60286.1875,-36454.54296875,-19283.083984375,-73218.5234375,-85381.4765625,-11192.560546875,-48135
0.272,-32759.26171875,-60073.26171875,-37150.2421875,-18974.13671875,-73313.0859375,-85064.5859375,-11050.796875,-48767.07421875
0.276,-32415.490234375,-59945.9921875,-37569.59375,-18860.9375,-73417.8125,-84743.8515625,-10955.287109375,-49159.5546875
