EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08,timestamp_rel,LIFU_LSL_time,marker,LSL_time,theta_z,LSL_time_rel
2.684,2296.634033203125,1586.8638916015625,3229.77880859375,1580.857421875,573.6044921875,2310.321533203125,3228.334716796875,3998.930908203125,,,,,,
2.688,2054.035888671875,1418.286865234375,2862.33935546875,1390.065185546875,504.9235229492188,2058.63818359375,2922.883544921875,3623.069091796875,,,,,,
2.692,1828.0972900390625,1265.9691162109375,2544.246826171875,1220.353515625,439.7550659179688,1829.3404541015625,2642.194091796875,3264.729248046875,,,,,,
2.696,1624.2095947265625,1133.2431640625,2280.4453125,1074.41015625,379.8610229492188,1627.405029296875,2393.24560546875,2933.55615234375,,,,,,
2.7,1446.398193359375,1022.1790771484376,2072.356201171875,953.6716918945312,326.59716796875,1456.151123046875,2181.31591796875,2637.559814453125,,,,,,
2.704,1297.1630859375,933.5107421875,1918.003662109375,858.41650390625,280.8619689941406,1317.138427734375,2009.8140869140625,2382.806640625,,,,,,
2.708,1177.426513671875,866.6642456054686,1812.3980712890625,787.9275512695312,243.0843048095703,1210.1907958984375,1880.234375,2173.249267578125,,,,,,
2.712,1086.58984375,819.87744140625,1748.12109375,740.6961059570312,213.248046875,1133.5338134765625,1792.2164306640625,2010.6832275390625,,,,,,
2.716,1022.6887817382812,790.4000854492188,1716.0570068359375,714.6468505859375,190.9483337402344,1084.032958984375,1743.6982421875,1894.8287353515625,,,,,,
2.72,982.6242065429688,774.7512817382812,1706.1988525390625,707.3562622070312,175.4693603515625,1057.503662109375,1731.1517333984375,1823.5159912109373,,,,,,
2.724,962.4482421875,769.0109252929686,1708.4586181640625,716.24658203125,165.8747100830078,1049.0638427734375,1749.87109375,1792.955078125,,,,,,
2.728,957.6799926757811,769.1232299804686,1713.4105224609375,738.7429809570312,161.1019744873047,1053.5023193359375,1794.2998046875,1798.0648193359375,,,,,,
2.732,963.62939453125,771.1859130859375,1712.913818359375,772.38330078125,160.0544891357422,1065.634765625,1858.358154296875,1832.826171875,,,,,,
2.736,975.701171875,771.7058715820312,1700.5767822265625,814.8816528320312,161.6810760498047,1080.621826171875,1935.7679443359373,1890.6488037109373,,,,,,
2.74,989.6593627929688,767.8001708984375,1672.033935546875,864.14990234375,165.0380096435547,1094.2265625,2020.3521728515625,1964.720703125,,,,,,
2.744,1001.83837890625,757.3367309570312,1625.033203125,918.28564453125,169.33139038085938,1103.001953125,2106.296875,2048.331298828125,,,,,,
2.748,1009.2918701171876,739.00439453125,1559.3421630859375,975.54052734375,173.93917846679688,1104.40234375,2188.36474609375,2135.147705078125,,,,,,
2.752,1009.8748168945312,712.3152465820312,1476.5029296875,1034.2806396484375,178.41378784179688,1096.817138671875,2262.057861328125,2219.439453125,,,,,,
2.756,1002.2596435546876,677.5439453125,1379.472412109375,1092.9525146484375,182.46798706054688,1079.5361328125,2323.732421875,2296.255126953125,,,,,,
2.76,985.89697265625,635.6178588867188,1272.184326171875,1150.0648193359375,185.9490966796875,1052.656005859375,2370.666748046875,2361.537841796875,,,,,,
2.764,960.9293823242189,587.9690551757812,1159.091796875,1204.193359375,188.8063507080078,1016.9470825195312,2401.07763671875,2412.20068359375,,,,,,
2.768,928.0711669921876,536.3640747070312,1044.725341796875,1254.0072021484375,191.05599975585935,973.6904296875,2414.10302734375,2446.145751953125,,,,,,
2.772,888.4689331054686,482.7294006347656,933.3087768554688,1298.317138671875,192.7484130859375,924.5105590820312,2409.74755859375,2462.249267578125,,,,,,
2.776,843.55908203125,428.9873962402344,828.4525146484375,1336.1376953125,193.9414978027344,871.2117919921875,2388.801513671875,2460.3125,,,,,,
