Time,marker,LSL_timestamp
2.838167400099337,collecting_baseline,2017018.6128529
2.9008184999693185,collecting_baseline,2017018.675504
2.9422135001514107,collecting_baseline,2017018.716899
2.9774802001193166,collecting_baseline,2017018.7521657
3.01700450014323,collecting_baseline,2017018.79169
3.0497870000544935,collecting_baseline,2017018.8244725
3.0897890001069754,collecting_baseline,2017018.8644745
3.147651500068605,collecting_baseline,2017018.922337
3.1811224999837577,collecting_baseline,2017018.955808
3.2140573000069708,collecting_baseline,2017018.9887428
3.2641330000478774,collecting_baseline,2017019.0388185
3.291071099927649,collecting_baseline,2017019.0657566
3.325730900047347,collecting_baseline,2017019.1004164
3.372235600138083,collecting_baseline,2017019.1469211
3.4134711001534015,collecting_baseline,2017019.1881566
3.439762300113216,collecting_baseline,2017019.2144478
3.4874666000250727,collecting_baseline,2017019.2621521
3.5248178001493216,collecting_baseline,2017019.2995033
3.5604707000311464,collecting_baseline,2017019.3351562
3.6107479999773204,collecting_baseline,2017019.3854335
3.6735080999787897,collecting_baseline,2017019.4481936
3.68846149998717,collecting_baseline,2017019.463147
3.735273899976164,collecting_baseline,2017019.5099594
3.7564278000500053,collecting_baseline,2017019.5311133
3.817976800026372,collecting_baseline,2017019.5926623
3.8499332000501454,collecting_baseline,2017019.6246187
3.9032936000730842,collecting_baseline,2017019.6779791
3.927386899944395,collecting_baseline,2017019.7020724
3.973380899988115,collecting_baseline,2017019.7480664
4.012875000014901,collecting_baseline,2017019.7875605
4.049117400078103,collecting_baseline,2017019.8238029
4.090512500144541,collecting_baseline,2017019.865198
4.146047200076282,collecting_baseline,2017019.9207327
4.178020300110802,collecting_baseline,2017019.9527058
4.206201700028032,collecting_baseline,2017019.9808872
4.264690600102767,collecting_baseline,2017020.0393761
4.300445900065824,collecting_baseline,2017020.0751314
4.330466800136492,collecting_baseline,2017020.1051523
4.369953500106931,collecting_baseline,2017020.144639
4.403869200032204,collecting_baseline,2017020.1785547
4.451849400065839,collecting_baseline,2017020.2265349
4.477907200111076,collecting_baseline,2017020.2525927
4.522940600058064,collecting_baseline,2017020.2976261
4.571637799963355,collecting_baseline,2017020.3463233
4.615219900151715,collecting_baseline,2017020.3899054
4.665875599952415,collecting_baseline,2017020.4405611
4.691631100140512,collecting_baseline,2017020.4663166
4.720074699958786,collecting_baseline,2017020.4947602
4.759725300129503,collecting_baseline,2017020.5344108
4.807005200069398,collecting_baseline,2017020.5816907
4.852479200111702,collecting_baseline,2017020.6271647
4.881080799968913,collecting_baseline,2017020.6557663
4.925160699989647,collecting_baseline,2017020.6998462
4.963155900128186,collecting_baseline,2017020.7378414
5.004198899958283,collecting_baseline,2017020.7788844
5.057824400020763,collecting_baseline,2017020.8325099
5.095373700140044,collecting_baseline,2017020.8700592
5.150122000137344,collecting_baseline,2017020.9248075
5.1794881001114845,collecting_baseline,2017020.9541736
5.208112300140783,collecting_baseline,2017020.9827978
5.25375990010798,collecting_baseline,2017021.0284454
5.293884200043976,collecting_baseline,2017021.0685697
5.332398100057617,collecting_baseline,2017021.1070836
5.382481999928132,collecting_baseline,2017021.1571675
5.40692159999162,collecting_baseline,2017021.1816071
5.4442990000825375,collecting_baseline,2017021.2189845
5.487823500065133,collecting_baseline,2017021.262509
5.528897300129756,collecting_baseline,2017021.3035828
5.56912919995375,collecting_baseline,2017021.3438147
5.609177400125191,collecting_baseline,2017021.3838629
5.652580399997532,collecting_baseline,2017021.4272659
5.683258299948648,collecting_baseline,2017021.4579438
5.721279399935156,collecting_baseline,2017021.4959649
5.772800000151619,collecting_baseline,2017021.5474855
5.824019799940288,collecting_baseline,2017021.5987053
5.8451551999896765,collecting_baseline,2017021.6198407
5.900604099966586,collecting_baseline,2017021.6752896
5.937054400099441,collecting_baseline,2017021.7117399
5.965117000043392,collecting_baseline,2017021.7398025
6.008648300077766,collecting_baseline,2017021.7833338
6.048954700119793,collecting_baseline,2017021.8236402
6.0858251000754535,collecting_baseline,2017021.8605106
6.128465400077403,collecting_baseline,2017021.9031509
6.179017300019041,collecting_baseline,2017021.9537028
6.207724699983373,collecting_baseline,2017021.9824102
6.261988800019026,collecting_baseline,2017022.0366743
6.293136900058016,collecting_baseline,2017022.0678224
6.357482000021264,collecting_baseline,2017022.1321675
6.380108300130814,collecting_baseline,2017022.1547938
6.398410900030285,collecting_baseline,2017022.1730964
6.450052100000903,collecting_baseline,2017022.2247376
6.492119299946353,collecting_baseline,2017022.2668048
6.535285100108013,collecting_baseline,2017022.3099706
6.578115399926901,collecting_baseline,2017022.3528009
6.605248500127345,collecting_baseline,2017022.379934
6.639588600024581,collecting_baseline,2017022.4142741
6.681008900050074,collecting_baseline,2017022.4556944
6.7311351001262665,collecting_baseline,2017022.5058206
6.779734099982306,collecting_baseline,2017022.5544196
6.814056700095534,collecting_baseline,2017022.5887422
6.85746580013074,collecting_baseline,2017022.6321513
6.882759100059047,collecting_baseline,2017022.6574446
6.929601300042123,collecting_baseline,2017022.7042868
6.969337400048971,collecting_baseline,2017022.7440229
7.022651999955997,collecting_baseline,2017022.7973375
7.046098300023004,collecting_baseline,2017022.8207838
7.09563810005784,collecting_baseline,2017022.8703236
7.12371199997142,collecting_baseline,2017022.8983975
7.1673586999531835,collecting_baseline,2017022.9420442
7.220769300125539,collecting_baseline,2017022.9954548
7.255743599962443,collecting_baseline,2017023.0304291
7.287234100047499,collecting_baseline,2017023.0619196
7.3256550000514835,collecting_baseline,2017023.1003405
7.362464000005275,collecting_baseline,2017023.1371495
7.400373199954629,collecting_baseline,2017023.1750587
7.446293900022283,collecting_baseline,2017023.2209794
7.4936005000490695,collecting_baseline,2017023.268286
7.524223200045526,collecting_baseline,2017023.2989087
7.5751335001550615,collecting_baseline,2017023.349819
7.610279700020328,collecting_baseline,2017023.3849652
7.646513600135222,collecting_baseline,2017023.4211991
7.687720200046897,collecting_baseline,2017023.4624057
7.736864600097761,collecting_baseline,2017023.5115501
7.765560300089419,collecting_baseline,2017023.5402458
7.812682100106031,collecting_baseline,2017023.5873676
7.85006620013155,collecting_baseline,2017023.6247517
7.884509700117633,collecting_baseline,2017023.6591952
7.932899300009012,collecting_baseline,2017023.7075848
7.9768606999423355,collecting_baseline,2017023.7515462
8.01143530011177,collecting_baseline,2017023.7861208
8.050550600048155,collecting_baseline,2017023.8252361
8.088414300000295,collecting_baseline,2017023.8630998
8.126268899999559,collecting_baseline,2017023.9009544
8.183731599943712,collecting_baseline,2017023.9584171
8.216835899977013,collecting_baseline,2017023.9915214
8.258176099974662,collecting_baseline,2017024.0328616
8.291051600128412,collecting_baseline,2017024.0657371
8.317043100018054,collecting_baseline,2017024.0917286
8.363983399933204,collecting_baseline,2017024.1386689
8.412214000010863,collecting_baseline,2017024.1868995
8.472945400048047,collecting_baseline,2017024.2476309
8.482031899970025,collecting_baseline,2017024.2567174
8.534716200083494,collecting_baseline,2017024.3094017
8.563186200102791,collecting_baseline,2017024.3378717
8.601371499942616,collecting_baseline,2017024.376057
8.650343999965116,collecting_baseline,2017024.4250295
8.693259699968621,collecting_baseline,2017024.4679452
8.728862900054082,collecting_baseline,2017024.5035484
8.764805000042543,collecting_baseline,2017024.5394905
8.800310699967667,collecting_baseline,2017024.5749962
8.85022130003199,collecting_baseline,2017024.6249068
8.890270699979737,collecting_baseline,2017024.6649562
8.931784000014886,collecting_baseline,2017024.7064695
8.964861399959773,collecting_baseline,2017024.7395469
9.009439799934626,collecting_baseline,2017024.7841253
9.040882800007239,collecting_baseline,2017024.8155683
9.088470099959522,collecting_baseline,2017024.8631556
9.131240600021556,collecting_baseline,2017024.9059261
9.173720400081947,collecting_baseline,2017024.9484059
9.207528100116178,collecting_baseline,2017024.9822136
9.257854599971324,collecting_baseline,2017025.0325401
9.278977999929339,collecting_baseline,2017025.0536635
9.324159600073472,collecting_baseline,2017025.0988451
9.367671099957079,collecting_baseline,2017025.1423566
9.41588869993575,collecting_baseline,2017025.1905742
9.443763399962336,collecting_baseline,2017025.2184489
9.490924800047651,collecting_baseline,2017025.2656103
9.53416940011084,collecting_baseline,2017025.3088549
9.56886350014247,collecting_baseline,2017025.343549
9.61722070001997,collecting_baseline,2017025.3919062
9.65331650013104,collecting_baseline,2017025.428002
9.706889900146052,collecting_baseline,2017025.4815754
9.731176899978891,collecting_baseline,2017025.5058624
9.762956599937752,collecting_baseline,2017025.5376421
9.80087190004997,collecting_baseline,2017025.5755574
9.856172600062564,collecting_baseline,2017025.6308581
9.894873300101608,collecting_baseline,2017025.6695588
9.936653400072828,collecting_baseline,2017025.7113389
9.974714400013909,collecting_baseline,2017025.7493999
9.99982660007663,collecting_baseline,2017025.7745121
10.044273599982262,collecting_baseline,2017025.8189591
10.087312899995595,collecting_baseline,2017025.8619984
10.137660600012168,collecting_baseline,2017025.9123461
10.17155890003778,collecting_baseline,2017025.9462444
10.232639699941501,collecting_baseline,2017026.0073252
10.248703700024635,collecting_baseline,2017026.0233892
10.297048900043592,collecting_baseline,2017026.0717344
10.342985199997202,collecting_baseline,2017026.1176707
10.375055599957705,collecting_baseline,2017026.1497411
10.404339800123125,collecting_baseline,2017026.1790253
10.462336800061166,collecting_baseline,2017026.2370223
10.496255400124937,collecting_baseline,2017026.2709409
10.524113200139254,collecting_baseline,2017026.2987987
10.58441110001877,collecting_baseline,2017026.3590966
10.61006660014391,collecting_baseline,2017026.3847521
10.661149299936369,collecting_baseline,2017026.4358348
10.70069200010039,collecting_baseline,2017026.4753775
10.735529399942607,collecting_baseline,2017026.5102149
10.774979599984363,collecting_baseline,2017026.5496651
10.818192500155419,collecting_baseline,2017026.592878
10.850524500012398,collecting_baseline,2017026.62521
107.60159400012344,START_EXPERIMENT_RECEIVED,2017123.3762795
107.62876390013844,LIFU_ON,2017123.4034494
112.63241189997643,LIFU_OFF,2017128.4070974
123.6351020000875,LIFU_ON,2017139.4097875
128.64120790013112,LIFU_OFF,2017144.4158934
139.00863589998335,LIFU_ON,2017154.7833214
144.01469140010886,LIFU_OFF,2017159.7893769
