Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
8.5,-37408.35546875,5.7398428916931152,32.945793151855469,35.587177276611328,7.9586548805236816,6.238093376159668
8.504,-37401.73046875,4.6630086898803711,21.743648529052734,36.003101348876953,8.0581569671630859,6.238093376159668
8.508,-37080.5,3.5165095329284668,12.365839958190918,36.24237060546875,8.1153993606567383,6.238093376159668
8.512,-36964.0859375,2.3211226463317871,5.3876104354858398,36.3489990234375,8.1409072875976562,6.238093376159668
8.516,-37289.05078125,1.098263144493103,1.2061818838119507,36.372211456298828,8.1464614868164062,8.1464614868164062
8.52,-37488.58203125,-0.13038432598114014,0.017000073567032814,36.3623046875,8.1440916061401367,8.1464614868164062
8.524,-37115.8359375,-1.3432260751724243,1.8042562007904053,36.36663818359375,8.1451292037963867,8.1464614868164062
8.528,-36953.1875,-2.5193405151367188,6.347076416015625,36.425983428955078,8.1593246459960938,8.1464614868164062
8.532,-37180.8046875,-3.6389098167419434,13.241665840148926,36.571636199951172,8.1941709518432617,8.1464614868164062
8.536,-37543.80078125,-4.683380126953125,21.934047698974609,36.823509216308594,8.2544279098510742,8.1464614868164062
8.54,-37169.29296875,-5.6358437538146973,31.762735366821289,37.189311981201172,8.3419399261474609,8.1464614868164062
8.544,-36962.5546875,-6.4816374778747559,42.011619567871094,37.664813995361328,8.4556961059570312,8.1464614868164062
8.548,-37108.1875,-7.2086472511291504,51.964591979980469,38.235218048095703,8.592158317565918,8.1464614868164062
8.552,-37564.9921875,-7.8073477745056152,60.954673767089844,38.877399444580078,8.74578857421875,8.1464614868164062
8.556,-37223.26953125,-8.2709932327270508,68.409339904785156,39.562767028808594,8.9097518920898438,8.9097518920898438
8.56,-36973.3125,-8.595768928527832,73.887245178222656,40.260467529296875,9.0766658782958984,8.9097518920898438
8.564,-37052.01953125,-8.7806272506713867,77.099411010742188,40.940540313720703,9.2393627166748047,8.9097518920898438
8.568,-37550.09375,-8.8271379470825195,77.918373107910156,41.576751708984375,9.3915681838989258,8.9097518920898438
8.572,-37278.8671875,-8.739497184753418,76.378822326660156,42.148857116699219,9.5284347534179688,8.9097518920898438
8.576,-36993.29296875,-8.5243129730224609,72.663917541503906,42.644012451171875,9.6468935012817383,8.9097518920898438
8.58,-37017.46875,-8.190129280090332,67.078224182128906,43.05718994140625,9.7457399368286133,8.9097518920898438
8.584,-37493.5859375,-7.7472062110900879,60.019207000732422,43.390800476074219,9.8255510330200195,8.9097518920898438
8.588,-37334.9921875,-7.2073960304260254,51.946556091308594,43.65338134765625,9.8883695602416992,8.9097518920898438
8.592,-37024.90625,-6.5836563110351562,43.344532012939453,43.857654571533203,9.9372377395629883,8.9097518920898438
8.596,-36984.61328125,-5.889498233795166,34.686187744140625,44.018115997314453,9.9756240844726562,9.9756240844726562
8.6,-37412.14453125,-5.1388130187988281,26.407400131225586,44.14849853515625,10.006817817687988,9.9756240844726562
8.604,-37401.70703125,-4.3457274436950684,18.885345458984375,44.25933837890625,10.033332824707031,9.9756240844726562
8.608,-37069.15625,-3.5241706371307373,12.419779777526855,44.355998992919922,10.05645751953125,9.9756240844726562
8.612,-36974.79296875,-2.6875908374786377,7.22314453125,44.437248229980469,10.075895309448242,9.9756240844726562
8.616,-37293.9609375,-1.8489059209823608,3.4184532165527344,44.494712829589844,10.089643478393555,9.9756240844726562
8.62,-37476.54296875,-1.0202652215957642,1.0409409999847412,44.513134002685547,10.094050407409668,9.9756240844726562
