Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
401067.7473731,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013005768564004e-38,-0.5550239682197571,-0.5550239682197571,2.316152572631836
401067.7475544,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014541591680904e-38,-0.5550239682197571,-0.5550239682197571,2.302258253097534
401067.7623267,199999.96875,1.4470860487185763e-19,2.0940578256136912e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,2.225600481033325
401067.7625654,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025097573012663e-38,-0.5550239682197571,-0.5550239682197571,2.187112808227539
401067.7627618,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031469277129948e-38,-0.5550239682197571,-0.5550239682197571,2.2492728233337402
401067.7630753,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.1035186921955802e-38,-0.5550239682197571,-0.5550239682197571,2.3876819610595703
401067.7761364,199999.96875,1.4598718052962025e-19,2.1312255858217497e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,2.5350468158721924
401067.776424,199999.96875,1.457431234748259e-19,2.1241058685842082e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,2.6450722217559814
401067.7765947,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,2.70416259765625
401067.7777053,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,2.6963298320770264
401067.7897153,199999.96875,1.441878946762555e-19,2.0790150267290107e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,2.586371898651123
401067.7902705,199999.96875,1.4398374908601682e-19,2.0731320955160822e-38,2.1014055341113783e-38,-0.5550239682197571,-0.5550239682197571,2.3676700592041016
401067.7904606,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,2.1073386669158936
401067.7923646,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,1.8979336023330688
401067.8046208,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,1.7624938488006592
401067.8059542,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025100375609592e-38,-0.5550239682197571,-0.5550239682197571,1.6457326412200928
