Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,window_id
1693294.2672408,111338.375,199999.96875,199999.96875,199999.96875,245.5473175048828,111327.6640625,199999.96875,7.511943817138672,56.42930221557617,27.0291748046875,5.911285400390625,6.0977630615234375,-0.0553338415920734,0
1693294.2714063,110251.8984375,199999.96875,199999.96875,199999.96875,305.27117919921875,110430.8984375,199999.96875,8.56226921081543,73.31246185302734,28.39788246154785,6.238727569580078,6.238727569580078,0.1834293156862259,0
1693294.271974,110833.2734375,199999.96875,199999.96875,199999.96875,375.5569763183594,110756.875,199999.96875,9.46685028076172,89.62125396728516,30.148571014404297,6.657553195953369,6.238727569580078,0.4195155501365661,0
1693294.2732829,111805.484375,199999.96875,199999.96875,199999.96875,335.50262451171875,111481.3515625,199999.96875,10.2100830078125,104.24578857421876,32.22505569458008,7.154319763183594,6.238727569580078,0.5342597961425781,0
1693294.2812776,111084.7109375,199999.96875,199999.96875,199999.96875,263.142578125,111019.875,199999.96875,10.7800874710083,116.21028900146484,34.54875946044922,7.710229396820068,6.238727569580078,0.4625885486602783,0
1693294.2821137,109883.3515625,199999.96875,199999.96875,199999.96875,295.0907287597656,110013.875,199999.96875,11.168871879577637,124.7436981201172,37.02524948120117,8.302691459655762,6.238727569580078,0.234013482928276,0
1693294.2827619,110186.6640625,199999.96875,199999.96875,199999.96875,372.9581909179688,110165.1015625,199999.96875,11.372352600097656,129.3303985595703,39.55195236206055,8.90716552734375,6.238727569580078,-0.051387570798397,0
1693294.2831888,111237.7109375,199999.96875,199999.96875,199999.96875,346.1122436523437,110959.6640625,199999.96875,11.390225410461426,129.7372283935547,42.02638626098633,9.49913501739502,6.238727569580078,-0.275003582239151,0
1693294.2982803,110815.2265625,199999.96875,199999.96875,199999.96875,268.00634765625,110700.9609375,199999.96875,11.225744247436523,126.017333984375,44.35392379760742,10.05596160888672,6.238727569580078,-0.3503072261810303,0
1693294.3015673,109511.359375,199999.96875,199999.96875,199999.96875,276.4940490722656,109696.0234375,199999.96875,10.885478019714355,118.4936294555664,46.454681396484375,10.5585355758667,6.238727569580078,-0.2516519427299499,0
1693294.3029347,109548.6484375,199999.96875,199999.96875,199999.96875,368.6905212402344,109603.7265625,199999.96875,10.37897777557373,107.72318267822266,48.2686767578125,10.99250602722168,6.238727569580078,-0.0394341945648193,0
1693294.3033188,110658.4375,199999.96875,199999.96875,199999.96875,364.85198974609375,110385.9609375,199999.96875,9.71838665008545,94.4470443725586,49.75896072387695,11.349034309387209,11.349034309387209,0.1482822597026825,0
1693294.3131333,110536.5234375,199999.96875,199999.96875,199999.96875,273.060791015625,110358.4375,199999.96875,8.91797924041748,79.53035736083984,50.912628173828125,11.625030517578123,11.349034309387209,0.1985674798488617,0
1693294.314535,109201.9140625,199999.96875,199999.96875,199999.96875,262.7373046875,109394.5,199999.96875,7.993675231933594,63.89884567260742,51.73980712890625,11.822919845581056,11.349034309387209,0.1254821717739105,0
1693294.3157896,108929.0625,199999.96875,199999.96875,199999.96875,355.33905029296875,109104.859375,199999.96875,6.962592124938965,48.477684020996094,52.27093505859375,11.949984550476074,11.349034309387209,0.0355081185698509,0
1693294.3163316,110021.0859375,199999.96875,199999.96875,199999.96875,373.3873596191406,109801.9765625,199999.96875,5.842665195465088,34.13673782348633,52.55280685424805,12.017417907714844,11.349034309387209,0.0062291002832353,0
1693294.3263254,110254.5,199999.96875,199999.96875,199999.96875,281.1670837402344,109974.671875,199999.96875,4.652346134185791,21.64432716369629,52.64373779296875,12.039172172546388,11.349034309387209,0.0365572795271873,0
1693294.3291394,108954.484375,199999.96875,199999.96875,199999.96875,260.9491577148437,109103.921875,199999.96875,3.410336971282959,11.630398750305176,52.60841751098633,12.030721664428713,11.349034309387209,0.0927358269691467,0
1693294.332162,108376.8515625,199999.96875,199999.96875,199999.96875,347.01824951171875,108587.3515625,199999.96875,2.1353487968444824,4.559714317321777,52.51240158081055,12.00775146484375,11.349034309387209,0.1477525234222412,0
1693294.333952,109375.0859375,199999.96875,199999.96875,199999.96875,367.8322143554688,109196.5390625,199999.96875,0.8458857536315918,0.7155226469039917,52.41704177856445,11.98493766784668,11.349034309387209,0.1823183745145797,0
1693294.3392864,109901.9140625,199999.96875,199999.96875,199999.96875,296.783447265625,109605.625,199999.96875,-0.4398972392082214,0.1935095787048339,52.37480926513672,11.974835395812988,11.349034309387209,0.170194000005722,0
1693294.3436513,108736.6640625,199999.96875,199999.96875,199999.96875,258.85107421875,108816.5859375,199999.96875,-1.704289197921753,2.904601573944092,52.42562103271485,11.986989974975586,11.986989974975586,0.0911122411489486,0
1693294.345549,107895.5625,199999.96875,199999.96875,199999.96875,331.21112060546875,108103.109375,199999.96875,-2.9301154613494877,8.585577011108398,52.5943603515625,12.027359008789062,11.986989974975586,-0.0067242220975458,0
1693294.3497804,108717.1875,199999.96875,199999.96875,199999.96875,372.672119140625,108600.3359375,199999.96875,-4.100858211517334,16.81703758239746,52.88991165161133,12.098065376281738,11.986989974975586,-0.0141724850982427,0
1693294.356869,109483.7734375,199999.96875,199999.96875,199999.96875,309.0858764648437,109194.8359375,199999.96875,-5.200798034667969,27.04829978942871,53.30570602416992,12.197537422180176,11.986989974975586,0.1229922771453857,0
1693294.3576433,108523.5234375,199999.96875,199999.96875,199999.96875,259.8047790527344,108533.5,199999.96875,-6.215174198150635,38.62838745117188,53.82172775268555,12.3209867477417,11.986989974975586,0.3422557711601257,0
1693294.358802,107464.609375,199999.96875,199999.96875,199999.96875,307.3692932128906,107658.1640625,199999.96875,-7.130349636077881,50.84188079833984,54.40769577026367,12.46117115020752,11.986989974975586,0.52168208360672,0
1693294.3602534,108071.1015625,199999.96875,199999.96875,199999.96875,388.97991943359375,108000.8125,199999.96875,-7.934019565582275,62.94866180419922,55.02695846557617,12.609319686889648,11.986989974975586,0.5673496127128601,0
1693294.3720873,108981.8359375,199999.96875,199999.96875,199999.96875,340.8432006835937,108761.546875,199999.96875,-8.615432739257812,74.2256851196289,55.640892028808594,12.756193161010742,11.986989974975586,0.4545024931430816,0
1693294.378749,108280.4609375,199999.96875,199999.96875,199999.96875,249.6481170654297,108246.921875,199999.96875,-9.165623664855955,84.00865173339844,56.21321487426758,12.893112182617188,11.986989974975586,0.2275203168392181,0
1693294.3800417,107093.0859375,199999.96875,199999.96875,199999.96875,282.8836975097656,107260.3515625,199999.96875,-9.577606201171877,91.73052978515624,56.71385955810547,13.012884140014648,11.986989974975586,-0.0191348791122436,0
1693294.3821281,107443.1484375,199999.96875,199999.96875,199999.96875,375.8431091308594,107416.1640625,199999.96875,-9.846580505371094,96.95513916015624,57.12211990356445,13.110554695129396,13.110554695129396,-0.1993869990110397,0
1693294.3991749,108469.0859375,199999.96875,199999.96875,199999.96875,350.475341796875,108210.5,199999.96875,-9.970110893249512,99.40311431884766,57.4286003112793,13.183874130249023,13.110554695129396,-0.2853662073612213,0
1693294.4013764,108036.171875,199999.96875,199999.96875,199999.96875,262.6419372558594,107941.0859375,199999.96875,-9.948270797729492,98.96810150146484,57.63580322265625,13.233444213867188,13.110554695129396,-0.2857917845249176,0
1693294.4039474,106784.3984375,199999.96875,199999.96875,199999.96875,275.9218139648437,106901.5,199999.96875,-9.783699035644531,95.72076416015624,57.75714111328125,13.262474060058594,13.110554695129396,-0.2223170548677444,0
1693294.4061204,106841.3125,199999.96875,199999.96875,199999.96875,366.973876953125,106857.6484375,199999.96875,-9.48149871826172,89.8988265991211,57.8144760131836,13.276189804077148,13.110554695129396,-0.1362895220518112,0
1693294.4169092,107938.8125,199999.96875,199999.96875,199999.96875,362.4201049804688,107642.5390625,199999.96875,-9.04906177520752,81.8855209350586,57.8345832824707,13.281001091003418,13.110554695129396,-0.0668876394629478,0
1693294.4203542,107812.0390625,199999.96875,199999.96875,199999.96875,274.10986328125,107573.2890625,199999.96875,-8.495811462402344,72.1788101196289,57.84492874145508,13.283475875854492,13.110554695129396,-0.0229318980127573,0
1693294.4215841,106472.546875,199999.96875,199999.96875,199999.96875,274.9920349121094,106630.5234375,199999.96875,-7.8329339027404785,61.35485076904297,57.86962127685547,13.289382934570312,13.110554695129396,0.0116357700899243,0
1693294.422519,106214.4140625,199999.96875,199999.96875,199999.96875,352.28729248046875,106376.8515625,199999.96875,-7.073012351989746,50.02750778198242,57.92567825317383,13.302793502807615,13.110554695129396,0.057519219815731,0
1693294.4325157,107295.9765625,199999.96875,199999.96875,199999.96875,368.2852478027344,107084.25,199999.96875,-6.229708671569824,38.80926513671875,58.02034759521485,13.32544231414795,13.356359481811523,0.1232564821839332,0
1693294.4332263,107480.5859375,199999.96875,199999.96875,199999.96875,286.5076599121094,107276.4765625,199999.96875,-5.317483425140381,28.2756290435791,58.14958953857422,13.356359481811523,13.356359481811523,0.1988982707262039,0
1693294.434616,106227.359375,199999.96875,199999.96875,199999.96875,269.460693359375,106365.234375,199999.96875,-4.351451873779297,18.935131072998047,58.29783248901367,13.391825675964355,13.356359481811523,0.2520918846130371,0
1693294.4362108,105626.1640625,199999.96875,199999.96875,199999.96875,341.9638061523437,105919.796875,199999.96875,-3.3473637104034424,11.20484447479248,58.43910598754883,13.425623893737791,13.356359481811523,0.2498791217803955,0
1693294.4463404,106660.4765625,199999.96875,199999.96875,199999.96875,367.1884765625,106506.859375,199999.96875,-2.321617126464844,5.389906406402588,58.53924560546875,13.449580192565918,13.356359481811523,0.2201586663722992,0
1693294.4469915,107223.3359375,199999.96875,199999.96875,199999.96875,299.3345642089844,106854.5390625,199999.96875,-1.2912147045135498,1.6672353744506836,58.55894088745117,13.454290390014648,13.356359481811523,0.238417312502861,0
1693294.4473946,106025.9375,199999.96875,199999.96875,199999.96875,266.8619689941406,106096.8359375,199999.96875,-0.2735585570335388,0.0748342871665954,58.45720672607422,13.42995262145996,13.356359481811523,0.3099969923496246,0
1693294.4479582,105170.9609375,199999.96875,199999.96875,199999.96875,332.73699951171875,105425.359375,199999.96875,0.7139460444450378,0.5097188949584961,58.19512939453125,13.367254257202148,13.356359481811523,0.3443981111049652,0
1693294.4598968,106038.5,199999.96875,199999.96875,199999.96875,371.0985412597656,105927.6015625,199999.96875,1.6544777154922483,2.7372965812683105,57.739288330078125,13.258201599121094,13.356359481811523,0.2724394798278808,0
1693294.4621524,106796.0390625,199999.96875,199999.96875,199999.96875,313.3773803710937,106505.296875,199999.96875,2.532526016235352,6.413687705993652,57.0649642944336,13.096880912780762,13.356359481811523,0.1198115944862365,0
1693294.4639349,105817.109375,199999.96875,199999.96875,199999.96875,260.0908203125,105848.9140625,199999.96875,3.334627866744995,11.119743347167969,56.15877151489258,12.880088806152344,13.356359481811523,-0.0325310640037059,0
1693294.464314,104760.2109375,199999.96875,199999.96875,199999.96875,319.671630859375,104991.484375,199999.96875,4.049948692321777,16.402084350585938,55.02056121826172,12.6077880859375,12.6077880859375,-0.1184195876121521,0
1693294.4764099,105417.5625,199999.96875,199999.96875,199999.96875,369.548828125,105340.796875,199999.96875,4.670597076416016,21.814477920532227,53.6644287109375,12.283355712890623,12.6077880859375,-0.1183679103851318,0
1693294.4770922,106347.9140625,199999.96875,199999.96875,199999.96875,329.804443359375,106083.2109375,199999.96875,5.191649436950684,26.95322608947754,52.11857986450195,11.913534164428713,12.6077880859375,-0.0467824041843414,0
1693294.4779231,105607.5859375,199999.96875,199999.96875,199999.96875,264.76385498046875,105578.8125,199999.96875,5.610986232757568,31.4831657409668,50.42403411865234,11.508140563964844,12.6077880859375,0.0585841163992881,0
1693294.478756,104403.046875,199999.96875,199999.96875,199999.96875,291.9674377441406,104617.25,199999.96875,5.929041385650635,35.153526306152344,48.632232666015625,11.07948112487793,12.6077880859375,0.1492794007062912,0
1693294.5035804,104802.1015625,199999.96875,199999.96875,199999.96875,384.044677734375,104796.171875,199999.96875,6.148536682128906,37.80450439453125,46.80171585083008,10.641558647155762,12.6077880859375,0.2043887376785278,0
1693294.5091372,105845.859375,199999.96875,199999.96875,199999.96875,355.62518310546875,105584.484375,199999.96875,6.274221897125244,39.36586380004883,44.994285583496094,10.209157943725586,8.803838729858398,0.2255824506282806,0
1693294.5104182,105385.921875,199999.96875,199999.96875,199999.96875,258.779541015625,105296.9765625,199999.96875,6.312568664550781,39.8485221862793,43.27091598510742,9.796870231628418,8.803838729858398,0.208802193403244,0
1693294.5108446,104136.359375,199999.96875,199999.96875,199999.96875,282.1207580566406,104259.0625,199999.96875,6.2714524269104,39.33111572265625,41.68766403198242,9.41810131072998,8.803838729858398,0.1680066287517547,0
1693294.5114953,104234.0234375,199999.96875,199999.96875,199999.96875,374.81787109375,104229.0859375,199999.96875,6.15979528427124,37.94307708740234,40.29205322265625,9.084223747253418,8.803838729858398,0.1283731013536453,0
1693294.5120756,105296.0,199999.96875,199999.96875,199999.96875,368.857421875,105066.6484375,199999.96875,5.987196445465088,35.846519470214844,39.12004852294922,8.803838729858398,8.803838729858398,0.0803563445806503,0
1693294.5125963,105131.25,199999.96875,199999.96875,199999.96875,259.6378479003906,104997.8359375,199999.96875,5.7635602951049805,33.2186279296875,38.193809509277344,8.582250595092773,8.803838729858398,-0.005274096969515,0
1693294.5131785,103877.5,199999.96875,199999.96875,199999.96875,254.03500366210935,103973.8984375,199999.96875,5.498766899108887,30.23643493652344,37.52056121826172,8.421186447143555,8.803838729858398,-0.1302467137575149,0
1693294.5210516,103679.2890625,199999.96875,199999.96875,199999.96875,361.156494140625,103714.3359375,199999.96875,5.202381134033203,27.064769744873047,37.0923080444336,8.318733215332031,8.803838729858398,-0.2549659609794616,0
1693294.5232769,104698.234375,199999.96875,199999.96875,199999.96875,370.5025329589844,104519.0390625,199999.96875,4.883359432220459,23.847198486328125,36.88651657104492,8.269500732421875,8.803838729858398,-0.3241364955902099,0
1693294.5239168,104845.2265625,199999.96875,199999.96875,199999.96875,280.3087463378906,104687.9609375,199999.96875,4.549722194671631,20.69997215270996,36.86763381958008,8.264984130859375,8.803838729858398,-0.3135678768157959,0
1693294.5243487,103629.734375,199999.96875,199999.96875,199999.96875,257.110595703125,103747.109375,199999.96875,4.208235740661621,17.70924949645996,36.98920822143555,8.2940673828125,8.803838729858398,-0.245431512594223,0
1693294.5346886,103119.4609375,199999.96875,199999.96875,199999.96875,354.766845703125,103268.796875,199999.96875,3.8641467094421382,14.93163013458252,37.1966438293457,8.343694686889648,8.803838729858398,-0.1462629735469818,0
1693294.5381055,104115.734375,199999.96875,199999.96875,199999.96875,388.7415466308594,103929.9140625,199999.96875,3.520989894866944,12.397369384765623,37.4302864074707,8.399589538574219,8.803838729858398,-0.016595896333456,0
1693294.5404011,104578.875,199999.96875,199999.96875,199999.96875,294.49462890625,104324.2109375,199999.96875,3.1804816722869877,10.115463256835938,37.62871551513672,8.447059631347656,8.803838729858398,0.1515030413866043,0
1693294.5427031,103423.671875,199999.96875,199999.96875,199999.96875,254.3688201904297,103516.2734375,199999.96875,2.8425076007843018,8.079849243164062,37.73222732543945,8.471824645996094,8.471824645996094,0.340092122554779,0
1693294.5516761,102651.9140625,199999.96875,199999.96875,199999.96875,334.3582458496094,102814.5390625,199999.96875,2.5052707195281982,6.276381492614746,37.6860466003418,8.460775375366211,8.471824645996094,0.474965900182724,0
1693294.5536746,103496.4140625,199999.96875,199999.96875,199999.96875,382.4234313964844,103362.296875,199999.96875,2.1656150817871094,4.689888000488281,37.44350051879883,8.402750968933105,8.471824645996094,0.4666523039340973,0
1693294.5555614,104224.0234375,199999.96875,199999.96875,199999.96875,313.854248046875,103941.109375,199999.96875,1.8195092678070068,3.3106136322021484,36.96874237060547,8.289172172546387,8.471824645996094,0.3020006716251373,0
1693294.5559409,103247.625,199999.96875,199999.96875,199999.96875,260.376953125,103269.125,199999.96875,1.4625835418701172,2.139150619506836,36.23896408081055,8.114583969116211,8.471824645996094,0.0389020070433616,0
1693294.5680885,102218.296875,199999.96875,199999.96875,199999.96875,316.64373779296875,102423.7265625,199999.96875,1.0906264781951904,1.189466118812561,35.24591064453125,7.877012729644775,8.471824645996094,-0.2621850073337555,0
1693294.5701712,102873.7890625,199999.96875,199999.96875,199999.96875,371.07470703125,102797.8359375,199999.96875,0.6999947428703308,0.489992618560791,33.996734619140625,7.578166007995605,8.471824645996094,-0.5366882085800171,0
1693294.5709016,103820.7109375,199999.96875,199999.96875,199999.96875,329.8521423339844,103517.6640625,199999.96875,0.2879352569580078,0.0829067081212997,32.513877868652344,7.223415374755859,8.471824645996094,-0.7036242485046387,0
1693294.5721004,103053.125,199999.96875,199999.96875,199999.96875,276.3271484375,103028.2890625,199999.96875,-0.1471679657697677,0.0216584112495183,30.834142684936523,6.821566104888916,8.471824645996094,-0.7066327929496765,0
1693294.5815555,101878.5,199999.96875,199999.96875,199999.96875,301.4564819335937,102065.0,199999.96875,-0.6056264638900757,0.3667833805084228,29.006866455078125,6.384417533874512,8.471824645996094,-0.5412618517875671,0
1693294.5852652,102290.2109375,199999.96875,199999.96875,199999.96875,364.0890502929688,102263.3125,199999.96875,-1.0863364934921265,1.1801269054412842,27.091365814208984,5.926164150238037,5.926164150238037,-0.2649625837802887,0
1693294.5866989,103330.875,199999.96875,199999.96875,199999.96875,336.9331970214844,103067.859375,199999.96875,-1.5866912603378296,2.5175890922546387,25.15365600585937,5.462596893310547,5.926164150238037,0.0089976536110043,0
1693294.5873727,102854.7109375,199999.96875,199999.96875,199999.96875,278.49676513671875,102769.234375,199999.96875,-2.1025099754333496,4.4205474853515625,23.2627067565918,5.010217189788818,5.926164150238037,0.1795015037059784,0
1693294.5995049,101583.25,199999.96875,199999.96875,199999.96875,290.2269592285156,101779.0390625,199999.96875,-2.628009796142578,6.906435489654541,21.48641967773437,4.585268497467041,5.926164150238037,0.2285091429948806,0
1693294.6011317,101697.7890625,199999.96875,199999.96875,199999.96875,361.4187927246094,101766.7109375,199999.96875,-3.155857801437378,9.959439277648926,19.887630462646484,4.202783107757568,5.926164150238037,0.2035100013017654,0
1693294.6021921,102813.9765625,199999.96875,199999.96875,199999.96875,355.601318359375,102574.6875,199999.96875,-3.67732048034668,13.522686958312988,18.520376205444336,3.875687837600708,5.926164150238037,0.1502432376146316,0
1693294.6036232,102640.7890625,199999.96875,199999.96875,199999.96875,283.0982360839844,102484.1484375,199999.96875,-4.182517051696777,17.49344825744629,17.426666259765625,3.614034652709961,5.926164150238037,0.0915336608886718,0
1693294.6134021,101352.25,199999.96875,199999.96875,199999.96875,277.4476928710937,101495.0859375,199999.96875,-4.660747528076172,21.722564697265625,16.634023666381836,3.424407482147217,5.926164150238037,0.0343729071319103,0
1693294.6177246,101166.1484375,199999.96875,199999.96875,199999.96875,358.104736328125,101275.046875,199999.96875,-5.100862979888916,26.0188045501709,16.15384864807129,3.3095333576202397,5.926164150238037,-0.0285174213349819,0
1693294.6191056,102267.2734375,199999.96875,199999.96875,199999.96875,369.6680603027344,102030.046875,199999.96875,-5.491630554199219,30.158004760742188,15.98082447052002,3.2681400775909424,3.2950339317321777,-0.091197945177555,0
1693294.6200646,102415.0234375,199999.96875,199999.96875,199999.96875,284.3856811523437,102183.9375,199999.96875,-5.822078704833984,33.89659881591797,16.093242645263672,3.2950339317321777,3.2950339317321777,-0.1186022013425827,0
1693294.640808,101156.5,199999.96875,199999.96875,199999.96875,269.34149169921875,101252.734375,199999.96875,-6.081787109375,36.98814010620117,16.45430564880371,3.381412506103516,3.2950339317321777,-0.0845616906881332,0
1693294.6415473,100700.2890625,199999.96875,199999.96875,199999.96875,347.06591796875,100777.796875,199999.96875,-6.261152744293213,39.2020378112793,17.014245986938477,3.515369415283203,3.2950339317321777,-0.0122471721842885,0
1693294.6423457,101656.6640625,199999.96875,199999.96875,199999.96875,363.230712890625,101503.109375,199999.96875,-6.351646423339844,40.343406677246094,17.713314056396484,3.682610988616944,3.2950339317321777,0.0384604036808013,0
1693294.6432751,102098.2109375,199999.96875,199999.96875,199999.96875,299.57293701171875,101907.546875,199999.96875,-6.346076011657715,40.27268600463867,18.485424041748047,3.867326259613037,3.2950339317321777,0.0246148854494094,0
1693294.6534157,100984.8125,199999.96875,199999.96875,199999.96875,276.7801818847656,101036.1015625,199999.96875,-6.238852024078369,38.92327117919922,19.26239585876465,4.0532050132751465,3.2950339317321777,-0.039649199694395,0
1693294.6548096,100242.7265625,199999.96875,199999.96875,199999.96875,329.6137084960937,100339.2265625,199999.96875,-6.026287078857422,36.31613159179688,19.978525161743164,4.224527835845947,3.2950339317321777,-0.1056378111243248,0
1693294.6570168,101069.3359375,199999.96875,199999.96875,199999.96875,356.86492919921875,100949.546875,199999.96875,-5.70693826675415,32.56914520263672,20.575159072875977,4.367262840270996,3.2950339317321777,-0.1584205627441406,0
1693294.6577085,101750.421875,199999.96875,199999.96875,199999.96875,310.6355895996094,101574.1640625,199999.96875,-5.281927585601807,27.898757934570312,21.00486183166504,4.470062255859375,3.2950339317321777,-0.2160630971193313,0
1693294.6691808,100807.9609375,199999.96875,199999.96875,199999.96875,282.502197265625,100820.5,199999.96875,-4.75519323348999,22.611862182617188,21.23470497131348,4.525049686431885,3.2950339317321777,-0.2605608999729156,0
1693294.6710696,99858.4609375,199999.96875,199999.96875,199999.96875,321.3167419433594,99940.5625,199999.96875,-4.133586883544922,17.0865421295166,21.24839210510254,4.528323173522949,4.528323173522949,-0.2526137232780456,0
