Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2126795.8268696,40271.86328125,20974.63671875,10085.7265625,9347.5361328125,32568.12109375,50519.1796875,56667.90625,-4.4465651512146,19.771942138671875,8.650924682617188,0.4986249804496765,0.4683348536491394,0.09398838132619858
2126795.8281271,40819.48046875,21411.32421875,9562.0888671875,8929.849609375,32193.712890625,51509.45703125,56480.10546875,-5.013118743896484,25.131359100341797,8.98584270477295,0.5493701100349426,0.4683348536491394,0.22512848675251007
2126795.8360528,40797.16796875,21389.984375,9621.6689453125,9112.740234375,32242.96875,51555.0859375,56446.0546875,-5.5071892738342285,30.329132080078125,9.438939094543457,0.6180210113525391,0.4683348536491394,0.2916187345981598
2126795.8385061,40032.51171875,20794.990234375,10243.3701171875,9764.7685546875,32683.828125,50277.0234375,56613.1875,-5.918107509613037,35.02399826049805,10.00031852722168,0.70307856798172,0.4683348536491394,0.2632896304130554
2126795.8398592,40164.92578125,20893.958984375,10142.779296875,9631.5859375,32588.724609375,50368.3125,56655.08203125,-6.2364068031311035,38.89277267456055,10.653531074523926,0.8020501136779785,0.4683348536491394,0.15831872820854187
2126795.8404834,40788.98828125,21381.1875,9595.7763671875,9086.5859375,32213.287109375,51420.8359375,56504.30078125,-6.4540534019470215,41.65480422973633,11.376444816589355,0.9115826487541199,0.4683348536491394,0.030259117484092712
2126795.8460265,40857.4375,21433.021484375,9584.7626953125,9141.326171875,32211.521484375,51627.375,56440.76171875,-6.564693450927734,43.0952033996582,12.142590522766113,1.0276654958724976,1.0276654958724976,-0.08145855367183685
2126795.8569126,40078.1875,20835.375,10179.7578125,9754.919921875,32637.07421875,50401.88671875,56564.90625,-6.563902854919434,43.08481979370117,12.922839164733887,1.1458848714828491,1.0276654958724976,-0.1618625819683075
2126795.857859,40116.67578125,20849.349609375,10182.2158203125,9690.1904296875,32628.541015625,50297.09375,56658.08203125,-6.449424743652344,41.5950813293457,13.687383651733398,1.2617250680923462,1.0276654958724976,-0.2023889720439911
2126795.8591155,40728.23828125,21327.115234375,9666.3486328125,9155.107421875,32260.947265625,51285.58203125,56538.13671875,-6.221317291259766,38.70479202270508,14.407829284667969,1.370883584022522,1.0276654958724976,-0.2079605609178543
2126795.8678408,40873.17578125,21450.54296875,9556.2236328125,9122.3486328125,32192.54296875,51649.8125,56442.3125,-5.882002830505371,34.59795379638672,15.05920696258545,1.4695768356323242,1.0276654958724976,-0.2182738482952118
2126795.870614,40175.23046875,20918.943359375,10070.2783203125,9698.0341796875,32550.146484375,50606.4921875,56510.59375,-5.436202049255371,29.552291870117188,15.621757507324219,1.5548120737075806,1.0276654958724976,-0.2562676966190338
2126795.8729167,40079.09375,20818.94921875,10210.7294921875,9801.912109375,32639.150390625,50247.26953125,56654.48046875,-4.890801906585693,23.91994285583496,16.08233070373535,1.6245956420898438,1.0276654958724976,-0.23988854885101318
2126795.877531,40631.08203125,21254.087890625,9756.0185546875,9326.052734375,32331.23046875,51105.7421875,56579.09375,-4.254659175872803,18.102123260498047,16.435256958007812,1.6780694723129272,1.0276654958724976,-0.04552164673805237
2126795.8862059,40852.2109375,21448.13671875,9536.9111328125,9158.4921875,32181.21875,51629.95703125,56440.4296875,-3.5383994579315186,12.520269393920898,16.682674407958984,1.7155568599700928,1.0276654958724976,0.3067292273044586
2126795.8875239,40313.6484375,21032.26171875,9940.9111328125,9606.2919921875,32460.287109375,50856.85546875,56474.90625,-2.7542171478271484,7.585711479187012,16.83426856994629,1.7385257482528687,1.0276654958724976,0.6207789182662964
2126795.8907544,40056.04296875,20798.63671875,10230.875,9843.349609375,32667.08984375,50220.20703125,56651.6875,-1.915671706199646,3.669797897338867,16.906429290771484,1.7494590282440186,1.7494590282440186,0.704493522644043
2126795.894648,40502.9296875,21159.171875,9873.5830078125,9440.755859375,32412.9375,50889.35546875,56609.4921875,-1.0374622344970703,1.076327919960022,16.920955657958984,1.7516601085662842,1.7494590282440186,0.5401339530944824
2126795.9039772,40842.01171875,21441.74609375,9541.583984375,9149.0048828125,32182.412109375,51600.91796875,56442.90625,-0.13519105315208435,0.018276622518897057,16.903268814086914,1.7489802837371826,1.7494590282440186,0.2815983295440674
2126795.9053111,40491.03125,21163.65625,9813.1904296875,9462.1669921875,32381.51171875,51123.9296875,56446.0546875,0.7749075889587402,0.6004818081855774,16.880401611328125,1.7455155849456787,1.7494590282440186,0.10693031549453735
2126795.9062603,40050.39453125,20795.275390625,10259.318359375,9848.1435546875,32697.51171875,50220.2734375,56654.0,1.6762809753417969,2.809918165206909,16.87884521484375,1.7452799081802368,1.7494590282440186,0.07590335607528687
2126795.9098759,40371.46875,21061.755859375,9979.5830078125,9506.4658203125,32498.171875,50687.36328125,56636.88671875,2.552414655685425,6.514820098876953,16.922393798828125,1.7518781423568726,1.7494590282440186,0.11707673221826553
2126795.9190729,40828.13671875,21429.46875,9536.123046875,9092.927734375,32190.947265625,51561.79296875,56456.95703125,3.3872101306915283,11.473193168640137,17.0302677154541,1.7682225704193115,1.7494590282440186,0.14016620814800262
2126795.9219246,40654.46875,21292.1875,9690.0703125,9302.3798828125,32297.875,51377.82421875,56429.84375,4.165369987487793,17.35030746459961,17.215618133544922,1.7963060140609741,1.7494590282440186,0.13936424255371094
2126795.9236439,40033.25,20793.728515625,10253.333984375,9818.482421875,32708.62109375,50244.2109375,56634.8125,4.872766017913818,23.743846893310547,17.484567642211914,1.8370559215545654,1.7494590282440186,0.16647998988628387
2126795.9289203,40248.61328125,20971.728515625,10067.5126953125,9573.6044921875,32566.046875,50514.7734375,56646.15625,5.4967360496521,30.214107513427734,17.835886001586914,1.8902860879898071,1.954738974571228,0.23810414969921112
2126795.9307063,40815.2109375,21417.693359375,9545.1611328125,9036.0888671875,32200.818359375,51520.96875,56470.3984375,6.0263166427612305,36.316490173339844,18.261276245117188,1.954738974571228,1.954738974571228,0.30211320519447327
2126795.9318982,40788.625,21395.23046875,9598.0654296875,9129.1923828125,32245.447265625,51576.05078125,56428.9375,6.452391147613525,41.63335037231445,18.746267318725586,2.0282225608825684,1.954738974571228,0.28776806592941284
2126795.9329334,40039.65625,20807.244140625,10228.443359375,9763.3857421875,32686.49609375,50310.92578125,56600.7421875,6.767787933349609,45.802947998046875,19.271554946899414,2.107811689376831,1.954738974571228,0.16826438903808594
2126795.9365207,40165.48046875,20905.28125,10116.6484375,9612.7529296875,32595.375,50404.26953125,56639.9609375,6.967329502105713,48.54368209838867,19.81471824645996,2.1901087760925293,1.954738974571228,-0.023073475807905197
2126795.9465088,40796.2109375,21402.265625,9572.458984375,9077.1923828125,32217.197265625,51468.26171875,56493.40625,7.047865867614746,49.67241287231445,20.352108001708984,2.271531581878662,1.954738974571228,-0.20165860652923584
2126795.95024,40849.66796875,21449.18359375,9543.8251953125,9115.1484375,32204.275390625,51675.80078125,56422.86328125,7.008303642272949,49.1163215637207,20.86081886291504,2.348609209060669,1.954738974571228,-0.2748588025569916
2126795.9510253,40085.9375,20863.69921875,10154.8203125,9693.3623046875,32636.337890625,50467.28125,56553.0546875,6.849612236022949,46.91718673706055,21.32048988342285,2.4182562828063965,1.954738974571228,-0.2139074057340622
