Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10, Ch11, Ch12, Ch13
0,26871.494140625,-5334.78369140625,-13171.6513671875,22389.271484375,22470.35546875,27586.03125,-7120.25244140625,0.00034212577156722546,1.170500354419346e-07,2.3410009486468653e-09,-0.81212121248245239,3.8489947319030762,492.310546875
0.004,26014.78125,-5624.1513671875,-13197.685546875,22205.712890625,22186.08984375,27748.634765625,-7644.22509765625,0.0050531229935586452,2.5534052838338539e-05,5.1302203019076842e-07,-0.81212121248245239,1818.4453125,493.2880859375
0.008,23621.05859375,-6458.09228515625,-13765.359375,20501.828125,21094.802734375,27455.572265625,-8838.630859375,0.036786101758480072,0.001353217288851738,2.7577369110076688e-05,-0.81211698055267334,4606.88671875,497.07894897460938
0.012,24231.38671875,-6269.7412109375,-13834.6455078125,20488.90625,21276.640625,27178.697265625,-8396.1982421875,0.17727649211883545,0.031426955014467239,0.00065611646277830005,-0.81202173233032227,64596.86328125,495.38616943359375
0.016,26592.353515625,-5442.6669921875,-13271.046875,22138.478515625,22327.115234375,27492.40625,-7222.70068359375,0.64077472686767578,0.41059225797653198,0.0088679613545536995,-0.81077754497528076,64596.86328125,493.59805297851562
0.02,26365.212890625,-5513.8349609375,-13145.4482421875,22392.34375,22319.771484375,27751.162109375,-7447.671875,1.8651750087738037,3.4788775444030762,0.078445516526699066,-0.8002355694770813,64596.86328125,492.90664672851562
0.024,23906.28125,-6337.16650390625,-13642.0986328125,20778.65625,21248.869140625,27577.833984375,-8698.3203125,4.5802321434020996,20.978527069091797,0.49801605939865112,-0.73666417598724365,64596.86328125,495.86297607421875
0.028,23889.712890625,-6388.0927734375,-13899.6376953125,20294.431640625,21139.8125,27162.005859375,-8557.6064453125,9.805668830871582,96.151145935058594,2.4210388660430908,-0.44529715180397034,64596.86328125,494.33709716796875
0.032,26233.24609375,-5582.7138671875,-13393.6904296875,21845.771484375,22146.990234375,27400.94921875,-7387.13818359375,18.752849578857422,351.66937255859375,9.4544267654418945,0.62036770582199097,64596.86328125,493.78875732421875
0.036,26683.427734375,-5398.7265625,-13089.3720703125,22552.73046875,22448.18359375,27769.234375,-7269.66943359375,32.641185760498047,1065.447021484375,30.76336669921875,3.8489947319030762,64596.86328125,492.239013671875
0.04,24283.88671875,-6193.328125,-13516.6669921875,21094.109375,21434.978515625,27681.18359375,-8512.2109375,52.4725341796875,2753.36669921875,85.830711364746094,12.192532539367676,64596.86328125,495.31463623046875
0.044,23606.541015625,-6495.953125,-13958.5517578125,20151.78125,21021.4375,27154.521484375,-8713.984375,78.81671142578125,6212.07421875,210.07218933105469,31.016998291015625,64596.86328125,495.88687133789062
0.048,25836.27734375,-5734.13427734375,-13508.154296875,21540.333984375,21958.115234375,27326.587890625,-7581.7109375,111.64823150634766,12465.326171875,459.37875366210938,68.790733337402344,64596.86328125,492.26287841796875
0.052,26915.552734375,-5310.63134765625,-13045.216796875,22643.927734375,22540.166015625,27778.009765625,-7132.67431640625,150.25350952148438,22576.119140625,910.90106201171875,137.20320129394531,64596.86328125,492.525146484375
