Time,marker,LSL_timestamp
3.1397496000281535,collecting_baseline,401042.2292639
3.185993099992629,collecting_baseline,401042.2755074
3.2196554000256583,collecting_baseline,401042.3091697
3.2601834000088274,collecting_baseline,401042.3496977
3.2907185999793,collecting_baseline,401042.3802329
3.3500059000216424,collecting_baseline,401042.4395202
3.3807311999844387,collecting_baseline,401042.4702455
3.4258263999945484,collecting_baseline,401042.5153407
3.4577770000323653,collecting_baseline,401042.5472913
3.49985610001022,collecting_baseline,401042.5893704
3.533928000018932,collecting_baseline,401042.6234423
3.5904245999990962,collecting_baseline,401042.6799389
3.6214843000052497,collecting_baseline,401042.7109986
3.664437400002498,collecting_baseline,401042.7539517
3.6984914999920875,collecting_baseline,401042.7880058
3.739582900016103,collecting_baseline,401042.8290972
3.771509599988349,collecting_baseline,401042.8610239
3.8307575000217184,collecting_baseline,401042.9202718
3.859447300026659,collecting_baseline,401042.9489616
3.906881999981124,collecting_baseline,401042.9963963
3.936752500012517,collecting_baseline,401043.0262668
3.980276699992828,collecting_baseline,401043.069791
4.010927400027867,collecting_baseline,401043.1004417
4.070298100006767,collecting_baseline,401043.1598124
4.099671599979047,collecting_baseline,401043.1891859
4.145711200020742,collecting_baseline,401043.2352255
4.176380100019742,collecting_baseline,401043.2658944
4.221416599990334,collecting_baseline,401043.3109309
4.250823899987154,collecting_baseline,401043.3403382
4.3114928000140935,collecting_baseline,401043.4010071
4.339917799981777,collecting_baseline,401043.4294321
4.3853207000065595,collecting_baseline,401043.474835
4.415168799983803,collecting_baseline,401043.5046831
4.460484399984125,collecting_baseline,401043.5499987
4.490343899989966,collecting_baseline,401043.5798582
4.549997800029814,collecting_baseline,401043.6395121
4.583304600033443,collecting_baseline,401043.6728189
4.626785100030247,collecting_baseline,401043.7162994
4.657917500007898,collecting_baseline,401043.7474318
4.700254600029439,collecting_baseline,401043.7897689
4.731422399985604,collecting_baseline,401043.8209367
4.790994799986947,collecting_baseline,401043.8805091
4.822293900011573,collecting_baseline,401043.9118082
4.866878000029828,collecting_baseline,401043.9563923
4.90049040003214,collecting_baseline,401043.9900047
4.940505800012033,collecting_baseline,401044.0300201
4.970565500028897,collecting_baseline,401044.0600798
