Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10, Ch11, Ch12, Ch13
0,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,0.0025582816451787949,6.5448052737338003e-06,1.3089611172745208e-07,-0.81212121248245239,276.9404296875,0.75882130861282349
0.004,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,0.037795566022396088,0.0014285048237070441,2.8700995244435035e-05,-0.81211692094802856,113258.109375,5.3311371803283691
0.008,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,0.27568784356117249,0.076003789901733398,0.0015487767523154616,-0.81188660860061646,287411.9375,17.950826644897461
0.012,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,1.3329442739486694,1.7767404317855835,0.037083584815263748,-0.80650252103805542,4033413.5,39.563163757324219
0.016,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,4.838526725769043,23.411340713500977,0.50531041622161865,-0.73555898666381836,6163236,65.479408264160156
0.02,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,14.15251636505127,200.293701171875,4.5111837387084961,-0.12860853970050812,24095002,87.554359436035156
0.024,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,34.930694580078125,1220.1533203125,28.914251327514648,3.5688259601593018,35602284,98.601707458496094
0.028,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,75.155921936035156,5648.41259765625,141.88252258300781,20.685232162475586,35602284,96.664161682128906
0.032,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,144.40409851074219,20852.54296875,558.93341064453125,83.874755859375,35602284,85.869178771972656
0.036,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,252.4117431640625,63711.6875,1833.1669921875,276.9404296875,35602284,72.62353515625
0.04,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,407.28369140625,165880,5150.76708984375,779.60711669921875,35602284,61.213520050048828
0.044,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,613.7698974609375,376713.5,12685.037109375,1921.1630859375,35602284,52.950439453125
0.048,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,871.94171142578125,760282.375,27890.68359375,4225.04931640625,35602284,47.711994171142578
0.052,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,1176.4241943359375,1383973.75,55570.15625,8418.9091796875,35602284,44.677448272705078
0.056,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,1516.2017822265625,2298867.5,101547.5,15385.171875,60401900,42.263969421386719
0.06,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,1874.9228515625,3515335.5,171854.21875,26037.708984375,60401900,38.959308624267578
0.064,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,199999.96875,2231.591064453125,4979998.5,271454.1875,41128.61328125,60401900,34.471263885498047
