991851.6646114,1.7029077148437501
991851.6648372,1.7278485870361329
991851.6650467,1.7499932861328127
991851.6660607,1.7657788848876954
991851.6706804,1.7717351531982424
991851.6808015,1.7647351837158205
991851.6826756,1.742220458984375
991851.6828685,1.7023980712890627
991851.6831304,1.6443902587890626
991851.6984587,1.568330535888672
991851.6993,1.4754022216796876
991851.7002173,1.3677978134155275
991851.7010632,1.248608741760254
991851.7161484,1.1216613388061525
991851.7219432,0.9912953948974611
991851.7234032,0.8621123886108399
991851.7280139,0.7387017822265627
991851.7326316,0.6253762817382814
991851.7352683,0.525914535522461
991851.7354994,0.4433370208740236
991851.7357409,0.3797341918945314
991851.7573772,0.33614555358886733
991851.7597287,0.31250301361084
991851.7600693,0.3076465225219728
991851.7603152,0.3194051361083986
991851.7755528,0.3447436904907228
991851.7769105,0.37995506286621106
991851.7779038,0.4208911514282228
991851.779351,0.4632028198242189
991851.7961578,0.5025979614257814
991851.800654,0.5350820159912111
991851.8049349,0.5571811294555665
991851.8066254,0.5661340332031252
991851.8068211,0.5600478744506837
991851.8069976,0.5379933929443361
991851.8071726,0.5000548934936525
991851.8073395,0.44732414245605484
991851.8177094,0.3818358993530275
991851.82328,0.30644012451171887
991851.823626,0.22462802886962904
991851.8237962,0.14031272888183607
991851.8318384,0.05757785797119155
991851.8340916,0.019585838317870953
991851.836129,0.08753818511962877
991851.8363242,0.14322437286376938
991851.8516004,0.18437580108642565
991851.8528325,0.20964998245239244
991851.8534512,0.21870483398437485
991851.8545044,0.21220096588134751
991851.8682688,0.19173215866088852
991851.8699719,0.15968173980712877
991851.8705615,0.11901782989501938
991851.8708053,0.07305101394653306
991851.8753759,0.025175514221191263
991851.8758035,0.021383628845214987
991851.8760616,0.06379142761230483
991851.8829278,0.09977775573730482
991851.9008606,0.12774711608886732
991851.9012563,0.14682041168212906
991851.9016298,0.15681396484375015
991851.9020224,0.1581643676757814
991851.9044692,0.15180412292480483
991851.9062255,0.13901401519775405
991851.9070065,0.1212665176391603
991851.9074556,0.1000751113891603
991851.920789,0.07686248779296889
991851.921307,0.05285640716552749
991851.9275661,0.02901950836181655
991851.929384,0.006014404296875142
991851.9399693,0.0157879257202147
991851.9442069,0.03627285003662095
991851.9457034,0.055516090393066264
991851.9462364,0.07371229171752916
991851.9504835,0.09109510421752916
991851.9522937,0.10786317825317368
991851.9542315,0.12411960601806626
991851.9552549,0.1398341560363768
991851.9741453,0.15483020782470688
991851.9761796,0.16880249023437485
991851.9767586,0.1813591384887694
991851.9769621,0.19208454132080063
991851.996723,0.20061143875122056
991852.0061404,0.20669940948486315
991852.0070198,0.21030458450317369
991852.0073919,0.2116349601745604
991852.0113299,0.2111833000183104
991852.0146141,0.209733428955078
991852.01484,0.20833515167236313
991852.0150763,0.2082476997375487
991852.0280829,0.21085542678832994
991852.0302919,0.21756137847900375
991852.0309939,0.2296700859069823
991852.0314141,0.24827074050903306
991852.0460185,0.27412427902221664
991852.0465585,0.30757078170776353
991852.0477604,0.34846605300903305
991852.0479758,0.3961561584472655
991852.0575441,0.4494886779785155
991852.0682837,0.5068721199035643
991852.0714314,0.5663720512390136
991852.0731631,0.625841655731201
991852.0771348,0.6830755615234374
991852.0788585,0.7359741592407225
991852.0790728,0.7827040100097655
991852.080752,0.8218391799926756
991852.0835606,0.8524712467193603
991852.0844965,0.874277582168579
991852.0851119,0.8875397586822509
991852.0864237,0.8931118869781492
991852.1024748,0.8923438453674315
991852.1083181,0.8869655513763426
991852.1153692,0.8789470100402831
991852.1163083,0.8703461551666258
991852.1166751,0.8631579780578612
991852.1207867,0.8591734313964843
991852.1260316,0.8598651313781737
991852.1275319,0.8663002872467039
991852.1302751,0.879088201522827
991852.1360321,0.8983638191223143
991852.1410738,0.9238018894195555
991852.1427598,0.9546560668945311
991852.1468093,0.9898203277587889
991852.1679863,1.02790864944458
991852.1692323,1.0673385524749754
991852.1732334,1.1064154052734374
991852.1774621,1.143418207168579
991852.1795137,1.17668212890625
991852.1861895,1.204668273925781
991852.1883861,1.2260228061676024
991852.1923738,1.2396266841888426
991852.1952806,1.2446343326568603
991852.1989565,1.2405041837692259
991852.2041135,1.2270233058929443
991852.2061394,1.204326477050781
991852.2087659,1.172912540435791
991852.2231778,1.1336559200286864
991852.2238209,1.0878035926818845
991852.2240998,1.0369536781311033
991852.2276249,0.9830142879486082
991852.2311785,0.9281340980529784
991852.2400045,0.8746009731292723
991852.2450723,0.8247137451171873
991852.2558938,0.7806298637390136
991852.2567289,0.7441987419128416
991852.2569179,0.7167971992492674
991852.2570791,0.6991827392578124
991852.2572948,0.6913694763183592
991852.2577979,0.6925436401367187
991852.2611666,0.70103458404541
991852.2675757,0.7143553161621092
991852.2760856,0.7293115043640135
991852.2870048,0.7421774291992186
991852.2878435,0.7489340209960936
991852.2989634,0.7455516242980955
991852.3006256,0.7282954597473144
991852.3185705,0.6940326118469237
991852.3239204,0.6405070686340331
991852.3287844,0.5665627861022948
991852.3343922,0.4722952270507811
991852.3431439,0.359110870361328
991852.3436052,0.2296865844726561
991852.3438949,0.08783143997192369
991852.3441756,0.06175018310546889
991852.3444,0.21378475189208998
991852.3495144,0.3628131484985353
991852.3509459,0.5036000823974611
991852.3558575,0.631539878845215
991852.3573282,0.7430038070678713
991852.3576323,0.8356017684936525
991852.3578231,0.9083251571655275
991852.3580043,0.9615691757202149
991852.3620732,0.9970220184326173
991852.3647314,1.0174459075927735
991852.3672,1.0263778305053712
991852.3677122,1.0277993774414065
991852.3716442,1.025806579589844
991852.3861436,1.0243148422241213
991852.3902922,1.026830062866211
991852.4003647,1.0363021469116211
991852.4125815,1.0550496673583987
991852.4211869,1.0847615814208986
991852.4261939,1.1265462493896485
991852.4397046,1.1810287094116212
991852.4426186,1.2484714126586915
991852.4495463,1.3288991546630862
991852.4511585,1.4222106552124025
991852.4629364,1.5282571411132815
991852.4637556,1.646883544921875
991852.4675045,1.777915725708008
991852.4716872,1.9210992431640626
991852.4732835,2.075996551513672
991852.4757317,2.2418401336669924
991852.4828025,2.4173688507080078
991852.4906088,2.600669631958008
991852.5073382,2.7890477752685547
991852.5212705,2.978940353393555
991852.5272736,3.1659173583984375
991852.528913,3.344789276123047
991852.529838,3.5098180389404297
991852.5306258,3.6550550079345703
991852.531093,3.7747930145263675
991852.5350346,3.864108810424805
991852.5379423,3.9194593048095703
991852.5387609,3.93927360534668
991852.5398424,3.9244886016845704
991852.5534027,3.8789544677734376
991852.5537755,3.809663543701172
991852.5546161,3.7267346954345704
991852.5549344,3.6431565856933594
991852.5555286,3.5742417907714845
991852.5584236,3.536836395263672
991852.5653514,3.5483018493652345
991852.5741531,3.6253289794921875
991852.5792162,3.7826524353027344
991852.5798585,4.03177734375
991852.586144,4.379813919067383
991852.5896517,4.8285302734375
991852.5898933,5.373748931884766
991852.9756765,5.651056060791015
991852.9767804,5.258040771484375
991852.9774492,4.944062194824219
991852.9898243,4.705231246948243
991852.9965991,4.534785232543945
991853.0060358,4.423590621948242
991853.007128,4.36069808959961
991853.009637,4.333918914794922
991853.0105251,4.3303960418701175
991853.0117364,4.337169036865235
991853.0160824,4.341724166870117
991853.019587,4.33249870300293
991853.0202276,4.299345169067383
