Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10, Ch11, Ch12, Ch13
0,7452.46484375,-19306.46875,-200000,-3218.5078125,-3247.166015625,-2519.10693359375,-26034.046875,9.3549744633492082e-05,8.7515541480343018e-09,1.7503107296867881e-10,-0.81212121248245239,-0.41320228576660156,571.5609130859375
0.004,7774.97412109375,-18438.771484375,-200000,-1608.9677734375,-1905.202880859375,-2908.01513671875,-23858.859375,0.001396877458319068,1.9512663129717112e-06,3.9200358514790423e-08,-0.81212121248245239,160.18708801269531,560.37908935546875
0.008,7809.54443359375,-18273.04296875,-200000,-431.966796875,-923.94366455078125,-3663.9453125,-22603.65625,0.010265220887959003,0.00010537476191530004,2.1466955786308972e-06,-0.81212091445922852,407.20449829101562,554.8953857421875
0.012,7390.9765625,-18727.328125,-200000,-1893.4251708984375,-2139.020263671875,-3254.98583984375,-24186.0625,0.049904774874448776,0.0024904864840209484,5.1956420065835118e-05,-0.81211328506469727,5702.28369140625,556.18292236328125
0.016,7201.1708984375,-18809.296875,-200000,-3171.348876953125,-3190.70849609375,-2484.130859375,-25362.515625,0.18190798163414001,0.033090513199567795,0.00071376672713086009,-0.81201303005218506,5702.28369140625,555.34844970703125
0.02,7578.4453125,-18283.46484375,-200000,-1991.8681640625,-2217.936767578125,-2696.300048828125,-23981.837890625,0.5337560772895813,0.28489556908607483,0.0064116781577467918,-0.81114977598190308,5702.28369140625,552.2490234375
0.024,7793.42724609375,-18078.447265625,-200000,-356.55502319335938,-860.9295654296875,-3611.85107421875,-22333.552734375,1.3204202651977539,1.7435096502304077,0.041281871497631073,-0.80586642026901245,5702.28369140625,552.5589599609375
0.028,7447.76806640625,-18556.546875,-200000,-1516.2708740234375,-1825.5474853515625,-3389.02490234375,-23696.18359375,2.8453323841094971,8.095916748046875,0.20320019125938416,-0.781333327293396,5702.28369140625,553.13116455078125
0.032,7167.86474609375,-18814.015625,-200000,-3156.16162109375,-3172.826904296875,-2529.716796875,-25333.337890625,5.4718031883239746,29.940628051757812,0.80201274156570435,-0.69060409069061279,5702.28369140625,553.0595703125
0.036,7475.2333984375,-18385.318359375,-200000,-2376.43701171875,-2537.75146484375,-2562.451904296875,-24389.724609375,9.5677900314331055,91.5426025390625,2.6328647136688232,-0.41320228576660156,5702.28369140625,551.22381591796875
0.04,7822.5859375,-18006.109375,-200000,-363.922119140625,-868.74969482421875,-3544.02099609375,-22281.83984375,15.437396049499512,238.31320190429688,7.3991293907165527,0.30895909667015076,5702.28369140625,553.2503662109375
0.044,7538.48681640625,-18436.21875,-200000,-1170.4447021484375,-1541.2808837890625,-3499.079345703125,-23308.853515625,23.255697250366211,540.82745361328125,18.215677261352539,1.9478299617767334,5702.28369140625,553.32196044921875
0.048,7152.89208984375,-18838.478515625,-200000,-3081.345703125,-3115.86865234375,-2617.45458984375,-25286.630859375,33.019275665283203,1090.2724609375,40.021129608154297,5.2516860961914062,5702.28369140625,552.79736328125
