EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05,timestamp_rel,LIFU_LSL_time,marker
4.072,-5175.6865234375,-2.7551791667938232,7.591012477874757,191.03398132324216,166.9061279296875,,,
4.076,-4756.71337890625,-4.547007083892822,20.675273895263672,190.6198272705078,166.9061279296875,,,
4.08,-4140.49609375,-6.1801581382751465,38.19435501098633,190.418212890625,166.9061279296875,,,
4.084,-4341.86474609375,-7.645075321197511,58.447174072265625,190.47018432617188,166.9061279296875,,,
4.088,-5095.171875,-8.936798095703125,79.86637115478516,190.79228210449216,166.9061279296875,,,
4.092,-4896.1162109375,-10.054716110229492,101.09731292724608,191.3789978027344,192.20700073242188,,,
4.096,-4189.89697265625,-11.001833915710447,121.04034423828124,192.20700073242188,192.20700073242188,,,
4.1,-4249.66796875,-11.784042358398438,138.8636474609375,193.2409210205078,192.20700073242188,,,
4.104,-4963.18359375,-12.409675598144531,154.0000457763672,194.4388885498047,192.20700073242188,,,
4.108,-5031.3232421875,-12.88885498046875,166.1226043701172,195.7579803466797,192.20700073242188,,,
4.112,-4271.2216796875,-13.232620239257812,175.1022491455078,197.15805053710935,192.20700073242188,,,
4.116,-4178.71484375,-13.452392578125,180.96687316894528,198.6048583984375,192.20700073242188,,,
4.12,-4383.54052734375,-13.558979988098145,183.84591674804688,200.0707244873047,192.20700073242188,,,
4.124,-4129.07666015625,-13.558486938476562,183.8325653076172,201.5333709716797,192.20700073242188,,,
4.128,-4683.828125,-13.446929931640623,180.8199157714844,202.9722137451172,192.20700073242188,,,
4.132,-4489.47021484375,-13.212217330932615,174.5626983642578,204.36447143554688,192.20700073242188,,,
4.136,-4106.73681640625,-12.843098640441896,164.94515991210938,205.68359375,192.20700073242188,,,
4.14,-4566.38427734375,-12.3333101272583,152.1105499267578,206.89872741699216,192.20700073242188,,,
4.144,-5214.66796875,-11.680577278137209,136.43588256835938,207.9752655029297,192.20700073242188,,,
4.148,-4627.9912109375,-10.889822006225586,118.58823394775392,208.87765502929688,192.20700073242188,,,
4.152,-4113.86572265625,-9.977625846862791,99.55301666259763,209.5738220214844,192.20700073242188,,,
4.156,-4768.2998046875,-8.970616340637207,80.47196197509764,210.03955078125,192.20700073242188,,,
4.16,-4141.37890625,-7.900225639343261,62.41356658935546,210.26130676269528,192.20700073242188,,,
4.164,-4351.73583984375,-6.796507358551025,46.1925163269043,210.2372283935547,192.20700073242188,,,
4.168,-5093.45556640625,-5.684202671051025,32.310161590576165,209.9768829345703,192.20700073242188,,,
4.172,-4899.0732421875,-4.587649345397949,21.04652404785156,209.5008544921875,192.20700073242188,,,
4.176,-4203.20068359375,-3.5381827354431152,12.518735885620115,208.83992004394528,192.20700073242188,,,
4.18,-4263.04443359375,-2.5707824230194087,6.608922481536865,208.0326690673828,192.20700073242188,,,
4.184,-5053.06787109375,-1.714605689048767,2.9398727416992188,207.12191772460935,192.20700073242188,,,
4.188,-4306.57958984375,-0.989898681640625,0.9798994064331054,206.1513671875,192.20700073242188,,,
4.192,-4192.328125,-0.4092026650905609,0.1674468219280242,205.16293334960935,192.20700073242188,,,
4.196,-4823.3271484375,0.0232104156166315,0.0005387233686633,204.195068359375,204.195068359375,,,
4.2,-5169.43994140625,0.3104396760463714,0.0963727831840515,203.28125,204.195068359375,,,
4.204,-4408.02587890625,0.4598817229270935,0.2114911973476409,202.44902038574216,204.195068359375,,,
4.208,-4135.70458984375,0.4829647541046142,0.2332549542188644,201.7191162109375,204.195068359375,,,
4.212,-5205.4169921875,0.396214872598648,0.1569862067699432,201.1056671142578,204.195068359375,,,
4.216,-4507.47119140625,0.2203034609556198,0.0485336109995841,200.6158142089844,204.195068359375,,,
4.22,-4097.96337890625,-0.0181201510131359,0.0003283398691564,200.24972534179688,204.195068359375,,,
4.224,-5209.47021484375,-0.2833189368247985,0.0802696198225021,200.000244140625,204.195068359375,,,
4.228,-4633.42724609375,-0.5361955761909484,0.2875057160854339,199.85310363769528,204.195068359375,,,
4.232,-5182.50537109375,-0.7427452206611633,0.5516704320907592,199.7869873046875,204.195068359375,,,
4.236,-4758.8349609375,-0.8741583824157714,0.7641528844833374,199.7739715576172,204.195068359375,,,
4.24,-4126.3583984375,-0.9042937159538268,0.8177471160888671,199.7804718017578,204.195068359375,,,
4.244,-4320.43115234375,-0.8086237907409668,0.6538723707199096,199.7689208984375,204.195068359375,,,
4.248,-5077.86328125,-0.5615018010139465,0.315284252166748,199.6996307373047,204.195068359375,,,
4.252,-4888.0576171875,-0.1348799467086792,0.0181926004588603,199.53353881835935,204.195068359375,,,
4.256,-4171.34765625,0.4979929327964782,0.2479969710111618,199.23568725585935,204.195068359375,,,
4.26,-4211.97509765625,1.3576889038085938,1.843319296836853,198.7797088623047,204.195068359375,,,
4.264,-4932.23681640625,2.45732045173645,6.038424015045166,198.15214538574216,204.195068359375,,,
4.268,-4996.92041015625,3.8038070201873775,14.46894645690918,197.3575439453125,204.195068359375,,,
4.272,-4233.64697265625,5.397150993347168,29.12923812866211,196.42282104492188,204.195068359375,,,
4.276,-4123.2109375,7.226827144622802,52.22703170776367,195.4007110595703,204.195068359375,,,
4.28,-4744.81640625,9.269439697265623,85.92252349853516,194.3705291748047,204.195068359375,,,
4.284,-5091.09521484375,11.4902925491333,132.02682495117188,193.43681335449216,204.195068359375,,,
4.288,-4330.82666015625,13.84560203552246,191.70068359375,192.7250518798828,204.195068359375,,,
4.292,-4075.885498046875,16.28170394897461,265.0939025878906,192.3739013671875,204.195068359375,,,
4.296,-4612.66015625,18.733346939086918,350.9383239746094,192.5238037109375,192.5238037109375,,,
4.3,-5150.4609375,21.12545394897461,446.2848205566406,193.30253601074216,192.5238037109375,,,
4.304,-4462.10009765625,23.37754821777344,546.509765625,194.8104248046875,192.5238037109375,,,
4.308,-4078.53125,25.406255722045895,645.4778442382812,197.10603332519528,192.5238037109375,,,
4.312,-4510.7607421875,27.125345230102536,735.7843627929686,200.19284057617188,192.5238037109375,,,
4.316,-5182.6240234375,28.44748878479004,809.2596435546875,204.0097198486328,192.5238037109375,,,
4.32,-4602.62353515625,29.289300918579105,857.8631591796875,208.42758178710935,192.5238037109375,,,
4.324,-4085.565185546875,29.5760498046875,874.74267578125,213.25447082519528,192.5238037109375,,,
4.328,-4403.51953125,29.243261337280277,855.1683349609375,218.24763488769528,192.5238037109375,,,
4.332,-5149.76953125,28.23778915405273,797.3727416992188,223.133056640625,192.5238037109375,,,
4.336,-4762.84130859375,26.521490097045895,703.3894653320312,227.63204956054688,192.5238037109375,,,
4.34,-4131.26953125,24.075403213500977,579.625,231.4930877685547,192.5238037109375,,,
4.344,-4330.0390625,20.90093994140625,436.8493041992188,234.5253143310547,192.5238037109375,,,
4.348,-5086.63671875,17.01888656616211,289.6424865722656,236.62887573242188,192.5238037109375,,,
4.352,-4928.18359375,12.470001220703123,155.5009307861328,237.8202362060547,192.5238037109375,,,
4.356,-4216.14697265625,7.316818237304687,53.53582763671875,238.248291015625,192.5238037109375,,,
4.36,-4259.89697265625,1.6433089971542358,2.7004642486572266,238.19894409179688,192.5238037109375,,,
4.364,-4974.6279296875,-4.44817590713501,19.786266326904297,238.0843963623047,192.5238037109375,,,
4.368,-5082.7265625,-10.8395357131958,117.49552917480467,238.4186553955078,192.5238037109375,,,
4.372,-4312.7060546875,-17.39812660217285,302.69482421875,239.7796173095703,192.5238037109375,,,
4.376,-4191.89990234375,-23.978918075561523,574.9885864257812,242.7599334716797,192.5238037109375,,,
4.38,-4805.01708984375,-30.428823471069336,925.9132690429688,247.9104766845703,192.5238037109375,,,
4.384,-5171.8232421875,-36.591358184814446,1338.927490234375,255.6827087402344,192.5238037109375,,,
4.388,-4409.81494140625,-42.3100471496582,1790.1402587890625,266.37518310546875,192.5238037109375,,,
4.392,-4148.0546875,-47.431690216064446,2249.76513671875,280.0892028808594,296.6991577148437,,,
4.396,-4704.85791015625,-51.810882568359375,2684.3671875,296.6991577148437,296.6991577148437,,,
4.4,-5248.64306640625,-55.31560516357422,3059.81591796875,315.843994140625,296.6991577148437,,,
4.404,-4552.0302734375,-57.831687927246094,3344.50390625,336.94158935546875,296.6991577148437,,,
4.408,-4151.82177734375,-59.265472412109375,3512.39599609375,359.2249450683594,296.6991577148437,,,
4.412,-4587.34130859375,-59.54610443115234,3545.73828125,381.79779052734375,296.6991577148437,,,
4.416,-5238.19921875,-58.62874603271485,3437.32958984375,403.706787109375,296.6991577148437,,,
4.42,-4660.34521484375,-56.497264862060554,3191.94091796875,424.025634765625,296.6991577148437,,,
4.424,-4132.51025390625,-53.16434860229492,2826.447998046875,441.9403381347656,296.6991577148437,,,
4.428,-4462.6474609375,-48.670196533203125,2368.788330078125,456.82730102539057,296.6991577148437,,,
4.432,-5194.3544921875,-43.08245849609375,1856.0982666015625,468.31927490234375,296.6991577148437,,,
4.436,-4801.82275390625,-36.49658203125,1332.0006103515625,476.3524475097656,296.6991577148437,,,
4.44,-4158.5927734375,-29.034008026123047,842.9736328125,481.18743896484375,296.6991577148437,,,
4.444,-4344.15380859375,-20.83793067932129,434.2193908691406,483.40130615234375,296.6991577148437,,,
4.448,-5084.70556640625,-12.06963348388672,145.6760711669922,483.849853515625,296.6991577148437,,,
4.452,-4920.84130859375,-2.90618896484375,8.445935249328613,483.604736328125,296.6991577148437,,,
