Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
19.632,11.139152526855469,2.066371962428093e-09,10.533251762390137,7.3549904823303223,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.27056607604026794,0
19.636,-7.2772307395935059,2.066371962428093e-09,-6.6001043319702148,-3.2872269153594971,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-1.0924447774887085,0
19.64,-1.0356327295303345,2.066371962428093e-09,-1.5449988842010498,-5.8713812828063965,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-1.6757583618164062,0
19.644,14.374937057495117,2.066371962428093e-09,11.817303657531738,3.8953895568847656,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.9011998176574707,0
19.648,1.1789735555648804,2.066371962428093e-09,-0.81269043684005737,1.2935664653778076,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.47481006383895874,0
19.652,-11.202509880065918,2.066371962428093e-09,-11.701418876647949,-8.5549192428588867,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-1.1015043258666992,0
19.656,5.3292937278747559,2.066371962428093e-09,3.6981239318847656,-2.0091171264648438,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.88070857524871826,0
19.66,10.599531173706055,2.066371962428093e-09,8.04620361328125,6.4546151161193848,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.31535148620605469,0
19.664,-8.1595439910888672,2.066371962428093e-09,-8.4827404022216797,-1.7303645610809326,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.70617789030075073,0
19.668,-5.7050390243530273,2.066371962428093e-09,-5.3417229652404785,-5.7271866798400879,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.68781805038452148,0
19.672,12.707059860229492,2.066371962428093e-09,11.085067749023438,3.7073204517364502,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.3136659562587738,0
19.676,3.719336986541748,2.066371962428093e-09,2.7014479637145996,3.2069945335388184,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.74547183513641357,0
19.68,-11.382238388061523,2.066371962428093e-09,-10.514348983764648,-6.5007896423339844,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.15484122931957245,0
19.684,2.0799140930175781,2.066371962428093e-09,1.6012649536132812,-2.0699775218963623,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.40491509437561035,0
19.688,10.711369514465332,2.066371962428093e-09,9.1356782913208008,7.6901969909667969,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.69096440076828003,0
19.692,-7.3627266883850098,2.066371962428093e-09,-6.9964666366577148,0.92581748962402344,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-1.1018136739730835,0
19.696,-9.1204357147216797,2.066371962428093e-09,-7.9588546752929688,-6.1185798645019531,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-1.2930494546890259,0
19.7,10.870565414428711,2.066371962428093e-09,10.757634162902832,2.9682173728942871,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.86819159984588623,0
19.704,4.9299163818359375,2.066371962428093e-09,5.2230949401855469,4.9503250122070312,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.38251671195030212,0
19.708,-14.269251823425293,2.066371962428093e-09,-12.691540718078613,-6.455294132232666,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.33550208806991577,0
19.712,-3.0933468341827393,2.066371962428093e-09,-2.9902911186218262,-5.0929412841796875,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.13287147879600525,0
19.716,8.4315948486328125,2.066371962428093e-09,6.666170597076416,4.1098928451538086,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.4483494758605957,0
19.72,-9.1396160125732422,2.066371962428093e-09,-9.525813102722168,-1.0272510051727295,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.40190377831459045,0
19.724,-14.485631942749023,2.066371962428093e-09,-13.81794261932373,-7.3506507873535156,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.35788726806640625,0
19.728,5.75494384765625,2.066371962428093e-09,5.1741700172424316,1.2260541915893555,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,-0.39765286445617676,0
19.732,7.0982656478881836,2.066371962428093e-09,6.5638761520385742,6.1721930503845215,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.2438875138759613,0
19.736,-8.9661102294921875,2.066371962428093e-09,-8.6247692108154297,-2.8893673419952393,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.19303710758686066,0
19.74,-1.4462112188339233,2.066371962428093e-09,-2.4368445873260498,-4.6340904235839844,2.066371962428093e-09,2.066371962428093e-09,2.066371962428093e-09,0.18215318024158478,0
