Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
95.96,-5485.15380859375,0.34069347381591797,0.11607204377651215,7.2494392395019531,1.1792917251586914,1.1794517040252686
95.964,-5257.36865234375,0.70059490203857422,0.49083322286605835,7.2471489906311035,1.1787437200546265,1.1794517040252686
95.968,-6648.35009765625,1.039401650428772,1.0803556442260742,7.2408127784729004,1.1772279739379883,1.1794517040252686
95.972,-7086.8974609375,1.3533560037612915,1.8315722942352295,7.2269086837768555,1.1739015579223633,1.1794517040252686
95.976,-5685.56884765625,1.6396415233612061,2.6884243488311768,7.2013654708862305,1.1677907705307007,1.1794517040252686
95.98,-5169.4873046875,1.8961467742919922,3.5953726768493652,7.160245418548584,1.1579536199569702,1.1794517040252686
95.984,-6321.02587890625,2.1209900379180908,4.498598575592041,7.1005034446716309,1.1436611413955688,1.1794517040252686
95.988,-7255.91259765625,2.3128750324249268,5.349390983581543,7.0206398963928223,1.1245549917221069,1.0728057622909546
95.992,-5916.6669921875,2.4714527130126953,6.1080780029296875,6.9210891723632812,1.1007391214370728,1.0728057622909546
95.996,-5117.0107421875,2.5967693328857422,6.7432112693786621,6.8043279647827148,1.0728057622909546,1.0728057622909546
96,-6008.95947265625,2.6888809204101562,7.2300810813903809,6.6747260093688965,1.0418004989624023,1.0728057622909546
96.004,-7346.60693359375,2.7483508586883545,7.5534324645996094,6.5382065773010254,1.0091403722763062,1.0728057622909546
96.008,-6166.41162109375,2.7763946056365967,7.7083663940429688,6.401792049407959,0.97650527954101562,1.0728057622909546
96.012,-5112.57666015625,2.7742481231689453,7.6964521408081055,6.272977352142334,0.94568842649459839,1.0728057622909546
96.016,-5730.70166015625,2.7429885864257812,7.5239858627319336,6.1589422225952148,0.91840726137161255,1.0728057622909546
96.02,-7329.17822265625,2.6840324401855469,7.2040305137634277,6.0657720565795898,0.8961176872253418,1.0728057622909546
96.024,-6416.39306640625,2.5991890430450439,6.7557830810546875,5.9978842735290527,0.87987661361694336,1.0728057622909546
96.028,-5173.54052734375,2.4902191162109375,6.2011909484863281,5.9575791358947754,0.87023431062698364,1.0728057622909546
96.032,-5523.89697265625,2.3587329387664795,5.5636205673217773,5.9446792602539062,0.86714822053909302,1.0728057622909546
96.036,-7186.0078125,2.2063415050506592,4.8679428100585938,5.9563932418823242,0.86995059251785278,0.86995059251785278
96.04,-6642.1748046875,2.0347285270690918,4.1401200294494629,5.987485408782959,0.87738883495330811,0.86995059251785278
96.044,-5310.9169921875,1.845778226852417,3.4068973064422607,6.0306777954101562,0.88772201538085938,0.86995059251785278
96.048,-5370.1875,1.6415191888809204,2.6945853233337402,6.0772247314453125,0.89885759353637695,0.86995059251785278
96.052,-6937.6708984375,1.4237489700317383,2.0270609855651855,6.1176185607910156,0.90852117538452148,0.86995059251785278
96.056,-6867.8623046875,1.194118857383728,1.4259198904037476,6.1423659324645996,0.91444158554077148,0.86995059251785278
96.06,-5499.22021484375,0.9547046422958374,0.91146087646484375,6.1427459716796875,0.91453254222869873,0.86995059251785278
96.064,-5249.59619140625,0.70788431167602539,0.50110024213790894,6.1115217208862305,0.90706270933151245,0.86995059251785278
96.068,-6627.6787109375,0.45568862557411194,0.20765213668346405,6.0435080528259277,0.89079141616821289,0.86995059251785278
96.072,-7082.70166015625,0.20001201331615448,0.040004808455705643,5.9359588623046875,0.86506193876266479,0.82985115051269531
96.076,-5702.94921875,-0.056722879409790039,0.0032174848020076752,5.7887778282165527,0.82985115051269531,0.82985115051269531
96.08,-5161.953125,-0.31181496381759644,0.097228571772575378,5.604548454284668,0.78577709197998047,0.82985115051269531
96.084,-6290.79443359375,-0.56281697750091553,0.31676292419433594,5.3883881568908691,0.73406410217285156,0.82985115051269531
96.088,-7247.13916015625,-0.80717915296554565,0.6515381932258606,5.1475667953491211,0.67645150423049927,0.82985115051269531
96.092,-5942.94140625,-1.0418822765350342,1.0855185985565186,4.8909406661987305,0.61505764722824097,0.82985115051269531
96.096,-5117.86962890625,-1.2639760971069336,1.5976356267929077,4.628298282623291,0.55222451686859131,0.82985115051269531
96.1,-5960.13134765625,-1.4709116220474243,2.1635811328887939,4.3697547912597656,0.4903719425201416,0.82985115051269531
96.104,-7334.0419921875,-1.6600478887557983,2.7557590007781982,4.1251516342163086,0.4318544864654541,0.82985115051269531
96.108,-6242.7998046875,-1.8286517858505249,3.3439674377441406,3.9033787250518799,0.3787987232208252,0.82985115051269531
96.112,-5171.84765625,-1.9748204946517944,3.8999156951904297,3.7117874622344971,0.33296355605125427,0.82985115051269531
96.116,-5636.7880859375,-2.0977778434753418,4.4006719589233398,3.5558750629425049,0.29566392302513123,0.29566392302513123
96.12,-7239.67578125,-2.1969790458679199,4.826716423034668,3.4391074180603027,0.26772904396057129,0.29566392302513123
96.124,-6501.69921875,-2.2714416980743408,5.1594467163085938,3.3627223968505859,0.24945516884326935,0.29566392302513123
96.128,-5289.79296875,-2.320127010345459,5.3829894065856934,3.3256473541259766,0.24058552086353302,0.29566392302513123
96.132,-5453.9443359375,-2.3425514698028564,5.4875473976135254,3.3246772289276123,0.24035342037677765,0.29566392302513123
96.136,-7056.18896484375,-2.338897705078125,5.4704422950744629,3.3548133373260498,0.24756300449371338,0.29566392302513123
96.14,-6715.96630859375,-2.309689998626709,5.3346672058105469,3.4096260070800781,0.26067608594894409,0.29566392302513123
96.144,-5462.50390625,-2.2553870677947998,5.0867714881896973,3.481658935546875,0.27790889143943787,0.29566392302513123
96.148,-5329.75244140625,-2.1764788627624512,4.7370595932006836,3.562903881072998,0.29734548926353455,0.29566392302513123
96.152,-6782.5078125,-2.0740580558776855,4.3017172813415527,3.6453208923339844,0.31706246733665466,0.29566392302513123
96.156,-6916.59521484375,-1.9498382806777954,3.8018696308135986,3.7213320732116699,0.33524695038795471,0.33524695038795471
96.16,-5642.70068359375,-1.8054256439208984,3.2595615386962891,3.7842020988464355,0.35028761625289917,0.33524695038795471
96.164,-5253.74462890625,-1.6420285701751709,2.6962578296661377,3.8283107280731201,0.36083993315696716,0.33524695038795471
96.168,-6540.68115234375,-1.4611320495605469,2.1349067687988281,3.8494014739990234,0.36588558554649353,0.33524695038795471
96.172,-7104.8740234375,-1.2651563882827759,1.6006206274032593,3.8447825908660889,0.36478057503700256,0.33524695038795471
96.176,-5753.44677734375,-1.057112455368042,1.1174867153167725,3.8133640289306641,0.35726413130760193,0.33524695038795471
96.18,-5178.90478515625,-0.83949708938598633,0.70475530624389648,3.7555515766143799,0.34343338012695312,0.33524695038795471
96.184,-6270.4326171875,-0.61378192901611328,0.37672823667526245,3.6731140613555908,0.32371154427528381,0.33524695038795471
96.188,-7254.1240234375,-0.38126128911972046,0.14536018669605255,3.5690338611602783,0.29881191253662109,0.33524695038795471
96.192,-5964.9951171875,-0.14401133358478546,0.020739266648888588,3.4472866058349609,0.26968583464622498,0.33524695038795471
