Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,-200000,-0.0025619759690016508,6.5637204897939228e-06,1.3127439046911604e-07,-0.3608245849609375,1889.740234375,2.5619575977325439,0
0.004,-200000,-0.0378279909491539,0.0014309569960460067,2.8750413548550569e-05,-0.36079511046409607,770672.8125,17.998317718505859,0
0.008,-200000,-0.27583113312721252,0.076082810759544373,0.0015504067996516824,-0.35922637581825256,1955697,60.587963104248047,0
0.012,-200000,-1.3333801031112671,1.777902364730835,0.037108451128005981,-0.32256859540939331,27445206,133.4542236328125,0
0.016,-200000,-4.8395719528198242,23.421457290649414,0.50553768873214722,0.16034810245037079,41937440,220.64921569824219,0
0.02,-200000,-14.154647827148438,200.35404968261719,4.5126180648803711,4.2913589477539062,163952768,294.62298583984375,0
0.024,-200000,-34.9345703125,1220.4241943359375,28.921102523803711,29.454742431640625,163952768,331.25399780273438,0
0.028,-200000,-75.162353515625,5649.37890625,141.90866088867188,145.93673706054688,163952768,324.19784545898438,0
0.032,-200000,-144.4140625,20855.421875,559.01708984375,575.94549560546875,163952768,287.52597045898438,0
0.036,-200000,-252.42636108398438,63719.0625,1833.398193359375,1889.740234375,163952768,242.73056030273438,0
0.04,-200000,-407.30410766601562,165896.625,5151.3310546875,5310.2890625,163952768,204.07707214355469,0
0.044,-200000,-613.79718017578125,376746.9375,12686.2705078125,13078.2685546875,163952768,176.0302734375,0
0.048,-200000,-871.9764404296875,760342.875,27893.125,28755.43359375,163952768,158.39303588867188,0
0.052,-200000,-1176.4674072265625,1384075.625,55574.64453125,57293.0859375,163952768,148.476318359375,0
0.056,-200000,-1516.2535400390625,2299024.75,101555.125,104695.6484375,163952768,140.76449584960938,0
0.06,-200000,-1874.9827880859375,3515560.75,171866.34375,177181.421875,163952768,129.8568115234375,0
0.064,-200000,-2231.658203125,4980298.5,271472.34375,279868,163952768,114.62119293212891,0
0.068,-200000,-2561.606689453125,6561829.5,402708.90625,415163.4375,163952768,97.668312072753906,0
0.072,-200000,-2837.65576171875,8052290.5,563754.8125,581190.1875,163952768,81.3682861328125,0
0.076,-200000,-3031.487060546875,9189915,747553,770672.8125,163952768,66.231712341308594,0
0.08,-200000,-3115.116455078125,9703950,941632,970754.1875,163952768,52.380840301513672,0
0.084,-200000,-3062.459716796875,9378661,1129205.375,1164128.75,163952768,40.262195587158203,0
0.088,-200000,-2850.89794921875,8127619,1291757.625,1331708.625,163952768,29.667186737060547,0
0.092,-200000,-2462.76953125,6065234.5,1413062.375,1456764.75,163952768,19.523004531860352,0
0.096,-200000,-1886.7113037109375,3559679.5,1484255.75,1530160,163952768,9.0597057342529297,0
0.1,-200000,-1118.767333984375,1251640.375,1509288.75,1555967.375,163952768,-1.5374355316162109,0
0.104,-200000,-163.21003723144531,26637.515625,1509821.625,1556516.625,163952768,-11.706151962280273,0
0.108,-200000,966.98370361328125,935057.5,1528522.625,1575796,163952768,-21.176721572875977,0
0.112,-200000,2250.010986328125,5062549.5,1629773.625,1680178.625,163952768,-30.028539657592773,0
0.116,-200000,3655.495361328125,13362646,1897026.625,1955697,163952768,-38.418018341064453,0
0.12,-200000,5145.10791015625,26472138,2426469.25,2501514,163952768,-46.301227569580078,0
0.124,-200000,6673.5419921875,44536160,3317192.75,3419786,163952768,-53.447826385498047,0
0.128,-200000,8189.81494140625,67073068,4658654.5,4802736,163952768,-59.890380859375,0
0.132,-200000,9638.84375,92907312,6516800,6718349.5,242253136,-66.136314392089844,0
0.136,-200000,10963.2607421875,120193088,8920662,9196558,242253136,-72.537277221679688,0
0.14,-200000,12105.3720703125,146540032,11851462,12218000,242253136,-78.710693359375,0
0.144,-200000,13009.2470703125,169240528,15236272,15707496,242253136,-84.11456298828125,0
0.148,-200000,13622.7998046875,185580672,18947884,19533900,242253136,-88.895042419433594,0
0.152,-200000,13899.828125,193205216,22811990,23517514,242253136,-93.499122619628906,0
0.156,-200000,13801.9248046875,190493136,26621852,27445206,242253136,-97.787376403808594,0
0.16,-200000,13300.177734375,176894720,30159750,31092524,242253136,-101.37326812744141,0
0.164,-200000,12376.630859375,153181008,33223370,34250900,242253136,-104.56669616699219,0
0.168,-200000,11025.40625,121559592,35654560,36757272,242253136,-108.03580474853516,0
0.172,-200000,9253.4580078125,85626480,37367092,38522772,242253136,-111.66062164306641,0
0.176,-200000,7080.95556640625,50139928,38369888,39556588,242253136,-114.67636871337891,0
0.18,-200000,4541.22509765625,20622726,38782348,39981804,242253136,-116.94179534912109,0
0.184,-200000,1680.2855224609375,2823359.5,38838808,40040012,410999488,-119.06941986083984,0
0.188,-200000,-1444.0426025390625,2085259,38880512,40083000,410999488,-121.22092437744141,0
0.192,-200000,-4763.4169921875,22690140,39334316,40550840,410999488,-122.85129547119141,0
0.196,-200000,-8200.6142578125,67250072,40679320,41937440,410999488,-123.84719085693359,0
0.2,-200000,-11671.4765625,136223360,43403788,44746168,410999488,-124.83901214599609,0
0.204,-200000,-15087.1357421875,227621680,47956216,49439392,410999488,-126.07328033447266,0
0.208,-200000,-18356.412109375,336957856,54695380,56386988,410999488,-126.98112487792969,0
0.212,-200000,-21388.333984375,457460832,63844596,65819168,410999488,-127.24275970458984,0
0.216,-200000,-24094.73046875,580556096,75455720,77789400,410999488,-127.35404968261719,0
0.22,-200000,-26392.76171875,696577856,89387264,92151808,410999488,-127.68846130371094,0
0.224,-200000,-28207.375,795656000,105300352,108557056,410999488,-127.81340026855469,0
0.228,-200000,-29473.54296875,868689728,122674048,126468080,410999488,-127.25962829589844,0
0.232,-200000,-30138.30859375,908317568,140839984,145195856,410999488,-126.30711364746094,0
