EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05,timestamp_rel,LIFU_LSL_time,marker
2.216,23949.765625,-5.454840660095215,29.75528907775879,738.8748779296875,741.89208984375,,,
2.22,23927.5,-6.790740966796875,46.11415863037109,736.7169799804686,741.89208984375,,,
2.224,23856.833984375,-8.019783020019531,64.3169174194336,732.7576293945312,741.89208984375,,,
2.228,23889.853515625,-9.135786056518553,83.46258544921875,726.6033325195312,741.89208984375,,,
2.232,23957.087890625,-10.134442329406738,102.70693206787108,717.9703979492188,741.89208984375,,,
2.236,23945.21484375,-11.01300048828125,121.2861785888672,706.6951293945312,741.89208984375,,,
2.24,23897.650390625,-11.769816398620604,138.528564453125,692.73974609375,741.89208984375,,,
2.244,23911.62109375,-12.403884887695312,153.8563690185547,676.1907958984375,741.89208984375,,,
2.248,23987.984375,-12.914419174194336,166.7822265625,657.2527465820312,741.89208984375,,,
2.252,23983.8125,-13.300524711608888,176.9039764404297,636.2353515625,741.89208984375,,,
2.256,23910.453125,-13.56108856201172,183.90312194824216,613.5382690429688,741.89208984375,,,
2.26,23903.01171875,-13.694941520690918,187.5514373779297,589.6296997070312,741.89208984375,,,
2.264,23977.353515625,-13.70116138458252,187.7218017578125,565.0244140625,741.89208984375,,,
2.268,23989.583984375,-13.57929801940918,184.3973388671875,540.259765625,741.89208984375,,,
2.272,23915.556640625,-13.32958984375,177.67794799804688,515.8709106445312,741.89208984375,,,
2.276,23858.76171875,-12.953282356262209,167.7875213623047,492.3680725097656,741.89208984375,,,
2.28,23938.181640625,-12.453129768371582,155.0804443359375,470.2150268554688,741.89208984375,,,
2.284,23960.44921875,-11.8337984085083,140.03878784179688,449.8111267089844,741.89208984375,,,
2.288,23902.25,-11.101994514465332,123.2542724609375,431.4762573242188,741.89208984375,,,
2.292,23865.51171875,-10.26643180847168,105.39962005615234,415.4405212402344,401.83706665039057,,,
2.296,23927.59375,-9.3375883102417,87.1905517578125,401.83706665039057,401.83706665039057,,,
2.3,23965.384765625,-8.327313423156738,69.34415435791016,390.69970703125,401.83706665039057,,,
2.304,23917.822265625,-7.248497009277344,52.54071044921875,381.9639587402344,401.83706665039057,,,
2.308,23864.056640625,-6.114830017089844,37.391143798828125,375.4720153808594,401.83706665039057,,,
2.312,23917.416015625,-4.9405059814453125,24.408599853515625,370.98257446289057,401.83706665039057,,,
2.316,24004.318359375,-3.739771604537964,13.985891342163086,368.1823120117188,401.83706665039057,,,
2.32,23963.66796875,-2.526369094848633,6.382540702819824,366.7020568847656,401.83706665039057,,,
2.324,23899.416015625,-1.3130569458007812,1.7241185903549194,366.1338806152344,401.83706665039057,,,
2.328,23941.921875,-0.1113288849592208,0.0123941209167242,366.05078125,401.83706665039057,,,
2.332,23999.146484375,1.0686944723129272,1.1421077251434326,366.02734375,401.83706665039057,,,
2.336,23977.734375,2.218179225921631,4.920318603515625,365.6593627929688,401.83706665039057,,,
2.34,23905.73046875,3.32929801940918,11.084225654602053,364.5830078125,401.83706665039057,,,
2.344,23930.62109375,4.394967555999756,19.31574058532715,362.4909057617188,401.83706665039057,,,
2.348,23990.349609375,5.408701419830321,29.254053115844727,359.14520263671875,401.83706665039057,,,
2.352,23986.916015625,6.364429473876953,40.505962371826165,354.386962890625,401.83706665039057,,,
2.356,23883.990234375,7.25617504119873,52.65208053588867,348.140380859375,401.83706665039057,,,
2.36,23887.662109375,8.07768726348877,65.2490234375,340.4130859375,401.83706665039057,,,
2.364,23950.578125,8.8221435546875,77.8302230834961,331.29119873046875,401.83706665039057,,,
2.368,23970.10546875,9.482052803039553,89.9093246459961,320.93035888671875,401.83706665039057,,,
2.372,23899.74609375,10.049334526062012,100.98912048339844,309.5438537597656,401.83706665039057,,,
2.376,23879.958984375,10.515666007995604,110.5792236328125,297.3876953125,401.83706665039057,,,
2.38,23943.49609375,10.872937202453612,118.22076416015624,284.7455139160156,401.83706665039057,,,
2.384,23976.08984375,11.1136474609375,123.5131607055664,271.9125061035156,401.83706665039057,,,
2.388,23916.69921875,11.231244087219238,126.1408462524414,259.18035888671875,401.83706665039057,,,
2.392,23898.462890625,11.2205228805542,125.90013122558594,246.8238983154297,401.83706665039057,,,
2.396,23966.865234375,11.078213691711426,122.7268295288086,235.0897674560547,235.0897674560547,,,
2.4,24010.77734375,10.803504943847656,116.71572113037108,224.1879425048828,235.0897674560547,,,
2.404,23967.458984375,10.398397445678713,108.12667083740234,214.28572082519528,235.0897674560547,,,
2.408,23897.365234375,9.867802619934082,97.37351989746092,205.50411987304688,235.0897674560547,,,
2.412,23960.306640625,9.219395637512209,84.99725341796875,197.91658020019528,235.0897674560547,,,
2.416,24013.306640625,8.463333129882812,71.62801361083984,191.54911804199216,235.0897674560547,,,
2.42,23983.859375,7.611895561218261,57.940948486328125,186.3828582763672,235.0897674560547,,,
2.424,23902.05859375,6.679158687591553,44.61116409301758,182.3573455810547,235.0897674560547,,,
2.428,23956.515625,5.680590152740479,32.26910400390625,179.3756866455078,235.0897674560547,,,
2.432,24008.25,4.632604122161865,21.46102333068848,177.3101348876953,235.0897674560547,,,
2.436,23965.265625,3.5520164966583248,12.6168212890625,176.0086669921875,235.0897674560547,,,
2.44,23881.74609375,2.455397367477417,6.028976440429688,175.3020782470703,235.0897674560547,,,
2.444,23909.640625,1.3584038019180298,1.845260977745056,175.0110321044922,235.0897674560547,,,
2.448,23976.568359375,0.275310605764389,0.0757959261536598,174.95394897460938,235.0897674560547,,,
2.452,23971.990234375,-0.7812359929084777,0.6103296279907225,174.9544219970703,235.0897674560547,,,
2.456,23888.46875,-1.8002697229385376,3.240971326828003,174.848388671875,235.0897674560547,,,
2.46,23901.15234375,-2.7724056243896484,7.686232566833496,174.4905242919922,235.0897674560547,,,
2.464,23969.03125,-3.6896986961364746,13.613876342773438,173.7593994140625,235.0897674560547,,,
2.468,23994.974609375,-4.545496463775635,20.66153907775879,172.561767578125,235.0897674560547,,,
2.472,23945.478515625,-5.334168910980225,28.45335960388184,170.8346405029297,235.0897674560547,,,
2.476,23924.94921875,-6.050618648529053,36.6099853515625,168.5462188720703,235.0897674560547,,,
2.48,23994.400390625,-6.689848899841309,44.75407791137695,165.6948699951172,235.0897674560547,,,
2.484,24010.447265625,-7.2468786239624015,52.517253875732415,162.3064422607422,235.0897674560547,,,
2.488,23965.265625,-7.716896057128905,59.550487518310554,158.4307098388672,235.0897674560547,,,
2.492,23919.822265625,-8.095416069030762,65.53575134277344,154.1365203857422,149.5070037841797,,,
2.496,23989.369140625,-8.378423690795898,70.19798278808594,149.5070037841797,149.5070037841797,,,
2.5,24000.291015625,-8.562599182128906,73.31809997558595,144.6345977783203,149.5070037841797,,,
2.504,23948.359375,-8.645663261413574,74.74748229980467,139.61618041992188,149.5070037841797,,,
2.508,23883.96484375,-8.626811027526854,74.42185974121094,134.54891967773438,149.5070037841797,,,
2.512,23939.921875,-8.507087707519531,72.37054443359375,129.5265655517578,149.5070037841797,,,
2.516,23985.43359375,-8.289599418640137,68.71745300292969,124.63686370849608,149.5070037841797,,,
2.52,23963.787109375,-7.9794259071350115,63.671234130859375,119.95939636230467,149.5070037841797,,,
2.524,23892.71484375,-7.58330535888672,57.50651931762695,115.56402587890624,149.5070037841797,,,
2.528,23923.328125,-7.1092963218688965,50.542095184326165,111.50955963134766,149.5070037841797,,,
2.532,23988.775390625,-6.566545009613037,43.1195182800293,107.84288024902344,92.36270904541016,,,
2.536,23974.27734375,-5.965030670166016,35.58159255981445,104.5981216430664,92.36270904541016,,,
2.54,23901.322265625,-5.315195560455321,28.25130653381348,101.79612731933594,92.36270904541016,,,
2.544,23929.240234375,-4.6275739669799805,21.414440155029297,99.44407653808592,92.36270904541016,,,
2.548,24021.484375,-3.9124388694763184,15.307177543640137,97.53544616699219,92.36270904541016,,,
2.552,24016.884765625,-3.1793243885040283,10.10810375213623,96.05015563964845,92.36270904541016,,,
2.556,23946.0,-2.4365954399108887,5.936997890472412,94.9551010131836,92.36270904541016,,,
2.56,23936.869140625,-1.6912895441055298,2.8604602813720703,94.20513916015624,92.36270904541016,,,
2.564,24025.01171875,-0.9492142796516418,0.9010078310966492,93.74471282958984,92.36270904541016,,,
2.568,23958.208984375,-0.2152468413114547,0.0463312081992626,93.50986480712889,92.36270904541016,,,
2.572,23996.234375,0.5062028765678405,0.2562413215637207,93.43095397949219,92.36270904541016,,,
2.576,23935.55859375,1.2109359502792358,1.4663658142089844,93.435546875,92.36270904541016,,,
2.58,23896.98046875,1.8948780298233032,3.5905628204345703,93.45152282714845,92.36270904541016,,,
2.584,23965.052734375,2.553485155105591,6.520286560058594,93.41015625,92.36270904541016,,,
2.588,24001.3125,3.1811149120330806,10.119491577148438,93.2490463256836,92.36270904541016,,,
2.592,23950.912109375,3.7713680267333984,14.223217964172363,92.91432952880861,92.36270904541016,,,
2.596,23896.744140625,4.317800045013428,18.64339637756348,92.36270904541016,92.36270904541016,,,
2.6,23952.984375,4.814032554626465,23.17490768432617,91.5625,92.36270904541016,,,
2.604,24003.056640625,5.253592014312744,27.600229263305664,90.49432373046876,92.36270904541016,,,
2.608,23968.625,5.630141258239745,31.698492050170895,89.15098571777344,92.36270904541016,,,
2.612,23934.630859375,5.938002586364745,35.2598762512207,87.53704833984375,92.36270904541016,,,
2.616,23976.13671875,6.172640800476073,38.10149383544922,85.66793060302734,92.36270904541016,,,
2.62,24034.26171875,6.331056118011475,40.08226776123047,83.56880950927734,92.36270904541016,,,
2.624,24014.212890625,6.4120092391967765,41.113861083984375,81.27339935302734,92.36270904541016,,,
2.628,23940.853515625,6.415977478027344,41.16476440429688,78.822509765625,92.36270904541016,,,
2.632,23965.744140625,6.3449997901916495,40.2590217590332,76.26268005371094,92.36270904541016,,,
2.636,24025.037109375,6.202531337738037,38.47139358520508,73.64444732666014,92.36270904541016,,,
2.64,24027.208984375,5.993197441101073,35.91841506958008,71.0205078125,92.36270904541016,,,
2.644,23943.59375,5.722347259521484,32.74525833129883,68.44380950927734,92.36270904541016,,,
2.648,23922.27734375,5.395665645599365,29.113204956054688,65.96539306640625,92.36270904541016,,,
2.652,23984.38671875,5.018937587738037,25.18973731994629,63.632415771484375,92.36270904541016,,,
2.656,24006.15234375,4.597723960876465,21.13906478881836,61.486083984375,92.36270904541016,,,
2.66,23940.375,4.136908531188965,17.114009857177734,59.5599365234375,92.36270904541016,,,
2.664,23916.556640625,3.6405768394470215,13.253799438476562,57.878379821777344,92.36270904541016,,,
2.668,23982.359375,3.112459182739258,9.687400817871092,56.455596923828125,92.36270904541016,,,
2.672,24010.77734375,2.556382656097412,6.535092830657959,55.29506301879882,92.36270904541016,,,
2.676,23955.15625,1.97622811794281,3.9054775238037114,54.389514923095696,92.36270904541016,,,
2.68,23908.021484375,1.375785231590271,1.8927848339080808,53.72167205810546,92.36270904541016,,,
2.684,23970.724609375,0.7590847015380859,0.576209545135498,53.26543426513672,52.812358856201165,,,
2.688,24047.28125,0.1309247761964798,0.0171412974596023,52.98766326904297,52.812358856201165,,,
