Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08
0,22533.943359375,-11088.873046875,14044.046875,5019.5693359375,21830.55859375,9000.6611328125,28615.59375,503.68310546875
0.004,22514.369140625,-10731.482421875,13822.2470703125,5387.3779296875,21595.40625,9132.8876953125,28290.369140625,495.576904296875
0.008,22576.333984375,-10049.9169921875,13285.255859375,5772.99609375,21353.224609375,9483.1953125,27552.869140625,492.54898071289062
0.012,22253.203125,-10070.6357421875,13158.060546875,5452.37109375,21173.57421875,9324.265625,27267.603515625,491.57147216796875
0.016,21931.509765625,-10768.6298828125,13621.927734375,4912.37744140625,21206.740234375,8829.8330078125,27784.134765625,490.88006591796875
0.02,22176.865234375,-10696.5078125,13726.091796875,5259.5859375,21303.46484375,8998.8486328125,27998.78125,486.18319702148438
0.024,22438.052734375,-10070.109375,13317.8486328125,5775.73828125,21225.953125,9439.373046875,27509.931640625,488.71044921875
0.028,22226.599609375,-10004.2841796875,13140.8701171875,5566.64453125,21091.69921875,9389.4013671875,27204.15625,487.68524169921875
0.032,21904.27734375,-10670.8544921875,13560.271484375,4994.86962890625,21123.318359375,8915.638671875,27665.734375,487.68524169921875
0.036,22105.912109375,-10763.3125,13793.755859375,5218.98291015625,21264.88671875,8980.7529296875,28034.234375,486.54086303710938
0.04,22411.91796875,-10174.609375,13458.0625,5797.41015625,21223.35546875,9431.671875,27654.556640625,488.82968139648438
0.044,22288.109375,-9987.140625,13230.6826171875,5736.47119140625,21088.38671875,9477.0439453125,27283.384765625,488.71044921875
0.048,22010.759765625,-10552.1220703125,13593.1982421875,5202.8662109375,21150.68359375,9061.2421875,27634.005859375,510.07275390625
0.052,22198.681640625,-10834.0751953125,13939.833984375,5241.99072265625,21453.953125,9040.2861328125,28077.390625,511.3125
0.056,22507.953125,-10427.1171875,13768.3642578125,5814.33837890625,21538.021484375,9509.921875,27849.318359375,486.63616943359375
0.06,22369.07421875,-10174.8955078125,13538.8388671875,5818.22509765625,21487.640625,9606.4111328125,27479.509765625,460.79165649414062
0.064,21852.68359375,-10633.755859375,13827.7314453125,5214.26171875,21529.984375,9229.828125,27756.931640625,466.513671875
0.068,21630.291015625,-11089.6357421875,14302.46875,5094.52880859375,21821,9112.9560546875,28434.0625,462.88973999023438
0.072,21752.57421875,-10691.6201171875,14176.25,5715.29931640625,21968.29296875,9526.849609375,28361.296875,469.54159545898438
0.076,21639.73046875,-10259.9638671875,13805.0341796875,5923.60546875,21913.43359375,9745.716796875,27860,467.77728271484375
0.08,20879.603515625,-10485.6015625,13765.8125,5509.2578125,22175.552734375,9555.388671875,27793.43359375,496.98358154296875
0.084,2794.647705078125,-16973.90234375,17270.828125,6848.7412109375,39589.8359375,15300.560546875,31751.27734375,487.75677490234375
0.088,3029.012939453125,-17592.859375,18748.166015625,7155.0615234375,39803.29296875,15305.638671875,33153.75,487.27993774414062
0.092,3630.85302734375,-17271.021484375,19002.10546875,8203.8408203125,39776.54296875,15639.3544921875,33453.70703125,489.30648803710938
0.096,4202.74755859375,-16580.728515625,18541.71875,8941.435546875,39612.51171875,15899.2314453125,32935,484.94345092773438
0.1,4260.85009765625,-16680.671875,18622.78125,8683.466796875,39615.25,15821.7919921875,32936.5,487.49453735351562
0.104,4028.51123046875,-17471.265625,19259.740234375,8006.04931640625,39767.91796875,15550.5205078125,33661.32421875,490.021728515625
0.108,4377.60400390625,-17321.494140625,19201.08984375,8382.8935546875,39771.15625,15703.8701171875,33713.5546875,485.20571899414062
0.112,4920.81640625,-16545.65234375,18648.71875,9050.8955078125,39657.28125,16001.7734375,33020.57421875,485.68252563476562
0.116,4976.0341796875,-16489.771484375,18546.796875,8851.9580078125,39723.96875,16004.7080078125,32752.587890625,486.15936279296875
0.12,4678.60791015625,-17282.728515625,18953.96875,7967.35400390625,39943.1484375,15771.0576171875,33250.40625,487.78060913085938
0.124,4919.91015625,-17293.57421875,18838.62109375,8135.5810546875,40227.51171875,16101.4580078125,33434.34375,486.56463623046875
0.128,5501.1513671875,-16532.615234375,17472.671875,8853.388671875,40424.375,17512.037109375,32786.8671875,488.99652099609375
0.132,5621.671875,-16255.7626953125,16033.3173828125,8645.296875,40715.69921875,18990.13671875,32357.337890625,485.94476318359375
0.136,5433.2734375,-16974.140625,14786.8408203125,7566.9052734375,41296.3671875,20102.384765625,32989.86328125,486.63616943359375
