LSL Time,Raw,Theta Bandpass,Power,Moving Average,Z-score,Hold,Trigger Channel,offline z-score,median,mad,LIFU,t_rel,idx
812468.4176705,54424.36328125,12.740400314331056,162.3177947998047,850.3260498046875,202.8722686767578,211.7398376464844,0.0657726526260376,,,,0.0,-1.9978135999990627,0
812468.4187688,53465.41796875,9.911954879760742,98.2468490600586,808.4039916992188,192.8430633544922,211.7398376464844,-0.1084642186760902,,,,0.0,-1.9967153000179678,0
812468.4249204,53738.45703125,6.9875664710998535,48.826080322265625,762.9915771484375,181.97885131835935,211.7398376464844,-0.298684298992157,,,,0.0,-1.9905636999756098,0
812468.4391122,54634.7421875,4.000474452972412,16.003795623779297,715.5486450195312,170.6288604736328,211.7398376464844,-0.3985163569450378,,,,0.0,-1.9763718999456614,0
812468.4395187,54543.88671875,0.9853923916816713,0.9709981679916382,667.5514526367188,159.1462860107422,211.7398376464844,-0.3202418684959411,,,,0.0,-1.9759653999935836,0
812468.439915,53606.11328125,-2.0220115184783936,4.088530540466309,620.4232177734375,147.87158203125,211.7398376464844,-0.0881107822060585,,,,0.0,-1.9755691000027582,0
812468.4470167,53581.88671875,-4.985665798187256,24.856863021850582,575.4729614257812,137.117919921875,110.47882080078124,0.1683474481105804,,,,0.0,-1.96846739994362,0
812468.4475033,54507.5,-7.869677066802978,61.93181610107422,533.8463745117188,127.15940856933594,110.47882080078124,0.3363379836082458,,,,0.0,-1.9679807999636978,0
812468.4481883,54645.33203125,-10.63893699645996,113.1869888305664,496.4889221191406,118.22222900390624,110.47882080078124,0.402716726064682,,,,0.0,-1.9672957999864593,0
812468.4493717,53775.4296875,-13.259716987609863,175.8201141357422,464.1214904785156,110.47882080078124,110.47882080078124,0.4034642279148102,,,,0.0,-1.966112400055863,0
812468.4560058,53460.5546875,-15.700243949890137,246.4976501464844,437.228515625,104.04508972167967,110.47882080078124,0.3594562411308288,,,,0.0,-1.9594782999483868,0
812468.4680413,54357.69921875,-17.93123435974121,321.5292053222656,416.05712890625,98.98016357421876,110.47882080078124,0.2914613783359527,,,,0.0,-1.9474428000394255,0
812468.4697879,54728.9375,-19.92635726928711,397.0597229003906,400.62646484375,95.2886199951172,110.47882080078124,0.2391962707042694,,,,0.0,-1.945696200011298,0
812468.4703652,53962.23828125,-21.662654876708984,469.2706604003906,390.74554443359375,92.9247817993164,110.47882080078124,0.2432155609130859,,,,0.0,-1.9451189000392333,0
812468.4781763,53358.9375,-23.1208610534668,534.57421875,386.03753662109375,91.79844665527344,110.47882080078124,0.3196451663970947,,,,0.0,-1.9373078000498936,0
812468.4789101,54192.5234375,-24.28567123413086,589.7938232421875,385.96923828125,91.7821044921875,110.47882080078124,0.4312186241149902,,,,0.0,-1.9365740000503138,0
812468.4791682,54778.53125,-25.14592933654785,632.3177490234375,389.8839721679688,92.7186508178711,110.47882080078124,0.4927179217338562,,,,0.0,-1.9363158999476582,0
812468.4794786,54136.23828125,-25.694772720336918,660.2213745117188,397.0358276367188,94.42962646484376,110.47882080078124,0.4348112940788269,,,,0.0,-1.9360055000288412,0
812468.4864897,53324.82421875,-25.929702758789062,672.3494873046875,406.6243591308594,96.7235336303711,110.47882080078124,0.2656985819339752,,,,0.0,-1.9289943999610841,0
812468.4978665,54024.75,-25.85262107849121,668.3580932617188,417.8278198242188,99.4037857055664,99.4037857055664,0.0748107284307479,,,,0.0,-1.9176175999455154,0
812468.4993599,54780.32421875,-25.469751358032227,648.7083129882812,429.8350524902344,102.27632904052734,99.4037857055664,-0.034993402659893,,,,0.0,-1.9161241999827325,0
812468.5071601,54284.3125,-24.79148292541504,614.6175537109375,441.8728942871094,105.15618896484376,99.4037857055664,-0.0247668419033288,,,,0.0,-1.9083239999599755,0
812468.5074389,53364.54296875,-23.832143783569336,567.9710693359375,453.23095703125,107.8734359741211,99.4037857055664,0.0778845399618148,,,,0.0,-1.9080452000489458,0
812468.5077839,53869.41796875,-22.60970497131348,511.19873046875,463.2811584472656,110.27779388427734,99.4037857055664,0.2123818844556808,,,,0.0,-1.9077001999830827,0
812468.5080213,54732.15625,-21.14541244506836,447.1285095214844,471.4930114746094,112.24234771728516,99.4037857055664,0.3118228912353515,,,,0.0,-1.9074628000380471,0
812468.5122901,54413.61328125,-19.4633903503418,378.8235778808594,477.444091796875,113.66605377197266,99.4037857055664,0.3454840183258056,,,,0.0,-1.9031940000131726,0
812468.5198428,53464.75,-17.590173721313477,309.4142150878906,480.8258666992188,114.47508239746094,99.4037857055664,0.3311377465724945,,,,0.0,-1.8956413000123575,0
812468.5337335,53720.16796875,-15.554222106933594,241.93380737304688,481.4454956054688,114.62332916259766,99.4037857055664,0.2792410850524902,,,,0.0,-1.8817505999468267,0
812468.5344231,54624.20703125,-13.38542938232422,179.1697235107422,479.22308349609375,114.0916519165039,99.4037857055664,0.1546962708234787,,,,0.0,-1.8810610000509769,0
812468.5390675,54536.34375,-11.114593505859377,123.5341796875,474.1862182617188,112.88665771484376,112.88665771484376,-0.0513947829604148,,,,0.0,-1.8764165999600664,0
812468.5403368,53610.35546875,-8.77295207977295,76.9646987915039,466.4612731933594,111.03857421875,112.88665771484376,-0.2403585165739059,,,,0.0,-1.8751472999574617,0
812468.5427242,53583.58203125,-6.39169454574585,40.853759765625,456.2620544433594,108.59857177734376,112.88665771484376,-0.2885264456272125,,,,0.0,-1.8727599000558257,0
812468.5444239,54495.88671875,-4.001517295837402,16.01214027404785,443.8775329589844,105.63578033447266,112.88665771484376,-0.1953959912061691,,,,0.0,-1.871060200035572,0
812468.5466803,54642.0859375,-1.6321990489959717,2.6640734672546387,429.6576232910156,102.23387145996094,112.88665771484376,-0.0760804414749145,,,,0.0,-1.8688037999672815,0
812468.5554132,53779.6796875,0.6878032684326172,0.4730733335018158,413.9984436035156,98.48765563964844,112.88665771484376,-0.0340244770050048,,,,0.0,-1.8600708999438211,0
812468.5567439,53461.9375,2.931731700897217,8.595051765441895,397.32757568359375,94.49942779541016,112.88665771484376,-0.0909168943762779,,,,0.0,-1.8587402000557631,0
812468.557862,54343.89453125,5.074868679046631,25.75429344177246,380.0890502929688,90.3753662109375,112.88665771484376,-0.1943199634552002,,,,0.0,-1.8576221000403166,0
812468.562971,54727.70703125,7.094809532165527,50.33632278442383,362.7289123535156,86.22222900390625,112.88665771484376,-0.24118372797966,,,,0.0,-1.8525131000205874,0
812468.5722106,53968.86328125,8.971684455871582,80.49112701416016,345.6812438964844,82.14383697509766,78.23812103271484,-0.1551896333694458,,,,0.0,-1.8432734999805689,0
812468.5732314,53363.28125,10.6882963180542,114.23966979980467,329.3553161621094,78.23812103271484,78.23812103271484,0.0182963069528341,,,,0.0,-1.8422527000075206,0
812468.5740839,54176.76953125,12.230229377746582,149.5784912109375,314.1234436035156,74.5941162109375,78.23812103271484,0.1462264955043792,,,,0.0,-1.841400200035423,0
812468.5804108,54786.0859375,13.585888862609863,184.5763702392578,300.3099060058594,71.2894515991211,78.23812103271484,0.1278748512268066,,,,0.0,-1.8350733000552282,0
812468.593585,54147.125,14.74651050567627,217.4595642089844,288.18182373046875,68.38798522949219,78.23812103271484,-0.030106509104371,,,,0.0,-1.8218990999739617,0
812468.5940585,53336.10546875,15.706113815307615,246.6820068359375,277.9408264160156,65.93798828125,78.23812103271484,-0.2081969529390335,,,,0.0,-1.821425599977374,0
812468.5943872,54018.48046875,16.46140480041504,270.9778747558594,269.71697998046875,63.9705696105957,78.23812103271484,-0.2600118517875671,,,,0.0,-1.8210969000356272,0
812468.6038614,54785.13671875,17.011667251586914,289.3968200683594,263.5650329589844,62.498809814453125,78.23812103271484,-0.1296842098236084,,,,0.0,-1.8116226999554783,0
812468.6043904,54304.3671875,17.3586483001709,301.3226623535156,259.46240234375,61.5173225402832,78.23812103271484,0.1221011281013488,,,,0.0,-1.8110937000019476,0
812468.6046827,53373.51171875,17.50640869140625,306.47430419921875,257.310546875,61.00252151489258,78.23812103271484,0.3756560683250427,,,,0.0,-1.8108013999881223,0
812468.6049381,53860.90625,17.461166381835938,304.892333984375,256.93817138671875,60.9134407043457,78.23812103271484,0.5365427136421204,,,,0.0,-1.8105460000224411,0
812468.6130725,54729.4375,17.231054306030273,296.9092712402344,258.1075134277344,61.19318771362305,61.19318771362305,0.5875562429428101,,,,0.0,-1.8024116000160575,0
812468.6210393,54430.34375,16.825912475585938,283.111328125,260.5233764648437,61.771141052246094,61.19318771362305,0.5613576769828796,,,,0.0,-1.7944448000052944,0
812468.6227415,53465.63671875,16.25704002380371,264.2913513183594,263.84423828125,62.56560516357422,61.19318771362305,0.4902913570404053,,,,0.0,-1.7927425999660045,0
812468.6231531,53721.55078125,15.5369234085083,241.39599609375,267.6957092285156,63.48701858520508,61.19318771362305,0.3911801874637604,,,,0.0,-1.7923309999750927,0
