Fz,FC3,FC5,F3,FC4,FCz,Cz,Time,t_rel,idx
3.277797133355543,17.723195570869144,-49.86748720120248,36.07948912922132,6.025746502851769,-4.003105117833946,-9.235636017261351,116.516,-1.9972294000359199,4
3.6696334515892444,16.497995604534367,-50.670790362600265,36.77898985960125,5.618415780190268,-4.0004591108517475,-7.893785222463093,116.52,-1.9932294000359292,4
4.836036124180696,12.545414027421588,-50.13715737093025,38.12843776455171,2.652582710150077,-2.571364092860383,-5.453949162513432,116.524,-1.9892294000359243,4
6.097318383680727,7.611440194667379,-49.05720939901157,39.97125753678163,-1.6189375602202354,-0.5671584595294359,-2.43671069636847,116.528,-1.9852294000359194,4
6.980531348406302,3.506592218798467,-48.61120823188736,42.01333403438189,-5.682271235132472,1.0855843450371163,0.7074375203960653,116.532,-1.9812294000359287,4
7.593305615558165,1.0215313675424973,-49.38508872912364,43.75818850992509,-8.590445936073822,2.034978961169867,3.567530211001845,116.536,-1.9772294000359238,4
8.446861207949635,-0.2342140699706974,-50.89537585411941,44.63082647186681,-10.247950999156805,2.614333749069575,5.685519494360906,116.54,-1.973229400035919,4
9.908011627651845,-1.164013917866357,-52.02084842096553,44.32307886485627,-11.112568731079397,3.38501972004542,6.681320857357752,116.544,-1.9692294000359283,4
11.784993956527009,-2.355778049442892,-51.971306789815465,43.102961788936014,-11.667555480410478,4.5487393526850575,6.557945221520751,116.548,-1.9652294000359234,4
13.429948309849953,-3.755480869011412,-50.95441670806246,41.766135826207346,-12.121581641823944,5.760545858186095,5.874849224654432,116.552,-1.9612294000359185,4
14.280252829267143,-5.009325237960013,-49.96242577458504,41.185836233391335,-12.54308832354032,6.506893574398337,5.541856699028551,116.556,-1.9572294000359278,4
14.361990320801011,-6.06270573228485,-49.887198296638424,41.78031138447972,-13.195617785511455,6.680735787004239,6.322484322149763,116.56,-1.953229400035923,4
14.295769733898345,-7.3894199458131,-50.778138062160075,43.300517768274105,-14.58982584679152,6.767712969948018,8.393383382644217,116.564,-1.9492294000359323,4
14.778031244775633,-9.57100154542473,-51.908170304041775,45.06500066729549,-17.019572053793233,7.400877383586676,11.254834607601948,116.568,-1.9452294000359274,4
15.988686217802657,-12.60426663831126,-52.53114190979731,46.412916624118644,-19.968328672352637,8.678055065853357,14.024079312686572,116.572,-1.9412294000359225,4
17.464552526647605,-15.693337260721398,-52.54640169950385,47.03938171478103,-22.141508506657846,9.955449800372934,15.921863425081538,116.576,-1.9372294000359318,4
18.57085859125065,-17.92671126157905,-52.398161784974256,47.06068503229117,-22.45614347933125,10.445634355407794,16.70383854693495,116.58,-1.933229400035927,4
19.145873538264592,-19.34858146041093,-52.33836552409418,46.885091854640535,-21.31293799315817,10.139709477312909,16.829210107445252,116.584,-1.929229400035922,4
19.700938080104265,-21.336540026797433,-51.87576093285422,47.01662401676427,-20.862134296360058,10.120611000269815,17.236262158873366,116.588,-1.9252294000359313,4
20.941118481197343,-25.625987725804883,-50.09373536789406,47.83439564079655,-23.590049076982467,11.778546430792133,18.755711617895393,116.592,-1.9212294000359265,4
23.010476799302335,-32.579466850687744,-46.63834807656904,49.36652186787176,-30.094045452716593,15.475732780603593,21.459128932195682,116.596,-1.9172294000359216,4
25.1703842992664,-40.24926648373951,-42.420273515533964,51.178126857789366,-37.97705681906478,19.86999664122188,24.4280890200606,116.6,-1.913229400035931,4
26.2737197761289,-45.36090362799837,-39.23128541514104,52.54505012729851,-43.15650176453163,22.67099398663632,26.258926917607326,116.604,-1.909229400035926,4
25.684283814728808,-45.712025827479614,-38.45629940355691,52.91235076136205,-42.8519773754341,22.356802598798858,26.066865431580904,116.608,-1.9052294000359211,4
23.857385471484218,-42.0660797823892,-39.944873870116595,52.33847587316197,-37.871545254817235,19.44444029075253,24.242197271924308,116.612,-1.9012294000359304,4
22.05966037025323,-37.83974288836212,-42.032271719560654,51.529636877290564,-32.1976634933288,16.200721689371,22.27965916433677,116.616,-1.8972294000359256,4
21.443198717283064,-36.69817799286235,-42.719028024289926,51.36266924641847,-30.10685835091901,14.993840117272102,21.72435628709766,116.62,-1.8932294000359207,4
22.237478500049413,-39.98570462758653,-41.04089693200312,52.255420920073256,-33.16820315769809,16.639888641817272,23.062016655347833,116.624,-1.88922940003593,4
23.69408455398731,-46.04685094356627,-37.57040641141285,53.91360941393496,-39.50820752809325,20.045240310582425,25.47253060456769,116.628,-1.885229400035925,4
24.753282535085493,-51.80882121102166,-33.8029248928913,55.652465830351126,-45.6799571390552,23.27182984386322,27.614125033668333,116.632,-1.8812294000359202,4
24.81728587421306,-55.08494563650739,-31.08431054281468,56.960691451618,-49.272199236140594,24.97474068602988,28.68873740360172,116.636,-1.8772294000359295,4
