Fz,FC3,FC5,F3,FC4,FCz,Cz,Time,t_rel,idx
8.011741613603458,-33.69959791223953,-22.934166980853114,54.368682384671615,-28.464361071895997,12.090627184853782,10.627074781859784,191.152,-0.25201390008629687,7
10.608392668521619,-39.571747811474964,-21.054273404162412,55.25907685723363,-33.99135170065766,15.452348462642483,13.297554927897314,191.156,-0.24801390008627777,7
13.279001942215098,-45.469180792761705,-19.83222853576683,56.414139040243626,-39.63014274938787,18.72501025167116,16.513400843786552,191.16,-0.2440139000862871,7
15.080574009858713,-48.64141475879607,-19.696578869539856,56.956111493376106,-42.914075344175835,20.662106559479103,18.553276909797844,191.164,-0.24001390008629642,7
15.58527002924209,-47.950216984729785,-20.721685239184833,56.458466378245326,-42.6029976153274,20.665798401257884,18.565365030496718,191.168,-0.23601390008627732,7
15.002439401543336,-44.392314701865196,-22.5785269710583,55.21874288704841,-39.277020508361424,19.031270604066545,16.99540928862666,191.172,-0.23201390008628664,7
14.049479000858955,-40.577199983139714,-24.45583213774509,54.05652423656013,-35.2234081778959,16.92247761338343,15.227959447978202,191.176,-0.22801390008629596,7
13.62940834670372,-39.42009738801143,-25.25081033174717,53.81404484779311,-33.48101929599392,15.94300227586223,14.76547154539347,191.18,-0.22401390008627686,7
14.393735870000908,-42.56935549815847,-24.19613307521511,54.86343401932052,-36.19751822214594,17.290570599399114,16.415266306798973,191.184,-0.22001390008628618,7
16.381580275236793,-49.389183229671666,-21.53998281278021,56.891196005112675,-43.15707744480157,20.929472878531577,19.883994328372427,191.188,-0.2160139000862955,7
18.982277679931443,-57.25393646493857,-18.585819911522506,59.079310250326884,-51.66387060347218,25.4692042489881,23.97283480068683,191.192,-0.2120139000862764,7
21.299111660523927,-63.13892568259203,-16.834111017752683,60.57763804160427,-58.18156392433223,29.023748109472017,27.25410281307671,191.196,-0.20801390008628573,7
22.67765214389789,-65.44775807795561,-16.836525761881564,60.967893558589985,-60.65020296396866,30.477694566498958,28.811246534819013,191.2,-0.20401390008629505,7
23.00765430301104,-64.70067777537821,-17.779879283379394,60.40981904172674,-59.64227168606022,30.131928972160424,28.573426427919628,191.204,-0.20001390008627595,7
22.606226512176292,-62.625108599798544,-18.23901487823529,59.39633986619278,-57.427727542032606,29.197827263036825,27.09145737866053,191.208,-0.19601390008628528,7
21.869653743325234,-60.59977888034817,-17.455454666895665,58.36230094861278,-55.888702250232676,28.654542174627156,25.057438930911342,191.212,-0.1920139000862946,7
21.055015413936534,-58.92284832733612,-15.974634043227764,57.4986472015895,-55.24177898647164,28.552237689307212,23.033361052202263,191.216,-0.1880139000862755,7
20.34045189213246,-57.421879671499845,-15.066909301166737,56.89039030561132,-54.620300576650536,28.342431204370875,21.53581614720244,191.22,-0.18401390008628482,7
19.959810451876457,-56.45718777809349,-15.510217036697588,56.737877085802495,-53.634487968484585,27.75089387998001,21.153311365616716,191.224,-0.18001390008629414,7
20.12547693040028,-56.965864817140734,-16.892625748553552,57.31933446456397,-53.073146218632715,27.187851843552135,22.298973545810604,191.228,-0.17601390008627504,7
20.751482952869278,-59.34509650157247,-18.041231617640772,58.65279494306451,-53.95156042245404,27.256657518524673,24.6769531272088,191.232,-0.17201390008628437,7
21.323700972453686,-62.456735782995985,-18.079425937135426,60.22080239875276,-56.030397743325004,27.956075096998365,27.065980995251614,191.236,-0.1680139000862937,7
21.208597015612696,-64.15209027330751,-17.06891582698283,61.1669091916516,-57.626199189877774,28.541445246563676,27.930253836340153,191.24,-0.1640139000862746,7
20.23736317063818,-63.16860289464684,-15.707346018212297,60.932781393868225,-57.177641551026646,28.29375059643534,26.589695302944,191.244,-0.1600139000862839,7
19.01860533237613,-60.60595341601478,-14.534468266941586,59.790850445634476,-55.03258270811454,27.40709003905545,23.956458574004863,191.248,-0.15601390008629323,7
18.58255666581843,-59.29869027958884,-13.5222340196292,58.70758844473773,-53.472187204195386,26.988034933157074,22.014931459700183,191.252,-0.15201390008627413,7
19.568975575465796,-61.37165056365382,-12.404508619175411,58.55813958631979,-54.69759974469718,28.047518823899708,22.299124941841132,191.256,-0.14801390008628346,7
21.650973916097648,-66.1781718802872,-11.263176663954155,59.37023339782036,-58.65430543874034,30.444005119639595,24.63044154942408,191.26,-0.14401390008629278,7
23.726214687782264,-70.64790452561458,-10.645941138633518,60.31972968606707,-62.87413374495778,32.85174624878848,27.270288786568035,191.264,-0.14001390008627368,7
24.72161302976878,-71.8260865347191,-11.07002617740134,60.514948319671234,-64.55952010292724,33.82280078524451,28.396270680363134,191.268,-0.136013900086283,7
24.30531347281965,-69.24536156187449,-12.486820579375662,59.8278122528305,-62.88575786753197,32.915579527196705,27.56923475593527,191.272,-0.13201390008629232,7
22.919649690623896,-64.91045520296325,-14.335530693597324,58.948513546131096,-59.287772541538786,30.816060514498233,25.84953468684612,191.276,-0.12801390008627322,7
21.210647140557633,-61.01762369944969,-16.14618607239159,58.59039099606831,-55.57378471738792,28.426326598365403,24.510229754237844,191.28,-0.12401390008628255,7
19.469168089554717,-57.75624699218028,-18.01398966170355,58.64018274375542,-51.93407158069561,25.94029840714628,23.65465899412304,191.284,-0.12001390008629187,7
17.59981703343108,-53.413820459965656,-20.37898046579178,58.15450787908996,-46.980161949004284,22.883782848227565,22.134855114013124,191.288,-0.11601390008627277,7
15.543280608503816,-46.65173445915281,-23.30610436141593,56.2927822325243,-39.78545571346896,19.03150632192433,18.875725371085267,191.292,-0.11201390008628209,7
13.625030775494334,-38.605198049088564,-26.05020360000928,53.32028910006819,-31.747401192389827,15.160576750361884,14.29690621556328,191.296,-0.10801390008629141,7
12.432905368258087,-32.603322978468114,-27.45292007286455,50.67008208972908,-26.187450769609402,12.755951884972962,10.384754477981959,191.3,-0.10401390008627232,7
12.35574629449472,-31.64310354145298,-26.87422513889587,49.903206028168334,-25.860704150492456,12.872678777396777,9.246401730781479,191.304,-0.10001390008628164,7
13.26674987226335,-35.94386281122602,-24.782755743688348,51.454568734311714,-30.66536347221596,15.240621539342463,11.430041881212816,191.308,-0.09601390008629096,7
14.659565526508846,-42.81402566523841,-22.424749123513696,54.28235470884857,-37.69049087297841,18.46991374810457,15.517431678268533,191.312,-0.09201390008627186,7
16.067926967462327,-48.848449380535584,-20.869929546750424,56.72021064616781,-43.51065146987886,21.140194539540307,19.300698243994404,191.316,-0.08801390008628118,7
17.340346717740186,-52.36334168096421,-20.31020726333507,57.74501983829109,-46.57950034813037,22.74284548797672,21.42483724842166,191.32,-0.0840139000862905,7
18.54659951262302,-53.968456713886866,-20.200551258471275,57.54904340329223,-47.67232316970892,23.681427832467065,22.06426039368473,191.324,-0.0800139000862714,7
19.699409538594406,-55.11487816394594,-19.99975597823247,57.019101020344586,-48.33413650246573,24.50818831705386,22.222071768651283,191.328,-0.07601390008628073,7
20.633587010780662,-56.32482197823333,-19.736492952565552,56.751893431448195,-49.11434562157409,25.260607733789154,22.52957237635497,191.332,-0.07201390008629005,7
21.155983818019887,-56.83552767779059,-19.88919258794852,56.58341938029351,-49.27581761073911,25.517462115347875,22.743672562816947,191.336,-0.06801390008627095,7
21.25605896620293,-55.75278472153167,-20.798334909741722,55.99829651969324,-47.96569578369203,24.974375252710697,22.288084676358523,191.34,-0.06401390008628027,7
21.117304420391644,-53.292507157613755,-22.2592183321972,54.87620821131242,-45.39004829443693,23.843525101087998,21.104736051455827,191.344,-0.060013900086289595,7
20.925220645561183,-50.77365398529444,-23.673359748383056,53.74158560257789,-42.74989111824537,22.676542703901887,19.853555899881933,191.348,-0.056013900086270496,7
20.710213593456547,-49.454221840449485,-24.51658672813998,53.25811763962269,-41.148302272463326,21.884314337616196,19.266465270357358,191.352,-0.05201390008627982,7
20.40887611452465,-49.492913690937435,-24.594442117036596,53.52195171641452,-40.72774201364682,21.514242997555826,19.37002699312586,191.356,-0.04801390008628914,7
20.049168103501696,-50.076515545970075,-23.88042947974062,53.91739059588902,-40.89316532528114,21.471716262263666,19.411835389337476,191.36,-0.04401390008627004,7
19.802173312684513,-50.447981011540264,-22.267961893387003,53.70969237140576,-41.19828380101166,21.818202528006708,18.584158493841944,191.364,-0.040013900086279364,7
19.79831508161518,-50.641001883617044,-19.685992654563567,52.78212128816603,-41.778565987507434,22.697925332273783,16.827198823633047,191.368,-0.036013900086288686,7
19.90575675899023,-51.12687417731308,-16.56964058023356,51.7652357764517,-42.82615761951127,23.92664390632502,14.925035935290945,191.372,-0.03201390008626959,7
19.756926120054498,-51.82127615280148,-14.136168902417435,51.41125502883985,-43.77455926135729,24.755302682070717,13.808520485611147,191.376,-0.02801390008627891,7
19.057593374220144,-51.6329543365646,-13.9308314599148,51.82005486713685,-43.2638912870539,24.223016473223744,13.727012368952565,191.38,-0.02401390008628823,7
17.884729402769633,-49.19039444662114,-16.765739490312743,52.27521892850427,-40.13981688014531,21.902348540880975,14.033653944924316,191.384,-0.020013900086297554,7
16.648973580847553,-44.13952887321135,-21.87159424447001,51.859884860285916,-34.59038388765264,18.363222148288056,13.72942641591247,191.388,-0.016013900086278454,7
15.729944509643536,-37.761620321675075,-27.08871094918463,50.2826865419866,-28.2883811986524,14.87504388700583,12.251037530876149,191.392,-0.012013900086287777,7
15.147769327996924,-32.271582321347545,-30.128952217110776,48.16540182805551,-23.341146911017233,12.566597187490293,9.861913105932834,191.396,-0.008013900086297099,7
14.619553292653652,-29.389320964428777,-30.014738892171728,46.56433884085701,-20.97783385572501,11.766954573382817,7.431047005432029,191.4,-0.0040139000862779994,7
13.951570010027496,-29.395447801644785,-27.59493546262188,46.18413367089437,-21.074145927162345,12.048706612251099,5.880118898256046,191.404,-1.3900086287321756e-05,7
13.34370707751404,-31.329160973229882,-24.77194112654288,46.952660832543295,-22.71545421674501,12.805088712007755,5.715099694452658,191.408,0.003986099913703356,7
13.244067825740773,-33.905317601223395,-23.11105662856065,48.226775489894784,-25.030762584882506,13.728381155170396,6.847912343860615,191.412,0.007986099913722455,7
13.859121818933236,-36.23454850483358,-22.928725742781282,49.33836479019015,-27.492209632753866,14.776313927750747,8.6816833434946,191.416,0.011986099913713133,7
14.827107882921915,-37.922311423744276,-23.433978071836034,49.99556555373159,-29.69419440476634,15.84084601033857,10.386964453354581,191.42,0.01598609991370381,7
15.457820439273496,-38.91319447011171,-23.56681092401206,50.31644246239366,-31.283302840032857,16.663180816718167,11.325864515771311,191.424,0.01998609991372291,7
15.388679394848147,-39.58586825650479,-22.709954596633676,50.63318979208871,-32.41071570816182,17.19771361296569,11.486955761397732,191.428,0.023986099913713588,7
15.040481309177473,-40.975747201030444,-20.802445151070387,51.29731499946128,-34.178654534885084,17.99482635108812,11.62422422725905,191.432,0.027986099913704265,7
15.369358748954259,-44.46497222006221,-18.084718340621713,52.54660828145771,-38.19005864626081,19.988553346071434,12.835228830461334,191.436,0.031986099913723365,7
17.0471639568651,-50.66371032948573,-14.98814862906773,54.36304918777668,-45.10976161862257,23.635452384820315,15.715955047713948,191.44,0.03598609991371404,7
19.77431037628507,-58.263890446191,-12.296670634390942,56.34578432556946,-53.3973942421888,28.131816537346218,19.70604408357,191.444,0.03998609991370472,7
22.374017179646295,-64.17767885481128,-11.168366405171808,57.786744657277424,-59.67081861132535,31.58745239638954,23.26864963799517,191.448,0.04398609991372382,7
23.648827500945686,-65.41711638172661,-12.606036165274363,58.07181481029468,-60.90845909724047,32.269415675695676,24.941553657305388,191.452,0.0479860999137145,7
23.298788182614263,-61.5021916285151,-16.589066827372,57.204500081029984,-56.912839871708634,29.998112223103462,24.502697840848036,191.456,0.051986099913705175,7
22.132980986121396,-55.33142048993218,-21.654684645315484,55.99542937224649,-50.89450853303362,26.48720496674731,23.26499834316608,191.46,0.055986099913724274,7
21.415573206865794,-51.47546663759288,-25.52881440279568,55.629414438309816,-47.43980377907067,24.234588325938457,23.16450884834516,191.464,0.05998609991371495,7
21.917043141109456,-53.02978706921464,-26.50884701727478,56.847703161463855,-49.3529292135387,24.804640584230224,25.32217641322459,191.468,0.06398609991370563,7
23.44144983884089,-59.50389636229993,-24.54226886496057,59.38240990577733,-55.87197767948479,27.864966335396147,29.229316826730937,191.472,0.06798609991372473,7
25.13077882190218,-67.4023851510857,-21.125224122076336,62.124910998988696,-63.57616461771518,31.66756303702261,33.18052103296374,191.476,0.0719860999137154,7
26.1772517217715,-72.8641531975214,-18.154267136877525,63.89670467101597,-69.00644886798895,34.42641437342798,35.52449843617244,191.48,0.07598609991370608,7
26.31212079141192,-74.0851011000095,-16.746162426631845,64.18515173922727,-70.72902948368895,35.38254135276442,35.68047912692668,191.484,0.07998609991372518,7
25.76083051633377,-71.72992467965145,-16.94711351024846,63.2856368052361,-69.38870731308887,34.81562323424025,34.20365494717863,191.488,0.08398609991371586,7
24.882485003238376,-67.54260507982336,-18.31709250313684,61.86210284015598,-66.29250896996264,33.31801197540604,32.089606734122434,191.492,0.08798609991370654,7
23.927293338877206,-62.87189950320318,-20.56929794876914,60.42972101144472,-62.24786895191983,31.23688561356638,30.095166440003833,191.496,0.09198609991372564,7
23.096825727440752,-58.455303804176665,-23.566499884857958,59.21541891840191,-57.711612026204044,28.801068296608154,28.620102772787863,191.5,0.09598609991371632,7
22.69962474510413,-55.153121116044694,-26.825302917452262,58.371270995798255,-53.657788254643236,26.580746131358396,27.984570415879418,191.504,0.099986099913707,7
23.088177458582976,-54.24926595710931,-29.299465334013664,58.1399172602059,-51.742855427138764,25.529340400381027,28.53415159909185,191.508,0.1039860999137261,7
24.33821881668795,-56.55768577639213,-29.92567436624964,58.68793169348747,-53.179916214949046,26.334405905024024,30.302719942391384,191.512,0.10798609991371677,7
25.976663584747364,-61.137025516360396,-28.537732729732753,59.77211336028857,-57.295338702236485,28.63097622167606,32.59034378161764,191.516,0.11198609991370745,7
27.101598155234377,-65.15609728419626,-26.244820218148167,60.670005487474135,-61.34359017235361,30.91858464214649,34.054319389843045,191.52,0.11598609991372655,7
26.908482015633925,-65.49903512680514,-24.792057296584122,60.58318550153928,-62.11928055029561,31.445474759782815,33.473230696728855,191.524,0.11998609991371723,7
25.2518283321208,-60.98648681931883,-25.360353196636822,59.234674503813395,-58.22571769226215,29.432319722721758,30.653735149561847,191.528,0.1239860999137079,7
22.797015758165237,-53.357998862442116,-27.778306436335615,57.1390641811891,-51.167425113404356,25.65977273596732,26.707877736860425,191.532,0.127986099913727,7
20.62510120215394,-46.155114673528246,-30.732695673326393,55.28184998958067,-44.37346874044306,21.955387847598917,23.398940047964178,191.536,0.13198609991371768,7
19.573728075483373,-42.401958401051054,-32.70684831663306,54.453104317856706,-40.929482671991416,19.99604320518941,22.015413791146027,191.54,0.13598609991370836,7
19.779353271491473,-42.86650938228161,-32.87584685647503,54.75680652191394,-41.716096845213315,20.317023151393446,22.60527013917111,191.544,0.13998609991372746,7
20.705679119622427,-46.01438189697809,-31.409558520052375,55.63146659360611,-45.15604025882291,22.155344849172806,24.087490113452034,191.548,0.14398609991371814,7
21.575677840264987,-49.33319857134842,-29.20451247418983,56.28656608464731,-48.47697751687697,24.08306744481978,25.06937719268314,191.552,0.1479860999137088,7
21.863279681174937,-50.83771171519297,-27.38886783902905,56.18388163350733,-49.435053667722606,24.891928044362135,24.72254386290022,191.556,0.1519860999137279,7
21.51579694909537,-49.818281047003914,-26.85688592711897,55.25998646233743,-47.410162935230396,24.172497500634837,23.137048997285635,191.56,0.1559860999137186,7
20.81632824862488,-46.722614874037106,-27.90841496901788,53.8461425878655,-43.41599283316524,22.349355205608656,21.035196634121185,191.564,0.15998609991370927,7
20.059587998013786,-42.60524718965138,-30.084895867643024,52.42999736711427,-39.25093496675737,20.27679385291386,19.17469880600987,191.568,0.16398609991372837,7
19.320525900006103,-38.5582375364532,-32.38238269599688,51.41584691715787,-36.384352764133595,18.68756531734744,17.901034862072258,191.572,0.16798609991371904,7
18.486453032347065,-35.30107928311019,-33.86665871162868,50.96950981580874,-35.21062645023561,17.8134378320615,17.108963764757178,191.576,0.17198609991370972,7
17.49323360960314,-33.01926150858248,-34.319751305081844,50.99029931008451,-35.07847783564306,17.38887430997378,16.54508341964597,191.58,0.17598609991372882,7
16.530305353000955,-31.535198103408447,-34.3502120992564,51.22748244384991,-35.04589090864066,17.01714664411932,16.15636667033533,191.584,0.1799860999137195,7
15.997280814199879,-30.720486567494014,-34.77249264534573,51.486203820320895,-34.78581808378076,16.607648903202517,16.18766375889723,191.588,0.18398609991371018,7
16.203089607854302,-30.771519746730487,-35.766700276165615,51.77293508189653,-34.86863277747466,16.492306279140085,16.938521831479854,191.592,0.18798609991372928,7
17.03623697318734,-31.964655453201328,-36.6488231748526,52.23645900129559,-36.0876480377516,17.060228046694498,18.368202644628102,191.596,0.19198609991371995,7
17.899025046486166,-33.989273521903,-36.56831481739427,52.928423573814385,-38.35629693254089,18.194716475411926,19.89172017612568,191.6,0.19598609991371063,7
18.015974652612734,-35.537256736807485,-35.51108624350515,53.608023741589484,-40.24396884689544,19.065954115572875,20.60235931743299,191.604,0.19998609991372973,7
16.93240020745939,-34.82406313754454,-34.568211151153854,53.82657637159301,-39.80865758485139,18.608010724659895,19.833944569837488,191.608,0.2039860999137204,7
14.853548929740112,-30.926250564382464,-35.05553237132079,53.28245298554986,-36.23241548953799,16.404640634164423,17.673555875786864,191.612,0.2079860999137111,7
