Fz,FC3,FC5,F3,FC4,FCz,Cz,Time,t_rel,idx
20.39845275651911,-51.584132809884245,-18.44093173393599,49.951996302612635,-33.372420594121365,19.907640947114743,13.139395131695121,173.696,-1.998625600008296,6
21.78853276476679,-57.92139370027858,-14.476028045412624,51.18364628158628,-38.0755844655616,22.714790188590428,14.786036976309305,173.7,-1.9946256000083054,6
23.024232980584443,-62.54222944112879,-13.402562106868494,52.747171040161085,-41.77106112285716,24.51920703076629,17.425241619342618,173.704,-1.9906256000082863,6
24.783148516497373,-66.35027892506302,-14.703030126327459,54.53198721086525,-45.88951612011983,26.291838771596336,21.335850672551363,173.708,-1.9866256000082956,6
26.819160498966802,-70.83621992480332,-15.392483326757556,56.499593464090204,-51.5798279542239,28.913342878419904,25.57643436430788,173.712,-1.982625600008305,6
27.809147917162033,-75.55296456971249,-13.029525448407767,58.33766915558684,-57.47657389542125,31.772000344053396,28.14024649673923,173.716,-1.9786256000082858,6
26.63556391389371,-77.82490185284078,-8.504451203803088,59.35001911472314,-60.1229903546199,32.99354483033907,27.473215552307824,173.72,-1.9746256000082951,6
23.831751845198998,-75.29304593373584,-5.6872542143438976,58.900028914567464,-57.07817052464812,31.24666548876522,24.08002442419617,173.724,-1.9706256000083044,6
21.51283605677704,-68.77647718757409,-7.926778772657709,57.099806081963145,-49.77935156507546,27.344271544435674,20.525693842131375,173.728,-1.9666256000082853,6
21.57186314015877,-62.30071468726779,-14.605221948971499,55.01331242199361,-43.063334236036255,23.89629873808697,19.487796572036192,173.732,-1.9626256000082947,6
23.808470691688278,-59.87622459899485,-21.182659344419427,53.98657429908744,-41.35550867854576,23.153703658112867,21.46564397307146,173.736,-1.958625600008304,6
25.93535554471864,-61.99645551470742,-22.95331944101505,54.58498143840116,-44.931209841758616,25.048462090440193,24.312185723921086,173.74,-1.954625600008285,6
25.631360478834004,-65.30673824980671,-19.11893774682916,56.11495523588226,-49.82520553848461,27.34016872506084,25.16439709534339,173.744,-1.9506256000082942,6
