Fz,FC3,FC5,F3,FC4,FCz,Cz,Time,t_rel,idx
10.873295274293666,-9.739273401289237,-49.47563915673126,48.41856588574178,-18.20968580934086,6.1934329885557835,11.939304218770138,85.752,-1.996421000083913,2
11.684920207442955,-12.396779179579573,-48.05865747994941,48.73960892820896,-19.909495098765387,7.332302533283731,12.608100089358734,85.756,-1.9924210000839082,2
12.008051272388183,-13.457059989250949,-47.21646269787729,48.854474276068586,-21.032257897336503,8.035507878048087,12.807747157959916,85.76,-1.9884210000839033,2
11.798401484872647,-12.515509252005037,-46.96199596265934,48.445914988644034,-20.951540245437194,8.083847536708804,12.1008814498761,85.764,-1.9844210000839126,2
11.652585917516294,-11.597927857227534,-46.41126535352095,47.866605645338495,-20.944606381992088,8.273508836376338,11.161099193509443,85.768,-1.9804210000839078,2
12.258651907456416,-13.409264847634548,-44.696433710149265,47.92447000937353,-23.03699397788113,9.648429012258301,11.311141606576733,85.772,-1.9764210000839029,2
13.690014131750226,-18.666126595770947,-42.01886517558789,49.15461639432072,-27.806844672872764,12.324086199348939,13.323119718811727,85.776,-1.9724210000839122,2
15.202085783726188,-24.986193098620586,-39.79956100298335,51.23894458644812,-33.268361708605546,15.046608572394907,16.56647686764029,85.78,-1.9684210000839073,2
15.757833730029017,-28.494194293547846,-39.67880810511002,53.14498124131316,-36.08563339689353,16.013571453124122,19.3422493710851,85.784,-1.9644210000839024,2
14.855975850958009,-26.885769905142404,-42.18147311160997,53.92608758017982,-34.24907227116814,14.329347557708441,20.20490429907425,85.788,-1.9604210000839117,2
12.964349952160264,-21.37505628524605,-46.190778857550754,53.51535500480429,-28.938567944051318,10.854848256069277,19.169849873814325,85.792,-1.9564210000839068,2
11.202462934722499,-15.8793159726451,-49.67839165769271,52.805079029369686,-23.890074087634314,7.695732153695908,17.74450760018404,85.796,-1.952421000083902,2
10.543728187791707,-14.092527031286219,-51.08747264518441,52.89316283686501,-22.658534320290432,6.708226621882233,17.693416350222147,85.8,-1.9484210000839113,2
11.171446985585158,-16.79390743182501,-50.28417322976928,54.110480379420565,-25.944200030643373,8.200021473634843,19.540331853597124,85.804,-1.9444210000839064,2
12.452176433596556,-21.485586430619566,-48.42004923055826,55.682453769135485,-31.139914381035652,10.82384804614509,22.087071793336374,85.808,-1.9404210000839015,2
13.482068659169817,-24.55996376714955,-46.929005180812155,56.37483552225678,-34.48274442054179,12.701718849879793,23.413090337197143,85.812,-1.9364210000839108,2
13.747769445092993,-24.21117267093811,-46.480223867710436,55.61077216021973,-34.08744246729341,12.869903876595918,22.55039352403333,85.816,-1.932421000083906,2
13.415366934022922,-21.756155435248207,-46.63482636937974,54.06638239626626,-31.39058041268141,11.920317766238654,20.37949512078152,85.82,-1.9284210000839153,2
13.084259525191772,-20.319427394601448,-46.37125492130104,53.136190401277,-29.78360807634064,11.36614101419711,18.887699451577273,85.824,-1.9244210000839104,2
13.247594093696298,-21.980053591612087,-45.01568346653098,53.65475660185002,-31.53255274423953,12.271837017335997,19.354102089500298,85.828,-1.9204210000839055,2
13.89984479133788,-25.804746781355167,-42.84813353548704,55.00916182620186,-35.60935393169741,14.288075847658389,21.0651517833415,85.832,-1.9164210000839148,2
14.596554725676434,-28.548780502933788,-40.90612740895845,55.53775008683742,-38.424754207391466,15.927547032973752,21.81781027379611,85.836,-1.91242100008391,2
14.898528102159782,-27.55727804521908,-40.122345868456286,53.98647599655963,-36.99633514768419,15.888748727624558,19.90220623501559,85.84,-1.908421000083905,2
14.798335284747631,-23.347194722855622,-40.49768126549102,50.756540077883976,-31.812583888125562,14.285823132216253,15.81676138162436,85.844,-1.9044210000839144,2
14.715764224040937,-19.392549354880362,-41.0599878423264,47.73866094664276,-26.67599102749032,12.62567153092793,12.048431523085474,85.848,-1.9004210000839095,2
15.0219202129487,-19.021533286425317,-40.742907754574134,46.75543833951341,-25.38943611815382,12.432692928981208,10.943825677709942,85.852,-1.8964210000839046,2
15.526692196073743,-22.115146454332702,-39.46604473596151,47.957551934051686,-28.154459735575628,13.71349274163352,12.537914054110889,85.856,-1.892421000083914,2
15.491203768503647,-24.82788372467778,-38.382330362687775,49.66743381420714,-31.133707433192466,14.766048078110803,14.419235859736434,85.86,-1.888421000083909,2
14.297745929488771,-22.99209790954785,-38.909542393645744,49.891542023130455,-29.926446411295437,13.713121367891237,13.925677393978587,85.864,-1.8844210000839041,2
12.240553820675988,-16.324420534174802,-41.3176919211998,48.15601155249365,-23.970005049730734,10.474537616797695,10.741014515138032,85.868,-1.8804210000839134,2
10.632896742358039,-9.407732720074875,-44.21929546045349,45.95821634719975,-17.663352122033263,7.2675272356845,7.431739977319352,85.872,-1.8764210000839086,2
10.927445354777841,-8.103302938231645,-45.612963295200466,45.383479108095166,-16.778769646055444,6.912135278160439,7.271976138454105,85.876,-1.8724210000839037,2
13.466180696713037,-14.33425039960322,-44.66860674989759,47.16463440730186,-23.159894255272906,10.280194842828093,11.251741457930745,85.88,-1.868421000083913,2
16.963655087045726,-24.015570037224414,-42.595729618403624,50.00386480066936,-32.60681320111004,15.22441133140139,17.02618163762161,85.884,-1.864421000083908,2
19.321825347621655,-30.27542993863819,-41.65021562900317,51.77870109390741,-38.16058166605055,18.15427776781553,20.831423024347316,85.888,-1.8604210000839032,2
19.22147637137117,-29.2475836541737,-43.074289671850465,51.454980010120785,-36.01434849046284,17.018192607224588,20.64157282777048,85.892,-1.8564210000839125,2
17.16645866375252,-23.197764215220523,-45.884434664425434,49.876496089113914,-28.689181000983925,13.04252741153213,17.68589771623132,85.896,-1.8524210000839076,2
15.046321452303868,-18.121366846631027,-47.739474460599226,48.73202293251111,-22.52924198724059,9.600993502052972,15.010745407602911,85.9,-1.8484210000839028,2
14.55801529971702,-18.099229402302463,-47.16780926102357,48.79677835505519,-21.84810834318278,9.197501126206506,14.5628522255301,85.904,-1.844421000083912,2
15.849338316384214,-21.734228575618776,-45.05872017262809,49.229371472715805,-25.20314773229747,11.315303064330864,15.602083627113467,85.908,-1.8404210000839072,2
