Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
44.84,199999.96875,199999.96875,199999.96875,199999.96875,411.4866638183594,199999.96875,332.45086669921875,-1.9977344000036794,3
44.844,199999.96875,199999.96875,199999.96875,199999.96875,301.361083984375,199999.96875,482.0824279785156,-1.9937344000036816,3
44.848,199999.96875,199999.96875,199999.96875,199999.96875,262.665771484375,199999.96875,358.7007751464844,-1.9897344000036838,3
44.852,199999.96875,199999.96875,199999.96875,199999.96875,324.4638671875,199999.96875,157.1178741455078,-1.985734400003686,3
44.856,199999.96875,199999.96875,199999.96875,199999.96875,409.698486328125,199999.96875,277.37615966796875,-1.9817344000036812,3
44.86,199999.96875,199999.96875,199999.96875,199999.96875,330.4720153808594,199999.96875,448.1077575683594,-1.9777344000036834,3
44.864,199999.96875,199999.96875,199999.96875,199999.96875,283.8134765625,199999.96875,404.4056701660156,-1.9737344000036856,3
44.868,199999.96875,199999.96875,199999.96875,199999.96875,285.1962890625,199999.96875,180.7689971923828,-1.9697344000036807,3
44.872,199999.96875,199999.96875,199999.96875,199999.96875,385.0699157714844,199999.96875,256.5860900878906,-1.965734400003683,3
44.876,199999.96875,199999.96875,199999.96875,199999.96875,414.1569213867188,199999.96875,507.497802734375,-1.9617344000036852,3
44.88,199999.96875,199999.96875,199999.96875,199999.96875,301.5518493652344,199999.96875,461.5545959472656,-1.9577344000036803,3
44.884,199999.96875,199999.96875,199999.96875,199999.96875,268.7454528808594,199999.96875,153.0647430419922,-1.9537344000036825,3
44.888,199999.96875,199999.96875,199999.96875,199999.96875,368.785888671875,199999.96875,112.17594909667967,-1.9497344000036847,3
44.892,199999.96875,199999.96875,199999.96875,199999.96875,378.7994689941406,199999.96875,472.2357482910156,-1.9457344000036798,3
44.896,199999.96875,199999.96875,199999.96875,199999.96875,305.0089416503906,199999.96875,480.24658203125,-1.941734400003682,3
