Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
21.204,199999.96875,199999.96875,199999.96875,199999.96875,316.9775390625,199999.96875,186865.421875,-1.9990846000416198,0
21.208,199999.96875,199999.96875,199999.96875,199999.96875,320.0531311035156,199999.96875,186120.078125,-1.995084600041622,0
21.212,199999.96875,199999.96875,199999.96875,199999.96875,317.5020446777344,199999.96875,186694.921875,-1.9910846000416207,0
21.216,199999.96875,199999.96875,199999.96875,199999.96875,316.8821716308594,199999.96875,187467.453125,-1.9870846000416194,0
21.22,199999.96875,199999.96875,199999.96875,199999.96875,315.7616271972656,199999.96875,187015.625,-1.9830846000416216,0
21.224,199999.96875,199999.96875,199999.96875,199999.96875,317.9550170898437,199999.96875,186225.71875,-1.9790846000416202,0
21.228,199999.96875,199999.96875,199999.96875,199999.96875,316.78680419921875,199999.96875,186632.046875,-1.975084600041619,0
21.232,199999.96875,199999.96875,199999.96875,199999.96875,315.5708923339844,199999.96875,187429.421875,-1.9710846000416211,0
21.236,199999.96875,199999.96875,199999.96875,199999.96875,316.214599609375,199999.96875,187168.796875,-1.9670846000416198,0
21.24,199999.96875,199999.96875,199999.96875,199999.96875,319.7908630371094,199999.96875,186376.59375,-1.963084600041622,0
21.244,199999.96875,199999.96875,199999.96875,199999.96875,318.5272521972656,199999.96875,186555.625,-1.9590846000416207,0
21.248,199999.96875,199999.96875,199999.96875,199999.96875,316.8821716308594,199999.96875,187358.171875,-1.9550846000416193,0
21.252,199999.96875,199999.96875,199999.96875,199999.96875,315.8807983398437,199999.96875,187330.625,-1.9510846000416215,0
21.256,199999.96875,199999.96875,199999.96875,199999.96875,317.47821044921875,199999.96875,186551.578125,-1.9470846000416202,0
21.26,199999.96875,199999.96875,199999.96875,199999.96875,319.2901916503906,199999.96875,186477.25,-1.9430846000416189,0
21.264,199999.96875,199999.96875,199999.96875,199999.96875,314.83172607421875,199999.96875,187263.078125,-1.939084600041621,0
21.268,199999.96875,199999.96875,199999.96875,199999.96875,316.35760498046875,199999.96875,187493.25,-1.9350846000416198,0
21.272,199999.96875,199999.96875,199999.96875,199999.96875,316.9775390625,199999.96875,186748.21875,-1.931084600041622,0
21.276,199999.96875,199999.96875,199999.96875,199999.96875,318.6226501464844,199999.96875,186406.171875,-1.9270846000416206,0
