Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
28.7,199999.96875,199999.96875,199999.96875,199999.96875,324.82147216796875,199999.96875,236.8212127685547,-1.9964264000416776,1
28.704,199999.96875,199999.96875,199999.96875,199999.96875,347.6858825683594,199999.96875,-332.6416015625,-1.9924264000416763,1
28.708,199999.96875,199999.96875,199999.96875,199999.96875,351.023681640625,199999.96875,-644.8269653320312,-1.9884264000416785,1
28.712,199999.96875,199999.96875,199999.96875,199999.96875,330.42431640625,199999.96875,-102.80609130859376,-1.9844264000416771,1
28.716,199999.96875,199999.96875,199999.96875,199999.96875,326.9911193847656,199999.96875,327.46795654296875,-1.9804264000416758,1
28.72,199999.96875,199999.96875,199999.96875,199999.96875,346.37451171875,199999.96875,-61.20204925537109,-1.976426400041678,1
28.724,199999.96875,199999.96875,199999.96875,199999.96875,352.0965881347656,199999.96875,-336.2655639648437,-1.9724264000416767,1
28.728,199999.96875,199999.96875,199999.96875,199999.96875,334.7635803222656,199999.96875,239.777587890625,-1.9684264000416754,1
28.732,199999.96875,199999.96875,199999.96875,199999.96875,332.6178283691406,199999.96875,636.9353637695312,-1.9644264000416776,1
28.736,199999.96875,199999.96875,199999.96875,199999.96875,347.208984375,199999.96875,208.0679168701172,-1.9604264000416762,1
28.74,199999.96875,199999.96875,199999.96875,199999.96875,352.9549255371094,199999.96875,-167.4175567626953,-1.9564264000416784,1
28.744,199999.96875,199999.96875,199999.96875,199999.96875,336.456298828125,199999.96875,316.83447265625,-1.9524264000416771,1
28.748,199999.96875,199999.96875,199999.96875,199999.96875,331.0204162597656,199999.96875,678.1340942382812,-1.9484264000416758,1
28.752,199999.96875,199999.96875,199999.96875,199999.96875,345.0393981933594,199999.96875,306.2486877441406,-1.944426400041678,1
28.756,199999.96875,199999.96875,199999.96875,199999.96875,356.86492919921875,199999.96875,-230.2885284423828,-1.9404264000416767,1
28.76,199999.96875,199999.96875,199999.96875,199999.96875,339.3173217773437,199999.96875,75.12570953369139,-1.9364264000416753,1
28.764,199999.96875,199999.96875,199999.96875,199999.96875,329.8998107910156,199999.96875,567.77001953125,-1.9324264000416775,1
28.768,199999.96875,199999.96875,199999.96875,199999.96875,339.9134216308594,199999.96875,386.42886352539057,-1.9284264000416762,1
28.772,199999.96875,199999.96875,199999.96875,199999.96875,351.9058532714844,199999.96875,-199.5802001953125,-1.9244264000416784,1
28.776,199999.96875,199999.96875,199999.96875,199999.96875,342.44061279296875,199999.96875,-91.8388442993164,-1.920426400041677,1
28.78,199999.96875,199999.96875,199999.96875,199999.96875,331.4972229003906,199999.96875,413.65625,-1.9164264000416757,1
28.784,199999.96875,199999.96875,199999.96875,199999.96875,335.3119201660156,199999.96875,450.7780151367188,-1.912426400041678,1
28.788,199999.96875,199999.96875,199999.96875,199999.96875,348.5680236816406,199999.96875,-118.37483978271484,-1.9084264000416766,1
28.792,199999.96875,199999.96875,199999.96875,199999.96875,345.77850341796875,199999.96875,-261.02069091796875,-1.9044264000416753,1
28.796,199999.96875,199999.96875,199999.96875,199999.96875,330.9965209960937,199999.96875,194.74031066894528,-1.9004264000416775,1
28.8,199999.96875,199999.96875,199999.96875,199999.96875,331.6641540527344,199999.96875,322.1512145996094,-1.8964264000416762,1
28.804,199999.96875,199999.96875,199999.96875,199999.96875,346.2792053222656,199999.96875,-243.02009582519528,-1.8924264000416784,1
28.808,199999.96875,199999.96875,199999.96875,199999.96875,345.3255310058594,199999.96875,-492.4059448242188,-1.888426400041677,1
28.812,199999.96875,199999.96875,199999.96875,199999.96875,330.9488830566406,199999.96875,8.65459442138672,-1.8844264000416757,1
28.816,199999.96875,199999.96875,199999.96875,199999.96875,328.4454650878906,199999.96875,334.26287841796875,-1.880426400041678,1
28.82,199999.96875,199999.96875,199999.96875,199999.96875,339.4127502441406,199999.96875,-218.8921356201172,-1.8764264000416766,1
