Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
52.832,199999.96875,199999.96875,199999.96875,199999.96875,323.1764221191406,199999.96875,1827.7408447265625,-1.9984280000156716,4
52.836,199999.96875,199999.96875,199999.96875,199999.96875,403.4996643066406,199999.96875,-799.6560668945312,-1.9944280000156738,4
52.84,199999.96875,199999.96875,199999.96875,199999.96875,354.9576110839844,199999.96875,-1361.083984375,-1.9904280000156689,4
52.844,199999.96875,199999.96875,199999.96875,199999.96875,275.0873413085937,199999.96875,1490.163818359375,-1.986428000015671,4
52.848,199999.96875,199999.96875,199999.96875,199999.96875,275.85028076171875,199999.96875,2318.38232421875,-1.9824280000156733,4
52.852,199999.96875,199999.96875,199999.96875,199999.96875,392.0555725097656,199999.96875,-186.5386962890625,-1.9784280000156755,4
52.856,199999.96875,199999.96875,199999.96875,199999.96875,380.80218505859375,199999.96875,-1600.885498046875,-1.9744280000156706,4
52.86,199999.96875,199999.96875,199999.96875,199999.96875,289.36865234375,199999.96875,1627.540771484375,-1.9704280000156729,4
52.864,199999.96875,199999.96875,199999.96875,199999.96875,282.09686279296875,199999.96875,3729.987548828125,-1.966428000015675,4
52.868,199999.96875,199999.96875,199999.96875,199999.96875,375.93841552734375,199999.96875,1243.8060302734375,-1.9624280000156702,4
52.872,199999.96875,199999.96875,199999.96875,199999.96875,390.07666015625,199999.96875,-1553.4642333984375,-1.9584280000156724,4
52.876,199999.96875,199999.96875,199999.96875,199999.96875,299.4537658691406,199999.96875,1074.099609375,-1.9544280000156746,4
52.88,199999.96875,199999.96875,199999.96875,199999.96875,293.61248779296875,199999.96875,3564.811279296875,-1.9504280000156697,4
52.884,199999.96875,199999.96875,199999.96875,199999.96875,373.3396911621094,199999.96875,1466.608154296875,-1.946428000015672,4
52.888,199999.96875,199999.96875,199999.96875,199999.96875,389.170654296875,199999.96875,-1620.173583984375,-1.9424280000156742,4
52.892,199999.96875,199999.96875,199999.96875,199999.96875,310.6355895996094,199999.96875,352.28729248046875,-1.9384280000156693,4
52.896,199999.96875,199999.96875,199999.96875,199999.96875,281.8584899902344,199999.96875,3472.08984375,-1.9344280000156715,4
52.9,199999.96875,199999.96875,199999.96875,199999.96875,348.4725952148437,199999.96875,2406.95458984375,-1.9304280000156737,4
52.904,199999.96875,199999.96875,199999.96875,199999.96875,392.6754455566406,199999.96875,-472.6171875,-1.9264280000156688,4
52.908,199999.96875,199999.96875,199999.96875,199999.96875,334.81121826171875,199999.96875,720.35791015625,-1.922428000015671,4
52.912,199999.96875,199999.96875,199999.96875,199999.96875,290.203125,199999.96875,3756.809814453125,-1.9184280000156733,4
52.916,199999.96875,199999.96875,199999.96875,199999.96875,340.8432006835937,199999.96875,3403.90234375,-1.9144280000156755,4
52.92,199999.96875,199999.96875,199999.96875,199999.96875,387.2872009277344,199999.96875,734.9730224609375,-1.9104280000156706,4
52.924,199999.96875,199999.96875,199999.96875,199999.96875,347.1136779785156,199999.96875,1138.925537109375,-1.9064280000156728,4
52.928,199999.96875,199999.96875,199999.96875,199999.96875,304.698974609375,199999.96875,4010.20068359375,-1.902428000015675,4
52.932,199999.96875,199999.96875,199999.96875,199999.96875,337.31463623046875,199999.96875,4172.34912109375,-1.8984280000156701,4
52.936,199999.96875,199999.96875,199999.96875,199999.96875,382.73333740234375,199999.96875,1715.3980712890625,-1.8944280000156724,4
52.94,199999.96875,199999.96875,199999.96875,199999.96875,359.27294921875,199999.96875,1293.3255615234375,-1.8904280000156746,4
52.944,199999.96875,199999.96875,199999.96875,199999.96875,320.1723022460937,199999.96875,3885.26953125,-1.8864280000156697,4
52.948,199999.96875,199999.96875,199999.96875,199999.96875,337.6961364746094,199999.96875,4396.7724609375,-1.882428000015672,4
52.952,199999.96875,199999.96875,199999.96875,199999.96875,393.9390563964844,199999.96875,1433.0150146484375,-1.8784280000156741,4
52.956,199999.96875,199999.96875,199999.96875,199999.96875,364.1128845214844,199999.96875,139.9517364501953,-1.8744280000156692,4
52.96,199999.96875,199999.96875,199999.96875,199999.96875,331.0204162597656,199999.96875,2113.98583984375,-1.8704280000156714,4
52.964,199999.96875,199999.96875,199999.96875,199999.96875,311.4700622558594,199999.96875,3260.755859375,-1.8664280000156737,4
52.968,199999.96875,199999.96875,199999.96875,199999.96875,359.3207092285156,199999.96875,1519.1556396484375,-1.8624280000156688,4
52.972,199999.96875,199999.96875,199999.96875,199999.96875,371.17007446289057,199999.96875,-76.27011871337889,-1.858428000015671,4
52.976,199999.96875,199999.96875,199999.96875,199999.96875,339.38885498046875,199999.96875,1637.625732421875,-1.8544280000156732,4
52.98,199999.96875,199999.96875,199999.96875,199999.96875,317.9312438964844,199999.96875,3103.78076171875,-1.8504280000156754,4
52.984,199999.96875,199999.96875,199999.96875,199999.96875,355.33905029296875,199999.96875,1697.969482421875,-1.8464280000156705,4
52.988,199999.96875,199999.96875,199999.96875,199999.96875,368.499755859375,199999.96875,-268.22088623046875,-1.8424280000156728,4
52.992,199999.96875,199999.96875,199999.96875,199999.96875,338.673583984375,199999.96875,933.28955078125,-1.838428000015675,4
52.996,199999.96875,199999.96875,199999.96875,199999.96875,322.65185546875,199999.96875,2690.410888671875,-1.83442800001567,4
53.0,199999.96875,199999.96875,199999.96875,199999.96875,349.92694091796875,199999.96875,1761.0552978515625,-1.8304280000156723,4
53.004,199999.96875,199999.96875,199999.96875,199999.96875,365.9248962402344,199999.96875,-263.6910095214844,-1.8264280000156745,4
