Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
1002247.5392423,37274.6484375,2.4057133197784424,5.787456512451172,11.155288696289062,2.1137053966522217,3.4600136280059814,-0.36400851607322693
1002247.5421754,36737.51953125,2.3079402446746826,5.326587677001953,10.563825607299805,1.9722070693969727,3.4600136280059814,-0.2607206404209137
1002247.5490182,37019.63671875,2.195033550262451,4.818172454833984,10.113017082214355,1.8643583059310913,3.4600136280059814,-0.07458263635635376
1002247.5580464,37517.7421875,2.0706710815429688,4.287679195404053,9.797709465026855,1.7889257669448853,3.4600136280059814,0.14372141659259796
1002247.5608222,37358.1875,1.9383478164672852,3.7571921348571777,9.60394287109375,1.7425702810287476,1.7425702810287476,0.35518255829811096
1002247.5630777,36784.01171875,1.8012950420379639,3.244663953781128,9.510452270507812,1.7202039957046509,1.7425702810287476,0.5050266981124878
1002247.5659302,36933.3984375,1.6624038219451904,2.7635867595672607,9.490656852722168,1.715468168258667,1.7425702810287476,0.5485203862190247
1002247.5710711,37467.03125,1.5241397619247437,2.3230018615722656,9.51490306854248,1.721268653869629,1.7425702810287476,0.4904100298881531
1002247.5744357,37425.375,1.388471007347107,1.927851676940918,9.552810668945312,1.7303375005722046,1.7425702810287476,0.37445148825645447
1002247.5788267,36856.98828125,1.256818175315857,1.5795917510986328,9.575474739074707,1.7357594966888428,1.7425702810287476,0.24814550578594208
1002247.5803621,36866.26171875,1.1300382614135742,1.2769864797592163,9.557391166687012,1.7314335107803345,1.7425702810287476,0.14092004299163818
1002247.5882703,37379.125,1.0084466934204102,1.0169646739959717,9.477993965148926,1.712438941001892,1.7425702810287476,0.05878967046737671
1002247.592021,37487.1484375,0.8918603658676147,0.795414924621582,9.3226957321167,1.675286054611206,1.7425702810287476,-0.01902572251856327
1002247.5980228,36959.17578125,0.7796601057052612,0.6078699231147766,9.083439826965332,1.6180477142333984,1.7425702810287476,-0.10581561177968979
1002247.6014206,36800.79296875,0.6708695292472839,0.450065940618515,8.758733749389648,1.5403668880462646,1.5403668880462646,-0.15972793102264404
1002247.6036786,37290.1484375,0.5642415881156921,0.3183685839176178,8.353240966796875,1.443359136581421,1.5403668880462646,-0.1393018662929535
1002247.6059248,37526.2734375,0.45835232734680176,0.2100868672132492,7.876975059509277,1.3294198513031006,1.5403668880462646,-0.07984127849340439
1002247.6074888,37059.8359375,0.3517014980316162,0.12369394302368164,7.344205379486084,1.2019630670547485,1.5403668880462646,-0.046945493668317795
1002247.6079663,36745.5234375,0.24281518161296844,0.05895920842885971,6.772180080413818,1.0651147365570068,1.5403668880462646,-0.06488414853811264
1002247.6115651,37200.23828125,0.13033783435821533,0.01698794960975647,6.179774284362793,0.9233910441398621,1.5403668880462646,-0.11285996437072754
1002247.6177576,37557.71875,0.013104846701025963,0.00017173700325656682,5.586180210113525,0.7813828587532043,1.5403668880462646,-0.14249524474143982
1002247.6215056,37177.8046875,-0.10980159044265747,0.012056387960910797,5.009702205657959,0.643469512462616,1.5403668880462646,-0.1021563783288002
1002247.634178,36720.92578125,-0.23900096118450165,0.057121455669403076,4.466761112213135,0.513579249382019,0.2902733385562897,0.014246133156120777
1002247.6392774,37109.7109375,-0.3747534155845642,0.14044010639190674,3.971115827560425,0.3950037956237793,0.2902733385562897,0.14844922721385956
1002247.6438702,37563.15625,-0.5168838500976562,0.26716890931129456,3.5333423614501953,0.2902733385562897,0.2902733385562897,0.23838885128498077
1002247.6461585,37276.60546875,-0.6647080183029175,0.44183674454689026,3.160569667816162,0.20109327137470245,0.2902733385562897,0.27310022711753845
1002247.6465283,36727.38671875,-0.8169878125190735,0.6674690246582031,2.8564445972442627,0.12833602726459503,0.2902733385562897,0.26318684220314026
1002247.6479799,37019.76171875,-0.9719324111938477,0.9446525573730469,2.6213061809539795,0.07208281755447388,0.2902733385562897,0.19122083485126495
1002247.6488243,37532.35546875,-1.1272426843643188,1.2706760168075562,2.4525229930877686,0.031704068183898926,0.2902733385562897,0.018637746572494507
1002247.6532062,37354.16796875,-1.2801958322525024,1.6389013528823853,2.344949245452881,0.005968749523162842,0.2902733385562897,-0.2614094316959381
1002247.6564347,36783.29296875,-1.4277656078338623,2.0385146141052246,2.2914466857910156,-0.006830930709838867,0.2902733385562897,-0.5782706141471863
1002247.6598951,36939.625,-1.5667632818222046,2.454747438430786,2.2834346294403076,-0.008747696876525879,0.2902733385562897,-0.8056022524833679
1002247.6631381,37471.63671875,-1.6939750909805298,2.86955189704895,2.3114330768585205,-0.0020495057106018066,0.2902733385562897,-0.8555976748466492
1002247.6643515,37422.15625,-1.8062862157821655,3.262669801712036,2.3655803203582764,0.010904371738433838,0.027776360511779785,-0.7432371973991394
1002247.6673553,36859.70703125,-1.900780439376831,3.6129660606384277,2.436105251312256,0.027776360511779785,0.027776360511779785,-0.549462616443634
1002247.6728577,36867.79296875,-1.9748224020004272,3.899923324584961,2.513741970062256,0.04634976387023926,0.027776360511779785,-0.3524220883846283
1002247.6758237,37389.1875,-2.0261287689208984,4.105197906494141,2.590080976486206,0.06461268663406372,0.027776360511779785,-0.2025059014558792
1002247.6797976,37479.6875,-2.052844524383545,4.214170932769775,2.6578421592712402,0.08082348108291626,0.027776360511779785,-0.12017158418893814
1002247.6819287,36962.30078125,-2.053605318069458,4.217295169830322,2.7110824584960938,0.09356039762496948,0.027776360511779785,-0.08273188024759293
1002247.6849721,36808.0625,-2.027585983276367,4.111105442047119,2.7453207969665527,0.10175138711929321,0.027776360511779785,-0.04936736077070236
1002247.6915041,37301.54296875,-1.97452712059021,3.8987574577331543,2.757594585418701,0.10468769073486328,0.027776360511779785,-0.026777446269989014
1002247.6934347,37529.94921875,-1.8947359323501587,3.59002423286438,2.7464442253112793,0.10202014446258545,0.027776360511779785,-0.05299557372927666
1002247.6994847,37071.42578125,-1.7890641689300537,3.2007503509521484,2.711833953857422,0.09374016523361206,0.027776360511779785,-0.11745240539312363
1002247.7048008,36762.57421875,-1.6588548421859741,2.7517993450164795,2.6550097465515137,0.08014589548110962,0.061797380447387695,-0.16470079123973846
1002247.7083927,37202.26953125,-1.5058765411376953,2.2676639556884766,2.578313112258911,0.061797380447387695,0.061797380447387695,-0.1683213710784912
1002247.714348,37553.21875,-1.3322579860687256,1.7749112844467163,2.4849560260772705,0.039463162422180176,0.061797380447387695,-0.15603160858154297
1002247.7163594,37179.8984375,-1.1404311656951904,1.3005832433700562,2.3787841796875,0.014063239097595215,0.061797380447387695,-0.17342615127563477
1002247.7204688,36732.30078125,-0.9330896139144897,0.8706563115119934,2.2640323638916016,-0.013389348983764648,0.061797380447387695,-0.24467667937278748
1002247.7235479,37101.41796875,-0.7131611704826355,0.508598804473877,2.1450939178466797,-0.041843533515930176,0.061797380447387695,-0.3378288745880127
1002247.7247764,37565.3046875,-0.4837866723537445,0.23404952883720398,2.0263125896453857,-0.07026014477014542,0.061797380447387695,-0.38340210914611816
1002247.7251182,37277.51171875,-0.24829265475273132,0.06164924427866936,1.91179621219635,-0.09765640646219254,0.061797380447387695,-0.3622249960899353
1002247.7488682,36738.3984375,-0.010155409574508667,0.00010313233360648155,1.8052663803100586,-0.12314200401306152,0.061797380447387695,-0.3142213225364685
1002247.7528564,37014.0546875,0.2270524501800537,0.05155281350016594,1.7099339962005615,-0.14594881236553192,0.061797380447387695,-0.26327624917030334
1002247.7554161,37533.05078125,0.45973914861679077,0.21136006712913513,1.6284078359603882,-0.16545267403125763,-0.1811886578798294,-0.2037167251110077
1002247.7607283,37358.09375,0.6843859553337097,0.46838417649269104,1.562631368637085,-0.1811886578798294,-0.1811886578798294,-0.1274101734161377
1002247.761303,36788.65625,0.8976340293884277,0.805746853351593,1.5138530731201172,-0.19285809993743896,-0.1811886578798294,-0.033799927681684494
1002247.7621289,36929.0625,1.0963548421859741,1.2019939422607422,1.482621192932129,-0.20032985508441925,-0.1811886578798294,0.06379447877407074
1002247.7635445,37472.91796875,1.2777042388916016,1.6325280666351318,1.4688117504119873,-0.20363354682922363,-0.1811886578798294,0.13617464900016785
1002247.7667732,37430.0,1.4391708374023438,2.0712127685546875,1.4716790914535522,-0.20294758677482605,-0.1811886578798294,0.14562663435935974
1002247.7671085,36851.2421875,1.5786129236221313,2.492018938064575,1.4899276494979858,-0.19858190417289734,-0.1811886578798294,0.0765596404671669
1002247.7707425,36865.23828125,1.6942936182022095,2.870630979537964,1.5218006372451782,-0.19095678627490997,-0.1811886578798294,-0.04235706850886345
1002247.7716551,37391.1875,1.7849063873291016,3.1858909130096436,1.5651788711547852,-0.18057923018932343,-0.1811886578798294,-0.1649997979402542
1002247.7746444,37487.9375,1.849591612815857,3.4209892749786377,1.6176904439926147,-0.16801664233207703,-0.1811886578798294,-0.2617446780204773
1002247.7820382,36945.34375,1.8879398107528687,3.564316987991333,1.6768194437026978,-0.15387094020843506,-0.1811886578798294,-0.31814536452293396
1002247.7874061,36793.92578125,1.9000012874603271,3.6100051403045654,1.7400182485580444,-0.13875159621238708,-0.13875159621238708,-0.31438788771629333
1002247.7930886,37302.42578125,1.8862873315811157,3.558079957962036,1.8048124313354492,-0.12325060367584229,-0.13875159621238708,-0.22351984679698944
1002247.7956071,37527.94921875,1.847760796546936,3.414220094680786,1.868895173072815,-0.10791981220245361,-0.13875159621238708,-0.04983638972043991
1002247.7986072,37060.86328125,1.7858085632324219,3.189112424850464,1.9302034378051758,-0.0932527557015419,-0.13875159621238708,0.11830371618270874
1002247.8005847,36759.48046875,1.7022024393081665,2.8974928855895996,1.9869741201400757,-0.07967126369476318,-0.13875159621238708,0.1410796195268631
1002247.8025105,37202.90625,1.5990540981292725,2.556973934173584,2.037773847579956,-0.0675182119011879,-0.13875159621238708,-0.024259602651000023
1002247.80401,37558.6796875,1.478777289390564,2.1867823600769043,2.0815060138702393,-0.05705597996711731,-0.13875159621238708,-0.24316401779651642
1002247.8080556,37164.3046875,1.3440587520599365,1.8064937591552734,2.1173949241638184,-0.04847007989883423,-0.13875159621238708,-0.3123471736907959
1002247.8155311,36730.1484375,1.197832465171814,1.4348026514053345,2.1449484825134277,-0.041878342628479004,-0.13875159621238708,-0.12742547690868378
1002247.817125,37108.5625,1.0432323217391968,1.0883337259292603,2.1639060974121094,-0.03734302520751953,-0.03488641977310181,0.23649418354034424
1002247.8242893,37555.48828125,0.8835169672966003,0.7806022763252258,2.1741747856140137,-0.03488641977310181,-0.03488641977310181,0.590112566947937
1002247.8293504,37270.57421875,0.7219602465629578,0.5212265849113464,2.175762891769409,-0.03450649976730347,-0.03488641977310181,0.7763727307319641
1002247.8387517,36735.89453125,0.5617207288742065,0.3155302107334137,2.1687240600585938,-0.03619039058685303,-0.03488641977310181,0.7387949824333191
1002247.839987,37019.0859375,0.4057120382785797,0.16460224986076355,2.153123140335083,-0.03992265462875366,-0.03488641977310181,0.5071189999580383
1002247.8428402,37520.36328125,0.25649842619895935,0.06579145044088364,2.1290252208709717,-0.045687735080718994,-0.03488641977310181,0.18854792416095734
1002247.8458837,37353.92578125,0.11622339487075806,0.013507877476513386,2.096517562866211,-0.05346471071243286,-0.03488641977310181,-0.06563547998666763
1002247.8463892,36777.3046875,-0.013436002656817436,0.00018052617087960243,2.055751085281372,-0.06321743875741959,-0.03488641977310181,-0.1455686092376709
1002247.8486706,36933.85546875,-0.131299689412117,0.017239609733223915,2.007000684738159,-0.0748802199959755,-0.03488641977310181,-0.04611428827047348
1002247.8500413,37460.1171875,-0.23670363426208496,0.056028615683317184,1.9507300853729248,-0.08834207057952881,-0.03488641977310181,0.1505589485168457
1002247.8617568,37422.15625,-0.3295076787471771,0.10857530683279037,1.8876482248306274,-0.10343343019485474,-0.11991572380065918,0.3313010632991791
1002247.8647053,36853.26953125,-0.41008439660072327,0.16816921532154083,1.8187522888183594,-0.11991572380065918,-0.11991572380065918,0.39560770988464355
1002247.8670234,36864.1171875,-0.47928380966186523,0.22971296310424805,1.7453479766845703,-0.13747656345367432,-0.11991572380065918,0.2978396415710449
1002247.8689829,37381.26953125,-0.538371741771698,0.2898441255092621,1.6690410375595093,-0.15573179721832275,-0.11991572380065918,0.075691819190979
1002247.8695505,37483.9296875,-0.5889423489570618,0.346853107213974,1.5916945934295654,-0.1742357462644577,-0.11991572380065918,-0.1709776371717453
1002247.8728554,36950.375,-0.6328070759773254,0.4004448354244232,1.5153577327728271,-0.19249816238880157,-0.11991572380065918,-0.3366221785545349
1002247.8758864,36799.5,-0.6718621253967285,0.4513987600803375,1.4421634674072266,-0.21000874042510986,-0.11991572380065918,-0.36438384652137756
1002247.8766837,37292.51171875,-0.7079544067382812,0.5011994242668152,1.3742122650146484,-0.22626499831676483,-0.11991572380065918,-0.2716299891471863
1002247.8950139,37522.39453125,-0.7427624464035034,0.5516961216926575,1.313445806503296,-0.24080245196819305,-0.11991572380065918,-0.1293388158082962
1002247.8996627,37055.33203125,-0.7776969075202942,0.604812502861023,1.2615270614624023,-0.253223180770874,-0.270598828792572,-0.01396612823009491
1002247.9012462,36743.76171875,-0.8138278722763062,0.6623157262802124,1.2197374105453491,-0.2632206976413727,-0.270598828792572,0.02555152215063572
1002247.9095818,37195.23828125,-0.8518406748771667,0.7256325483322144,1.1888967752456665,-0.270598828792572,-0.270598828792572,-0.015382213518023491
1002247.9105291,37549.78125,-0.892020583152771,0.79570072889328,1.1693124771118164,-0.2752840518951416,-0.270598828792572,-0.09360816329717636
1002247.9165556,37163.09375,-0.9342608451843262,0.8728432655334473,1.1607577800750732,-0.2773306369781494,-0.270598828792572,-0.15192782878875732
1002247.9176378,36708.64453125,-0.9780847430229187,0.9566497802734375,1.1624774932861328,-0.27691927552223206,-0.270598828792572,-0.17293663322925568
1002247.9206355,37100.82421875,-1.0226714611053467,1.0458570718765259,1.1732228994369507,-0.27434858679771423,-0.270598828792572,-0.1902562379837036
1002247.9253385,37555.0546875,-1.0668838024139404,1.138241171836853,1.191306710243225,-0.27002230286598206,-0.270598828792572,-0.23191635310649872
1002247.9274766,37264.44921875,-1.1092965602874756,1.2305389642715454,1.214684247970581,-0.26442956924438477,-0.270598828792572,-0.27055811882019043
1002247.9286196,36716.53125,-1.1482406854629517,1.3184566497802734,1.241051435470581,-0.25812163949012756,-0.270598828792572,-0.24616138637065887
1002247.9321301,37007.8359375,-1.1818559169769287,1.396783471107483,1.2679561376571655,-0.25168508291244507,-0.270598828792572,-0.12708064913749695
1002247.9375318,37521.4375,-1.2081451416015625,1.4596145153045654,1.2929210662841797,-0.24571263790130615,-0.270598828792572,0.0499144084751606
1002247.9451394,37338.83203125,-1.225028395652771,1.5006946325302124,1.3135675191879272,-0.24077332019805908,-0.24077332019805908,0.2061484307050705
1002247.9460142,36765.9375,-1.2304149866104126,1.5139211416244507,1.3277308940887451,-0.23738496005535126,-0.24077332019805908,0.29165419936180115
1002247.9495597,36925.1484375,-1.222294569015503,1.4940040111541748,1.3335710763931274,-0.23598778247833252,-0.24077332019805908,0.3148736357688904
1002247.9506716,37456.96875,-1.1988433599472046,1.437225341796875,1.329664945602417,-0.2369222640991211,-0.24077332019805908,0.3097198009490967
1002247.9514631,37399.2421875,-1.1585273742675781,1.3421857357025146,1.315084457397461,-0.24041041731834412,-0.24077332019805908,0.2865731716156006
1002247.9520521,36839.01171875,-1.100193738937378,1.2104260921478271,1.2894525527954102,-0.24654245376586914,-0.24077332019805908,0.23113036155700684
1002247.9533007,36849.64453125,-1.0231349468231201,1.0468051433563232,1.2529760599136353,-0.2552689015865326,-0.24077332019805908,0.1471061408519745
1002247.9584481,37374.48046875,-0.927141010761261,0.8595904111862183,1.20645010471344,-0.26639947295188904,-0.24077332019805908,0.059102464467287064
1002247.962803,37459.78125,-0.8125356435775757,0.6602142453193665,1.1512346267700195,-0.27960890531539917,-0.24077332019805908,-0.018783017992973328
1002247.9695412,36932.8046875,-0.680194079875946,0.4626639783382416,1.08920156955719,-0.2944493293762207,-0.24077332019805908,-0.08217287063598633
1002247.9800018,36786.10546875,-0.5315259695053101,0.2825198173522949,1.0226516723632812,-0.31037038564682007,-0.31037038564682007,-0.13001997768878937
1002247.9818232,37285.66796875,-0.3684316575527191,0.13574190437793732,0.9542050361633301,-0.3267452120780945,-0.31037038564682007,-0.1727539300918579
1002247.9860244,37501.86328125,-0.19323714077472687,0.037340592592954636,0.8866675496101379,-0.3429025113582611,-0.31037038564682007,-0.20770637691020966
1002247.9877915,37047.01171875,-0.008616222068667412,7.423927308991551e-05,0.8228867650032043,-0.358161062002182,-0.31037038564682007,-0.21224352717399597
1002247.9881135,36743.59375,0.18250036239624023,0.03330638259649277,0.7656029462814331,-0.3718653619289398,-0.31037038564682007,-0.18358838558197021
1002247.9922054,37187.8125,0.3770177364349365,0.1421423703432083,0.7173064351081848,-0.3834195137023926,-0.31037038564682007,-0.12710511684417725
1002248.0023976,37542.4609375,0.5717675089836121,0.3269180655479431,0.6801090240478516,-0.39231839776039124,-0.31037038564682007,-0.030878856778144836
1002248.0043723,37155.1796875,0.76359623670578,0.5830792188644409,0.6556407809257507,-0.3981720507144928,-0.31037038564682007,0.10476140677928925
1002248.0048371,36713.19921875,0.9494492411613464,0.9014538526535034,0.6449737548828125,-0.400723934173584,-0.31037038564682007,0.2586047053337097
1002248.020277,37090.23828125,1.126442551612854,1.268872857093811,0.6485846638679504,-0.39986008405685425,-0.31037038564682007,0.4068680703639984
1002248.0238354,37548.8984375,1.2919158935546875,1.6690467596054077,0.6663535237312317,-0.3956092298030853,-0.3956092298030853,0.5171836614608765
1002248.0247179,37257.3359375,1.4434620141983032,2.083582639694214,0.6976006627082825,-0.3881337642669678,-0.3956092298030853,0.5461875796318054
1002248.0272961,36722.28125,1.5789222717285156,2.492995500564575,0.74114990234375,-0.3777152895927429,-0.3956092298030853,0.46615704894065857
1002248.0331871,37008.90625,1.696363091468811,2.8776473999023438,0.7954108119010925,-0.3647342622280121,-0.3956092298030853,0.29224276542663574
1002248.0345885,37521.01171875,1.7940524816513062,3.2186241149902344,0.8584674596786499,-0.3496488928794861,-0.3956092298030853,0.08338566869497299
1002248.0366513,37344.8359375,1.8704564571380615,3.4986071586608887,0.9281694293022156,-0.33297380805015564,-0.3956092298030853,-0.08163253962993622
1002248.0405795,36766.48828125,1.92424738407135,3.702727794647217,1.0022205114364624,-0.3152582049369812,-0.3956092298030853,-0.1393357217311859
1002248.0560604,36916.1875,1.9543161392211914,3.8193519115448,1.0782626867294312,-0.2970663607120514,-0.3956092298030853,-0.0738685131072998
1002248.0566324,37461.64453125,1.9597879648208618,3.840768814086914,1.1539573669433594,-0.2789575457572937,-0.3956092298030853,0.06458747386932373
1002248.0577778,37413.67578125,1.9400231838226318,3.763690233230591,1.2270597219467163,-0.2614689767360687,-0.2450987845659256,0.1775045394897461
1002248.0583637,36837.39453125,1.8946046829223633,3.589526653289795,1.2954870462417603,-0.2450987845659256,-0.2450987845659256,0.18976537883281708
1002248.0653103,36851.2421875,1.8233144283294678,3.3244755268096924,1.3573821783065796,-0.23029133677482605,-0.2450987845659256,0.10718339681625366
1002248.0677744,37385.82421875,1.7261148691177368,2.9794726371765137,1.4111747741699219,-0.21742229163646698,-0.2450987845659256,-0.030606964603066444
1002248.0683871,37474.4921875,1.6031522750854492,2.570096969604492,1.4556396007537842,-0.20678479969501495,-0.2450987845659256,-0.2037854641675949
1002248.0710029,36933.6875,1.454793930053711,2.1164252758026123,1.4899593591690063,-0.19857430458068848,-0.2450987845659256,-0.36042657494544983
1002248.0815563,36796.26171875,1.281701683998108,1.642759084701538,1.5137863159179688,-0.19287407398223877,-0.2450987845659256,-0.3980132043361664
1002248.084519,37290.88671875,1.084922432899475,1.1770566701889038,1.5273034572601318,-0.1896403282880783,-0.2450987845659256,-0.2642099857330322
1002248.0865898,37518.3125,0.8659719228744507,0.749907374382019,1.531267762184143,-0.18869192898273468,-0.2450987845659256,-0.027064701542258263
1002248.0876263,37038.8046875,0.6268949508666992,0.39299726486206055,1.5270315408706665,-0.18970537185668945,-0.2450987845659256,0.17887119948863983
1002248.0987067,36748.67578125,0.3702973425388336,0.13712012767791748,1.516527533531189,-0.19221827387809753,-0.2450987845659256,0.2551841735839844
1002248.1028816,37199.05078125,0.09934333711862564,0.009869098663330078,1.5022122859954834,-0.19564299285411835,-0.19564299285411835,0.19967997074127197
1002248.1036983,37548.55078125,-0.18228094279766083,0.033226341009140015,1.486962914466858,-0.1992911845445633,-0.19564299285411835,0.08761093765497208
1002248.1058269,37153.84375,-0.4704257845878601,0.22130043804645538,1.473931908607483,-0.20240862667560577,-0.19564299285411835,-0.007571601774543524
1002248.1155606,36716.1796875,-0.7605447769165039,0.5784282684326172,1.466367483139038,-0.2042183130979538,-0.19564299285411835,-0.07059774547815323
1002248.118462,37105.8984375,-1.0477625131607056,1.0978063344955444,1.4674066305160522,-0.20396968722343445,-0.19564299285411835,-0.12454750388860703
1002248.1250673,37549.0234375,-1.326947569847107,1.7607898712158203,1.4798574447631836,-0.20099103450775146,-0.19564299285411835,-0.17243513464927673
1002248.1259648,37264.44921875,-1.5927999019622803,2.5370116233825684,1.5059869289398193,-0.19473998248577118,-0.19564299285411835,-0.17880089581012726
1002248.126757,36728.29296875,-1.8399673700332642,3.3854801654815674,1.5473273992538452,-0.18484990298748016,-0.19564299285411835,-0.11802568286657333
1002248.1304401,37017.94921875,-2.0631816387176514,4.25671911239624,1.604526162147522,-0.17116598784923553,-0.19564299285411835,-0.020942876115441322
1002248.1322389,37520.51171875,-2.2573981285095215,5.095846652984619,1.677250623703003,-0.15376779437065125,-0.13297498226165771,0.0459015890955925
1002248.1325288,37350.65625,-2.417928695678711,5.84637975692749,1.7641645669937134,-0.13297498226165771,-0.13297498226165771,0.05319596454501152
1002248.1437568,36776.64453125,-2.5405616760253906,6.454453945159912,1.8629751205444336,-0.10933607816696167,-0.13297498226165771,0.03222738951444626
1002248.1461074,36935.3046875,-2.6216883659362793,6.873250484466553,1.970560073852539,-0.0835980549454689,-0.13297498226165771,0.011576615273952484
