Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
898825.4173467,-45797.375,2.386927366256714,5.697422027587891,1084.0631103515625,258.79022216796875,259.13714599609375,-1.5725746154785156
898825.4214458,-47377.73828125,-7.402587890625,54.798309326171875,1083.0032958984375,258.5367126464844,259.13714599609375,-1.3643659353256226
898825.4219874,-47020.7734375,-17.208547592163086,296.1341247558594,1087.0531005859375,259.5055236816406,259.13714599609375,-0.9744480848312378
898825.422456,-45437.08203125,-26.82932472229004,719.8126831054688,1100.0091552734375,262.6050720214844,259.13714599609375,-0.5276657938957214
898825.4248526,-45547.13671875,-36.06632614135742,1300.7799072265625,1125.098388671875,268.6072692871094,259.13714599609375,-0.4123106896877289
898825.4293896,-47153.98046875,-44.728782653808594,2000.663818359375,1164.6787109375,278.0762634277344,259.13714599609375,-0.521465003490448
898825.430235,-47234.0859375,-52.63835525512695,2770.79638671875,1220.009521484375,291.3133239746094,259.13714599609375,-0.39836445450782776
898825.4344068,-45650.08203125,-59.63335037231445,3556.13623046875,1291.1156005859375,308.3243103027344,259.13714599609375,-0.16113312542438507
898825.4397439,-45352.41796875,-65.57234954833984,4299.73291015625,1376.7535400390625,328.8118591308594,328.8118591308594,-0.24574939906597137
898825.444512,-46896.2421875,-70.33731842041016,4947.33837890625,1474.494140625,352.19476318359375,328.8118591308594,-0.3943265378475189
898825.4496253,-47412.5625,-73.8360824584961,5451.76708984375,1580.905029296875,377.6519470214844,328.8118591308594,-0.062071722000837326
898825.4509844,-45912.58203125,-76.00421142578125,5776.6396484375,1691.8248291015625,404.187744140625,328.8118591308594,0.4622635245323181
898825.4567712,-45219.875,-76.80623626708984,5899.19775390625,1802.7027587890625,430.71356201171875,328.8118591308594,0.5023900866508484
898825.4615697,-46611.8359375,-76.23588562011719,5811.91015625,1908.97265625,456.136962890625,328.8118591308594,0.12026768922805786
898825.4632991,-47534.92578125,-74.3160629272461,5522.87744140625,2006.4293212890625,479.4519958496094,328.8118591308594,-0.19508163630962372
898825.4647583,-46215.41796875,-71.09774017333984,5054.88916015625,2091.568359375,499.8202209472656,328.8118591308594,-0.3265708386898041
898825.4707612,-45173.9296875,-66.6584243774414,4443.34619140625,2161.86865234375,516.6384887695312,328.8118591308594,-0.3455199599266052
898825.4724997,-46336.34375,-61.09980392456055,3733.186279296875,2215.97607421875,529.5828247070312,328.8118591308594,-0.2584819197654724
898825.4755364,-47567.32421875,-54.5449333190918,2975.149658203125,2253.7890625,538.62890625,538.62890625,-0.1960417777299881
898825.4798429,-46506.3125,-47.13508987426758,2221.716796875,2276.426513671875,544.0446166992188,538.62890625,-0.22767779231071472
898825.4830347,-45196.48828125,-39.02610397338867,1523.0367431640625,2286.085205078125,546.3552856445312,538.62890625,-0.14663298428058624
898825.4852673,-46058.15625,-30.384506225585938,923.2181396484375,2285.807373046875,546.2888793945312,538.62890625,0.10076195001602173
898825.4897425,-47508.29296875,-21.38340187072754,457.2499084472656,2279.171875,544.7013549804688,538.62890625,0.22950920462608337
898825.4959775,-46783.78125,-12.198346138000488,148.79965209960938,2269.949951171875,542.4951171875,538.62890625,0.12748369574546814
898825.5006389,-45300.08203125,-3.003291368484497,9.019758224487305,2261.74609375,540.5325317382812,538.62890625,-0.04040243476629257
898825.5019329,-45800.6875,6.0333991050720215,36.40190505981445,2257.677734375,539.5592651367188,538.62890625,-0.227323979139328
898825.5082043,-47361.16796875,14.752591133117676,217.6389617919922,2260.10302734375,540.1394653320312,538.62890625,-0.36436551809310913
898825.5086071,-47034.3125,23.007619857788086,529.3505859375,2270.43359375,542.61083984375,538.62890625,-0.15588030219078064
898825.5147446,-45477.01171875,30.667078018188477,940.4696044921875,2289.05029296875,547.0646362304688,547.0646362304688,0.3881213068962097
898825.5209003,-45567.1796875,37.61708450317383,1415.044921875,2315.3125,553.3474731445312,547.0646362304688,0.7849363088607788
898825.5223147,-47150.85546875,43.7630729675293,1915.2066650390625,2347.677001953125,561.0901489257812,547.0646362304688,0.8312344551086426
898825.5234764,-47253.875,49.03093719482422,2404.03271484375,2383.891357421875,569.75390625,547.0646362304688,0.7823046445846558
898825.5320252,-45695.76171875,53.367645263671875,2848.10546875,2421.257080078125,578.6930541992188,547.0646362304688,0.6974525451660156
898825.5334266,-45376.3046875,56.74127197265625,3219.57177734375,2456.926513671875,587.2263793945312,547.0646362304688,0.47343677282333374
898825.5369731,-46891.3359375,59.14052200317383,3497.60107421875,2488.198486328125,594.7078247070312,547.0646362304688,0.34343409538269043
898825.5379248,-47414.875,60.5737419128418,3669.178466796875,2512.798095703125,600.5927734375,547.0646362304688,0.4919919967651367
898825.5595371,-45946.29296875,61.067527770996094,3729.242919921875,2529.09912109375,604.4925537109375,547.0646362304688,0.5851899981498718
898825.560965,-45239.90625,60.6649055480957,3680.23046875,2536.274658203125,606.2092895507812,605.7511596679688,0.3670291304588318
898825.5617764,-46598.58203125,59.423240661621094,3531.121826171875,2534.360107421875,605.7511596679688,605.7511596679688,0.10342816263437271
898825.5621116,-47521.78125,57.411949157714844,3296.132080078125,2524.2265625,603.3269653320312,605.7511596679688,0.007296895142644644
898825.5745247,-46224.26953125,54.71002197265625,2993.186767578125,2507.467529296875,599.3175659179688,605.7511596679688,0.014618908055126667
898825.5750492,-45174.3125,51.4034538269043,2642.315185546875,2486.20703125,594.2313232421875,605.7511596679688,0.20178182423114777
898825.576889,-46312.0,47.58270263671875,2264.11328125,2462.85546875,588.6448364257812,605.7511596679688,0.5604931712150574
898825.5780781,-47542.71875,43.34016036987305,1878.3695068359375,2439.835205078125,583.1375732421875,605.7511596679688,0.6609246134757996
898825.5897554,-46506.0,38.767822265625,1502.944091796875,2419.303466796875,578.2255859375,605.7511596679688,0.371712863445282
898825.5965707,-45201.8046875,33.955101013183594,1152.9488525390625,2402.90380859375,574.30224609375,605.7511596679688,0.2843247354030609
898825.5970778,-46035.21875,28.986886978149414,840.2396240234375,2391.569091796875,571.5906372070312,605.7511596679688,0.69310462474823
898825.5977418,-47471.8359375,23.941997528076172,573.21923828125,2385.396484375,570.1139526367188,605.7511596679688,1.1151294708251953
898825.605753,-46767.14453125,18.891918182373047,356.904541015625,2383.610107421875,569.6865234375,569.6865234375,1.3300796747207642
898825.6068292,-45314.9609375,13.899879455566406,193.20663452148438,2384.61328125,569.9265747070312,569.6865234375,1.6702210903167725
898825.6072704,-45792.7734375,9.020304679870605,81.36589050292969,2386.12646484375,570.28857421875,569.6865234375,2.1111233234405518
898825.6080622,-47315.4296875,4.29861307144165,18.478073120117188,2385.400390625,570.1149291992188,569.6865234375,2.3081512451171875
898825.6266073,-46990.875,-0.2286185920238495,0.05226645991206169,2379.478515625,568.6981201171875,569.6865234375,2.3334453105926514
898825.6299745,-45480.2734375,-4.533236503601074,20.55023193359375,2365.493408203125,565.3524169921875,569.6865234375,2.4066009521484375
898825.6323461,-45567.15625,-8.594869613647461,73.87178802490234,2340.955078125,559.4821166992188,569.6865234375,2.3998966217041016
898825.6379549,-47102.86328125,-12.40003776550293,153.7609405517578,2304.01708984375,550.6452026367188,569.6865234375,2.259134292602539
898825.6404125,-47191.625,-15.941035270690918,254.1166229248047,2253.68359375,538.6036987304688,505.14501953125,2.2352893352508545
898825.6411869,-45680.69921875,-19.214736938476562,369.2061462402344,2189.94482421875,523.3551635742188,505.14501953125,2.323836088180542
898825.6424318,-45375.1796875,-22.221389770507812,493.7901916503906,2113.826171875,505.14501953125,505.14501953125,2.233830690383911
898825.6435557,-46845.58203125,-24.963430404663086,623.1728515625,2027.3427734375,484.4552307128906,505.14501953125,2.016925096511841
898825.6606812,-47357.75,-27.444320678710938,753.1907348632812,1933.3714599609375,461.9740295410156,505.14501953125,1.925718903541565
898825.6640185,-45929.625,-29.667531967163086,880.1624755859375,1835.4420166015625,438.5458984375,505.14501953125,1.8182361125946045
898825.6677921,-45239.5,-31.635662078857422,1000.8151245117188,1737.4742431640625,415.108642578125,505.14501953125,1.490619421005249
898825.6686031,-46567.8984375,-33.34979248046875,1112.2086181640625,1643.480224609375,392.6220703125,505.14501953125,1.1760963201522827
898825.6695157,-47471.59375,-34.80902099609375,1211.66796875,1557.255859375,371.9942321777344,505.14501953125,1.077244758605957
898825.6722064,-46206.55078125,-36.01017379760742,1296.7327880859375,1482.0927734375,354.01263427734375,505.14501953125,1.0919628143310547
898825.6755359,-45175.4375,-36.94779586791992,1365.1396484375,1420.5286865234375,339.28436279296875,505.14501953125,1.2887920141220093
898825.6806148,-46291.55078125,-37.6143684387207,1414.840576171875,1374.161865234375,328.19183349609375,505.14501953125,1.7371234893798828
898825.6878925,-47523.14453125,-38.000579833984375,1444.0439453125,1343.5396728515625,320.86590576171875,320.86590576171875,1.9861456155776978
898825.6899592,-46507.19921875,-38.095916748046875,1451.298828125,1328.1314697265625,317.1797790527344,320.86590576171875,1.6793670654296875
898825.6931288,-45198.34375,-37.889244079589844,1435.5947265625,1326.3824462890625,316.7613830566406,320.86590576171875,1.2305244207382202
898825.6962287,-46021.6796875,-37.3696174621582,1396.48828125,1335.8480224609375,319.02581787109375,320.86590576171875,1.0745471715927124
898825.7012228,-47482.5859375,-36.52709197998047,1334.228271484375,1353.387451171875,323.22186279296875,320.86590576171875,1.0055606365203857
898825.7052582,-46793.03125,-35.35359573364258,1249.876708984375,1375.408935546875,328.49017333984375,320.86590576171875,0.8525441288948059
898825.7106581,-45316.69921875,-33.84374237060547,1145.3990478515625,1398.136474609375,333.9273986816406,320.86590576171875,0.8558381795883179
898825.7146917,-45783.1875,-31.995647430419922,1023.7214965820312,1417.8828125,338.6513671875,341.25994873046875,1.0193891525268555
898825.7159349,-47357.34375,-29.81156349182129,888.7293090820312,1431.3046875,341.8623962402344,341.25994873046875,1.0518192052841187
898825.7188349,-47069.76953125,-27.298458099365234,745.2058715820312,1435.621826171875,342.8951721191406,341.25994873046875,0.9761980175971985
898825.7210429,-45511.0546875,-24.4685001373291,598.70751953125,1428.7867431640625,341.25994873046875,341.25994873046875,0.9842440485954285
898825.7249416,-45576.29296875,-21.339351654052734,455.367919921875,1409.5931396484375,336.668212890625,341.25994873046875,0.9968042373657227
898825.7276869,-47168.64453125,-17.93438720703125,321.6422424316406,1377.7216796875,329.04345703125,341.25994873046875,0.9386971592903137
898825.7321886,-47304.32421875,-14.282694816589355,203.995361328125,1333.7210693359375,318.5169982910156,341.25994873046875,0.9221436381340027
898825.7364055,-45748.05078125,-10.418902397155762,108.55352783203125,1278.9300537109375,305.4090881347656,341.25994873046875,0.8569857478141785
898825.7395838,-45406.8671875,-6.382875919342041,40.74110794067383,1215.353271484375,290.1993713378906,341.25994873046875,0.5157817602157593
898825.7405936,-46923.16796875,-2.2192111015319824,4.924898624420166,1145.499755859375,273.48797607421875,341.25994873046875,0.08509320020675659
898825.7466447,-47492.8125,2.023453950881958,4.094366550445557,1072.1982421875,255.9517364501953,341.25994873046875,-0.014190344139933586
898825.7517923,-46032.3359375,6.293262481689453,39.60515213012695,998.4054565429688,238.29794311523438,341.25994873046875,0.20898477733135223
898825.7538987,-45296.3359375,10.536056518554688,111.00848388671875,927.02099609375,221.2203369140625,341.25994873046875,0.4417840838432312
898825.7564733,-46656.51953125,14.6963472366333,215.9826202392578,860.71826171875,205.3584442138672,205.3584442138672,0.5608811378479004
898825.7670185,-47620.13671875,18.718332290649414,350.3759765625,801.8031005859375,191.26388549804688,205.3584442138672,0.5274919271469116
898825.7701393,-46329.66796875,22.54691505432129,508.3633728027344,752.1066284179688,179.3748016357422,205.3584442138672,0.3221869468688965
898825.7760892,-45255.09375,26.128704071044922,682.7091674804688,712.91455078125,169.9987030029297,205.3584442138672,0.16536159813404083
