LSL Time,Raw,Theta Bandpass,Power,Moving Average,Z-score,Hold,Trigger Channel,offline z-score,median,mad,LIFU,t_rel,idx
555922.9048714,41915.04296875,-4.5765061378479,20.944408416748047,30.58730125427246,6.76251220703125,5.660573482513428,-0.179966926574707,5.660573482513428,1.5521634221076965,5.660573482513428,0.0,-1.9869780000299215,0
555922.9078647,42614.4375,-3.1715075969696045,10.05846118927002,30.782094955444336,6.8091139793396,5.660573482513428,-0.2167637050151825,5.660573482513428,1.5521634221076965,5.660573482513428,0.0,-1.9839847000548616,0
555922.9086154,43155.125,-1.6489601135253906,2.719069719314575,30.8099422454834,6.815775871276856,5.660573482513428,-0.1229980364441871,5.660573482513428,1.5521634221076965,5.660573482513428,0.0,-1.9832340000430122,0
555922.9136915,42631.7734375,-0.0379019975662231,0.001436561346054,30.7497673034668,6.801380157470703,5.660573482513428,0.04342607781291,5.660573482513428,1.5521634221076965,5.660573482513428,0.0,-1.9781579000409693,0
555922.91678,41958.64453125,1.629153847694397,2.654141902923584,30.696823120117188,6.7887139320373535,5.660573482513428,0.2029372006654739,5.660573482513428,1.5521634221076965,5.660573482513428,0.0,-1.9750694000395015,0
555922.9195628,42310.0,3.3168864250183105,11.001736640930176,30.755142211914062,6.802665710449219,6.802665710449219,0.2999388575553894,6.802665710449219,1.5521634221076965,1.5042428539524078,0.0,-1.972286600037478,0
555922.9202929,43089.6796875,4.987974643707275,24.879892349243164,31.0284423828125,6.868048667907715,6.802665710449219,0.3172557353973388,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9715565000660717,0
555922.9207278,42852.95703125,6.604109287261963,43.6142578125,31.61031723022461,7.007253170013428,6.802665710449219,0.2796911597251892,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9711216000141576,0
555922.9335642,42072.39453125,8.127110481262207,66.0499267578125,32.574676513671875,7.237960815429687,6.802665710449219,0.257371187210083,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9582852000603452,0
555922.9343755,42138.01171875,9.519978523254396,90.62998962402344,33.967559814453125,7.571186065673828,6.802665710449219,0.3222639560699463,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9574739000527188,0
555922.9351518,43009.33203125,10.747817993164062,115.5156021118164,35.80108642578125,8.0098295211792,6.802665710449219,0.4713526666164398,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9566975999623537,0
555922.9367861,42963.5546875,11.778776168823242,138.7395782470703,38.05045700073242,8.547955513000488,6.802665710449219,0.5993932485580444,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9550632999744266,0
555922.958961,42182.73828125,12.58502197265625,158.38278198242188,40.65434646606445,9.17089557647705,6.802665710449219,0.559596061706543,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9328884000424296,0
555922.9644717,42045.26171875,13.14367961883545,172.75631713867188,43.51898193359375,9.85621452331543,6.802665710449219,0.2952527999877929,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.9273776999907568,0
555922.9689025,42925.38671875,13.437545776367188,180.567626953125,46.5255241394043,10.575483322143556,6.802665710449219,-0.076941467821598,6.802665710449219,1.5521634221076965,6.802665710449219,0.0,-1.922946900012903,0
555922.9706358,43031.58203125,13.45558738708496,181.0528259277344,49.54011154174805,11.296676635742188,11.296676635742188,-0.3656913638114929,,,,0.0,-1.921213599969633,0
555922.9850062,42295.86328125,13.193252563476562,174.0619354248047,52.42572021484375,11.98701286315918,11.296676635742188,-0.4778639674186706,,,,0.0,-1.90684319997672,0
555922.9855776,41993.8359375,12.652669906616213,160.09005737304688,55.05470657348633,12.615957260131836,11.296676635742188,-0.4523927569389343,,,,0.0,-1.9062718000495806,0
555922.9908793,42823.3671875,11.84267234802246,140.24887084960938,57.3207893371582,13.15808391571045,11.296676635742188,-0.361696183681488,,,,0.0,-1.9009700999595225,0
555922.9955798,43078.33203125,10.778590202331545,116.17801666259766,59.14934539794922,13.595538139343262,11.296676635742188,-0.2400731742382049,,,,0.0,-1.8962696000235155,0
555922.9962085,42415.79296875,9.48183250427246,89.9051513671875,60.504913330078125,13.919835090637209,11.296676635742188,-0.103830300271511,,,,0.0,-1.8956409000093117,0
555922.9968932,41987.0625,7.979361057281494,63.67020797729492,61.395111083984375,14.13280200958252,11.296676635742188,0.0158672127872705,,,,0.0,-1.8949562000343576,0
555923.003038,42675.0234375,6.3030524253845215,39.72847366333008,61.87065887451172,14.246569633483888,11.296676635742188,0.0874885916709899,,,,0.0,-1.8888114000437781,0
555923.010862,43105.7734375,4.488924503326416,20.15044593811035,62.0212287902832,14.28258991241455,11.296676635742188,0.0929182395339012,,,,0.0,-1.8809873999562114,0
555923.0128314,42566.13671875,2.576190948486328,6.6367597579956055,61.96757125854492,14.269752502441406,14.241765022277832,0.0274431370198726,,,,0.0,-1.8790179999778047,0
555923.0137845,42004.5625,0.6062358021736145,0.3675218522548675,61.8505744934082,14.241765022277832,14.241765022277832,-0.0859331935644149,,,,0.0,-1.8780649000545964,0
555923.0175281,42502.59375,-1.3784068822860718,1.9000056982040403,61.818267822265625,14.234034538269045,14.241765022277832,-0.207765057682991,,,,0.0,-1.8743212999543175,0
555923.0203007,43100.21875,-3.335068464279175,11.1226806640625,62.01201248168945,14.28038501739502,14.241765022277832,-0.3008614480495453,,,,0.0,-1.8715487000299618,0
555923.0209442,42712.36328125,-5.2219953536987305,27.269235610961918,62.55305099487305,14.409820556640623,14.241765022277832,-0.3070129454135895,,,,0.0,-1.8709052000194788,0
