LSL Time,Raw,Theta Bandpass,Power,Moving Average,Z-score,Hold,Trigger Channel,offline z-score,median,mad,LIFU,t_rel,idx
556028.6577289,41373.8984375,-0.2242696285247802,0.0502968654036521,1.107261061668396,-0.2901288866996765,-0.2901288866996765,0.1105839014053344,-0.2901288866996765,-0.07800616696476931,0.2911890165338516,0.0,-1.9957614000886679,2
556028.6599017,41551.375,0.0266543272882699,0.0007104531978257,1.0576509237289429,-0.3019973635673523,-0.2901288866996765,0.1109828129410743,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9935886000748724,2
556028.6608719,42707.5859375,0.2861778140068054,0.0818977355957031,1.007820725440979,-0.3139185011386871,-0.2901288866996765,0.2179344594478607,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9926184000214562,2
556028.6677009,42616.7734375,0.5490725636482239,0.3014806807041168,0.9621919393539428,-0.3248344957828522,-0.2901288866996765,0.3574421405792236,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9857894000597298,2
556028.671501,41514.51953125,0.8097825050354004,0.6557477116584778,0.9249776005744934,-0.3337373733520508,-0.2901288866996765,0.445113331079483,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9819893001113087,2
556028.6750255,41428.375,1.0625520944595337,1.1290168762207031,0.8998492360115051,-0.3397490084171295,-0.2901288866996765,0.4367260038852691,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9784648000495508,2
556028.6775698,42514.8046875,1.3015718460083008,1.6940892934799194,0.8896486163139343,-0.3421893119812011,-0.2901288866996765,0.3237127661705017,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9759205000009388,2
556028.6903376,42747.66796875,1.5211350917816162,2.313851833343506,0.8961637616157532,-0.3406306803226471,-0.2901288866996765,0.1326792240142822,-0.2901288866996765,-0.07800616696476931,-0.2901288866996765,0.0,-1.9631527001038194,2
556028.6912978,41693.26171875,1.7157914638519287,2.9439404010772705,0.9199897646903992,-0.3349306583404541,-0.3120063245296478,-0.0651056766510009,-0.3120063245296478,-0.07800616696476931,0.2911890165338516,0.0,-1.9621925000101328,2
556028.691984,41330.10546875,1.88049578666687,3.536264419555664,0.9604825973510742,-0.3252433836460113,-0.3120063245296478,-0.1767348051071167,-0.3120063245296478,-0.07800616696476931,-0.3120063245296478,0.0,-1.961506300023757,2
