Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
101.304,-14472.6767578125,199999.96875,199999.96875,175327.96875,69269.484375,199999.96875,199999.96875,-1.9995449000308412,3
101.308,-14334.6796875,199999.96875,199999.96875,175761.84375,69945.4140625,199999.96875,199999.96875,-1.9955449000308363,3
101.312,-14929.748046875,199999.96875,199999.96875,175854.578125,69750.171875,199999.96875,199999.96875,-1.9915449000308456,3
101.316,-14255.787109375,199999.96875,199999.96875,176238.71875,69910.859375,199999.96875,199999.96875,-1.9875449000308407,3
101.32,-14362.5283203125,199999.96875,199999.96875,175310.078125,69333.4140625,199999.96875,199999.96875,-1.98354490003085,3
101.324,-14690.638671875,199999.96875,199999.96875,175389.921875,69461.0234375,199999.96875,199999.96875,-1.9795449000308452,3
101.328,-14181.2578125,199999.96875,199999.96875,176458.09375,70500.109375,199999.96875,199999.96875,-1.9755449000308403,3
101.332,-14656.640625,199999.96875,199999.96875,175939.625,69617.5625,199999.96875,199999.96875,-1.9715449000308496,3
101.336,-14305.234375,199999.96875,199999.96875,175509.703125,69393.5,199999.96875,199999.96875,-1.9675449000308447,3
101.34,-14600.326171875,199999.96875,199999.96875,175247.125,69417.3359375,199999.96875,199999.96875,-1.9635449000308398,3
101.344,-14635.1123046875,199999.96875,199999.96875,176045.25,70025.734375,199999.96875,199999.96875,-1.9595449000308491,3
101.348,-13887.5498046875,199999.96875,199999.96875,176671.0,70481.5,199999.96875,199999.96875,-1.9555449000308442,3
101.352,-14610.3642578125,199999.96875,199999.96875,175269.75,69119.9140625,199999.96875,199999.96875,-1.9515449000308394,3
101.356,-14544.0361328125,199999.96875,199999.96875,175322.546875,69369.5625,199999.96875,199999.96875,-1.9475449000308487,3
101.36,-14641.6923828125,199999.96875,199999.96875,175824.0,69944.046875,199999.96875,199999.96875,-1.9435449000308438,3
101.364,-14321.7578125,199999.96875,199999.96875,176376.953125,70135.9140625,199999.96875,199999.96875,-1.939544900030839,3
101.368,-14158.5361328125,199999.96875,199999.96875,175832.0,69633.5390625,199999.96875,199999.96875,-1.9355449000308482,3
101.372,-14471.5810546875,199999.96875,199999.96875,175330.796875,69347.7890625,199999.96875,199999.96875,-1.9315449000308433,3
101.376,-14663.1015625,199999.96875,199999.96875,175759.921875,69824.484375,199999.96875,199999.96875,-1.9275449000308384,3
101.38,-14337.1357421875,199999.96875,199999.96875,176374.125,70191.6484375,199999.96875,199999.96875,-1.9235449000308478,3
101.384,-14119.029296875,199999.96875,199999.96875,175999.296875,69764.921875,199999.96875,199999.96875,-1.9195449000308429,3
101.388,-14407.8984375,199999.96875,199999.96875,175339.953125,69335.3984375,199999.96875,199999.96875,-1.915544900030838,3
101.392,-14640.1904296875,199999.96875,199999.96875,175623.328125,69724.4375,199999.96875,199999.96875,-1.9115449000308473,3
101.396,-14369.107421875,199999.96875,199999.96875,176343.125,70222.5,199999.96875,199999.96875,-1.9075449000308424,3
101.4,-14103.4140625,199999.96875,199999.96875,176152.453125,69888.359375,199999.96875,199999.96875,-1.9035449000308375,3
101.404,-14335.1328125,199999.96875,199999.96875,175371.046875,69348.234375,199999.96875,199999.96875,-1.8995449000308469,3
101.408,-14599.5390625,199999.96875,199999.96875,175519.34375,69629.671875,199999.96875,199999.96875,-1.895544900030842,3
101.412,-14396.6220703125,199999.96875,199999.96875,176294.796875,70224.2734375,199999.96875,199999.96875,-1.891544900030837,3
101.416,-14096.046875,199999.96875,199999.96875,176296.171875,70004.0859375,199999.96875,199999.96875,-1.8875449000308464,3
101.42,-14247.4189453125,199999.96875,199999.96875,175446.21875,69395.1640625,199999.96875,199999.96875,-1.8835449000308415,3
101.424,-14540.3408203125,199999.96875,199999.96875,175448.171875,69549.234375,199999.96875,199999.96875,-1.8795449000308366,3
101.428,-14434.3876953125,199999.96875,199999.96875,176215.75,70188.359375,199999.96875,199999.96875,-1.875544900030846,3
101.432,-14111.138671875,199999.96875,199999.96875,176384.578125,70096.0234375,199999.96875,199999.96875,-1.871544900030841,3
101.436,-14163.0908203125,199999.96875,199999.96875,175553.875,69473.25,199999.96875,199999.96875,-1.8675449000308362,3
101.44,-14472.724609375,199999.96875,199999.96875,175383.875,69485.859375,199999.96875,199999.96875,-1.8635449000308455,3
101.444,-14476.3251953125,199999.96875,199999.96875,176102.75,70119.5859375,199999.96875,199999.96875,-1.8595449000308406,3
101.448,-14149.0234375,199999.96875,199999.96875,176422.796875,70167.2890625,199999.96875,199999.96875,-1.85554490003085,3
101.452,-14078.546875,199999.96875,199999.96875,175703.828125,69589.1484375,199999.96875,199999.96875,-1.851544900030845,3
101.456,-14397.4794921875,199999.96875,199999.96875,175371.921875,69452.8125,199999.96875,199999.96875,-1.8475449000308402,3
101.46,-14508.3203125,199999.96875,199999.96875,175963.671875,70020.7265625,199999.96875,199999.96875,-1.8435449000308495,3
101.464,-14175.9658203125,199999.96875,199999.96875,176429.328125,70222.1875,199999.96875,199999.96875,-1.8395449000308446,3
101.468,-14012.5048828125,199999.96875,199999.96875,175881.71875,69718.5859375,199999.96875,199999.96875,-1.8355449000308397,3
101.472,-14331.9140625,199999.96875,199999.96875,175374.921875,69426.75,199999.96875,199999.96875,-1.831544900030849,3
101.476,-14509.25,199999.96875,199999.96875,175816.578125,69914.0625,199999.96875,199999.96875,-1.8275449000308441,3
101.48,-14210.1064453125,199999.96875,199999.96875,176413.578125,70261.8984375,199999.96875,199999.96875,-1.8235449000308392,3
101.484,-13978.2451171875,199999.96875,199999.96875,176049.703125,69843.8984375,199999.96875,199999.96875,-1.8195449000308486,3
101.488,-14263.8935546875,199999.96875,199999.96875,175393.328125,69418.5390625,199999.96875,199999.96875,-1.8155449000308437,3
