Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
94.276,-25523.59375,199999.96875,199999.96875,172300.296875,64085.32421875,199999.96875,199999.96875,-1.9974090000158213,2
94.28,-25256.82421875,199999.96875,199999.96875,173002.828125,64554.10546875,199999.96875,199999.96875,-1.9934090000158164,2
94.284,-24993.515625,199999.96875,199999.96875,172784.296875,64214.4921875,199999.96875,199999.96875,-1.9894090000158116,2
94.288,-25227.09375,199999.96875,199999.96875,172026.171875,63692.45703125,199999.96875,199999.96875,-1.9854090000158209,2
94.292,-25486.806640625,199999.96875,199999.96875,172182.078125,63983.8984375,199999.96875,199999.96875,-1.981409000015816,2
94.296,-25286.130859375,199999.96875,199999.96875,172953.25,64555.69921875,199999.96875,199999.96875,-1.977409000015811,2
94.3,-24989.25,199999.96875,199999.96875,172910.421875,64326.38671875,199999.96875,199999.96875,-1.9734090000158204,2
94.304,-25142.244140625,199999.96875,199999.96875,172081.203125,63732.89453125,199999.96875,199999.96875,-1.9694090000158155,2
94.308,-25436.666015625,199999.96875,199999.96875,172095.578125,63897.23828125,199999.96875,199999.96875,-1.9654090000158106,2
94.312,-25316.12109375,199999.96875,199999.96875,172873.34375,64530.96875,199999.96875,199999.96875,-1.96140900001582,2
94.316,-25000.8125,199999.96875,199999.96875,173013.171875,64420.25,199999.96875,199999.96875,-1.957409000015815,2
94.32,-25056.33984375,199999.96875,199999.96875,172181.046875,63806.13671875,199999.96875,199999.96875,-1.9534090000158244,2
94.324,-25376.10546875,199999.96875,199999.96875,172031.703125,63830.7109375,199999.96875,199999.96875,-1.9494090000158195,2
94.328,-25350.046875,199999.96875,199999.96875,172771.96875,64471.4609375,199999.96875,199999.96875,-1.9454090000158146,2
94.332,-25023.271484375,199999.96875,199999.96875,173061.71875,64494.51953125,199999.96875,199999.96875,-1.941409000015824,2
94.336,-24969.677734375,199999.96875,199999.96875,172324.625,63912.25,199999.96875,199999.96875,-1.937409000015819,2
94.34,-25289.609375,199999.96875,199999.96875,172012.75,63792.44921875,199999.96875,199999.96875,-1.9334090000158142,2
94.344,-25378.96875,199999.96875,199999.96875,172634.453125,64375.8125,199999.96875,199999.96875,-1.9294090000158235,2
94.348,-25046.947265625,199999.96875,199999.96875,173074.625,64553.0234375,199999.96875,199999.96875,-1.9254090000158186,2
94.352,-24898.984375,199999.96875,199999.96875,172497.953125,64037.92578125,199999.96875,199999.96875,-1.9214090000158137,2
94.356,-25228.193359375,199999.96875,199999.96875,172010.546875,63760.5,199999.96875,199999.96875,-1.917409000015823,2
94.36,-25384.525390625,199999.96875,199999.96875,172485.75,64267.1171875,199999.96875,199999.96875,-1.9134090000158182,2
94.364,-25065.615234375,199999.96875,199999.96875,173072.421875,64602.5,199999.96875,199999.96875,-1.9094090000158133,2
94.368,-24862.865234375,199999.96875,199999.96875,172663.921875,64160.54296875,199999.96875,199999.96875,-1.9054090000158226,2
94.372,-25151.18359375,199999.96875,199999.96875,172027.84375,63753.54296875,199999.96875,199999.96875,-1.9014090000158177,2
94.376,-25368.12109375,199999.96875,199999.96875,172344.296875,64157.61328125,199999.96875,199999.96875,-1.8974090000158128,2
94.38,-25088.884765625,199999.96875,199999.96875,173051.796875,64631.96875,199999.96875,199999.96875,-1.8934090000158221,2
94.384,-24837.875,199999.96875,199999.96875,172821.421875,64282.92578125,199999.96875,199999.96875,-1.8894090000158172,2
94.388,-25068.427734375,199999.96875,199999.96875,172068.625,63767.39453125,199999.96875,199999.96875,-1.8854090000158124,2
94.392,-25330.068359375,199999.96875,199999.96875,172224.828125,64059.1171875,199999.96875,199999.96875,-1.8814090000158217,2
94.396,-25115.494140625,199999.96875,199999.96875,173007.046875,64638.0,199999.96875,199999.96875,-1.8774090000158168,2
94.4,-24834.708984375,199999.96875,199999.96875,172949.953125,64391.5,199999.96875,199999.96875,-1.873409000015812,2
94.404,-24982.837890625,199999.96875,199999.96875,172125.703125,63806.30078125,199999.96875,199999.96875,-1.8694090000158212,2
94.408,-25279.09375,199999.96875,199999.96875,172140.203125,63971.5,199999.96875,199999.96875,-1.8654090000158163,2
94.412,-25150.541015625,199999.96875,199999.96875,172924.578125,64611.6796875,199999.96875,199999.96875,-1.8614090000158114,2
94.416,-24844.412109375,199999.96875,199999.96875,173048.59375,64486.41796875,199999.96875,199999.96875,-1.8574090000158208,2
94.42,-24894.62109375,199999.96875,199999.96875,172222.96875,63880.54296875,199999.96875,199999.96875,-1.8534090000158159,2
94.424,-25208.119140625,199999.96875,199999.96875,172083.203125,63912.51953125,199999.96875,199999.96875,-1.849409000015811,2
94.428,-25187.115234375,199999.96875,199999.96875,172819.25,64545.8984375,199999.96875,199999.96875,-1.8454090000158203,2
94.432,-24860.884765625,199999.96875,199999.96875,173109.328125,64568.0234375,199999.96875,199999.96875,-1.8414090000158154,2
94.436,-24808.48046875,199999.96875,199999.96875,172369.203125,63987.2109375,199999.96875,199999.96875,-1.8374090000158105,2
94.44,-25125.38671875,199999.96875,199999.96875,172064.96875,63874.01171875,199999.96875,199999.96875,-1.8334090000158199,2
94.444,-25222.162109375,199999.96875,199999.96875,172681.59375,64447.38671875,199999.96875,199999.96875,-1.829409000015815,2
94.448,-24879.458984375,199999.96875,199999.96875,173129.125,64628.8671875,199999.96875,199999.96875,-1.8254090000158243,2
94.452,-24737.07421875,199999.96875,199999.96875,172541.59375,64108.66796875,199999.96875,199999.96875,-1.8214090000158194,2
94.456,-25054.265625,199999.96875,199999.96875,172068.828125,63846.09375,199999.96875,199999.96875,-1.8174090000158145,2
94.46,-25226.85546875,199999.96875,199999.96875,172534.71875,64340.05078125,199999.96875,199999.96875,-1.8134090000158238,2
94.464,-24900.15234375,199999.96875,199999.96875,173121.828125,64674.76953125,199999.96875,199999.96875,-1.809409000015819,2
94.468,-24693.541015625,199999.96875,199999.96875,172711.34375,64235.2109375,199999.96875,199999.96875,-1.805409000015814,2
94.472,-24983.791015625,199999.96875,199999.96875,172079.203125,63830.2109375,199999.96875,199999.96875,-1.8014090000158234,2
94.476,-25208.09375,199999.96875,199999.96875,172392.46875,64233.33203125,199999.96875,199999.96875,-1.7974090000158185,2
94.48,-24921.32421875,199999.96875,199999.96875,173105.46875,64709.95703125,199999.96875,199999.96875,-1.7934090000158136,2
94.484,-24665.646484375,199999.96875,199999.96875,172872.25,64359.6171875,199999.96875,199999.96875,-1.789409000015823,2
94.488,-24903.943359375,199999.96875,199999.96875,172118.59375,63843.15625,199999.96875,199999.96875,-1.785409000015818,2
94.492,-25168.087890625,199999.96875,199999.96875,172281.71875,64134.2421875,199999.96875,199999.96875,-1.7814090000158131,2
94.496,-24947.240234375,199999.96875,199999.96875,173061.953125,64715.125,199999.96875,199999.96875,-1.7774090000158225,2
94.5,-24658.041015625,199999.96875,199999.96875,173008.875,64470.73046875,199999.96875,199999.96875,-1.7734090000158176,2
94.504,-24823.787109375,199999.96875,199999.96875,172172.578125,63875.41796875,199999.96875,199999.96875,-1.7694090000158127,2
94.508,-25106.744140625,199999.96875,199999.96875,172198.84375,64053.1796875,199999.96875,199999.96875,-1.765409000015822,2
94.512,-24982.5,199999.96875,199999.96875,172981.625,64689.8984375,199999.96875,199999.96875,-1.7614090000158171,2
94.516,-24667.52734375,199999.96875,199999.96875,173111.078125,64570.05078125,199999.96875,199999.96875,-1.7574090000158122,2
94.52,-24737.958984375,199999.96875,199999.96875,172266.5,63947.20703125,199999.96875,199999.96875,-1.7534090000158216,2
94.524,-25043.37109375,199999.96875,199999.96875,172136.5,63987.33203125,199999.96875,199999.96875,-1.7494090000158167,2
94.528,-25016.478515625,199999.96875,199999.96875,172876.421875,64627.89453125,199999.96875,199999.96875,-1.7454090000158118,2
94.532,-24691.390625,199999.96875,199999.96875,173165.171875,64645.34375,199999.96875,199999.96875,-1.741409000015821,2
94.536,-24652.88671875,199999.96875,199999.96875,172411.625,64047.4375,199999.96875,199999.96875,-1.7374090000158162,2
94.54,-24960.353515625,199999.96875,199999.96875,172120.59375,63951.55078125,199999.96875,199999.96875,-1.7334090000158113,2
94.544,-25047.708984375,199999.96875,199999.96875,172746.578125,64532.45703125,199999.96875,199999.96875,-1.7294090000158207,2
94.548,-24715.427734375,199999.96875,199999.96875,173178.046875,64699.01171875,199999.96875,199999.96875,-1.7254090000158158,2
94.552,-24575.04296875,199999.96875,199999.96875,172586.953125,64177.13671875,199999.96875,199999.96875,-1.7214090000158109,2
94.556,-24887.900390625,199999.96875,199999.96875,172119.578125,63921.0234375,199999.96875,199999.96875,-1.7174090000158202,2
94.56,-25051.5,199999.96875,199999.96875,172597.453125,64425.96875,199999.96875,199999.96875,-1.7134090000158153,2
94.564,-24738.244140625,199999.96875,199999.96875,173173.421875,64748.79296875,199999.96875,199999.96875,-1.7094090000158246,2
94.568,-24529.556640625,199999.96875,199999.96875,172759.34375,64308.60546875,199999.96875,199999.96875,-1.7054090000158197,2
94.572,-24820.927734375,199999.96875,199999.96875,172132.46875,63909.48828125,199999.96875,199999.96875,-1.7014090000158149,2
94.576,-25034.0,199999.96875,199999.96875,172459.21875,64319.66796875,199999.96875,199999.96875,-1.6974090000158242,2
94.58,-24751.35546875,199999.96875,199999.96875,173159.625,64788.25,199999.96875,199999.96875,-1.6934090000158193,2
94.584,-24500.849609375,199999.96875,199999.96875,172921.34375,64433.67578125,199999.96875,199999.96875,-1.6894090000158144,2
94.588,-24741.677734375,199999.96875,199999.96875,172169.171875,63918.33203125,199999.96875,199999.96875,-1.6854090000158237,2
94.592,-24999.26171875,199999.96875,199999.96875,172335.296875,64217.2109375,199999.96875,199999.96875,-1.6814090000158188,2
94.596,-24794.103515625,199999.96875,199999.96875,173106.125,64780.59375,199999.96875,199999.96875,-1.677409000015814,2
94.6,-24494.056640625,199999.96875,199999.96875,173050.796875,64541.58203125,199999.96875,199999.96875,-1.6734090000158233,2
94.604,-24654.271484375,199999.96875,199999.96875,172224.0,63954.48046875,199999.96875,199999.96875,-1.6694090000158184,2
94.608,-24951.009765625,199999.96875,199999.96875,172247.828125,64127.01953125,199999.96875,199999.96875,-1.6654090000158135,2
94.612,-24822.1875,199999.96875,199999.96875,173028.375,64759.6171875,199999.96875,199999.96875,-1.6614090000158228,2
94.616,-24502.828125,199999.96875,199999.96875,173157.296875,64643.2421875,199999.96875,199999.96875,-1.657409000015818,2
94.62,-24568.275390625,199999.96875,199999.96875,172324.84375,64027.36328125,199999.96875,199999.96875,-1.653409000015813,2
94.624,-24886.634765625,199999.96875,199999.96875,172190.96875,64063.08203125,199999.96875,199999.96875,-1.6494090000158224,2
94.628,-24852.349609375,199999.96875,199999.96875,172932.453125,64705.8984375,199999.96875,199999.96875,-1.6454090000158175,2
