LSL Time,Raw,Theta Bandpass,Power,Moving Average,Z-score,Hold,Trigger Channel,offline z-score,median,mad,LIFU,t_rel,idx
898912.2379903,-4725.265625,1.89413583278656,3.5877506732940674,2.5751793384552,0.0610476732254028,0.0464158654212951,-0.7922943830490112,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9976018999004737,3
898912.2434147,-4651.7138671875,2.055459976196289,4.224915981292725,2.639143705368042,0.0763501524925232,0.0464158654212951,-0.8096963763237,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.992177499923855,3
898912.245188,-4879.47509765625,2.177122116088867,4.739860534667969,2.7009902000427246,0.0911459922790527,0.0464158654212951,-0.8257770538330078,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9904041999252513,3
898912.247519,-5001.6162109375,2.2562289237976074,5.090568542480469,2.75581693649292,0.1042624115943908,0.0464158654212951,-0.8810194730758667,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9880731999874115,3
898912.2560072,-4772.97412109375,2.290534496307373,5.246547698974609,2.799140214920044,0.1146268248558044,0.0464158654212951,-0.6911287307739258,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9795849999645725,3
898912.2594151,-4653.02490234375,2.2785086631774902,5.1916022300720215,2.827267408370972,0.1213558316230773,0.0464158654212951,-0.2943401336669922,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9761770999757573,3
898912.264652,-4848.6708984375,2.2194340229034424,4.925887107849121,2.837615489959717,0.1238314509391784,0.0464158654212951,-0.1397902518510818,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.970940199913457,3
898912.2717709,-5011.41650390625,2.1135075092315674,4.466914176940918,2.8289523124694824,0.1217589378356933,0.0464158654212951,-0.2616417407989502,0.0464158654212951,0.9799951016902924,0.0464158654212951,0.0,-1.9638212999561802,3
898912.2808175,-4833.72265625,1.9619405269622805,3.849210739135742,2.8015358448028564,0.1151999831199646,0.104579210281372,-0.275031566619873,0.104579210281372,0.9744524955749512,1.0740608924458026,0.0,-1.954774699988775,3
898912.2836065,-4657.86474609375,1.767025351524353,3.1223785877227783,2.75714111328125,0.104579210281372,0.104579210281372,-0.1841553449630737,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.9519856999395415,3
898912.2843803,-4810.11962890625,1.532148361206055,2.3474783897399902,2.6989753246307373,0.0906639695167541,0.104579210281372,-0.2695848047733307,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.951211899984628,3
898912.2850978,-5004.90771484375,1.2617565393447876,1.5920295715332031,2.6314620971679688,0.0745124816894531,0.104579210281372,-0.4129044413566589,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.950494399992749,3
898912.2883242,-4893.47021484375,0.9612830877304076,0.924065113067627,2.559931516647339,0.0573998689651489,0.104579210281372,-0.3717026710510254,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.9472679999889806,3
898912.2900391,-4669.85791015625,0.6370468139648438,0.4058286547660827,2.490215301513672,0.0407213568687438,0.104579210281372,-0.277291864156723,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.945553099969402,3
898912.2972653,-4769.73046875,0.2961263656616211,0.0876908153295517,2.428192138671875,0.0258833169937133,0.104579210281372,-0.2156966626644134,0.104579210281372,0.9744524955749512,0.104579210281372,0.0,-1.9383269000099972,3
