LSL Time,Raw,Theta Bandpass,Power,Moving Average,Z-score,Hold,Trigger Channel,offline z-score,median,mad,LIFU,t_rel,idx
898866.2522757,43119.40625,-0.3705343306064605,0.1372956931591034,4.947315216064453,0.6285443305969238,0.539196789264679,1.0610147714614868,0.539196789264679,2.2930597066879272,0.539196789264679,0.0,-1.9989436999894679,0
898866.2657009,43396.1875,0.2960530817508697,0.0876474231481552,4.865458011627197,0.608961284160614,0.5716156959533691,1.1293952465057373,0.5716156959533691,2.2873916625976562,2.403110032660723,0.0,-1.985518499976024,0
898866.2670533,43262.9609375,0.9741342663764954,0.9489375948905944,4.782366752624512,0.5890830159187317,0.5716156959533691,0.9535412788391112,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9841660999227315,0
898866.268216,42960.38671875,1.6501615047454834,2.72303318977356,4.722297668457031,0.5747124552726746,0.5716156959533691,0.6157100796699524,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9830033999169245,0
898866.2715276,43014.8359375,2.3104560375213623,5.338207244873047,4.709353446960449,0.5716156959533691,0.5716156959533691,0.285827100276947,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9796917999628931,0
898866.2729482,43335.20703125,2.9414756298065186,8.6522798538208,4.765116691589356,0.584956169128418,0.5716156959533691,-0.0892900228500366,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9782711999723688,0
898866.2869072,43282.75,3.530099391937256,12.46160125732422,4.90649938583374,0.6187798380851746,0.5716156959533691,-0.4325354099273681,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9643121999688447,0
898866.2881603,42961.86328125,4.0639190673828125,16.515438079833984,5.144029140472412,0.6756051182746887,0.5716156959533691,-0.5297231674194336,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9630590999731794,0
898866.2980805,42924.76953125,4.531538963317871,20.53484535217285,5.480705261230469,0.7561495900154114,0.5716156959533691,-0.4197903573513031,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9531388999894261,0
898866.3009377,43257.86328125,4.922858238220215,24.234533309936523,5.911551475524902,0.8592228889465332,0.5716156959533691,-0.183663934469223,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9502817000029609,0
898866.3036985,43278.76953125,5.229352474212647,27.346126556396484,6.4239020347595215,0.9817947149276732,0.5716156959533691,0.3016383647918701,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9475208999356255,0
898866.3069183,42955.83203125,5.444303035736084,29.64043617248535,6.998400688171387,1.1192346811294556,0.5716156959533691,0.8916042447090149,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9443010999821126,0
898866.3146522,42846.3984375,5.562965393066406,30.94658470153809,7.610635280609131,1.265702247619629,0.5716156959533691,1.081257462501526,0.5716156959533691,2.2873916625976562,0.5716156959533691,0.0,-1.9365671999985352,0
898866.3154438,43173.76953125,5.582662105560303,31.16611671447754,8.23321533203125,1.4146448373794556,1.5593582391738892,0.7354852557182312,1.5593582391738892,2.2768678665161133,2.379848515374422,0.0,-1.935775600024499,0
898866.3181087,43266.80078125,5.502786159515381,30.28065490722656,8.838116645812988,1.5593582391738892,1.5593582391738892,0.2366397082805633,1.5593582391738892,2.2768678665161133,1.5593582391738892,0.0,-1.9331106999889016,0
