Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
51.008,54464.0546875,24308.68359375,116.96816253662108,26027.32421875,23364.234375,54875.4921875,41796.04296875,-1.9995366999953958,0
51.012,54632.73828125,24320.869140625,417.470947265625,26058.009765625,23530.869140625,55253.7734375,40616.13671875,-1.995536699995398,0
51.016,53774.71875,23934.4375,-45.89558029174805,25763.51171875,23175.958984375,54589.5859375,41897.63671875,-1.9915366999954003,0
51.02,53424.2421875,23850.703125,-447.988525390625,25681.49609375,22932.962890625,54047.96875,43425.96875,-1.9875366999953954,0
51.024,54310.96875,24245.8125,3.862380981445313,25974.37109375,23291.375,54724.8125,42127.875,-1.9835366999953976,0
51.028,54705.1484375,24355.056640625,419.974365234375,26072.697265625,23549.55859375,55277.01953125,40604.48046875,-1.9795366999953998,0
51.032,53956.39453125,24005.775390625,65.2313232421875,25817.947265625,23266.724609375,54759.9375,41530.83203125,-1.975536699995402,0
51.036,53322.9609375,23789.765625,-474.4530334472656,25632.146484375,22902.109375,54008.01171875,43391.46875,-1.9715366999953972,0
51.04,54138.875,24171.99609375,-113.15346527099608,25908.615234375,23210.02734375,54568.30078125,42446.7109375,-1.9675366999953994,0
51.044,54752.6171875,24384.140625,403.9288024902344,26088.837890625,23558.880859375,55273.4609375,40688.6796875,-1.9635366999954016,0
51.048,54122.05078125,24075.69921875,166.0347137451172,25871.994140625,23347.666015625,54906.94921875,41222.55078125,-1.9595366999953967,0
51.052,53290.34375,23756.244140625,-458.3121032714844,25606.15625,22906.615234375,54031.66796875,43234.94921875,-1.955536699995399,0
51.056,53968.67578125,24094.84375,-214.0760498046875,25844.599609375,23134.78125,54425.125,42733.1484375,-1.9515366999954011,0
51.06,54743.29296875,24386.98046875,356.1974182128906,26084.640625,23538.115234375,55220.20703125,40868.48046875,-1.9475366999953962,0
51.064,54267.76953125,24133.302734375,240.2067413330078,25910.427734375,23406.318359375,55018.90625,40977.29296875,-1.9435366999953985,0
51.068,53341.32421875,23757.21875,-396.9908142089844,25613.40625,22948.197265625,54118.5859375,42970.61328125,-1.9395366999954007,0
51.072,53814.84375,24021.103515625,-306.79705810546875,25792.744140625,23072.43359375,54298.76171875,42970.3046875,-1.9355366999953958,0
51.076,54680.94921875,24369.005859375,279.8080444335937,26069.119140625,23496.583984375,55124.9296875,41137.26953125,-1.931536699995398,0
51.08,54390.60546875,24188.828125,297.35565185546875,25954.677734375,23454.646484375,55108.5,40793.3984375,-1.9275366999954002,0
51.084,53440.55078125,23786.6875,-313.3536071777344,25636.462890625,23007.037109375,54250.3125,42627.3359375,-1.9235366999953953,0
51.088,53663.94921875,23954.296875,-383.830078125,25739.650390625,23017.3125,54190.875,43178.4609375,-1.9195366999953976,0
51.092,54568.19921875,24326.515625,176.66818237304688,26029.615234375,23435.5,54992.4609375,41447.33203125,-1.9155366999953998,0
51.096,54513.8125,24244.76171875,346.3983764648437,25992.01171875,23501.0625,55185.73046875,40664.80078125,-1.911536699995402,0
51.1,53586.9609375,23837.328125,-200.9630584716797,25677.96875,23088.458984375,54406.625,42248.04296875,-1.907536699995397,0
51.104,53527.5234375,23885.703125,-445.8189392089844,25692.91796875,22968.578125,54100.375,43328.7421875,-1.9035366999953993,0
51.108,54437.28125,24274.328125,67.66319274902344,25989.537109375,23360.68359375,54855.73828125,41776.35546875,-1.8995366999954015,0
51.112,54606.9375,24285.29296875,366.1156311035156,26012.494140625,23523.212890625,55231.07421875,40585.1875,-1.8955366999953966,0
51.116,53759.08203125,23906.853515625,-87.78572845458984,25729.87109375,23174.240234375,54578.48046875,41866.3984375,-1.8915366999953989,0
51.12,53404.71875,23827.865234375,-489.7594604492188,25653.984375,22929.837890625,54032.73828125,43408.04296875,-1.887536699995401,0
51.124,54277.46875,24212.337890625,-46.51546478271485,25938.51171875,23279.384765625,54698.01953125,42113.76171875,-1.8835366999953962,0
51.128,54687.26953125,24329.568359375,378.5133666992188,26044.037109375,23547.224609375,55260.44921875,40585.16796875,-1.8795366999953984,0
51.132,53941.83203125,23985.578125,31.25667762756348,25795.869140625,23263.71875,54747.89453125,41501.48046875,-1.8755366999954006,0
51.136,53306.98828125,23771.884765625,-507.8793029785156,25616.337890625,22902.896484375,53998.28125,43377.59375,-1.8715366999953957,0
51.14,54104.3046875,24140.291015625,-158.7867889404297,25883.177734375,23195.056640625,54541.1171875,42431.59375,-1.867536699995398,0
51.144,54734.6171875,24364.759765625,368.11831665039057,26069.740234375,23553.37109375,55255.8671875,40675.16796875,-1.8635366999954002,0
51.148,54112.53125,24060.41796875,131.1779327392578,25859.787109375,23344.46875,54894.5234375,41199.3046875,-1.8595366999953953,0
51.152,53283.21875,23743.203125,-489.2111206054688,25601.009765625,22906.828125,54020.17578125,43221.2109375,-1.8555366999953975,0
51.156,53939.20703125,24069.0,-263.8102111816406,25828.53125,23121.146484375,54398.8046875,42719.625,-1.8515366999953997,0
51.16,54724.60546875,24370.171875,318.8133850097656,26072.458984375,23530.65234375,55199.8671875,40858.0546875,-1.847536699995402,0
51.164,54260.44921875,24124.197265625,210.0706329345703,25908.806640625,23402.953125,55009.84375,40963.60546875,-1.843536699995397,0
51.168,53325.82421875,23742.296875,-432.6344299316406,25607.900390625,22940.13671875,54102.46875,42950.25,-1.8395366999953993,0
51.172,53784.46875,23997.71484375,-350.76141357421875,25772.025390625,23056.318359375,54272.89453125,42952.85546875,-1.8355366999954015,0
51.176,54656.67578125,24351.384765625,239.4438018798828,26060.34375,23488.880859375,55101.76171875,41127.5859375,-1.8315366999953966,0
51.18,54386.7109375,24182.275390625,270.6766662597656,25955.822265625,23453.072265625,55098.82421875,40780.40625,-1.8275366999953988,0
51.184,53421.55078125,23769.640625,-344.10955810546875,25630.59375,22996.234375,54230.69921875,42598.73046875,-1.823536699995401,0
51.188,53647.14453125,23937.634765625,-417.3041076660156,25732.759765625,23007.51171875,54171.96875,43163.42578125,-1.8195366999953961,0
51.192,54553.63671875,24311.78125,141.81137084960938,26025.037109375,23422.52734375,54973.9609375,41437.34375,-1.8155366999953984,0
51.196,54501.8671875,24229.52734375,313.2582092285156,25984.646484375,23488.978515625,55170.20703125,40643.90625,-1.8115366999954006,0
51.2,53574.0625,23820.974609375,-235.39070129394528,25676.087890625,23077.05859375,54394.41796875,42219.5234375,-1.8075366999953957,0
51.204,53508.05078125,23869.32421875,-480.81878662109375,25687.171875,22957.662109375,54080.63671875,43315.21875,-1.803536699995398,0
51.208,54418.875,24256.041015625,34.21306610107422,25978.63671875,23349.16796875,54832.4375,41770.10546875,-1.7995366999954001,0
51.212,54604.7734375,24274.708984375,344.5387268066406,26015.80859375,23518.82421875,55223.44921875,40570.59375,-1.7955366999953952,0
51.216,53749.33203125,23886.609375,-118.8755111694336,25725.724609375,23160.197265625,54561.23828125,41836.19921875,-1.7915366999953974,0
51.22,53388.98046875,23807.884765625,-518.2982177734375,25646.6875,22918.51171875,54015.8984375,43391.94921875,-1.7875366999953997,0
51.224,54263.07421875,24194.912109375,-75.19722747802734,25929.90625,23270.083984375,54682.16796875,42102.29296875,-1.7835366999954019,0
51.228,54679.8046875,24316.099609375,351.78662109375,26038.958984375,23535.0625,55247.2109375,40570.6875,-1.779536699995397,0
51.232,53933.86328125,23966.744140625,-0.3337860107421875,25790.71484375,23251.75,54734.35546875,41478.20703125,-1.7755366999953992,0
51.236,53297.7109375,23754.07421875,-537.1571044921875,25607.447265625,22894.859375,53981.28125,43355.32421875,-1.7715366999954014,0
51.24,54093.69921875,24127.056640625,-187.7784881591797,25871.015625,23192.552734375,54526.09375,42424.32421875,-1.7675366999953965,0
51.244,54712.25,24341.396484375,328.9223022460937,26047.015625,23536.615234375,55231.55078125,40654.28125,-1.7635366999953987,0
51.248,54104.45703125,24043.587890625,103.97434997558594,25844.791015625,23334.005859375,54878.57421875,41177.25,-1.759536699995401,0
51.252,53268.7421875,23722.150390625,-516.7723388671875,25585.19921875,22897.984375,54005.79296875,43194.6796875,-1.755536699995396,0
