Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
26.48,43175.75,-26156.76171875,5517.84130859375,18382.3125,4349.58984375,47970.15625,-5655.2177734375,-1.9980354000395195,0
26.484,42677.1875,-26930.09375,6325.88916015625,19247.177734375,4067.349609375,48530.75,-5908.25146484375,-1.9940354000395182,0
26.488,41970.11328125,-27595.546875,6790.08984375,19639.087890625,3618.598388671875,48609.3046875,-6314.80322265625,-1.9900354000395204,0
26.492,42327.29296875,-26935.603515625,6095.671875,18865.947265625,3815.03125,48083.05078125,-6133.93896484375,-1.986035400039519,0
26.496,43165.78125,-26115.15625,5452.91943359375,18290.380859375,4341.0068359375,47894.71875,-5662.99072265625,-1.9820354000395213,0
26.5,42793.0625,-26789.884765625,6160.49853515625,19089.509765625,4131.9609375,48433.375,-5847.3115234375,-1.97803540003952,0
26.504,41991.9296875,-27609.255859375,6808.04296875,19674.515625,3631.496826171875,48649.40625,-6299.80615234375,-1.9740354000395186,0
26.508,42190.29296875,-27126.52734375,6282.92578125,19062.78125,3728.223388671875,48198.2734375,-6209.70703125,-1.9700354000395208,0
26.512,43140.51171875,-26078.34375,5413.31787109375,18223.693359375,4314.94775390625,47836.35546875,-5680.22802734375,-1.9660354000395195,0
26.516,42911.2421875,-26632.046875,5985.71337890625,18919.515625,4194.37890625,48329.7109375,-5797.1005859375,-1.9620354000395217,0
26.52,42045.88671875,-27585.53125,6803.8701171875,19691.208984375,3664.088623046875,48678.73828125,-6273.03125,-1.9580354000395204,0
26.524,42078.35546875,-27294.58984375,6455.54150390625,19243.62109375,3659.153564453125,48309.01953125,-6276.4404296875,-1.954035400039519,0
26.528,43074.32421875,-26081.73046875,5433.25,18212.55859375,4279.39990234375,47807.88671875,-5714.03515625,-1.9500354000395212,0
26.532,43030.0234375,-26464.583984375,5822.75390625,18753.93359375,4265.83349609375,48228.76953125,-5729.29443359375,-1.94603540003952,0
26.536,42148.73828125,-27516.890625,6741.83447265625,19657.73046875,3728.104248046875,48681.64453125,-6215.52587890625,-1.9420354000395186,0
26.54,41997.71875,-27429.25,6577.70703125,19382.12109375,3615.951904296875,48398.28125,-6321.64599609375,-1.9380354000395208,0
26.544,42944.98828125,-26198.103515625,5532.83740234375,18297.318359375,4202.55712890625,47835.42578125,-5788.77978515625,-1.9340354000395195,0
