Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
46.52,41752.4375,-28050.353515625,6566.47802734375,20056.728515625,3612.685546875,48799.42578125,-6596.61328125,-1.99907889998984,1
46.524,42118.58203125,-27250.556640625,6233.69287109375,19483.974609375,3863.239501953125,48515.1796875,-6334.2578125,-1.9950788999898421,1
46.528,43239.0234375,-25957.77734375,5035.7578125,18318.60546875,4549.9091796875,47940.85546875,-5718.04150390625,-1.9910788999898443,1
46.532,42905.2109375,-26811.458984375,5354.59619140625,18926.90625,4305.7685546875,48246.48828125,-5982.58984375,-1.9870788999898465,1
46.536,41851.8046875,-28005.650390625,6455.80322265625,19995.740234375,3663.80224609375,48767.35546875,-6559.9921875,-1.9830788999898417,1
46.54,41980.26953125,-27454.28125,6360.88916015625,19646.40625,3775.40625,48589.1875,-6420.77978515625,-1.9790788999898439,1
46.544,43102.1484375,-26070.072265625,5193.2099609375,18448.99609375,4477.21484375,48001.76953125,-5785.25146484375,-1.975078899989846,1
46.548,43052.69921875,-26604.296875,5208.3974609375,18757.75,4401.18359375,48159.71875,-5896.90234375,-1.9710788999898412,1
46.552,41993.36328125,-27883.412109375,6296.25390625,19874.8125,3751.874267578125,48710.04296875,-6492.35302734375,-1.9670788999898434,1
46.556,41859.10546875,-27631.740234375,6460.81005859375,19789.412109375,3704.405029296875,48658.8984375,-6494.9990234375,-1.9630788999898456,1
46.56,42921.07421875,-26252.69921875,5395.2216796875,18637.041015625,4369.25927734375,48100.2109375,-5883.3125,-1.9590788999898407,1
46.564,43183.46875,-26392.65234375,5083.06103515625,18591.21484375,4482.74609375,48083.5234375,-5818.17724609375,-1.955078899989843,1
46.568,42166.33203125,-27718.76171875,6111.7890625,19716.240234375,3857.135986328125,48633.0546875,-6401.84912109375,-1.9510788999898452,1
46.572,41777.11328125,-27786.375,6538.22509765625,19905.306640625,3650.236328125,48718.71875,-6552.171875,-1.9470788999898403,1
46.576,42710.95703125,-26482.490234375,5614.7578125,18847.91796875,4239.4404296875,48203.4921875,-5993.15234375,-1.9430788999898425,1
46.58,43283.63671875,-26200.65234375,4987.12109375,18447.234375,4549.7421875,48012.33203125,-5747.98681640625,-1.9390788999898447,1
46.584,42354.9921875,-27500.728515625,5911.32666015625,19532.087890625,3969.598388671875,48544.26953125,-6300.1875,-1.9350788999898398,1
